"mkm8d_ptv6_original_shape_Sphericity_235","mkm8d_ptv6_wavelet.HLL_firstorder_Skewness_226","sub"
0.289559552491206,0.624922750575704,2138375
-0.429136603722912,0.373424794844013,2138678
-0.398917265376697,0.956987862922014,2139733
0.275471653985171,0.716873760723828,2141116
-0.0934764165258062,0.978261485604314,2144796
0.852732583078139,-1.56234140619417,2145166
-1.93653138435706,-0.456959796985784,2145694
0.010252480370189,-0.472340415221423,2146138
0.114451430270202,0.0546703124889591,2151024
0.740533615986595,-0.948113907269911,215131
0.795095733073851,-2.96383663700723,2152442
1.17293908717071,1.03084092384525,2157529
0.541300136820423,0.968726689472418,2158101
-2.52726386688986,0.355831864417599,2158329
0.640177364270704,0.131748315161794,2168082
-0.273697024034419,-1.14144188296895,2172217
0.591416211291972,1.27297065664081,2176530
0.294023925501328,0.72002466761747,2176784
0.18527911716742,0.264761527399822,2181724
0.384780829677462,0.408363202674719,2183291
0.429741375529904,0.745465614431597,2183356
1.17210700691141,-0.646087810407571,2185290
0.820754704618732,-0.753454986682452,2186951
-0.308874933470992,0.674763876313299,2196212
-0.242026005392688,0.457358154772852,2199403
-0.11606584724581,-0.259207126846139,2200416
0.207420576874672,-1.41222655854646,2200813
-0.235484938294477,0.72759356536029,2205389
-0.115348865576264,1.05442245932934,2212664
0.583772963549634,-0.852069389125824,2217034
0.894954406571301,-0.767536463078642,2218615
0.455873116389572,0.51972878315236,2219842
0.0116047222725659,-0.467143525251941,2224150
0.89020098550631,1.60082623767768,2228399
1.65266438841416,0.967594605531357,2228400
1.15842245730547,1.17399885205681,2234271
-0.76556165641524,1.36886986983834,2234422
-0.438499486140546,0.659024954309658,2237571
-1.25805431912773,-0.841004571931111,2244172
0.907354639001358,0.641937073293869,2247869
0.409361590232367,0.768970102981623,2250648
0.875103167145701,0.3069084926034,2250836
0.772288023866177,-0.57982947908179,2267382
1.06354095701452,-0.422500518137763,2269346
-1.28776183992932,1.53683832417394,2271329
-0.0923441358933407,0.450740411233666,2274521
0.643139999775248,0.582911005724833,2276121
-3.76110818991315,0.108274868135446,2278618
0.698403254834508,0.837073068506971,2285214
-0.949758822103754,0.173388433708816,2286108
-1.75140480459153,-0.381911657839658,2293123
0.421003506466283,1.00070887928748,2294852
-0.374543646026671,1.16276165293001,2294873
-2.3837550329073,-0.0269343370397748,2296332
0.0751943648105785,-1.77369608659218,2305114
0.775643423700017,0.813208316027127,2305115
0.75153658519025,-0.674647284717342,2306459
-0.767658965030854,-0.71732209004625,2306893
0.243969372984885,-0.849568999382614,2317120
-2.03238042612473,-0.339801969237768,2319068
-0.217844614023328,0.738082853586765,2321962
-0.26831788237598,-0.779501281479275,2331869
0.230760826680736,0.712121315702533,2336735
-0.945154726842479,-0.688525224276879,2339674
0.732005094265476,0.971367941276741,2340155
-0.944405281459701,0.2073795439963,2340322
0.367452056586285,0.648933553268696,2350037
-0.456467542275666,1.20311591357486,2352038
-0.0223913097374272,0.841573333545672,2359944
0.45466556409401,-2.22964455808746,2381907
-0.00957512792335869,-0.540619542837358,2393207
0.133628217047494,0.429217311981405,2395415
0.665610809008631,-1.589747128472,2395943
0.0837348888214994,-1.40662011584191,2401405
-1.17429347299147,-0.0633296769981365,2405144
0.523459501543318,0.636316269617309,2414406
0.572472224931085,-0.714956026642274,2419459
0.443639886423912,-0.521418632017789,2425694
-0.176762961165203,-0.778575394876154,2426863
-0.416680477354883,-0.0258135002481646,2430773
0.63410524142317,-0.102326002924967,2439458
-1.26244429067481,-0.191503934712259,2443354
0.477360272551875,0.863003500876491,2445526
0.272205573736954,1.3028909527661,2448298
-2.38998414409896,0.955615118385483,2453577
-0.100323023137846,0.890946960456939,2474709
-1.23624195781727,-1.35336126280803,2480056
-1.58711395959706,0.153580137425408,2480330
-0.268918247698153,1.09245926796865,2487135
1.00425457942112,1.41610666570228,2488660
-0.492029771222744,-0.14318248227101,2490180
-0.854320159610576,0.840015375625174,2493534
-2.86880730404454,1.24044523070056,2498991
-1.6079628649701,0.361043335131511,2500377
0.55310658377489,0.213489533644473,2504802
-4.22375187549332,-1.04903946996127,2510402
0.35315599901327,-0.149718890572797,2520618
-0.591094040315178,0.684549789740098,2559453
1.15822163328708,0.580889823750703,277752
1.09707464192926,0.503900973165411,308862
-2.01245813002991,0.611423693078866,58325
-0.381554960253218,-1.68824775343274,92173
-0.480345683958706,0.377622882610792,923666
-0.0157551088468639,-1.25987776213054,965005
1.1038587136652,0.326414895307288,983079
