"lemdfirst_prc_original_firstorder_Median_250","lemdfirst_prc_original_shape_SurfaceVolumeRatio_250","lemdfirst_prc_original_firstorder_Uniformity_250","lemdfirst_prc_original_firstorder_InterquartileRange_249","lemdfirst_prc_original_shape_Flatness_249","lemdfirst_prc_original_firstorder_Minimum_245","lemdfirst_prc_original_shape_MajorAxisLength_239","lemdfirst_prc_original_firstorder_Variance_235","sub"
0.80196932394393,-0.496490057859436,-0.385132602308816,-0.237287519244161,-0.4623670994657,0.309808776769114,0.932605021266872,-0.421979102367527,1916742
-1.56304947525988,1.72574657444834,1.1662130972487,-0.696630714874909,1.37700705184394,-0.300449044958855,-2.00897851441336,-0.360994063645002,1980052
0.813360647768199,-0.718633382061856,0.386826064970737,-0.561367859255076,1.63032286950499,1.12511344221959,-1.34063970828574,-0.437024455490391,1926770
1.39701518894097,-0.622362736893239,-0.278779010239079,-0.116989360832238,0.0217609510748518,1.51344058506118,-0.965617432445873,-0.516302811620874,1979045
0.837349366392485,-0.535841825975262,0.485325753615525,-0.704243881029524,-0.395939666445105,-0.904220240873438,1.00349785977377,0.0121951851912542,2196212
0.867143473288631,-0.515617559586213,0.627708959851072,-0.619717470375289,-0.237738205342645,-1.18074323544764,1.04474574168282,1.65102644064507,2393207
0.761394464357533,-0.531718547024396,-0.490485779853169,0.213032172447712,-0.752260725158333,0.571416171353648,-0.436242194123412,-0.386641424986461,2146138
0.118683983325074,-0.291524181297379,0.428000754581355,-0.559111152682734,0.909120020681207,0.929985054113657,-1.05427706729643,-0.543371070736215,2228399
1.44669127110845,-0.659923694899941,0.175890038130638,-0.41108797940707,-2.18358983681797,1.68494071000425,-0.87442294000048,-0.546365531506698,2144796
0.762957467645823,-0.559951987111238,-0.48072028562526,0.100647022322393,0.592483730435698,1.10746838252778,-0.198335958619565,-0.488929158768281,2234271
-1.16090034510592,-0.511841063691595,-0.958982146872687,1.18432133906422,0.300651962068788,-0.76786100546054,0.287604822025765,0.201640402748637,2296332
0.985693890854412,-1.14629809197799,0.991166900390286,-0.818676429646128,2.0424851190512,1.3970492176916,-1.209251522282,-0.570255790437565,1684230
0.0309646510835358,-0.411952592587916,-0.856399820981951,0.286768419288439,-0.648442907020276,-1.00665374413422,0.753496567639048,-0.191710835464818,1720713
0.0227548403025752,-0.611650515263535,-0.854203696455525,0.434995086531798,0.484925006428526,-1.55868626461975,-0.283668792020916,2.65284045256027,2186951
0.76434990801648,-0.503671285149518,-0.00655102053974195,-0.129630073870323,-0.150093691221457,-0.78676545852269,-0.980999267306848,-0.11414242581373,2439458
1.28901871949609,-0.314692475092777,-0.732453852385349,0.125546378091873,1.91474410892739,-1.64776523778509,0.205483609252674,4.71026952808917,2135748
-1.23706661282543,1.56402049341272,-0.512603038598629,-0.17800266646018,0.393879047941912,0.193844237235462,-0.470558104808038,-0.460499155044163,2141116
-1.12308904589613,0.743813029816946,-0.351842932811132,1.75725486746161,1.53844019720649,0.0652813480129839,-0.163583126094614,-0.098292388002533,2108003
0.694350004398811,-0.526710676119591,-0.221130213880622,-0.166476602012483,1.12472467021306,1.2848831870296,-1.21815943298057,-0.530305427964851,2006164
-1.56949079854791,1.02021476200649,2.98045618394499,-1.13918025935137,0.686621011673155,0.41726934651136,-0.528738967323715,-0.583485106453084,308862
0.597642300472125,-0.376488492046076,-1.26902199332466,1.58104653377893,1.40288253780765,1.00017638160978,-0.41270409790228,-0.312319126131302,1085983
-2.16765348030916,1.51180204353747,1.36619202824996,-0.772761545833437,0.690574061559542,0.16099661463682,-0.875194287608277,-0.566811153564095,2004451
0.811563488060662,-0.339287746344768,0.686793308419414,-0.599046636195722,-1.10839304691755,1.34705478038122,-0.533001712736977,-0.55733161885486,2359944
-1.51603586553292,-1.65420495023245,1.57825527276766,-0.999014444991557,-0.354370749371292,-1.32447560575484,-0.908575813807835,-0.243108619738413,2069079
-2.33556844540299,0.81618062981582,0.470950953504975,-0.647322465327472,0.747926790723335,-0.0152992705148763,-0.0423412997895224,-0.54693081426259,2059713
0.75048505429407,-0.214335619944794,-0.440635214559869,-0.00858521718510703,-1.23633605430722,-1.37168941884189,-0.275949853427531,3.50438171002463,2294873
