"lemm_prp_v33_248","lemm_prp_v42_244","sub"
0.43625452413684,0.864425602088279,2119177
-0.253045129447848,-0.852048324367712,2131601
-0.284799061452637,-0.992469268744877,2132424
0.392034934120109,-0.992469268744877,2132982
0.289278455338209,-0.992469268744877,2133204
0.155507847183127,-0.992469268744877,2133380
0.68154614101905,0.988696504528425,2134220
0.517314523539781,1.36034862155425,2135748
0.0994804681927708,-0.987152222689829,2137799
0.362400167387446,-0.992469268744877,2138375
0.325493245658695,-0.992469268744877,2138678
0.406118888447696,0.61631879973284,2139733
-0.506978691896019,-0.992469268744877,2141116
0.694876931167711,1.17948237945607,2144796
0.144435434605557,-0.985391697352697,2145166
0.23700305078234,-0.992469268744877,2145694
0.506588471797036,0.838661571009304,2146138
0.178586919832731,-0.992469268744877,2151024
-0.588620878439758,-0.992469268744877,2152442
0.375299838431593,0.578756517011685,2157529
0.627489012114816,0.980696746020505,2158101
0.478358331163173,0.70936392473091,2158329
0.82595335703823,-0.992469268744877,2168082
-0.313327924993149,-0.992469268744877,2172217
0.639002483025188,0.986411965902531,2176530
0.522382183205355,-0.953359500114797,2176784
0.34781629338528,-0.897208651555209,2181724
-0.153476975006156,-0.992469268744877,2183291
0.37093887510719,0.652819051939357,2183356
0.759595816247984,-0.990600251756687,2185290
0.10696930000611,-0.98467460425704,2186951
0.640732979057534,1.27730972002732,2196212
0.0367661825917984,-0.992469268744877,2199403
0.344885536270309,-0.991423474789585,2200416
0.662566696319899,1.01099257488532,2200813
0.292989920866521,-0.989317158265683,2205389
0.00658546535898912,-0.992469268744877,2212664
0.667328290714286,1.35100055578351,2217034
0.077674694604803,-0.967441919533115,2218615
0.314146086231538,0.753864573670314,2219842
0.484260534193876,0.768744045527554,2224150
0.313443614605643,-0.992469268744877,2228399
0.349161905837755,-0.992469268744877,2228400
0.653052167410938,0.926606930205069,2234271
0.762816757863934,1.13821082139908,2234422
0.394043743596869,0.925570034218111,2237571
0.262358737557273,0.623271921921061,2244172
0.566014196777523,0.815312608179935,2247869
0.417907949525707,0.649560260356459,2250648
0.532420607497226,-0.920709803566599,2250836
0.262063724194716,-0.931897393143257,2267382
0.226833417492146,-0.94141660452634,2269346
0.588774115589731,0.907026400533518,2271329
0.346953995148413,-0.979881726128461,2274521
0.449584892589572,-0.991094813683693,2276121
0.558145943167529,0.990050065495057,2278618
0.707123812808687,1.51195252344124,2285214
0.75319890749055,1.18236843264218,2286108
-0.492941157109469,-0.992329663521963,2293123
0.639319196969275,1.26157217067898,2294852
0.194250566490091,0.573866943634381,2294873
-0.641901382304502,-0.992469268744877,2296332
0.655677057505436,1.13132375975906,2305114
0.607220378152751,1.09506239486398,2305115
0.514579571868646,0.635160403625031,2306459
0.528736316272973,0.763089145134415,2306893
0.723244802435314,1.4321409031645,2317120
-0.0624389799494689,-0.992469268744877,2319068
0.788038295593124,1.48773245574885,2321962
0.617689453327151,1.11836487721433,2331869
0.568736364067326,0.94936611623671,2336735
0.627417142738835,1.21934686876043,2339674
0.683356328588533,0.98889501115101,2340155
0.536798497026659,1.08447076868683,2340322
0.827681748630769,1.06080170985751,2350037
0.583730545964283,0.944802086366914,2352038
0.534907586291472,0.861828545960736,2359944
0.647260304572238,1.16218452307085,2381907
0.659199273041634,1.33010648280403,2393207
0.547730022651311,1.07294733107506,2395415
0.604913941688943,1.09569988935217,2395943
0.638338148669348,1.17726368679036,2401405
0.704369433953718,1.15254362891492,2405144
0.428847972898061,0.979531913134031,2414406
0.749834585760828,1.2515631688398,2419459
0.775275758332826,1.17615189889117,2425694
0.7421054186751,1.40035088433904,2426863
0.54480191874583,0.730711765007228,2430773
0.504255508924452,0.726044172182993,2439458
0.474535840777751,0.729545119610548,2443354
0.615949332786831,1.09099060326834,2445526
0.615014390880665,1.02173123162676,2448298
0.512987327900047,0.727496292878436,2453577
0.555591465473714,0.710013332495322,2474709
0.723297731781647,1.01701729300813,2480056
0.801827356697704,1.17645511541828,2480330
0.580087261505938,1.01322643496628,2487135
0.413394416463182,0.759936545563654,2488660
0.636833249495169,0.973666056439826,2490180
0.60655955947947,1.015551971629,2493534
0.360843534961114,0.345075523852841,2498991
0.5381969927603,0.908673751815078,2500377
0.822819688860284,1.16166836076957,2504802
0.599139676761224,0.892496104929953,2510402
0.344328282736867,0.901715531892148,2520618
0.705736492150229,1.27410641046067,2559453
