"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_original_shape_Flatness_250","mkm8d_ptv2_original_firstorder_Kurtosis_250","mkm8d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm8d_ptv2_wavelet.HLH_firstorder_Median_250","mkm8d_ptv2_wavelet.HHL_firstorder_Median_250","mkm8d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm8d_ptv2_wavelet.HHH_firstorder_Mean_250","mkm8d_ptv2_wavelet.HHH_firstorder_Median_250","mkm8d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv2_wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","sub"
1.01806690669307,1.37792999372443,-1.54666351347959,0.400054072218397,-0.643387282209494,-0.161303717108323,-0.0333633527304954,-0.296812197299062,-0.493223436267791,0.0788311384678505,0.48417161542206,0.116441136931023,0.549520283880189,0.289483694446585,-0.675613923623385,-0.499633189242353,-0.610826426748983,-0.192388978772662,-0.174900458070366,1085983
1.23435282731084,0.23240611901754,0.893433694617739,0.142141973702034,0.0332573462928877,-0.196087095531301,-0.164007993145199,-0.330563786872557,-1.79272201721146,0.415383489493344,0.597699154752382,-0.572317904393465,1.12660956386588,0.323014957079827,0.0579602900360093,0.336302848252204,-0.580890710711108,-0.452669771638124,-0.386075796124679,1125173
-0.162581048667446,-0.539354981104675,-0.854805455157417,0.530216816068888,-0.50327697853862,-0.197135231155638,1.9106651260936,0.981818824795862,-1.09808789378078,1.00737860399517,0.711087398870132,0.52638578549911,0.630241115289084,0.196042220280808,0.767564899776997,-0.731556985358354,-0.791728706129063,1.42491759802594,0.870470838543801,1154608
1.28049653327086,0.952066697046514,-0.829772463555825,0.82503194633602,-0.344668200094768,-0.123232302579525,-0.466093520612682,-0.297407344844468,2.89609817354974,-0.986418107737741,1.0501321742188,-0.0328006968377361,-0.558989805965945,-0.0632898122516204,-0.180811935613378,0.585400914171491,0.517883196020301,0.920369775945201,-0.247355646896778,1181124
1.64129793827272,0.730707021701294,-0.680130904957427,1.46557078626258,-0.661418885121384,-0.199510760417993,1.45052627103398,0.473770382478852,0.968946832082481,-0.360614110806912,-1.86428172310313,-2.8363054129394,0.701040400159021,0.425031681866254,-0.50439443547185,-0.579525775502654,-0.436601471333011,-0.613323218543521,0.515532270730367,1183075
-0.458228363792898,-0.388228755804,-0.618618753113889,0.655516726925213,-0.719753776568304,-0.189969705699375,-1.17362675460688,-0.925435679272736,-1.02059204074522,0.593422548357042,2.33345088957461,-0.121835545775956,0.127243503328126,0.310910654121604,-0.463636097616629,-0.265090526459257,-0.784398018462733,-0.975398440468809,0.843427999853993,1232870
0.1396104376246,0.153430801556624,-0.379682704561014,0.432120242603389,-0.396987634541795,-0.108590194756442,-0.549652473976775,-0.32114572448526,-1.4647635023388,0.489305584783282,0.611586105175242,0.0836468263886862,0.390131154830319,0.241470116050527,-0.420459994446555,0.0872455028356493,-0.786569609147421,1.64993384863348,-0.0652269176967142,1279943
-0.209564862005007,-0.552993831554433,-1.16525975452504,-1.01716731980651,-0.0684245462192835,-0.177982673275904,0.617292851105326,0.0944469245080589,0.488582000441093,-0.56712644597936,-0.231415284325813,-0.621665361906991,-1.52053444218795,-2.9046460476825,-0.692196451239283,-1.13010790899907,0.768667429303226,-0.37409729345137,0.157570662511457,1329352
-0.0507225658878753,-0.603327620828842,-0.824391943311613,0.530045984227991,0.200752154159451,-0.142021579563817,-1.25694758631166,0.822519209344416,-0.252513099349722,0.360741229407191,-0.0248307237683097,0.580803276215633,0.422703175678132,0.153758328878682,1.00895566696003,0.869648293892499,0.261367428615755,1.3663676773943,1.00490929824567,1330263
-0.827246529542077,0.167508266395981,-1.43408691911461,0.801097889957541,-0.205464433805557,-0.202160073969562,-3.15143588547138,-0.0387167694057943,-0.559409589334446,-2.20592468857671,2.47478798944318,2.73909635307624,-1.31394911189451,-3.22398038254955,-0.467779286455768,-1.0096264862866,0.0108464222760771,2.22938716678224,-1.54002226135508,1364384
0.914690288319695,1.119144326627,-1.32798335294457,1.38752180497824,-0.615218408019217,-0.189028267651265,0.147149329266191,1.37723494713289,-1.55130247908599,-0.0615328433530532,-0.844133244979792,-0.0635862432915583,1.11951121857603,0.629254549620324,-1.4172316455231,-0.879495816356243,-0.61169175711901,1.49698985670267,1.57465043081423,1386095
-1.06871917544613,-0.882265712365674,0.319308432409459,0.487450341461495,-0.360364697341716,-0.197617015528454,1.38897888546286,1.25973906360608,-1.56484272446936,0.107831211866264,-0.9226967342467,-0.877238667549086,0.638479028134736,0.193032830470703,-0.628467138308883,-0.903637309005509,0.956244403337614,0.233181827830536,1.24183812417901,1458656
0.974250059838691,1.35615581672509,1.58139590209728,-0.685236447330321,0.175282636573285,0.787962274314428,0.721955603307636,-0.413637776363095,0.22060519635011,0.562922269592932,-0.682975080423535,-0.197565153180252,-0.412233572395539,0.183916146302968,0.773739987671816,0.686192236423669,-0.749130452983039,-1.26842349040012,1.09955207009783,1485662
1.00643900762194,0.261650421208398,-0.295408998542196,-0.597740949763712,-0.271790855575561,-0.147110584445458,-0.356445458229293,-0.569183816225401,-0.619746863699289,0.515072686353708,0.139934167666736,0.210730550208064,-0.628791369725158,-0.0659691877128225,-0.389659543868497,-0.349508674691549,-0.0292516629962915,-0.0454747071636002,0.318536858096391,1497807
