"mkm2d_ptv4_wavelet.HHH_firstorder_Mean_248","mkm2d_ptv4_wavelet.HHL_firstorder_Median_239","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_239","mkm2d_ptv4_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_237","mkm2d_ptv4_wavelet.HHH_firstorder_Median_236","mkm2d_ptv4_original_shape_Flatness_235","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_233","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_232","sub"
0.524170934874721,-0.474715134788193,-0.406897556142254,-0.212197526927916,-0.0291815755185405,1.06854900054944,0.30088708130513,0.407596736015425,1085983
-0.437819171639459,-0.32687405184453,1.08627571651544,-0.813198698408912,-1.10671138055212,0.354501163226146,0.391516206106529,0.845010161159834,1125173
-0.141197515980527,1.55084030458421,-2.83290725776994,0.192754807823667,0.966021167622813,-0.0765557024615884,0.169665974900017,0.544287687246867,1154608
-1.51607107702269,-0.425089544802557,-1.73965233352868,-0.911212533156382,-0.103514514680647,0.940097272090689,-0.523505349574311,-1.01162598246336,1181124
-1.20024980414604,0.625610151001074,-0.0159317381722915,-0.224326312105995,-0.643358016305352,0.263638859654381,-0.067513500617771,-0.0880272712481251,1183075
0.946050305847529,-0.764749148407526,0.196108007645404,2.97791660471856,-0.56660362343352,-0.783737688736107,0.234308034757154,-0.126146630245006,1232870
0.215896409476412,-0.218887065414217,0.137045558597365,0.0606085815169876,-0.296856819353341,0.217784317271122,0.284381721746671,0.0566698709136031,1279943
-0.25144172971758,0.282756099706322,-0.305052186265151,-0.658047484193885,-0.223578686557399,0.0872473650047468,-3.28308356959309,-0.545013668065789,1329352
0.694754600125017,0.730653236847899,-1.26220051350046,0.619299319143207,0.278052887194478,0.336280957137563,0.235868998461153,0.367642279555969,1330263
2.54535039684587,0.587726084119132,1.55799632379388,0.837985774656541,-0.900405887339338,-0.144506452321763,-1.34930049204237,-0.431409967263996,1364384
0.0136539695320358,0.704206280233756,-0.201933717752241,0.494898263090939,0.169060056842884,0.398415274521501,0.680079549687386,0.810453066549504,1386095
0.769711305357691,0.685200074664258,0.309744539778731,0.714293951556718,0.263685921706429,-0.0809947408050252,0.972239269953936,0.985446313071351,1458656
0.155772663369598,-0.286205158007602,0.412077216519796,0.0470107198753431,-0.214148873116759,1.12333587222391,0.209542661421535,-0.373735453348108,1485662
0.296993750820764,-0.297981363316134,-1.26452486388108,-0.794905230229638,0.235091245757512,0.254443162346087,-0.636903147631597,-0.905178207223105,1497807
0.166066407769268,1.16143239449935,-0.409873833863905,0.283488797353437,0.598449946752123,-0.400284443105829,0.410690020137838,1.5448774442758,1501387
0.512406878604986,2.31536741367895,-1.32394403264589,-0.792672607207121,-0.242093106973362,-0.450057641241647,0.492567983133262,1.15553978996565,1518948
-0.0354816698799467,0.0823623424847419,-0.764240965189937,-0.369354190472203,-0.245789573047856,-0.525074134691773,0.11948556689065,0.257355097387526,1526417
1.00292530780816,0.0942672493686003,0.320015042436701,0.224716480136949,0.669409121105441,0.444061371837965,-0.362417021639848,-0.392904553357527,1565177
0.456380067634116,0.110999001304596,-1.57959912933135,-0.836196338234633,-0.240911824219697,0.221615235466569,0.349476304459305,0.787884603669344,1606693
0.788174411669534,-0.636363085116187,-0.32969030029972,-0.222855525424138,-0.47697891096695,0.21928706026013,0.240821828557124,-0.483014284020472,1612262
