"mkm10d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctvper_original_shape_Flatness_249","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm10d_ctvper_wavelet.HHH_firstorder_Mean_242","mkm10d_ctvper_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_233","mkm10d_ctvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_232","mkm10d_ctvper_lbp.3D.m2_glrlm_GrayLevelVariance_230","sub"
0.00301335771241047,1.40288253780765,2.02809678811374,0.371650591704024,0.293810770083975,0.10251039952129,-1.28805893969911,1085983
-0.493480667460429,0.200657181245088,-0.401102993512132,0.767081147497632,0.132588449625117,-0.110931808723736,0.165836104854853,1125173
0.00581820266394631,-1.31277195749427,-0.223465842888465,-0.350772416574346,-0.31434584855314,-0.265037837914933,-0.375005377384001,1154608
-0.40407536312244,0.850921800261826,-0.385127954303546,0.456398350945861,-0.40143441131633,-0.366197339192648,-1.09463274137879,1181124
0.946537511033034,-0.460845108394831,0.208850555485881,-3.13658929249994,0.399767960123337,-0.297235753247268,-0.893908108940056,1183075
0.403654505526973,0.0637789562715629,-0.0371688228201994,-1.44111615107303,1.22949103221414,-0.14456151087474,0.19227089018492,1232870
-0.406844439543211,0.346969164738446,-0.22837321048491,0.150814360900963,0.0817206145740443,1.12749557645445,-0.839235433085885,1279943
-0.346833599023258,-1.00254485212489,-0.346954693968077,-0.13494737186236,-0.353355210553755,-0.262092766931869,0.153146783914873,1329352
-0.427089674155309,-1.39734278488104,-0.388748171238557,-0.246647374288207,-0.444102181166824,-0.211350755019837,-0.0254294553153812,1330263
1.16494155572988,-1.21982328972274,0.675404486558987,2.96147456155328,-0.313850182015501,-0.311492064882048,0.448718866477761,1364384
0.0483659557323034,1.07223304739818,-0.221225916293022,-0.174414984227996,-0.283435955961364,-0.373613661943195,0.396837585118534,1386095
-0.495430618553114,-1.33500992228802,-0.416723822009285,0.139651761885174,-0.263550191492511,-0.274027928369797,1.57147067966153,1458656
-0.363616188958494,1.28943635094053,-0.350883685894136,-0.114839865118812,-0.383859667606489,-0.242891319312678,1.59300403734687,1485662
-0.276321284393053,0.25612905997972,-0.140509540806897,0.319667912589586,-0.382158082901623,-0.28982326030866,0.473907581380861,1497807
-0.381262991748989,-0.279562392966169,-0.264955884554008,-1.11125422397439,0.447998237971554,-0.127555296420346,-1.36854896962801,1501387
0.0745968520783372,-0.185636882527467,0.500312684805864,-0.715364563521739,0.449506921887689,1.25595111899367,-2.17178326607509,1518948
-0.239483141426393,0.678629184022361,-0.324432252430662,0.293486737397805,-0.267845520506043,-0.28436725930152,-1.28852578790582,1526417
1.21338724205718,0.10258433408281,0.258226429753778,-0.560464431000278,-0.319999534088555,-0.232396768185958,-0.618238199868023,1565177
-0.498150914098213,-0.342560029586958,-0.410512859164146,0.374130816194586,-0.433544684836189,-0.032064857915226,-0.883720816596416,1606693
-0.377442636507122,0.227075679172601,-0.300668445444327,-0.204477412394371,0.194668589469825,1.51918142953305,-0.104492103718171,1612262
-0.347334090202216,0.756583441350814,-0.369069698201643,-0.222215752282989,-0.432793066510708,-0.228637170764325,0.289150637893716,1614566
1.35045613079038,-0.477547366892062,0.374670283659757,0.623804627387101,-0.299364235441431,-0.238043753510171,0.661299181337183,1644034
-0.323088118946165,-0.722019263579097,-0.338827815295079,-1.03449653139982,0.199931442893259,0.0586584917891055,0.956931621623777,1668599
-0.118852487184724,-0.207693396289046,-0.118953739333309,-0.685930975127884,-0.30172213811366,-0.287242675918297,-0.496821009213476,1671370
-0.119753429300794,2.0424851190512,0.126569254434701,0.98472979687145,-0.37861625613719,-0.355666057476191,0.292401028881542,1684230
0.278665639657197,1.04076952396377,0.0339952255422275,0.409059798081657,-0.349561812923332,0.577859629441954,0.81926604695899,1692385
-0.435526725693956,-0.648442907020274,-0.396471834025319,-0.297959641280458,-0.378393535816819,-0.317069071142902,0.967519257448436,1720713
-0.397746123481605,1.13105140770582,-0.287870483643254,0.681284872452909,0.167106723733983,-0.14683554243902,-0.14572947902734,1738800
-0.381665090767461,-0.946400144110524,-0.189396732136584,-0.306882202373009,-0.113379112165385,-0.358582026784585,0.149954607133659,1740845
0.515493359871445,-0.150524518732858,0.136363925474899,-1.08815491426106,0.0928483447869069,-0.35890754985586,1.19871056204551,1742294
0.0794893403052582,0.469418766134226,0.052627867874052,-1.29034283857165,-0.0396188342335475,-0.351028167117702,0.954348946715173,1767700
-0.4771875724698,0.40634783124138,-0.383805983398024,-1.70280535327614,-0.379279910532085,-0.140662811604458,-0.760421678063559,1768972
2.27011619908343,0.149809960979286,1.44346621240423,-1.11186605755834,-0.427685547482536,-0.315810692351212,-0.201423444745173,1889409
0.18863808760743,0.297421044879166,0.738945119626694,0.00449933973989201,0.536592299197232,-0.287422271055014,0.313582415795813,1915938
-0.448071260708088,-0.462367099465702,-0.299030809645918,0.387980878901537,-0.456172987159709,-0.341282254662877,0.352042786703952,1916742
0.276994337916835,1.83865321881895,0.103311594394714,-0.222192325018377,-0.256271099056225,0.691512751844451,1.1585112174235,1919296
0.262935147430435,1.63032286950499,0.0432482334050804,0.231433659271335,-0.367936731062709,0.235107577693586,2.43692383283883,1926770
-0.493214669573901,-0.365900728929661,-0.332971199034059,1.38651869454067,-0.471478270195756,-0.339159777470938,-0.242810333721491,1938156
-0.226058890999319,0.316273595345335,-0.262197765865151,-0.60801809847383,-0.241712188769597,-0.23622795172804,-0.516095139052471,1938561
0.183427159183564,0.208298403929399,0.223705426703204,-0.145620209332724,-0.258736618269823,0.26652765982007,1.15271542910276,1966316
5.02254280931693,-0.245631024372109,3.90017867355052,0.437785289903554,0.703958538241551,1.6789220679067,1.88713417755142,1967281
0.931115935859264,0.115555796394021,0.576523418609533,1.05666072450923,-0.216491031546618,1.09851829926468,1.88477286914245,1973544
0.0793810021294319,0.356815544847211,0.0299419533333954,0.15385603674185,-0.00821863255051213,-0.255234760014654,-0.569436641682479,1975401
-0.0970915990323214,0.565693398757763,0.456501503868605,-0.152531305881084,-0.139787212328288,-0.161298367091653,0.203379830498715,1976407
-0.0934355666127574,-0.233183914374184,-0.217603001758353,1.01072466438007,-0.338805813712129,0.452893778481181,-0.408298932034174,1978972
-0.0987181948199064,0.0217609510748518,-0.195317193119721,0.312759418715372,-0.35484083797774,-0.170237622904652,0.963586079588591,1979045
-0.459829755895452,-0.614237954391082,0.233820462817754,0.117441203215606,1.80408191058961,1.55735063077202,0.0124854493289163,1979422
