"mkm10d_ptv4_original_shape_Elongation_250","mkm10d_ptv4_original_shape_Flatness_250","mkm10d_ptv4_original_shape_Sphericity_250","mkm10d_ptv4_original_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm10d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm10d_ptv4_wavelet.LHL_firstorder_Kurtosis_250","mkm10d_ptv4_wavelet.LHL_firstorder_Skewness_250","mkm10d_ptv4_wavelet.LHH_firstorder_Kurtosis_250","mkm10d_ptv4_wavelet.LHH_firstorder_Mean_250","mkm10d_ptv4_wavelet.LHH_firstorder_Median_250","mkm10d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm10d_ptv4_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv4_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm10d_ptv4_wavelet.HLH_firstorder_Median_250","mkm10d_ptv4_wavelet.HLH_firstorder_Skewness_250","mkm10d_ptv4_wavelet.HLH_glcm_ClusterShade_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,-0.476230239755015,0.0309337468180922,1.37308009745665,-0.838331890842288,0.431273683716247,-0.815194430383269,-0.0783287612726791,1.19048650307665,-2.12881147787499,-0.507798924189451,0.0513378191994517,-0.110819624641875,-0.696766480678133,0.60863720458842,-0.693845264286663,-0.456198518748173,1085983
1.04086115749819,0.354501163226146,0.429056827880961,-0.280574873209716,0.153771872493572,1.19094864208176,1.25918408029367,-1.67673400619865,1.42288461024105,-0.910773960696969,0.341145588725537,1.2232259567549,-0.43088620228002,-0.131628056645757,-0.242126513250419,0.360240308251446,1.80568094834609,0.399469847785571,-0.306384344427743,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.305157159180792,0.0358452405065565,-0.974990853269296,-0.011603351858397,3.18786089114149,-0.882009854005244,0.725865559446296,-0.453506703771049,-0.603553461303887,-0.134501333435871,1.80326609719047,-0.192592286366482,1.81731738464973,-0.338889298664692,-0.899198569039844,-0.381756333195268,1154608
1.39616034322812,0.940097272090689,1.0127534297702,-0.269493242967035,-0.537545186271597,0.347996589950303,0.737475890300877,-0.199984743801457,-0.246329856784082,-0.34833646752325,0.432689055457599,-0.573313576538833,-0.269872664682262,-1.23047921102185,-0.234975606766155,1.71530412878473,0.160780168325829,0.096584547592231,0.585812947853941,1181124
0.480265147760848,0.263638859654381,0.187453347958989,3.04133433439606,0.884860694705135,0.765493438873285,-0.783085662537354,-0.39849933247792,-1.01681161716306,0.451162095442688,0.904995546653481,-0.773256139739212,-0.451369515707404,-0.28954645201026,-0.241361460385292,-0.234728337902749,-2.83545979767155,-0.751609968906764,-0.341496046040823,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,-0.476862675417569,0.571808524485897,1.18315960880129,-0.789457935174125,-0.831488520602634,-0.798182170329774,2.23427676293362,0.91042358673443,2.32640599988698,-0.310165085785615,-0.216070446647798,-0.206525595735105,0.88539833806606,1.8903420844013,1.3741094483164,-0.0527585749380728,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,-0.813446544569688,-0.141715812578627,1.37402219738227,0.170462559969764,-1.58009557762823,-0.305040610978793,-0.706580525795732,0.446546327486337,-1.15597321822288,-0.402065836891262,-5.50275492097186,-0.195892359314578,-0.538059016034471,0.987198157979398,0.960776006651638,-0.484858369748224,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.0577699457628847,0.228961649314882,-0.410498824619468,0.146077208278341,0.103005979813876,0.772149252730967,-0.145609559294874,0.347779078090156,-0.0490699843734319,0.917341479650208,0.666640450617794,-0.157937416028053,0.264378451315015,1.27908503526311,-0.794584120925733,-0.0828637856895533,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,0.0557059374294325,-0.86094824893648,-0.650052386822098,-0.0183741625511719,-0.321099954967094,0.0515802722924558,-0.909118098621792,0.213218905825332,-0.291206497258074,-0.124208368326677,0.795918085314942,-0.1097686923612,-1.45817964051939,-0.606404955822915,-0.818516342405277,-0.309141083979276,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,0.979074466719923,1.732566446444,-1.25257706008838,-1.20801332632054,2.04965648335771,-0.58419116209968,0.0395757289566369,-0.66229133282193,-0.345018005977496,1.10700210124234,1.72063704383704,-0.201379062502423,-0.134181321115143,0.287469537884839,-1.03984479420159,0.484854216464656,1364384
