"lemd_ptv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_230","lemd_ptv_original_shape_Flatness_228","sub"
1.80718940362415,-0.546195694857943,1916742
-1.47448876178644,1.13708351213632,1980052
1.3389424950747,2.6312270554222,1926770
-1.47524993543438,0.0885969692634227,1979045
0.092636717273019,-0.293459910172023,2196212
-0.868970750282224,-0.419638299121874,2393207
-1.05922363912327,-0.644654846043283,2146138
-2.37116006819214,1.19389675936482,2228399
-0.759926169330041,-2.10026604741102,2144796
0.81944072132923,0.233619732961061,2234271
0.572029818789971,0.65233153618861,2296332
0.923158209118131,1.90831193190425,1684230
-0.848601384696301,-0.738266564851998,1720713
0.732193888476606,0.691504497275788,2186951
-1.52588453315772,0.271632226872228,2439458
0.0782125355267014,1.95283575640818,2135748
1.56251123419243,0.515658206151434,2141116
0.125010597748048,1.21519796489238,2108003
-1.88500635644271,0.963881205686235,2006164
0.693865817537139,0.4356159504554,308862
-0.82831873741734,1.35119706091473,1085983
-0.398760562780043,0.837167771071246,2004451
-0.458771251544414,-0.984180201845262,2359944
1.03534870420636,-0.307010923136053,2069079
-0.464423367845084,0.491287279954209,2059713
0.86228245912517,-1.36245195165928,2294873
-0.132737933894108,-0.787029204113422,2033049
2.12555949394064,1.48871148548034,1485662
0.131488549303256,0.610174527789223,1526417
0.490034183070862,1.10959173052513,1386095
1.46935177144093,1.0615261085566,983079
-0.87960726120633,1.07177196058022,2132424
-1.02423215605708,0.746964923416172,2138375
0.626650337586935,1.49985578882194,2490180
-0.430095824952307,-1.60536748825553,2034136
-0.154465843999495,-3.6757611564199,2510402
-0.365610538013216,-1.32400921503537,1330263
0.292505382884486,0.0912739448687903,1768972
0.114422636586082,0.819046776037201,2306459
0.319559613564443,-0.249843916903344,2181724
0.620204290077637,-0.846806600256716,2217034
-0.00226553402205474,0.866441598778396,2218615
0.285376855937698,0.670859566997329,92173
-0.492239026037777,-0.311263254974969,2414406
1.23311714337394,0.959484879737334,2381907
-0.294631181070926,1.3713328971481,2002465
-1.80810116307082,-0.458828463675166,2474709
0.163366094511602,1.84471433971048,2176530
-0.964653223539785,0.194384973611453,1279943
2.72049454065463,0.772545774280645,1976407
0.180810158699602,0.526710930042365,2250836
-1.0036087788557,0.289934607820188,1915938
-0.47892937660541,1.69038091850313,2133380
0.246266540152479,-1.25476311208353,2271329
0.885568075258352,0.408939968793724,2286108
0.81389626591863,0.0381680520031946,2040495
0.0739536067922074,0.110236965876069,1125173
-0.149381123897889,0.412092870113287,1767700
0.313937638276007,-0.600340881406731,2138678
0.685355291763738,-0.565927950569999,2443354
0.431778762499288,-1.23844717125864,2234422
-1.09032713579828,0.478290542095412,2151024
2.36903159246697,-0.851944136499295,2057358
1.09537233834144,0.685165713555591,2425694
-0.0315992276819792,-1.3961397477433,2500377
-0.0589939611852102,-1.60472842305683,2183356
-0.61289856663084,-1.51561653004149,2131601
0.764108815863672,1.50157128550633,2152442
-0.451069808571854,-0.916986969811728,2306893
-2.96400060135293,-0.735755149885467,2009915
0.451164639802624,-1.91605007076,58325
-0.58554081897437,-0.131519126811011,2395943
-0.288464726237885,0.437515614237596,2480330
-1.19338781734808,0.83036775982181,2076301
0.269002615056856,0.21959782846069,2205389
0.04275992128224,0.744020592765772,1975401
-0.805579343501582,0.203410157567051,2250648
0.297412785075651,0.918680190283863,2185290
1.49257929992781,-0.933956121053148,2091555
-1.75575467044737,0.0380830206982791,1232870
-0.579329803679614,-1.41653466405884,2139733
0.00313302045176069,-0.0724696348323019,2559453
-0.206157860931078,-0.745055265703906,1938156
0.960532946155904,0.276692044401108,2158101
-0.116963166752897,-1.24242347396718,2199403
-1.17083800691004,-0.880474833506632,2430773
-1.02201901576344,1.39106339964668,1738800
-0.461741508965731,0.29377646297031,1565177
-0.625122881485688,-0.423968132246897,1978972
-0.0856728803702517,0.168546267221323,2487135
1.54844676262303,0.181913695232509,1612262
0.0618866354977952,0.672066149730984,2051378
-0.0383009988150722,0.264573856819893,1497807
-1.81429616496741,0.573570743007731,2026671
-0.295875123117111,-0.548827985760801,2340322
-0.739306554326161,-0.755650463637388,2293123
1.26749410713607,1.13545518181069,2395415
1.03586146574914,0.190540192024245,1966316
-2.37116006819214,0.322737743006494,1973544
-0.617679818139575,-0.72105282476082,2010259
-0.182127276607007,-1.40268762375496,2145694
0.301687637803136,-0.724928106612482,965005
0.345700972550544,0.277476255157401,2096627
0.470554884148859,1.80360557797755,2047354
-0.370031857629184,-1.15899980052833,1364384
-0.43173679401252,-0.585981174921885,2244172
0.372537007961672,0.484670084367996,2132982
-1.08979633817291,0.321568679334588,2134220
-0.28824212502183,0.0159354260065852,1889409
1.80048332638188,0.258800789492627,1938561
0.188281195817936,-0.113096627744873,2055667
0.750899544311453,0.641832617827395,2176784
1.93766334145657,-0.422482192461279,923666
-0.0695252005832538,-0.320245546003623,2086044
-0.506543505177268,1.33738378148429,2078198
-2.04656762751525,0.101921375961268,1501387
1.05207718629988,-0.346993628935303,1518948
0.577943312195819,-0.59795402771016,1606693
-0.0503719560139881,0.82286560519122,2305115
-0.109259736684434,0.108205886421691,2237571
0.473599190443134,0.049606845594786,2285214
1.04389803320841,-0.382784362963096,2426863
0.993056106145933,-0.458630654699304,1979422
-0.874237721961132,1.0266413871339,2480056
-0.317425246483953,-0.930191951708169,1668599
0.0837061130444327,-0.559509017407,2339674
-0.538218927442633,0.520582485377565,2133204
-0.868725218139825,-0.0887307649054327,2294852
0.57966156577687,-0.0515529037177154,2445526
-0.210984382180407,-2.1837047462756,2200416
3.45601052014386,0.730546047884964,2168082
0.970917355001197,0.689397887473586,2075846
-0.757885668550596,0.040989585680241,215131
0.68563199731327,0.548900455264262,2274521
-2.67993117921338,2.31375419741417,277752
-0.0471316675703356,-0.574939638915414,2078899
0.593042597611833,-0.614386350214139,2172217
0.238829700440289,0.772784262955741,1614566
-0.272486091679593,-1.06148615610584,2100050
-0.772391866519441,-0.782619350438521,2183291
1.9858348416214,-0.153524356534021,2336735
-0.744982950603991,-1.14048630957919,2352038
-0.6247484709498,0.113192080213662,2305114
-0.67310690701731,0.551134978742857,2448298
1.2570474209735,-1.02730961234489,1329352
-0.0328925265518113,0.245789447239916,1183075
1.37384987614377,-1.18073458850259,2110540
0.498188112306105,0.615392343320639,2070958
0.634886062358013,0.978588116693382,2340155
0.749552498366283,0.407357725032208,2075832
-0.465373395120579,-0.931858711785433,2498991
-0.101692402185972,1.5968457305988,1919296
0.247845767857957,-0.521995437700777,2401405
2.78934269859695,-0.68802832082078,1644034
-0.0937860185488555,-0.816395053934811,2405144
0.469574982441155,-0.0809586466765516,2158329
1.65966392823104,-1.75715045593719,2319068
-1.40755258403028,0.45821780168406,2504802
0.18892825757742,0.6436248747551,2331869
-0.656127959294176,-0.199879408874692,2317120
-1.3424280785166,1.11858335752198,2072215
-0.638167595648009,1.23137604595975,2228400
-0.996166805984029,-0.0187351130863765,2145166
1.58111015287982,1.93546847178044,1692385
-0.373497851082457,-0.864677613815369,2109902
0.571882316832744,-0.35878959766112,2219842
-0.246112202724236,-0.287781406722883,2520618
-0.219384413993599,-0.289042722886134,2419459
-0.478479919762262,1.17540688403034,2276121
0.368597692274253,-0.33727070176803,2350037
-0.134371632897957,-2.36575099412226,2001182
-0.589978441843408,-2.9009483472288,2278618
0.178694410568942,-1.09412979827287,1740845
0.145147082947588,-0.381381227665643,2321962
-0.548322287752907,-0.624876326586561,2212664
-0.708679728486383,-1.4274265324818,2453577
-0.354088174987406,0.674504813537736,2224150
-0.472217735411468,-0.0258186162563614,1967281
-0.813646791504047,-0.135972063249437,1742294
-0.748664370747678,1.36288834258867,2488660
-1.41950823675389,-1.39333638065901,2085349
0.339953910439334,0.982842271317598,2247869
0.85982083753419,1.07992437436865,2157529
0.682611738081633,0.0588024118651299,2119177
-1.3564552671661,0.0194181416003223,2010554
1.12841176064311,-2.11249554740224,2493534
-0.452613775103306,-0.533233217373554,2200813
-1.22265956300128,1.05434255805041,2116787
1.26998853513108,-1.53027357938603,1154608
0.402902470248989,0.223845640956281,2267382
-0.705351360199584,0.884728474582033,1181124
0.385946429696748,0.153715998396412,2137799
-0.427964015417873,-1.33133499214597,1458656
0.0618533052758333,0.557207595079953,2269346
