"mkm10d_gtvper_wavelet.LLL_firstorder_10Percentile_250","mkm10d_gtvper_lbp.3D.m1_firstorder_Skewness_228","mkm10d_gtvper_gradient_glszm_LargeAreaEmphasis_227","mkm10d_gtvper_log.sigma.2.0.mm.3D_firstorder_InterquartileRange_226","sub"
-1.25415941676244,1.00908881711347,1.0612474529916,0.389548705525806,1938561
-1.29403196626081,0.63716583648751,0.009152841742249,-0.956496543566979,1966316
-0.197940076395626,0.197600480458012,1.88439578265749,-0.649134423713692,1967281
-1.68903495829587,0.148810527584545,-0.391145201219732,-0.13174743289183,1973544
-1.77679692542034,0.900133783748943,-0.413532983866063,0.24766530742118,1975401
-1.43332792199347,0.281276522863575,0.521144256369082,-0.816003911727531,1976407
0.5849904621863,0.484729489264002,-0.362786274058614,1.01509539504677,1978972
-0.937575858382589,1.44571418288132,-0.573409243581746,1.37386142208723,1980052
-0.0452446791477456,0.59590990276324,-0.567130903137749,1.00877833281024,2001182
1.91554317662267,1.13148929016782,-0.593092534330422,0.878541928000439,2002465
-1.95158289699621,0.40062559074666,0.236756826796266,0.113409576323297,2004451
1.09784168095157,0.67540852144503,-0.583308428049741,-0.446853754026074,2006164
-0.81959537893822,0.316002409595327,-0.441490584631811,-0.33800005981886,2007309
-1.28929462920839,0.874618658646953,-0.19267983724778,0.164388543151536,2009915
-1.94392068282766,0.133983398445342,-0.597321868372787,-0.647742479276791,2010259
-2.02586846198649,-1.03008940232469,-0.593862412460392,3.74520475510793,2010554
-1.1827795634526,-1.13395657726204,-0.41844809585738,0.958102476839372,2026671
-1.95236356160496,-0.0837382931879936,-0.451742334886172,0.57847523072797,2033049
0.728416513271986,0.705429692805814,-0.591268723204738,-0.617787126128025,2034136
-3.75576407489645,-3.90469261330464,-0.61958166083368,1.61116977855275,2040495
1.19852739077508,-0.0794031576684643,-0.600499581171999,1.7181292082635,2047354
-0.0831454677004641,0.771020114123539,0.0657847884523781,-0.485800805766743,2051378
-1.26553389737015,0.295074461576386,1.09896479717188,-0.87085076395964,2055667
-1.05118258365989,-0.468607861936018,-0.163001393209499,0.539971557733709,2057358
-1.89896208248197,0.601085759903953,0.270489654487753,-0.710592782932134,2059713
-1.88909475978228,2.7259310179724,-0.58308977573347,-2.07583977004222,2069079
-0.615555219070062,0.201628899941017,0.45576499647334,-0.876100180071457,2070958
-1.30212620596227,0.206194718833733,-0.0442972116941084,-0.654978626729138,2072215
-2.16422079086771,-1.66383847125321,0.261158104224758,-1.00776699007952,2075832
0.658500854417829,0.26031860545195,-0.259674527679166,-0.419664430631407,2075846
0.418379538961807,0.266130556972144,-0.366980081017358,-0.20551099721982,2076301
-0.748197742495062,-1.63514441313066,-0.297520618696722,0.379593337736459,2078198
0.394020382271788,0.810752271353151,-0.57213020514147,0.593384509524776,2078899
-0.676256450261971,0.415937855060328,0.00685654776480983,0.55140269033266,2085349
-0.600038314466473,-0.000118333382685529,-0.0444199190824313,-0.236277210693539,2086044
1.370634721856,0.541256272451625,-0.164605024381911,-1.07969518540641,2091555
-1.69661841858831,0.459205492629418,0.574011791754843,-1.23882206921652,2092954
-1.72826880937583,-2.83648435712109,-0.607841442975924,1.52157408660802,2096627
-0.611004829074595,1.44247179156412,-0.573595201299235,0.337728376815782,2100050
-0.961384485130299,1.42327688681556,0.338794320403635,-0.415077989748044,2108003
-0.793822537868657,-0.25791937746697,-0.21149619223945,-0.040494000969456,2109902
-0.888793436059759,-0.473606765582579,-0.463989067000033,1.70682033061703,2110540
0.750668219226009,0.316276788141042,0.269512386286938,-1.0089934864795,2116787
0.151630297656122,-0.663707139940029,0.149125428984103,-0.41112331399692,2119177
-0.3231963978137,-1.84469364060095,-0.583326958104704,3.77864677329065,2131601
-0.571001670681115,0.83883782954067,-0.0896703075520404,-0.209426480761304,2132424
-0.570510915976841,0.374532959839102,0.0450361015148596,-0.279388740296755,2132982
-0.537119123067251,-0.47453358051054,-0.0561284278322579,0.103015241386106,2133204
-0.334453868392961,1.31338760532217,-0.467343569111597,0.368204462229979,2133380
0.590257781442957,0.671712561781622,-0.540534204258679,-0.347037788925446,2134220
-0.0610638970177014,-0.270812577424318,-0.520480676232597,0.617286471995954,2135748
0.284660986533116,1.14627137736655,-0.194554547159634,0.444955850411649,2137799
-0.79890193872074,-1.44463973899252,-0.160185431952669,0.468448190801723,2138375
-1.07208620855811,0.393806567347672,-0.44971146143156,-0.366835033840209,2138678
0.521155887735607,-0.130099257271046,-0.449263641473302,1.01108479377484,2139733
-0.486844113050669,1.24236045046066,0.181553725985566,-0.304311679383434,2141116
0.497250425102281,0.37224570499765,-0.580063263255751,0.770452854150743,2145166
-0.266103498865816,-0.219607470679364,-0.400380815066078,-0.353151675448319,2145694
1.08352192492774,1.05736215277594,-0.56133087743891,1.23227019747915,2146138
-0.497813317544503,0.101987587722396,0.412044929316102,-0.470293990998955,2151024
0.721751051197673,0.304911559816077,-0.0184119501174155,-0.0503202149563528,215131
-1.31937577055937,-0.914518946776209,-0.604978781461635,2.01589017111061,2152442
1.58281776352557,0.414468544680465,0.43673970283069,0.162453317551503,2157529
0.835613091460432,0.777898623626523,0.00230306722380893,-1.1888230270828,2158101
0.0888533713234233,-0.566443415883115,1.48811929381066,-0.016207064342345,2158329
-0.0319310898181524,-2.8145082693932,-0.294698823788452,-2.45664364316272,2168082
-1.02263781536451,0.623446840454546,0.568878214020891,-0.994768797453222,2172217
0.722994301429769,-0.811898688322887,-0.375394503465103,-0.116665656663959,2176530
0.749482876255761,0.750815104805951,-0.434137062777385,0.0265102547295331,2176784
0.265321455457144,0.895380402871638,-0.547376564075857,1.01626937771489,2181724
-0.578385855273758,-0.423463593334718,-0.592496152826887,0.706438673922504,2183291
-0.131762910366316,-1.20717962312773,-0.50886375411943,0.315963581850683,2183356
-0.411084005016619,-1.58372173586688,0.184665686826329,-1.83332943196754,2185290
-0.598347796015776,-1.15129991738391,-0.445653564280424,0.370012550010289,2186951
0.541222285706093,-0.744238446356578,-0.594561998781918,-0.94745342105206,2196212
-1.23794022783098,-0.751186813100845,-0.333204661417681,-0.0485783535176801,2199403
0.857090633362845,0.507460317230804,-0.248161978207179,-0.490008142080244,2200416
0.88453464064979,0.604599570101672,0.406773992828802,-0.617764187779115,2200813
0.119869770992523,0.847723956008492,0.29024795879325,0.356744765512141,2205389
-0.127740784036989,0.819318931897122,-0.21346017872733,0.491435791789332,2212664
1.85026809365436,0.121276176084723,1.28985055234416,-0.709428513635331,2217034
-0.032829959960114,-0.916421075169546,-0.530265398068522,0.683212432206936,2218615
0.0799046445942431,-0.2814831587912,-0.452029305872499,1.4002707303472,2219842
-0.531639003963186,-0.716168272135161,-0.510187555743342,0.348556917123438,2224150
0.854077961365846,-0.0287614503673343,2.79879146943981,-0.360851354928939,2228399
0.0719397435640821,-0.61230030830347,0.958744989232282,-0.0452786348818948,2228400
1.06012754057962,0.587314046472444,-0.60452509560312,0.242616475045227,2234271
1.10971132468737,0.674447070150961,-0.606962360224995,0.249903807513546,2234422
0.822454693592588,0.92718501818457,0.113360501471957,-0.0276961302630813,2237571
0.944064800209532,1.01409056460566,-0.548715660308583,1.72509398349562,2247869
1.11450216057783,-0.539442199779596,-0.246050402833462,1.28436478820282,2250648
0.199930184369909,0.0826936363948672,1.25981981427541,-0.796481684819941,2250836
-0.242310189522852,-0.171547202758345,-0.531839624212669,-0.489087125971877,2267382
-0.578338109802377,0.208965288660894,-0.464476131193111,1.41214758494521,2269346
1.04693200734515,1.2784449408679,-0.588706271775406,0.0142664585483541,2271329
0.177547197049349,0.745483327303597,0.198631701519377,-0.314224947169874,2274521
0.0235740293694086,-0.302739551506811,0.262500304048465,-0.496175661598112,2276121
0.397230387273352,-2.04419606251955,-0.588272276323686,1.56256220958725,2278618
1.07505102650761,0.389379516714255,-0.357193157767976,-0.512221300112681,2285214
0.512572910744158,0.323001889245572,4.75161305219301,-1.49116089907676,2286108
-1.52978782136404,-2.90813528860427,-0.541215812253455,2.60586214381357,2293123
0.470585139728845,-0.970993103370542,0.178635663211986,-0.259942269012788,2294852
1.41256144740947,0.292080535053437,0.681620829507523,0.157451821497226,2294873
-1.60578845001213,-2.68457873031506,-0.611118531176889,0.601047102777711,2296332
0.921009789775357,0.159526165786207,2.0596872858239,-2.14604479758845,2305114
0.706874414112494,0.0111392635767578,0.0686542291089728,-0.454694303572391,2305115
1.28858790259964,-0.876732296774153,-0.613833430215334,1.26324799750355,2306459
1.09760377550419,0.0800003217226426,-0.0794179526504378,-0.130054949939153,2306893
0.499343006747815,-0.381724549819998,-0.604987065429794,0.478411469932372,2317120
-1.16030915484641,-0.315756162323201,1.15765309749317,-1.40039050447008,2319068
1.64454944510216,0.731442254135661,-0.467187473954067,-0.387305760984307,2321962
-0.839447781556538,0.55565377118335,1.25854536105173,-2.11297665911127,2331869
0.810536781352079,0.635373830482149,-0.462030405815068,-1.28830560885818,2336735
0.724578494675809,0.555988315414728,-0.380915959735357,-0.437760074853436,2339674
0.698748717692018,-2.21634563770077,0.518226394775732,-0.792829169207061,2340155
-0.35331235824084,-0.834678263496254,-0.529157738483328,0.654735550390038,2340322
0.944223503466517,1.1689338791063,0.0655744767467628,-1.38062425201703,2350037
1.18224222492463,0.177472650229875,0.856174464499902,-1.09564035205459,2352038
0.932175505364233,-0.14653155279192,-0.468338823147386,-0.470200483436528,2359944
0.622666645282099,-0.453100247203,1.16475184583622,-1.07051518551886,2381907
0.288723760024307,-0.80099086050596,-0.183044501759274,-1.18083593915572,2393207
0.693621795525697,-0.247857958916265,-0.328207465256445,-0.779315827540218,2395415
0.781704942476041,-0.555687217713461,0.49672148694081,-0.297826943674509,2395943
0.788727486878569,-0.286661290764826,1.14416083985709,-1.25510416679592,2401405
0.537153385253004,0.743228676594947,-0.00987390194576668,-0.454646077076524,2405144
-0.160446357213931,-0.143875348064525,0.525076674974453,-0.37668412399473,2414406
1.04675649230246,0.338751687771068,-0.340407301768668,0.583070349173344,2419459
0.473014405402615,0.934213060981954,1.03579939576675,-1.58865756768641,2425694
0.359177769616023,-0.0749261162629624,5.43599643094445,-1.82316993938176,2426863
1.19401555580814,-0.524961984392867,0.484601485363271,-0.617065819944827,2430773
1.21696087868052,0.0782998725917188,-0.20948439364947,0.605430516855234,2439458
0.958922309218539,0.432550673593494,-0.349820436062151,0.970182749330778,2443354
0.622367320777635,0.672690072150532,-0.241436502912666,-0.348629590558982,2445526
0.394112809733601,-0.401574067169627,0.0867205951235474,-0.922203669402005,2448298
0.771650747438438,0.762115556219877,-0.622068580265327,2.11612250209819,2453577
0.99822893665081,1.07584913820953,-0.425568437179541,-0.212786875240831,2474709
0.916990203893647,-0.199076428430993,-0.592104264578282,0.493688744121502,2480056
0.403191846481699,-0.452099851874954,-0.614862166205382,-0.734731688827632,2480330
0.479777525272068,-0.847641945829363,-0.614281360094435,-0.157440373471738,2487135
0.02092292284348,-0.31318400855177,-0.618702291553013,-0.378856437017849,2488660
1.00907418224477,0.221231371745272,-0.442877511461299,-0.638906610258769,2490180
0.642548561924196,0.19829959914686,-0.614831912430057,-0.452872378819732,2493534
1.14205458520276,0.866751240184501,-0.615879496723357,0.394518757485873,2498991
0.99903500573572,0.568151097940079,0.0948606908377439,0.254034202668127,2500377
1.25216191860736,-0.996196795419611,-0.247754527338725,-0.756024550745533,2504802
1.02497387252893,-0.162385660995978,-0.452051432729667,-0.593938950468707,2510402
-0.0562842689843672,-0.0777699045266117,-0.0875122796580764,-0.580020697362216,2520618
0.0147509800781993,-0.297067288089166,-0.548332076370894,-0.299978730328052,2559453
-1.48953794067556,-1.17841968558094,-0.260236287361424,0.367901069920474,277752
-1.36650989069337,0.405838343196153,0.51195845112527,-0.830200239542277,308862
0.714173867305222,0.249773821970699,-0.109005288495145,-0.871933274684256,58325
0.190945069464573,0.480978473176964,0.492949063121529,-0.102629062753277,92173
0.636942092910735,0.76842354323649,0.367572389701646,-0.406465863721994,923666
1.04495068236141,0.913665534041524,-0.434295746037641,-0.405184922697608,965005
