"mkm10d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm10d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm10d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptv6_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ptv6_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm10d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm10d_ptv6_lbp.3D.k_glszm_ZonePercentage_250","mkm10d_ptv6_lbp.3D.k_gldm_LargeDependenceEmphasis_250","mkm10d_ptv6_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm10d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm10d_ptv6_original_shape_Sphericity_248","mkm10d_ptv6_wavelet.LHL_gldm_DependenceVariance_248","mkm10d_ptv6_wavelet.HHH_firstorder_Kurtosis_248","mkm10d_ptv6_wavelet.HHH_glcm_Correlation_248","sub"
2.03634963959614,0.684935895292148,0.932002329826179,-0.233378676925216,2.09017661438401,-0.37637060673058,-0.549954906647832,1.09007104112921,0.778811167213063,0.982125982572328,-0.136670224056766,-1.2964664214548,0.734423193710859,-0.172111837750264,-0.237236285316207,1.26304919603012,0.207175805757389,-0.729523563399092,-0.714653500559497,1085983
-0.236093066273694,-1.3372350164348,-0.380767418500222,-0.178012844685583,-0.118066399485403,0.270619938318966,-1.08330990804749,1.03877107271767,0.328773043210725,0.617840419825103,0.90426972688897,1.08437523770559,-1.27599275303098,0.737954272020843,-0.410946841115969,0.533656452086097,0.122095262207207,-0.538430940808656,0.104295147400339,1125173
0.335231604487923,3.34286176575316,0.490753510831372,1.26590390987606,-0.972776923251373,-0.824724095814264,-1.31828961157097,0.853680001969167,-0.88396191496115,-0.607106981813968,-2.78055291572182,-2.20647354744064,3.14940311645534,-0.427260326065506,-0.320371297283128,0.539696920621081,-1.66412552446414,-0.873430801109201,0.907043687705283,1154608
-1.9271009510856,-0.571905156735518,-0.647658819558119,-0.457512763325027,-0.249839457493159,0.239891761946435,0.992036245689962,-0.861933226596791,-0.17691292614981,-0.5383488243936,-0.395569426667375,-0.934199906692246,1.30616613901255,-0.41400133300825,-0.392730896984121,1.18032951532809,-1.13726326621862,0.468929130502556,-0.0401129030899791,1181124
0.580748706928987,-1.65194700581578,0.948126777610123,0.0247466091069067,-1.0791717203128,-0.772976951368567,2.14192560955235,0.445562652152022,0.916664537851985,-0.0866713023119763,-0.489953740988876,-0.633204834679952,-0.441168656877196,-0.391899152298202,-0.363893197081626,0.0369798798511974,1.43672954166772,0.012274933624569,-0.638787489836235,1183075
0.61894849336796,-0.764387633789762,3.26861203650424,0.0941046811139631,1.31851664760048,1.76215426313626,0.394776440965248,-1.98491294282943,1.06777779172357,1.38288230437971,0.76004504146906,-0.168721211553463,-0.408575961231161,-0.388326154948493,-0.26323558490464,0.483748936614683,1.41691817195125,-0.616827291050155,0.0922824383208136,1232870
-0.399765100056979,-0.670644160076802,-0.491675304809217,-3.89103360049454,1.53689396741406,2.19077071922345,-0.0385086683178477,-0.156322298423708,1.11790420941308,3.70360377740538,0.444676026081806,-0.542098386314797,0.204603730497804,-0.00527011791714518,-0.176624823915629,0.636835331859607,0.511726817285993,-0.62658713572471,0.00997317239017294,1279943
0.684605518540147,-0.172951626785085,0.117561542026356,0.640331248847196,-0.434688451564853,-0.759293914226901,-0.210376096294701,-0.805448840068121,-1.04559576204963,-0.591276838108559,0.421732959298276,0.114238873162041,0.906435046789247,-0.311816554564995,-0.368889240245916,-1.57371086894662,-0.353529036657685,-0.10816895491071,-0.574845458281004,1329352
0.3286234671516,-0.676114682483803,-0.161221224577952,0.713370059946358,-0.276342768579985,-0.779516963553547,-0.452472488016947,0.622196374672636,0.254600842636068,-0.153425556736757,0.117899045399198,-0.878142782092004,1.83708722954643,-0.0406818260147828,0.325658952178208,-1.19026639050154,1.01498801948708,0.297799204299885,0.988961622448685,1330263
0.286646100591169,0.975744027936286,1.01527440001499,1.24924254478595,0.527301134998939,-1.07477012002131,-0.319124321390076,-1.01277205780917,-2.19776807358421,-0.645480899928876,4.49372477308932,2.40690919749457,2.7065247522409,-0.363773886941494,-0.390870751288735,0.90192016753852,-0.189315080289185,-0.182796926421899,-0.161857797155092,1364384
0.803501246981097,-0.0064597534573639,-0.526082272227284,1.13287545218017,-0.500924056327756,0.860973984097236,-1.06999418608025,1.6401017482954,0.843440997243188,-0.430063863265725,-0.2440259160437,-1.16088178494505,1.3817026906285,-0.301111699393949,-0.315033989955473,0.312723833355372,2.29348256437406,-0.121094314128808,-1.08047418194375,1386095
-0.168393795097613,-0.0726488906489239,-0.445443359937422,0.65125577454941,-0.976580081310444,-0.377765970653657,-1.55410580599284,1.41686917593186,1.35197373722901,1.31867852112339,0.305986491999818,0.246842347133783,-0.997835867075712,-0.0414364674351488,-0.409033587173573,-1.50459136192332,0.790523587543972,-0.118260885538438,-0.856334383995477,1458656
0.439262718627449,-2.2579781970408,-0.211786697574542,0.556695165304852,-0.367184196487978,-0.694744873436367,0.350356180110426,-0.748817534195485,0.990633109340435,-0.316255155636337,-0.318630853410919,-0.0249188480292442,-0.0666197035447253,0.995427656176006,-0.165397022863331,0.627867234430281,0.296388957623558,-0.840750800696575,0.745819521439665,1485662
0.0445562045893505,-0.576314276566408,0.608205023830193,-0.582994476782975,0.963668574948528,-0.0459076906021024,1.20964503843548,-0.977895121471367,0.533904969099104,-0.354972493092762,-2.05951861497373,-1.15075858552318,-0.240461466290601,-0.36370770385295,-0.298450035263867,0.693249085581562,-0.227945579064191,-0.337361426611616,-0.175590722429469,1497807
-0.150223541567308,0.386427741221168,-0.172074055868664,1.00815129404569,-1.59290423824909,-1.25159565802083,-0.596318345098095,1.82747178933295,0.0292176337448441,0.621536312035381,-0.344372935869343,0.0710859059773791,-0.590818435540134,-0.275020389135663,-0.391569827032651,-1.06530084495932,-0.423396936901012,-0.339890497005383,0.534043218892132,1501387
3.43592882871132,1.46006870489283,0.559476592966379,0.485063084205943,-0.297443626296166,0.0718873544394393,-1.48261542976689,1.58304223925397,0.863246310446541,2.52978007522209,-0.963163958433426,-2.56655966490273,0.551244749663991,-0.341743901830692,-0.347157976509314,0.736488031819407,1.0774732276644,-0.870200074776251,-0.458153689668098,1518948
-1.52387191777727,0.288199351364588,-0.0918634616415304,-1.57335527262291,-0.482272350681272,-2.96194743363166,0.842333504764542,0.52628346896742,0.00902543090990684,-0.561435669372736,0.418646103196807,-0.425099875157865,1.18078579803569,-0.386678284913174,-0.387079742992853,0.883888958507897,-1.06391778167119,0.667379405889473,-0.99444789739518,1526417
-0.936922632277763,-1.16110419568928,0.275285971485939,-0.110649158572555,-0.317274699850437,-0.221494713708927,-0.165555462010033,-0.487018801219801,-0.104338947562373,-0.534528785395652,0.21908807811587,0.658227472455367,-0.60113588412556,-0.362400250973977,-0.409574427042027,-0.245246529167841,-0.690273871239173,-0.25667300699969,-0.35741978792827,1565177
