"mkm9d_ctvper_original_shape_Flatness_250","mkm9d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm9d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm9d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm9d_ctvper_wavelet.HHH_firstorder_Median_250","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm9d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm9d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm9d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm9d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_original_shape_Sphericity_249","mkm9d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_249","sub"
1.40288253780765,-0.65103490026885,0.851820691451081,0.367219489361864,-0.311058819720602,-0.173552206278886,-0.886972142985001,0.361286723303871,-0.293825162177626,1.38921291188664,0.192799072341021,0.0061776112457365,0.128970588648929,-0.741335227333348,0.598343248429575,0.933394886431375,-0.160064584403582,0.0158421053703826,0.219987704770377,1085983
0.200657181245088,-0.855123360573375,0.500808024816775,-0.279910480865464,0.373234079341802,-0.131303449152802,-0.940294125740401,0.757535204533924,0.0494875332202197,0.281232689896114,0.0386300243614468,-0.433471270009694,0.44362340342617,0.0719454395490072,-0.614861359042396,-1.06191107464042,0.504870787789224,-0.858247149825437,-0.328127878342318,1125173
-1.31277195749427,2.29767549179052,-0.722304712667549,0.682260973961038,0.0426311602040797,-0.101834934592749,-0.472015359594304,-0.350238447250011,-1.3262731567481,0.319566998360397,0.0583154369342062,0.0197534812466907,-1.66560853568903,1.12707108453267,0.921167465633597,-0.04975703560766,0.570451928932511,1.77112991594406,-0.190816964356571,1154608
0.850921800261826,0.168906737139896,0.136682322761583,-0.322750936095013,0.058082803558717,-0.0282339147063408,3.2289319746611,0.447127645026063,-0.292117164043361,-1.73600681585977,-0.538284881761516,-0.351563796663821,-1.23290664165446,-0.011931581610353,0.91790967452026,0.968448723513876,-0.304570603063581,-0.119052065307708,-0.315142087328558,1181124
-0.460845108394831,-0.70409009601983,-0.56573166190627,0.70809183181716,0.266550042269695,-0.147985988257237,4.44805062168874,-3.07687687686113,-2.62047970868609,-0.599988498692662,-0.906502621469687,0.869545202206452,-0.295861450946951,-2.04186270011578,-0.596354110097217,-0.0107638774840121,2.37160076180807,-0.481428769758493,0.108060437766889,1183075
0.0637789562715629,-0.41772964595373,0.479807639088857,-0.0974595335338972,-0.709675464491044,-0.192487124865082,-0.563744335905123,-1.45529765726663,-1.32148283118857,-0.0752338817122154,0.0205056702913649,0.378485056556301,1.11289108043675,0.631153316924188,-0.241017453490917,-0.746366555937749,3.36445731192,0.27629413978159,-0.0612236845105494,1232870
0.346969164738446,-0.644401824148839,-0.889980484722065,-0.340557373552323,1.03885305308947,0.0706035093005135,-1.097278306476,0.142205646690417,0.122880156420804,0.810469888491443,0.0237773328898569,-0.360672254599447,-0.700025062394678,-0.89585033972974,1.67998705211751,0.805167076775222,-1.12032406892986,-0.533778645389151,-0.245076263860835,1279943
-1.00254485212489,2.46654642619679,-0.389742552705995,-0.216572402879908,0.592266612734647,-0.0363904476557934,0.447237386825252,-0.146490061538732,-1.12738310307038,-0.671448168628903,-0.629156199805895,-0.297449150117353,0.285137324556673,0.613096524680859,0.680981242078706,0.628532710452076,-0.12954929305667,0.0412918027578702,-0.288499208090968,1329352
-1.39734278488104,-0.270252093825744,0.396065843896345,-1.33663963654221,-0.289768770882812,-0.0632074367153275,-0.158765523992864,-0.228163343368913,0.182249842542287,0.408663811444478,0.0714529919268768,-0.372730815016612,-0.914584407782584,1.0756261003969,0.863205558506778,0.159739855951433,1.6370454175462,-0.3371789917031,-0.31743202625173,1330263
-1.21982328972274,1.18590413268628,1.06084577859269,-2.01877701934549,-0.951046468348036,-0.416774853207567,0.736030052442182,3.0081604858848,0.167199265499276,0.0331455512020269,-0.223518101712323,1.96089272207356,-0.13233140219541,0.336062272593572,0.942795128873346,0.919799045389996,-0.516829363369298,2.77727042251111,0.162279668502815,1364384
