"lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","lemd_prg_wavelet.HHL_firstorder_Skewness_249","lemd_prg_original_shape_Elongation_243","lemd_prg_log.sigma.4.0.mm.3D_glcm_ClusterShade_234","lemd_prg_original_shape_Flatness_228","lemd_prg_wavelet.HHL_glcm_ClusterShade_226","lemd_prg_wavelet.HHH_glcm_ClusterShade_226","lemd_prg_wavelet.HHH_glszm_SmallAreaEmphasis_226","sub"
-0.352111103357135,-0.441572926241781,0.0583169583995714,-0.682876967809321,-0.310135452200856,-0.243322815587151,0.143712829246815,0.895114598498672,1916742
0.155591478745442,-0.177081534793022,0.688877247703935,0.528032339677945,0.468613531450938,-0.195859909752309,-0.468133412335957,0.838433269477751,1980052
0.201121700989452,-0.0892309607895245,1.60280737715455,0.076482642672205,2.84964260983316,-0.142242642157704,0.128382400915457,-0.762415895519693,1926770
-0.351626476726483,1.31002153333886,0.416819813286208,-1.11811859156673,0.0573668448000064,0.57903901164044,0.0568125034499328,1.32226038072534,2196212
-0.206410358025642,2.39224551936297,-0.190492548661462,0.12994439678337,-0.536563652911634,4.56969379114343,-3.16185486718629,-0.0415842828660081,2393207
0.162245054249913,-0.826350173974539,-0.0830368874453743,-0.0154013676367223,-0.598949273915394,-0.610167675718395,-0.157803572569957,-0.542310267592023,2146138
0.319489121126386,-0.229177128934752,1.5985664293011,0.330379372249367,1.20381274182398,-0.216004956113024,0.0823342688617782,-6.25257415818661,2228399
0.315372630071173,-0.151758472129706,-0.283936901770934,0.400968084977074,0.343779171843127,0.101493445278265,-6.13338012602734,-0.12070175627455,2234271
-0.361358246767746,0.807701393186807,0.882028308777111,-0.265221691134155,0.570615316427289,-0.138279911049332,0.121218423889166,-1.49869749226158,2296332
0.445623908866252,-0.00963103623840298,0.754346377918268,-0.082970157649345,1.80180862000305,-0.165659094774954,-0.322925282317848,-0.230849446440035,1684230
-0.491740659338918,0.709223710562988,-1.0246976716634,-0.229773216151111,-1.19190119731126,0.0571348819461439,0.187443716206973,0.384346206117061,1720713
4.50162662521187,-2.8227171493317,0.273506137864166,4.10533582814916,0.77990289333199,-2.36507160538835,-2.50989756025683,0.219741676710385,2186951
0.201388232933645,-0.116673912059819,0.396746758988296,0.156456468170279,0.294303373386066,-0.159477990134482,0.0428743500959162,0.686129307637591,2439458
1.7899017480945,1.46096109446259,1.46323432008877,3.5769051068281,1.96013133537285,4.31727947614844,-0.0398178645654175,0.143398189087381,2135748
0.281481659575789,-0.389429524674751,-0.104493590558644,0.409490752936055,0.590171394763454,-0.202984227212107,0.497385822711969,-0.468815466556872,2141116
0.236620734606589,-0.738836583180724,0.434081523904742,0.400217566294389,1.51649364770679,-0.272507959698635,0.0906697671024278,-0.885278926936321,2108003
0.326907734315925,-1.06313209134451,0.968701669274639,0.0332235149729075,0.861942698842227,-0.309121980415073,0.0638620325758733,-0.16978284269555,2006164
0.419385861261985,-0.514342381683168,0.832276555535681,0.455814732300059,0.654557482028563,-0.235417101588837,-0.0106120036549262,-0.762426585016053,308862
0.336816822619078,-0.185896260459983,1.02769013153375,0.407934813764458,1.31168292717136,-0.198673321127489,-0.0655314720906005,0.0418632862167681,1085983
0.242080524725947,1.47517177516554,0.510966742080502,0.604452343158729,0.953760217246064,0.224550586103437,0.031220607218381,-0.247723311946356,2004451
0.373863263297159,-1.16963517987341,-0.385059564334497,0.122387942264132,-0.756044369234142,-0.32313985735536,0.179893811045699,0.76261821035083,2359944
0.0675085671327153,-5.35118998226136,-1.21274849309538,0.527650878808203,-1.04130732793521,-0.172857558692533,0.911951142659342,-0.19645608884364,2069079
0.362039409486163,-0.2030245138973,0.648518761459635,0.551229949270725,0.35347003954887,-0.214343492901184,-0.056864499257366,-0.46858534685241,2059713
-4.10941049504991,0.652701340985746,-1.87012351312859,-2.31432501908553,-1.38723570680384,0.198727449290384,0.0760230789464723,0.762616229455583,2294873
0.262278346194376,-0.298726871076573,-1.1870278728144,0.579820631997206,-0.422258756542308,-0.241365110197388,0.444495518908003,-0.499967080884024,2033049
0.151057377676749,-0.2992265499185,0.705670136509656,-0.124976107125687,1.51968160629526,-0.275329877781051,0.125663709721632,1.28737214797761,1485662
0.115640997841917,-1.08777730566817,1.51096136027969,0.243256073650146,0.666429207101459,-0.448414043726131,0.90827164098361,-0.0550622300624853,1526417
-0.998119932160349,-0.103548767895882,0.550834506291019,-0.890915964100612,0.629068428428744,-0.243800473763098,-1.04982082557105,0.468610468362594,1386095
0.166723429014205,-0.475009175984429,0.409184912905064,0.106559488829852,1.09382527165663,-0.362400706426842,0.331533294178311,-0.849473405152513,2132424
0.138097112123952,0.820471522813306,1.30862935622401,-0.0544368521655735,0.852830906433849,-0.113293706329448,-0.351647909401497,0.237035433647223,2138375
0.0773534566556685,-0.34814704582527,0.681878650725388,-1.67877747973038,1.44173410871606,-0.210138083231571,0.140233893495832,-0.267235875858795,2490180
0.192079218824829,0.0464675059911533,-1.60661375823954,-0.461397842730637,-1.21854631272316,-0.151470554994451,-0.0940342419708443,-0.0997924564977391,2034136
-0.162341516259572,-0.413852401191813,-4.01966702967734,-0.554389978166427,-3.19815554566259,-0.22398282370537,-0.401011944445131,0.381152426724987,2510402
-0.425120013626086,-0.337436454764815,0.300674203552877,-0.964891040363568,-1.04583905399901,-0.217185658413072,0.087581323860557,0.955628932751096,1330263
-0.142678746805359,-1.46732686207847,0.559456451328437,0.413396152574496,0.313932229779911,-0.314710296056571,0.219029018653948,0.621571105155015,1768972
0.262501918359025,-0.188302777946878,-0.349463912933286,0.064428152607183,0.717640517227154,-0.166995795786234,0.134867200059225,1.05492243927141,2306459
-1.64414535965804,-1.94792117447606,-0.542459051217574,-0.362867855696984,-0.294192318896008,0.203901782511192,-0.704387275025969,0.308446604008736,2181724
0.412435579118347,-0.556382789443355,-1.51175664157083,0.227725680630904,-0.49133115585516,-0.227606512224702,0.103435140125794,0.0606402408747986,2217034
-3.11297036061419,-0.53524283785884,1.3168848935955,-0.349138759354965,0.699914817773558,-0.265036490386402,0.255045471080259,1.25132402425812,2218615
