"mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_gtv_wavelet.HHL_firstorder_Median_249","mkm9d_gtv_wavelet.LHH_firstorder_Skewness_246","mkm9d_gtv_original_shape_Elongation_244","mkm9d_gtv_lbp.3D.k_firstorder_10Percentile_244","mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_244","mkm9d_gtv_wavelet.LLH_firstorder_Skewness_242","mkm9d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_242","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_240","mkm9d_gtv_original_shape_Flatness_239","mkm9d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_237","mkm9d_gtv_wavelet.HHH_firstorder_Median_234","mkm9d_gtv_wavelet.HHL_firstorder_Mean_233","mkm9d_gtv_wavelet.HHL_firstorder_Skewness_233","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_232","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_230","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_226","sub"
0.372141450737772,0.516830484335808,-1.16168328326674,0.133402655269759,0.69847015605371,0.0301988813079098,-0.459124174219456,0.77054336422242,0.505677506635007,-0.601447676092366,1.10620067850787,-1.05885063114435,-0.435412667494606,0.446901504346479,0.242952922552363,-0.846950748422047,-0.109239724424153,-0.197401589398519,-0.120280129018107,1085983
0.106888869655601,-0.813763492347277,0.00665233673714893,-0.15605540442543,0.962137579248856,0.218330736320424,-0.256983571751492,0.504878878424786,-0.464356452133818,-0.307233743323593,0.796438141055738,-0.528346650303184,0.0440566534230692,0.417523444386529,-0.238133028278577,0.205015374172081,-0.117327920357413,2.46176099630604,-0.0978599100483472,1125173
-4.21954935944637,-0.505778013582273,-2.55667591976676,0.197440622101464,-0.8858295034978,-1.11424014132039,2.80557396106743,-0.633686216540587,-0.204658518507434,-0.142774591439985,-1.6700560069843,-0.778850413034303,1.91357287775732,-3.19557946493885,-0.599556607454553,-1.25924453155009,1.19172472558349,-0.357194770233117,1.62448690161081,1154608
0.128059231595283,0.607073574007763,0.361354334157924,-0.313282349658716,0.623014364482949,-0.382261566317904,-0.236453740755065,0.206598691938334,0.554609372237872,-0.785026631904324,0.822227092376877,0.460239039349198,-0.0148053083123826,0.268019744251374,-0.00739836272816721,0.341198848927112,-0.150552865332337,-0.350868498997143,-0.150446279999268,1181124
-0.125585918252214,-0.814165372595727,-0.3718546886996,-0.152480865823898,1.17941388477205,0.331371589145378,-1.10997724430859,0.639224033490474,-0.458576120455244,0.685370771229339,-0.241603380840388,0.211279020775376,0.913912749978395,1.44038890448422,0.517877402871405,-0.703249103122712,-0.288528407644085,-0.300161118431556,-0.248588231557537,1183075
-0.208196304883478,-1.36932979939255,-0.693015256198497,-0.588759280373014,-0.643321885140262,2.57841653745638,1.09435230126777,-0.0703823054552539,-0.912042362679373,-0.787554345168506,-0.347241854915511,0.0421744012744919,0.885500803268503,1.1683390514324,0.808604068805213,-0.319728590945024,-0.211761590158262,-0.348187048987326,1.77569540391702,1232870
0.0783258897174098,0.0499311357988434,0.386567709431364,-0.399075051497533,0.753640874637782,-0.252054491509107,-0.372982104671929,-1.65998336398463,0.195577398051808,-0.187889906677062,0.738301545200129,-0.834022109670118,0.088098426818477,0.329837819256054,-0.297946859787235,-0.759285353570753,-0.295011716748925,-0.230717108635192,-0.11485344506316,1279943
-0.00406399089506438,-0.129404593578433,-0.372771349469337,-0.36266671869594,-1.48853422497875,0.569439991672901,1.82347403903575,-0.119391812784025,0.0726308034845694,0.809800838979742,-1.60397004644515,0.537832150672219,0.412112888637758,-0.182046481172605,-0.522518496926235,-1.18551361725297,-0.116047100769066,-0.324224461764911,-0.187254074460058,1329352
0.0927278293112141,3.38402313925143,0.151287489832522,-0.421607892049397,-0.447657071602672,0.101633346224773,-0.997919082941689,0.652173403598418,2.13410669566654,0.00160513422414139,-1.37603671622577,0.853233579883694,0.223069575819219,-0.077725835881835,-0.466170430084806,1.57817115502541,-0.207631919555824,-0.34980177421009,-0.124541671250788,1330263
-0.67462538231886,-1.03299951954318,0.983640852609501,-0.0428078025501655,0.655066831636685,0.767416298438763,-1.78989841137627,0.636691437176963,-0.859035190787656,1.42978890149712,-0.578075999521888,-2.27236766405482,-5.83180615983532,0.966104677945075,-0.543975046809272,0.14157268798049,-0.0108096621270064,-0.243042018446265,-0.0790953063066584,1364384
-0.0317691852343871,1.11706317128498,1.7375857729343,0.0978382718519316,0.363635750342831,-0.102707583848852,1.40750618713289,-1.20019292872717,0.842263027622088,2.84676496291716,-0.943475186393943,2.6359680421045,-0.216461854313931,0.715040123849816,-1.22177459401127,-0.799469668761555,-0.275407675492696,-0.35031868731841,-0.00134068327876245,1386095
0.328499405897772,0.0705698808858221,0.795364355368696,-0.240244407344573,-0.362001457343579,-0.0424989430124938,-1.00902708240806,1.37201912613832,0.206529923746433,0.534654035428927,-0.982195069017342,-0.317405394527429,-0.0834477477298878,0.0333960450796578,-0.661969195557683,-0.798164338822234,-0.131485789298065,-0.187132389500313,-0.159723730450498,1458656
-0.00654750527438658,-1.04110404861709,-0.371349742814966,0.155442090959797,0.146635415210695,0.290790981991927,-0.419414910585076,0.848892707567997,-0.65642912875236,-0.668103552926793,0.532727165187558,0.93256265145001,0.48375292825316,0.264482599289855,0.265371229599289,1.16845625159471,-0.0956538614635318,10.8874093332273,-0.12455056169471,1485662
0.0303968386285614,-0.352164676889297,-0.16264019199402,-0.294910768876397,-0.378308628064865,-0.965396341387205,-0.823227081464239,0.37631074405197,-0.114495921330811,-0.662947116955223,-0.213830036761333,0.502937530172298,-0.0581074488478463,0.498523298673118,0.185385734390505,0.416386737330368,-0.20707641803084,-0.33991867235942,-0.113355070124468,1497807
0.140573173426409,-0.98233395503337,0.0388189323657631,-1.76830654359696,1.46732281128987,-0.137823882077724,-0.162585037903268,-0.336351382495718,-0.556183145686571,-0.119994587752249,1.70581052643604,-0.327470112557395,-0.0627877985439238,0.0630012120929363,-0.310048269597299,0.849548541362107,-0.184421345453783,-0.246396492684163,-0.123384046438869,1501387
