"mkm8d_ptv4_wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm8d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm8d_ptv4_wavelet.HHL_glcm_Imc2_250","mkm8d_ptv4_wavelet.HHH_firstorder_Median_250","mkm8d_ptv4_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ptv4_wavelet.HHL_firstorder_Median_247","mkm8d_ptv4_original_gldm_LargeDependenceHighGrayLevelEmphasis_246","mkm8d_ptv4_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_232","mkm8d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
1.37926261520119,-2.14363065174079,0.523708701192518,-0.0325733127856413,-0.578469485940599,-0.573057606629206,-0.11021637216172,-0.439892453413168,-0.242203847155703,1085983
0.451937537014244,1.20482510403623,0.230908656684418,-1.0545269755802,1.28860760633104,-0.301189299072833,0.665636196893658,0.417748908626003,-0.346062549979112,1125173
0.0544778573229909,-0.495071502781749,-0.53696899451436,0.899238679189949,-0.748822622590801,1.85490527340566,-1.19144811973005,-0.514509175668684,-0.290287025910199,1154608
-0.634028722155446,-0.630685580595434,0.926271978992697,-0.283409614209253,0.160963693070256,-0.473240818342002,-0.70749684865823,-0.276040592851057,-0.299088360634383,1181124
3.29771861004058,-0.81637897665527,0.787739446910348,0.381427338148948,-0.71318284339867,0.573784981989997,-1.65227075123177,-0.521882023356648,-0.332621491214334,1183075
1.40661946837131,2.26484777548395,-0.0704232233803813,-0.723855299601148,-0.738613678927842,-0.6905195835828,-0.737399788589299,-0.511882409429758,-0.149087111918985,1232870
0.652621624376647,-1.17967989104168,-0.07903648244203,-0.500119056182097,-0.105375146263468,-0.182047118099868,1.60496057361571,0.022836404053578,-0.122115066741007,1279943
-0.626114927360038,-0.0710591329863262,1.02630340726828,-0.44757890969609,-0.385766560598345,0.190005259322583,-0.517803559152647,-0.358904896197566,-0.32694031143695,1329352
-0.693111499009514,-0.192875349967834,-0.246417996061315,0.43251565194773,0.446378341846753,0.642313639181024,-0.830640034241667,-0.22477123357072,0.0418589812500455,1330263
-0.0707956542433703,-0.235646242408472,1.75217677787567,0.26593148105373,-0.758601363928334,0.321804322330045,-1.7879003990544,-0.482733755599045,-0.338583555755665,1364384
0.244409781935304,-0.580902762414357,0.0348056703099653,0.820177283980831,-0.728350166381239,0.599390419113156,-0.913382069170011,-0.516673517078933,-0.312068838281999,1386095
-0.36204339855446,-0.908481175066128,0.624260630136038,0.358831540600698,0.857684357492996,0.418011136329822,0.444366326422052,0.0890277092556746,-0.355316172740907,1458656
-0.5640128131079,0.181474634724357,-0.670330737033669,-0.0884090564416824,-0.40137214037745,-0.148196171098667,0.21455378117275,0.441869511840493,-0.188873745028267,1485662
-0.515767006549669,0.0976203667969705,-0.0586829939653508,0.169967570882524,-0.387099243950776,-0.237190141812673,-0.561812626912285,-0.497300810298909,-0.279582673448911,1497807
