"mkm2d_ptv_original_shape_Flatness_250","mkm2d_ptv_original_shape_Sphericity_250","mkm2d_ptv_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm2d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm2d_ptv_wavelet.LLH_glcm_Correlation_250","mkm2d_ptv_wavelet.LHL_firstorder_90Percentile_250","mkm2d_ptv_wavelet.LHH_glcm_Correlation_250","mkm2d_ptv_wavelet.LHH_glrlm_LongRunEmphasis_250","mkm2d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ptv_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv_wavelet.HLH_firstorder_Median_250","mkm2d_ptv_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm2d_ptv_wavelet.HHL_firstorder_Median_250","mkm2d_ptv_wavelet.HHL_glcm_Contrast_250","mkm2d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm2d_ptv_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv_wavelet.HHH_firstorder_Mean_250","sub"
1.35119706091473,1.07962102283098,0.470107091332834,-0.155271012676803,0.115404482393375,0.779586583655231,-0.183824240627222,-0.0490179114423232,-0.169791035844287,-0.50166284126957,-0.578653272671395,0.417383099118768,-0.375533266796044,-0.0973259839356408,-0.113271523713466,0.0545873750543748,-0.515045635133029,-0.339484697331494,-0.220115115359185,1085983
0.110236965876068,0.510187462944375,-0.427629230531388,0.79135643681714,-0.337183728888842,1.12660619563747,-0.612830700144094,0.386280328988632,1.43259965244042,-1.1054093906953,-0.762664419274963,-0.535416366031096,-0.431066016672418,-0.490126441658818,0.297602724949903,0.285172013021189,-0.735036169732607,-0.281604992217762,-0.267312014096584,1125173
-1.53027357938603,0.0441565856017556,-0.146464840468857,-0.0519591353068094,1.0301885865995,-1.13987704917455,-0.427354275139353,-0.575303283178946,-1.17453153449001,-0.607917670351673,-0.627439713586495,-1.32016007793941,-0.0297848254429526,-0.887195297626456,0.529893821306535,-0.362042554987979,-0.446206428455619,-0.364692363956039,-0.889365489632135,1154608
0.884728474582034,0.769919787907309,-0.497349640989663,-0.0967937704777008,1.31143328382458,0.260590540851621,0.475304197972574,0.593653888669992,0.687167224242613,-0.408037243578335,0.910586540044722,-0.0280769258659941,2.66944142228883,0.249378642941435,-0.391069180175852,-0.33357335485675,0.328988762197786,0.367805212657311,-0.943062224178505,1181124
0.245789447239916,0.072740298126473,0.292522746931996,-2.95925471356835,0.654133372583402,0.373836987833345,1.81677445352879,0.912328145400432,-0.444145270927071,-0.427383029279366,-0.316753466188013,-0.182547315457399,-0.290419341736453,-0.771974209763078,-0.991579474146421,-0.150413756515821,-0.514586410057749,-0.356476894901263,2.67537962444556,1183075
0.0380830206982791,0.761206300343238,0.0695618828254416,-1.21386428297775,0.752520069949789,0.330861682974982,0.306128651798272,-0.316870855990444,-0.110039619449497,0.489555282493828,0.180834592745569,-2.74227143131373,0.23364047364956,-0.964122491247456,-1.06130500255837,-0.588163936967847,0.0489042088329248,-0.356450481473144,-1.10880062167737,1232870
0.194384973611451,0.587059051524983,-0.399752137244827,-0.995850754104607,-0.903400071986589,1.18425101448166,-0.608422484251157,0.274796900819851,0.210379406938911,-0.369920152637456,0.199313569321741,0.376083360529564,-0.407780715271305,0.156472695460751,0.779659509456596,-0.0535599794731701,-0.540480662955941,-0.318087786376631,-0.491451539730016,1279943
-1.02730961234489,-1.52655546141733,-0.38664052686318,1.2131845572226,0.737057673969628,-0.270418771125612,0.156904472888472,0.0418747846448773,-0.718246337067842,-0.638389204600533,-0.117499754197639,0.45621540966888,-0.353487057531769,-0.851254980421661,0.217111072011735,0.204696755766757,-0.639635294981333,-0.354620951200129,0.101628958612353,1329352
-1.32400921503537,-1.35326708521692,-0.415558173005699,1.36852954268295,-1.70832949852792,0.0240564063428135,0.327444871122183,-0.119895919748162,-0.125085767001254,-0.355716386452888,2.33441750140985,0.376048573202311,0.414816300751779,0.0621872095653387,0.608067101805383,-0.302146331664285,-0.18462786807097,-0.270478846291633,-1.15205957006786,1330263
-1.15899980052833,0.718312666393672,0.471416764971707,-0.174854875438593,0.025668159576894,-2.33529071934544,-0.724114913341685,1.18737906832311,-1.04366146616362,-0.0293177810674917,-2.88678202034024,-5.09585744164663,1.26490458787383,-1.01601874788126,-0.739469118346096,0.100654808634098,-0.63867751156311,-0.365816296501109,-2.99039722789686,1364384
