"lemdfirst_ctv_original_firstorder_Median_250","lemdfirst_ctv_original_shape_Elongation_246","lemdfirst_ctv_original_firstorder_InterquartileRange_244","sub"
0.156571661296369,1.45088326352208,-0.205104275985278,2218615
0.127144300607977,0.234303135527241,0.101518783278037,92173
0.739159199118183,0.26274570897426,-0.0293052997338243,2414406
0.733676443318328,0.699820264328219,-1.05344343484304,2381907
1.39278300673636,0.166114462095932,0.376940627919364,2002465
0.76577543324821,-0.833305368001375,0.153599182967339,2474709
0.729612762317877,1.15931788860846,0.265613189341981,2176530
1.35449026290203,0.656918739984457,-0.16287565393472,1279943
-1.73017665715569,1.41268292090953,-1.43570181226461,1976407
0.136478935199418,0.186344257252108,-0.242399955437725,2250836
-1.74588142576689,-0.178131987838224,-0.880240249167519,1915938
-0.471338992989238,1.39696363863335,-0.448845249050368,2133380
0.737915408905427,-0.511108793097229,-0.04841163507808,2271329
0.717906673339578,-0.151563293340762,-0.264022138532208,2286108
-2.48570325475024,0.00324644924006622,5.74375645374428,2040495
0.143254780002023,0.872902578847778,-0.412151492050312,1125173
-1.10005303496365,-0.649735007560628,1.29120440287142,1767700
-0.459951702852907,0.189407204519171,0.798869456968835,2138678
0.748394140600968,-0.74050798423789,0.237200568581461,2443354
0.76358072415289,-1.21291663659524,0.857528680962004,2234422
-0.511956448653984,0.150793397721359,-0.880738716198405,2151024
-1.13632525876064,-1.64694791077494,-0.531407377930284,2057358
0.746760342182921,-0.0116816085106476,-0.785587943529031,2425694
0.719925367495806,0.413807120377493,-0.74690031840543,2500377
0.680959603883995,-0.675843318251329,2.29163713889857,2183356
0.085186283031599,-1.89625521034925,4.41563337262013,2131601
-1.07447609236195,1.8544164575859,1.67415875312857,2152442
0.778332748000416,-0.918824733248937,0.376761932191311,2306893
-1.69540859421787,-0.45560097099031,-0.215445115616589,2009915
0.740197760294071,-1.9094443719292,-0.898739959540225,58325
0.72498305817304,-0.259415202565758,-1.50066711445041,2395943
0.726774612719071,1.38380923420793,-0.579815110156168,2480330
0.148106876466169,1.62586528615815,0.213471656903608,2076301
0.130673363619155,-0.364454558574722,-0.515296547290505,2205389
-2.30933409472253,0.124878366300369,-0.627028402515589,1975401
0.752368718603206,0.344125346557381,-0.592643582422751,2250648
0.133635673133502,1.2108756999678,-0.338105625367897,2185290
1.35098055423063,-0.644411960194579,-0.23918343233276,2091555
-1.03422125668584,-0.674586879956612,0.0272424931568168,1232870
0.767386955916703,-0.00134700479400795,0.725260924568236,2139733
0.679967054912103,0.0482326029586074,0.697483143894222,2559453
0.709281210971618,-0.694011801452069,-0.00911738498292847,1938156
0.753977319861924,0.5680729926055,0.431118351153716,2158101
-0.566483831797899,-1.14748159639251,0.303600139110846,2199403
0.732664905182881,-0.502646598878502,-0.452875307969892,2430773
0.781186600176776,1.12280116133531,-0.465139477937359,1738800
-0.474036914918726,0.04801162941669,0.776391415387358,1565177
0.157254906008073,0.633670763216443,0.178315623668645,1978972
0.73170960418565,0.737476267371447,0.501035406014261,2487135
0.113426455821673,-0.351092956983684,-1.11515929628975,1612262
-0.443474586531788,0.425457117434133,-0.836511523505143,2051378
0.76102960306472,0.0977595670962188,0.710048275087884,1497807
-1.11841701682479,0.816930137757222,0.50631633503016,2026671
0.711845843580008,0.334076973155468,1.44973102625074,2340322
-0.548693541781813,-1.00288549054407,1.93599501991867,2293123
0.770422300675488,1.13445405746528,0.190001383779518,2395415
-1.68801231501377,-0.343603844776661,-0.894865083752957,1966316
-2.3231236966365,-0.0610594571427006,-0.762265799758458,1973544
-2.32395428995385,-0.472423228590247,-0.554861192237316,2010259
-0.481220661561511,-1.76447930825182,-0.0839250597691504,2145694
0.744868364175791,-0.585624618386202,-0.692393418829927,965005
-1.09404588610874,0.936785821465597,-0.380865632083457,2096627
0.716743221895705,0.818274934643603,0.821441548933498,2047354
-0.462395462131756,-0.930429574308552,0.594907093472305,1364384
0.723302882374776,0.634500346367502,1.06512138924952,2244172
-0.49889774694872,0.767127443011722,-1.33834555810952,2132982
0.719766150662934,-0.0146557598140666,-0.423700879105565,2134220
0.721028564863021,0.206421040595658,0.513511189343897,1889409
-1.68765845925448,0.378862374483874,0.120338264953575,1938561
-1.09155830568323,-0.209985569287235,-0.752044874365709,2055667
0.129425921644176,0.131260960728073,1.20927711407801,2176784
0.748282031500757,0.663626199745651,-0.746039757399277,923666
-0.51206965328286,-0.344693970179578,1.55092453603983,2086044
0.109848094020502,0.527741898727323,0.701541417928702,2078198
0.748122814667887,0.431121813764118,-1.2113070030209,1501387
0.708629736591242,-1.53444460493207,0.151200898196093,1518948
-1.05519478783069,0.105149291391704,-0.0923519741026247,1606693
0.729254159267692,1.42002190314827,-1.13194728968847,2305115
0.763660332569326,0.131269449646098,-0.102819781751237,2237571
1.37984663906553,-0.988911642486955,-0.382036559354124,2285214
0.729177472261033,-0.37368131630567,-1.02741969381544,2426863
-1.77983149396702,-0.221795955585542,-1.10434350222335,1979422
0.751675614133504,1.30626523669113,0.178414376570991,2480056
-1.07789122039181,-1.43069184952761,-0.047315948113962,1668599
0.767126585270287,0.542594473642737,-0.16064195733405,2339674
-0.523787793076489,0.724028547299473,-0.0579859640864247,2133204
0.697810295480406,-0.753262648797094,-0.874587821138035,2294852
0.743710025199027,0.60777959005944,-0.255115567244485,2445526
0.154323636472609,-2.85516469360441,-0.946385883662301,2200416
0.109878038470722,-0.136121017240321,0.268745067102078,2168082
0.739140575130853,1.17597127937693,-0.567358136903169,2075846
0.715457071241175,-0.488957950128434,-0.767953496681637,215131
0.137211478701117,0.873177216575454,-0.779112574646668,2274521
-2.34206940421957,1.72248253744986,-0.944921048944178,277752
0.147792824915091,0.999798565402333,-0.0237516246066852,2078899
-1.11369492309574,-0.747136917911648,-0.189872816428289,2172217
0.140398006415886,0.418472854512678,0.326924634140998,1614566
-1.0737114133527,-1.23377293554939,0.965263394901679,2100050
-0.477634265883449,-0.856582015794074,1.05444196823874,2183291
0.717326773498752,0.111482884026881,-0.729261169038877,2336735
0.76268239064632,-0.294984863765663,-0.801717584245446,2352038
0.735041472036846,0.306756164796513,-1.09357473334854,2305114
0.732810975671755,-0.015299941551927,-0.744882937686088,2448298
0.147962997034628,-0.361686518827849,-0.430256190813636,1329352
-2.33036787994405,1.5528060193585,0.415957429384117,1183075
-1.12140196726491,-1.37716872294999,1.46209865163972,2110540
-0.509771234140442,-0.0963506204398894,0.414842932343362,2070958
0.723336113410995,0.959933355475584,-1.12085874951083,2340155
-1.74715406490119,-0.18842340962906,0.230146789842504,2075832
0.696447822995442,-1.91269005360668,-0.753102941176553,2498991
-0.448701353799894,1.49117500271167,-0.225489696540864,1919296
0.743276561023296,-0.406058273782349,-1.13696958015061,2401405
-1.09907363233575,-0.536360643975525,-1.57612843939977,1644034
0.735643282451005,-1.64481053387846,-0.788428265101251,2405144
0.71402265904044,0.107688771671076,1.52342420399621,2158329
-1.1039618812459,-1.5558678350043,-0.660430396104132,2319068
0.753816642324162,0.967606655289359,-0.759771113344447,2504802
0.759595190863986,-0.39012932049887,-0.638596599647479,2331869
0.700305909782804,0.733110178029033,-0.631364125180468,2317120
-1.69690581672882,0.357120831948157,-0.947467463068941,2072215
0.0637836698256777,0.779899188101434,-1.20466704596796,2228400
0.120716468745113,-0.339190316266694,0.0115360791647385,2145166
-1.00522261288229,1.26863487481254,-0.312147719608535,1692385
-0.495509641959305,-0.645236494467967,0.18409972223459,2109902
0.683463252063281,0.313592230654155,1.0026202071032,2219842
0.733280957469705,0.769914131068313,0.131262216960641,2520618
0.737177022584174,-0.074042316913894,0.365203140097739,2419459
0.0974017928398427,1.14912803876294,-1.13295833130772,2276121
0.771618983155583,-0.0649859728818779,-0.95830206721198,2350037
0.139339725723999,-2.85978917146184,0.883006929767118,2001182
1.21792567626849,-3.12108198829667,2.46061746236904,2278618
-0.459661022580049,-1.40065153397139,-0.504824037122733,1740845
1.35504350487864,1.02000659488988,-0.687272375465444,2321962
-0.488721381165146,-0.614665312491818,-0.93279560329191,2212664
0.751139170263118,-1.60318398653259,0.395299262717291,2453577
0.553725269727229,0.686380835413311,1.97340826235009,2224150
-0.509025544294743,-0.574330118824052,-1.43488357393089,1967281
-1.68752845651938,-0.722783528643868,0.188350799554602,1742294
0.674159292274502,0.912036273831169,0.249257827705919,2488660
-1.12116715895405,-1.36521458994335,0.0482956714330247,2085349
0.774443986410389,1.43887657093874,0.361648035613305,2247869
0.709108847794746,0.6994163870655,-1.07919913227855,2157529
0.725029800729479,0.401110176390605,-0.150305820221898,2119177
-2.33318411896953,0.162849858045625,1.40574366203461,2010554
0.77042923902371,-0.970884768719579,-0.360320325876454,2493534
0.784395768817319,0.490058265596287,-0.677006776140681,2200813
0.739178918634181,-0.0989442628216498,-0.633974023313882,2116787
0.711142514176083,-1.10762012871878,1.91841700330118,1154608
0.145507917292892,-0.1175902099589,0.0752505112541603,2267382
0.705297503563823,0.494259575691678,3.28075561382844,1181124
0.151050927169407,0.819242340823084,-0.427472299471327,2137799
0.73105411286683,-0.792885615323552,0.0751658659092928,1458656
0.153549097705361,0.279136653368022,0.279786582088126,2269346
-1.68138619246226,-0.957226930190226,0.365029146888845,2092954
-0.456578935264825,0.943007605217337,0.789596089186686,2007309
0.775244087513191,-0.825433036369975,2.00941545155289,1671370
