"letdfirst_prp_original_firstorder_Maximum_239","letdfirst_prp_original_shape_Flatness_232","sub"
-0.172572775780067,0.25646500049719,1497807
-0.950263879123572,0.778728682267475,2026671
0.891754808587579,-0.407315794015002,2340322
0.428516590138074,-1.17232586588227,2293123
-0.110995483525428,1.06128967987767,2395415
0.277539689790249,0.346683500423647,1966316
0.917786389110792,0.542849140330783,1973544
0.701475140407649,-0.793411621468947,2010259
-0.267678024853212,-0.908631508928179,2145694
0.524676534425005,-0.789686409146876,965005
1.34495095702511,0.205105997508429,2096627
0.194501360004425,1.58867986830252,2047354
2.0001626226834,-0.797302960312305,1364384
-0.00285907307208975,-0.647672009149473,2244172
-1.09425933564875,0.343985670158425,2132982
-0.410899013480379,-0.0885700755580017,2134220
0.0753947004552313,0.109503672632491,1889409
-0.0777459804320871,0.0577489953203766,1938561
-0.978452737020722,-0.141800945628379,2055667
0.617269196806116,0.682370717146812,2176784
0.241274491469597,-0.440633098488854,923666
0.253065913016098,-0.33833329976626,2086044
-0.33144392791583,1.19805273933022,2078198
0.411172647600613,-0.688605984569221,1501387
-3.18602677576064,0.0109827969647154,1518948
-0.382421060314428,-0.627632355926774,1606693
0.0500199396531598,0.945955721915739,2305115
0.406113184798159,0.244467897325897,2237571
0.689966310964395,0.21867403930645,2285214
-0.822429971398423,-0.302480922892884,2426863
-2.76361720426139,-0.455568992582931,1979422
1.01505009795161,0.622845848251201,2480056
1.38572580506031,-0.737427932891878,1668599
0.497353188743652,-0.656203862410981,2339674
-0.256800002468875,0.363168315747423,2133204
-0.238643755433801,-0.202606336606127,2294852
-0.393031270517237,0.0600282502206681,2445526
1.47317860186482,-1.95881752661804,2200416
-2.47251423089411,0.967586130145861,2168082
-0.249428368712881,0.377271318442592,2075846
-0.0769656005653847,0.113352690584485,215131
1.03644196544916,0.544057310436586,2274521
-0.0830484251475814,2.45100202265401,277752
0.688372444206342,-0.959999385992476,2078899
-1.46690727551148,-0.439089050015037,2172217
0.527941123534043,0.807718884259505,1614566
1.0941983523413,-0.874129537636118,2100050
-0.518900039850781,-0.489507443787817,2183291
-0.615526438467127,-0.0878559228968403,2336735
-0.254957833025963,-0.985451419441597,2352038
0.563474420131227,0.0974922762931472,2305114
0.015405362989958,0.302914878972528,2448298
0.198885675982809,-0.782064036551383,1329352
1.30078677734157,0.406249523139593,1183075
0.00489624745169876,-1.05683401918173,2110540
0.051026156723711,0.543758215998877,2070958
-0.742440443864557,0.847019708152236,2340155
0.0152492870166175,0.489889968672037,2075832
-0.103596654713473,-0.839349730108372,2498991
-0.604098011798017,1.8570491686951,1919296
0.333547907541604,-0.52476289199749,2401405
-2.30826732563114,-0.790147072210054,1644034
-0.0185925953391741,-0.927488700385436,2405144
-0.993645905349802,0.0894708405205568,2158329
-0.679448417503085,-1.8804612774383,2319068
-1.12551295811332,0.701253355821588,2504802
1.0049217131968,0.641639152814738,2331869
0.181329493769479,-0.357497501990285,2317120
0.817253361585983,0.893478866837958,2072215
-3.32478511482432,1.58943078161728,2228400
1.04166341619364,0.264300295624585,2145166
-0.989551867033958,1.64917344383674,1692385
-0.0887073615749124,-0.769848034040437,2109902
-0.905279118186259,-0.334041876350114,2219842
0.175300468102333,-0.0979284344533774,2520618
0.624969536021114,-0.463132962617779,2419459
-2.67010345715882,1.23256158423932,2276121
-1.65407429217763,-0.509727392936592,2350037
0.892623276787719,-2.94897800567861,2001182
0.640609649182942,-3.19490102599708,2278618
0.551885779110696,-1.19057509071742,1740845
0.651765534095574,-0.693011689850129,2321962
0.561741030912157,-0.876219537013008,2212664
-0.422953517633457,-1.73247382784997,2453577
0.049172163343424,0.469087413206409,2224150
-1.78286534763323,-0.0509786784952263,1967281
0.430600559100291,-0.0276855447036102,1742294
-2.15946662095705,1.4236829013149,2488660
0.507687310008772,-1.20457075773313,2085349
0.60978760043254,0.743179491366656,2247869
-3.34552903055375,1.5787343419685,2157529
0.626465264098961,0.061951238511979,2119177
0.861388572622955,0.0818348866392742,2010554
-0.598003954475314,-2.12773071803545,2493534
-0.533223557585983,-0.424644101436595,2200813
0.73038998805958,0.688508466848357,2116787
-0.507112756682362,-1.05817960667768,1154608
-0.098841658298407,0.326731769862069,2267382
1.260869164766,0.780671015151352,1181124
1.08637681776821,0.553164586713565,2137799
0.0809401270837682,-1.45151532626446,1458656
0.93620217157123,0.567868068039043,2269346
-0.524427139376388,-0.945028257713456,2092954
-0.138473131589515,0.525127911036452,2007309
-0.210022732625621,-0.158401679006189,1671370
