"mkm9d_ptv2_original_shape_Elongation_250","mkm9d_ptv2_wavelet.HHH_firstorder_Median_250","mkm9d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm9d_ptv2_original_shape_Flatness_249","mkm9d_ptv2_wavelet.HHH_firstorder_Skewness_249","mkm9d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm9d_ptv2_wavelet.HHH_glcm_ClusterShade_248","mkm9d_ptv2_lbp.3D.m2_glcm_ClusterProminence_247","mkm9d_ptv2_wavelet.HHL_firstorder_Skewness_245","mkm9d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_243","mkm9d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_238","mkm9d_ptv2_wavelet.HLH_firstorder_Median_235","mkm9d_ptv2_wavelet.LHH_firstorder_Median_226","mkm9d_ptv2_wavelet.HLH_firstorder_Skewness_226","mkm9d_ptv2_lbp.3D.k_firstorder_Range_226","sub"
1.01806690669307,0.120354753568617,-0.465059975556836,-0.465154869605976,1.37792999372443,0.55326033910918,0.652725366531864,0.244177235957329,0.0493124953331755,-0.499042703521973,-0.948350983771727,-0.684962648263336,-0.0460734813407135,0.565377874269607,-1.1036521341424,-0.560004495297081,1085983
1.23435282731084,-0.508294518561464,-0.231712336954464,-0.233621728611362,0.23240611901754,1.12883873268941,-2.28125785037616,0.315658473775584,0.352310418918895,-1.78759905529829,0.05456484625773,0.112700454564383,-0.159773962110497,-0.022956703510514,0.099224376084758,-0.169370124768345,1125173
-0.162581048667446,0.534530177826064,-0.465059975556836,1.06591383864657,-0.539354981104675,0.628750904313423,0.252319383985758,0.223637810875198,-1.14641191103366,-1.09553808127504,-0.382316785436097,-0.477435261644452,1.65348081652345,-1.27622615569963,-1.06437459023062,0.380115708372897,1154608
1.28049653327086,-0.050331996357946,-0.465059975556836,1.23611527925631,0.952066697046514,-0.587220557795916,-0.12192700578816,-0.0516048484291945,-1.37818220411646,2.92888090385552,-0.872177284813625,-0.304622762500079,-0.459472852978862,0.0559055559302709,-1.14678500294238,0.431453521254926,1181124
1.64129793827272,-2.46305066778622,-0.465059975556836,0.00370987730726354,0.730707021701294,0.687299597879587,0.0863099107205588,0.451292413969074,0.81168882467042,1.03952568640257,1.10441486667722,-0.701784370024886,1.48710433609483,1.85632798364804,-0.775768702726325,-1.25830325503558,1183075
-0.458228363792898,-0.163501788563579,-0.465059975556836,0.495818079841879,-0.388228755804,0.152018379036717,-0.391780245596734,0.353688945797684,0.71679275752816,-1.02710777445145,1.1824484004547,-0.729268523020863,-1.02471054084719,-0.466278740909033,-0.757818511915746,-0.425765763138862,1232870
0.1396104376246,0.128095082464183,-0.231712336954464,0.188977879494899,0.153430801556624,0.400101793050454,-0.167504806358466,0.264185366023123,0.641704792761064,-1.4766064033434,-0.445857888150344,-0.364893285541716,-0.551694030194054,0.509011568024846,-0.949984773401807,-0.00266294243180594,1279943
-0.209564862005007,-0.535090839305688,-0.465059975556836,0.289544125058748,-0.552993831554433,-1.55401863129651,1.38384678489989,-3.5640887327577,0.136774780628583,0.501994780605589,0.299524450451216,-0.0732047246642083,0.64089841833945,-0.708351146210198,-0.232109819060463,0.546762067032166,1329352
-0.0507225658878753,0.502304632415347,-0.465059975556836,1.57807805005605,-0.603327620828842,0.447540569392974,-0.438632537395049,0.207371998050045,-0.977995333813435,-0.246099666551134,-0.332763449565478,0.201166021138472,-1.26735021944537,-0.538807215150152,-0.619805668275487,-0.318839316056386,1330263
-0.827246529542077,2.48943562423797,-0.465059975556836,-0.0564148195723222,0.167508266395981,-1.2746126336771,-1.10561701580425,-3.05941138505405,-1.16156931903423,-0.563374810042533,-2.19044985096941,-0.210147441535389,-3.20677945602304,-2.35003101289312,-0.000752221164614493,-0.95399363343182,1364384
