"letd_ctv_wavelet.HHH_firstorder_Median_473","letd_ctv_original_shape_Flatness_470","letd_ctv_logarithm_glcm_ClusterShade_470","letd_ctv_wavelet.LHH_firstorder_Skewness_469","letd_ctv_wavelet.HLH_firstorder_Skewness_452","letd_ctv_wavelet.HHH_firstorder_Skewness_450","letd_ctv_wavelet.HHL_firstorder_Median_449","letd_ctv_lbp.3D.k_firstorder_10Percentile_442","letd_ctv_wavelet.LHH_glcm_ClusterShade_435","letd_ctv_wavelet.HHH_glcm_ClusterShade_432","letd_ctv_log.sigma.3.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_430","letd_ctv_wavelet.HLH_firstorder_Median_426","sub"
-0.131731410051036,-0.505096652026932,0.495077995736713,-1.2026210850444,-0.0557959889956425,0.032764259649211,0.25357162296966,1.0921581675768,-0.0658771639731445,0.078354482121398,-0.0225854705959151,0.201314482087542,1916742
0.430623686250038,0.639342192735927,-0.356806142294804,-1.97822574921346,0.0576740666219712,1.71710946083746,-0.696333748785547,0.405080460594356,-0.425868340356486,1.10070122137204,-0.260927090241777,-1.65177337370564,1980052
-0.138221302604206,2.81592150516194,-0.313017407083704,-0.623938896658274,-0.558117815817758,0.533307909357697,0.750673577825866,0.0373910684018297,-0.0576524774551339,0.100533497219221,-0.256243384525356,0.0599364691311458,1926770
0.245898105257948,-0.137686870075538,-0.352945846622149,0.0377121256920074,0.120250524463682,-0.245290951021582,-0.175509590179509,1.12185726801142,0.0116953586238943,0.0553500891706772,-0.272579986459194,-0.171218825193437,1979045
0.140412002146035,-0.133664798187234,0.184839106568894,-0.115550391114085,-0.136405955242116,0.0940198322027359,-0.382674315224825,0.93069718771427,0.0104825826391871,0.0890648586690431,-0.0869090044560191,-0.226015713798191,2196212
0.0285474862120089,-0.334925221902818,2.42277198408433,2.80245985036739,0.223163541541652,-3.89878292220696,0.0224358243695692,-0.135505190898538,0.289579775131228,-0.82690474627566,0.545121384454239,0.0475341011362381,2393207
-1.0132371581363,-0.652704912185832,-0.252217282277309,-0.0973817694604455,0.00103494261193231,-0.178028510594032,0.42018678608836,-1.80001423622744,0.0165608802072238,-0.111365207057508,-0.269342666593543,2.10109806007033,2146138
-0.0273977606831879,0.993316382489843,-0.420981333485059,0.0498670343088702,-0.0963025915253568,0.142247878078562,-0.176815786089719,-0.260896483713389,0.0201952688112053,0.0803764701681348,-0.199178757692909,-0.211647584632535,2228399
7.70369634762446,-2.41840669461336,-0.114165542124107,0.192139482382307,-0.623105994225588,-0.228745618298132,-2.75683790474229,-2.2658436282198,-0.00516643505870928,-1.64101234699799,-0.277938504051381,-3.11013949433524,2144796
-0.962458998538343,0.372445600611367,0.0816835840399871,-0.310407460653769,-0.0886924628466292,-0.082953884183595,0.122991191080837,-0.390362640944915,-0.078118125211804,-0.862529393844554,-0.233953453033278,0.648366035775337,2234271
0.0703919191778271,1.00946301464745,-0.478703442304608,-0.412666024876149,-0.185786192041264,0.0152740832957108,-0.245189419165186,0.13280457947917,-0.00171816944839341,0.0798301736037721,0.269102918427028,-0.342634743622085,2296332
1.23470881772178,1.71709783785988,0.0435522138954798,-0.294572551760834,-0.145079234531078,0.0504953470169961,1.45103905167833,-0.864613645968541,-0.0866194756791816,0.0388184600322763,-0.270603552695993,0.928360316264758,1684230
0.0659526848779636,-0.699251541095775,0.0632382139668815,-3.64487919566851,-3.92088510568696,1.6306908968539,-0.153707585609082,-0.534952356686979,-0.00547455931352778,0.233259789838999,2.096730458663,-0.252711183008199,1720713
0.0840688110400984,0.727095720359461,3.1756667729615,-0.200919280508445,2.80066519035761,-5.55528397850284,-0.26420597234259,0.330364983723506,0.0790043024785895,-2.59650193108279,0.0822428018025341,0.124497166628309,2186951
-0.208941477343283,0.309168462486238,0.0366440127701525,-0.0187962437949458,-0.0091675734498029,0.157188948332978,0.839164806200668,-0.134859465928425,0.0131865068602187,0.129689303221206,-0.215342688413787,1.11005653128264,2439458
-0.245793296547298,1.99218537203171,-1.15842989752134,1.26115246201888,1.03866426408815,0.0105766170305253,0.214078678239932,0.400607965538198,0.439530735184185,-0.225126287642954,0.535494641673565,-0.020098773237307,2135748
-0.674742457864538,0.569925417786382,-0.423165151430856,0.453166686412988,0.064744584415375,-0.0792445535438195,-0.43835797275818,2.04010366465638,0.179643605036442,-0.0910884205749725,-0.255071870217474,-0.910786942188749,2141116
-0.355869647509998,1.09888774363261,0.12023817812092,-0.371219978417743,-1.64908133559736,0.22190515520827,0.398964754499708,-0.900193091821792,0.00701344139007265,0.109808707775367,-0.23171670661767,0.0176790026246328,2108003
