"letm_prg_m012_250","letm_prg_grady_250","letm_prg_m111_250","letm_prg_m021_250","letm_prg_m030_249","letm_prg_density_249","sub"
-0.0372045132912797,-0.00550711269833235,-0.0976085937657359,-0.206812426712564,0.0169150467111999,-0.333034914506118,1085983
0.272700317015914,-0.721401979811116,-0.739477401586644,0.120330801111935,0.190395573156528,-0.451351791012837,1125173
-0.455153668518866,0.586919365184107,-0.683741505903215,-0.536076222362556,-0.414135746690759,1.69830923653922,1154608
-0.109392464551114,1.23199117190484,-0.137339824447026,-0.2519353646334,0.0120312134608377,-0.365561187356569,1181124
0.179789565916746,-0.535610260889549,-0.109848433883684,-0.0682937357617536,-0.0244802533419496,0.274876014358335,1183075
-0.0296340137714611,-0.720595209148435,-0.00302005525239364,-0.163919974722553,-0.00943456149636459,0.643373778235043,1232870
-1.48997184910216,-0.57333695951933,0.183534729957159,0.487706294477513,0.272181547768784,-0.408781173097925,1279943
-0.194197858679377,-0.722346594506124,-0.213922847065193,0.259645842803386,-0.311474858846002,-0.307211509278901,1329352
-0.245947723264817,-0.24337792070894,-0.157934528229788,0.0123743562966239,-0.181060917700525,-0.384085825260653,1330263
0.0709673906631346,-4.03995562176238,-0.0416544073142443,-0.133356297611511,-0.0553266540211366,6.76298336472598,1364384
-0.0689613383949909,-0.350881235717889,-0.131902179455814,-0.210017067556749,0.0182457375470472,1.20090565631987,1386095
-0.0197299586617947,-0.542456439449548,-0.058287822720813,-0.617044195164404,-0.327684603904847,-0.459871563483063,1458656
0.128320596584602,0.0718793939263155,-0.15665483988382,-0.186467782819792,-0.0632285912812604,-0.421716092730386,1485662
0.0854329862888132,-0.918820481321346,0.131551486368345,-0.150756305445126,0.0143317232742561,-0.354959530684126,1497807
0.849542315672095,-0.214927471672065,0.411259136845166,0.0273809986211468,0.0271816077045633,-0.343638357292632,1501387
0.107644716022263,0.393441450125349,0.0471530315288646,-0.183899204843372,0.00784544409397933,1.22200764816972,1518948
0.114861951009202,0.0444691895650054,-0.0695470141788429,-0.196617665179229,-0.0396105442845979,-0.225274755763945,1526417
-1.25403416033989,-0.0539803963850927,-0.553709990119251,-0.867742303826192,-0.20490100212621,-0.342487787654061,1565177
0.261403303212957,1.07794081381616,-0.107916166027188,0.103818454684002,-0.42672675009367,-0.474502084593661,1606693
-0.0153425976397868,0.500872694540108,0.103234528711464,-0.207613062532413,-0.258161852255143,-0.278374167827008,1612262
0.00565853785404081,0.0267057346189447,0.00920234186125171,-0.148841973563704,-0.165175765805583,-0.223810906027169,1614566
0.112939306218718,0.332629230255313,-0.127819023223769,-0.313567770875292,0.0347429841456356,-0.319923541009768,1644034
-0.0359513728087755,-0.679726253032355,0.121729847728291,-0.73162591308568,-0.589154645367684,-0.371780383363054,1668599
0.0848302258761845,-0.457029120734394,-0.113605883720827,-0.214621577063732,-0.0236045144989929,0.253662394361879,1671370
0.216432762219908,0.453590458590063,0.0436750141386425,-0.0794792024473028,-0.128683258760507,0.426558628925989,1684230
0.0343690037539478,-0.474709748918154,-0.0306994784199783,-0.130696982870087,0.00783780511894722,0.188114820707431,1692385
0.224109217773269,-0.892589897924481,-0.000788813288515461,-0.491709218768285,-0.594984065705704,-0.396506246732916,1720713
-1.14136959391411,0.304687805098107,2.76142255749764,0.179898830536712,0.757978902881361,1.71890624532655,1738800
-0.0082749497691756,0.107725219429833,0.733481157281193,-0.205232457612342,-0.198849924148755,-0.456340317434233,1740845
-0.0386163919962699,0.605694481270467,-0.165137675886145,0.15473966840117,-0.241752144298992,0.347597512203906,1742294
0.0654639093799906,0.568368494191684,-0.124142153789461,-0.229292912152276,-0.00421265496610827,-0.144647630869262,1767700
-0.0654038068257511,0.41525488976593,-0.192030377337677,-0.307446316072219,-0.062412649618171,-0.463689345880748,1768972
0.946416347450582,0.614555775064334,-0.211387911912704,-0.332595296336718,-0.301694508248025,-0.412566639814342,1889409
0.281778071108624,-0.104363490420059,-0.0750604800236903,-0.102546973775594,-0.0213705813217132,0.179218174789783,1915938
-0.0604207616027765,0.933771866000102,-0.163669732340621,-0.215132326065887,0.00916686059668818,-0.452746462745164,1916742
-0.0281691210408145,0.32898706393854,-0.0957793954928503,-0.129854734407385,-0.00794358105366971,1.33783047929245,1919296
0.0204279479170141,-0.0291073554780627,-0.0721085428199969,-0.162539293865232,-0.00567349431410293,0.723296450764349,1926770
-0.0517419037794687,-0.583322570441083,0.100026358477149,-0.0471003182129969,-0.103990770238338,-0.475980598395009,1938156
-0.187917326415615,1.73232438862583,-0.112911136364217,-0.183753530140853,-0.0381575941872966,-0.311841121429061,1938561
0.0970677454199945,-0.882627568429335,-0.0868383304301909,-0.0852177048228047,-0.120313236249358,0.0539549803245988,1966316
0.0450935302129441,0.419376182779535,-0.0564089794583973,0.111148291955274,0.178778667318027,-0.176648152997405,1967281
-0.043249218554696,0.778047649759439,-0.0497805987375879,-0.177692558620983,-0.00911968938263467,2.11264966673604,1973544
-0.064542382098018,-1.50560787651842,-0.0253006036491305,-0.119211511172749,-0.0105781961534686,-0.0189908925570252,1975401
0.166175019496868,-0.542292456338364,-0.082426009321215,-0.231605729421374,-0.022038294815394,-0.306975010109188,1976407
0.0860108931475636,2.05251617250896,0.190925423246769,-0.0315942151486364,0.0834820612166261,0.230332228654229,1978972
-0.101073667665061,0.882501096618093,-0.20635723508101,-0.178761883031509,0.181135832675883,-0.0940718006424445,1979045
0.0834366613287858,-0.814478334161382,-0.0910837357702352,0.0123253462643249,-0.247281972867945,-0.421638804052188,1979422
-0.128083604702453,2.45356031830501,-0.0954361476045815,-0.173337102314264,0.0483319615424815,8.38790869738438,1980052
-3.41991692312399,-0.651863991487565,-5.51166810236739,5.52255395879136,-6.74563712168607,-0.465717024908788,2001182
0.0177613896195732,-0.922332510632951,-0.116041050387728,-0.17505608846884,-0.00989180167966728,1.77695004625721,2002465
0.060145418694884,-0.0838374762142576,-0.0828917313120291,-0.185820941219143,-0.0197971999239995,-0.0525901833288581,2004451
0.0681787790063768,0.485446148060274,-0.0118816957017804,-0.339454258774081,-0.109970985940723,0.576718342399051,2006164
0.265766402299369,0.0286180682074458,-0.121940746776336,0.0207323090527582,-0.054044933737883,-0.418093759274998,2007309
-0.083897585783698,-0.479462712047137,0.0644976532689909,0.419709462172562,-0.929503967287588,-0.306234178957273,2009915
0.652220416713574,0.911990024514602,0.391371081238898,1.94647316205223,-1.26489551514881,-0.328005732993629,2010259
-0.683936387007228,0.0623717738228248,-1.19469361584167,-0.402262932423588,0.311618457674359,-0.350214182534728,2010554
-0.0096201152311767,-1.15039248326358,-0.0710730788251808,-0.164949495769811,-0.031343871475067,-0.240645839172703,2026671
-0.184660886287458,-1.41690175836683,-0.151898750177788,0.225744699549234,-0.526286488628531,-0.303964801421506,2033049
6.65161700596421,1.3571685842746,-3.16842301923843,4.84615373608402,1.40897893172046,-0.36256418387351,2034136
-1.04560803433438,-0.994711909259981,0.0357947030878403,0.673527054229838,-0.287095131476707,0.526185423608098,2040495
0.0551735199114114,1.89940926742009,-0.128564154955503,-0.173240362083599,-0.0452886239682214,3.12512704470003,2047354
-0.092204709764144,0.133508205549296,-0.0720852788041604,-0.234220057040121,0.0153330052225567,-0.315285770700195,2051378
0.163015743959729,0.736998762152525,-0.0383212765281663,0.176375892393939,0.064142690921202,-0.392128472178466,2055667
-0.102278508865712,-0.084047370421294,0.133550891205288,-0.0546865934690602,-0.0255008839699435,-0.417651615742864,2057358
-0.00129182919752394,0.8078711453697,-0.0921362376583387,-0.294253734841102,-0.277227248849666,-0.341108715009809,2059713
4.96047153008443,-1.25738846326478,1.75256744252358,-0.82778553259875,0.096338243287653,1.38410876930643,2069079
0.12538957659697,-0.770357278112185,-0.11042000321763,-0.352621283448046,-0.0834950473773482,-0.346427255906492,2070958
-0.108211121427663,-1.15613977999674,-0.0795283243924486,-0.0909920878687803,0.19217632569606,-0.207155434983201,2072215
0.0481496158906148,-0.508220402697145,-0.0749567576096656,-0.321933525927106,-0.0872332479362106,-0.415997483805256,2075832
-0.0476783973987691,0.293670789821069,0.240509687760284,-0.313844915159976,-0.064152508638442,-0.392623160964619,2075846
0.0961188402526084,-1.13237959926517,-0.102301970992126,-0.221167571961257,-0.0616550212167135,-0.254912348029595,2076301
0.394695792147749,1.0494354773819,-0.641637272484323,0.261083130447891,-0.425410828224145,-0.467795764341797,2078198
-0.69201572259332,-2.29355772195871,0.306412727487904,-0.0425282928999209,0.314237487257159,-0.449942838212277,2078899
0.228084890341914,0.712686155607081,-0.212052590888273,-0.42793675359559,-0.0854383916167493,-0.379202555986709,2085349
0.682440138694052,-0.569960663718381,-0.0749651863533091,-0.115521601081538,-0.0939700024288778,-0.28969049229656,2086044
0.293929268449876,-0.400565796043522,-0.0363354214584903,-0.567646376407805,-0.73231565832029,-0.355115929320331,2091555
-0.200506721614526,0.497870577004753,-0.274176462376945,-0.114638122278528,0.00561026035449109,-0.405145447601726,2092954
0.0305491020004162,0.116404555445138,-0.182384779728734,-0.0497297647741122,0.0284445377134053,-0.441938129719246,2096627
0.138713090637152,0.116511492275411,-0.104810169047457,-0.276509258075827,-0.138945082748163,0.256303763606975,2100050
0.0939255287537769,-0.230802918177022,-0.0764021954941455,-0.246720322025855,-0.0249674444234083,-0.406966259808404,2108003
-0.1915783916009,1.26979469468764,-0.286765276568978,0.420977063910302,0.0550087898407027,-0.391912669740432,2109902
-0.151495235630299,0.0322417445745314,-0.158714342148783,0.297872804313845,-0.0261870145032098,-0.3626329618288,2110540
0.22846631097746,-0.0756558768923558,-0.252602941695987,-0.201609413250686,-0.1433437938865,-0.415613257833409,2116787
0.403700839159382,0.332319514739819,-0.337969020582225,-0.165323839884335,-0.0737938515390292,-0.398600664254656,2119177
0.177396489373395,-0.857716765321415,-0.337013389758455,-0.463871337281957,0.949951966264096,-0.33636660515319,2131601
0.00935552967985116,-0.408682826317491,-0.129516206040211,-0.222637275952764,-0.0101415815758914,-0.0716855633759648,2132424
-0.0629278912635457,-0.542808777302691,-0.150499741993547,-0.163044351485699,0.238883646936082,-0.463501890652439,2132982
0.0966568998011633,0.535572963428632,-0.202903757728049,-0.194211850959312,0.00272766997910683,-0.434879160139665,2133204
-0.0705877381101106,-0.541239336751417,-0.286827826860702,-0.191986253142767,0.0430092419068094,-0.215250876688259,2133380
1.58921534956779,5.41233589147948,4.00136613933446,-0.312284647111943,-0.959695981041445,-0.344895888874991,2134220
-0.112944810509208,0.0283903492074275,-0.0409108899505352,-0.165383001750623,0.0487438593825154,-0.43589505348145,2135748
0.150657676036327,0.87274141756044,-0.140997057660348,-0.042077357005369,-0.0203282632314021,-0.10250680999157,2137799
-0.133614479836754,0.111297748857239,-0.00126171651198106,0.103200208832302,0.0259791371258986,-0.410615457136717,2138375
-0.2113811196392,0.690225314501459,-0.0587036763170872,0.0456744035826194,0.114057974931561,-0.448291598888575,2138678
-0.504212058287095,0.48745214979352,-0.585568638487696,0.374971618155063,-0.153601995720572,-0.200945155870927,2139733
-0.302912830750834,-1.23072075901447,0.0971651715951047,-0.259851221207743,0.0643765167218684,-0.18120187434498,2141116
-0.274467257791628,-1.37759078972016,-0.109636790256113,-0.381742377998019,-0.105220151097877,0.0878103810264741,2144796
-0.0129445711717461,-0.734619788414488,-0.0996420153354174,-0.238531147166345,-0.00341211260961496,0.961861030884019,2145166
-0.205717072199626,-0.638466371536615,-0.263131532853488,-0.156310666551058,0.555415297831461,-0.370810476539861,2145694
-0.161137756310324,-1.43641446554726,-0.321283667408442,0.330177340592134,-0.321653984602924,-0.155013686004278,2146138
-0.32809962700286,-0.610383478827432,0.0938248510167767,0.175328850133793,-0.356483708070378,-0.414483646405092,2151024
0.0455121398333828,-0.297104185462021,0.0620708178341384,-0.289946485804387,-0.104692713649322,-0.302901386224615,215131
0.0441632472451345,-1.7946082556722,-0.0607482014231145,-0.192761832515271,0.0236468910552517,1.31763861287834,2152442
-0.0936821524167213,0.0684043867715485,-0.0522469878282018,-0.153969932896047,0.0571662930856086,0.876727809636419,2157529
0.0332245183162985,0.167406452228826,0.0616648332661033,-0.157428666979248,-0.00580897653695803,0.125421060995873,2158101
-0.446283586329504,0.239318240612693,0.55975071363352,0.526466782775229,-0.0780662030816563,-0.486165715354462,2158329
0.00359382281520574,-0.123804513299983,-0.0969920659206494,-0.17681411554434,-0.0056117614281343,0.448612040839253,2168082
-0.468009795723986,1.10298832443499,-0.0676356607304657,-0.332546401498326,0.0509494866662435,-0.142304081551092,2172217
-0.0481903947947738,0.860993584229171,0.543605339761744,-0.3542437414087,0.358452874839749,-0.0803814843544076,2176530
0.0632365060184764,0.477152726757091,-0.0817824599092689,-0.138039317013828,-0.00628800597006602,3.25755595729797,2176784
0.11345976683836,0.0353282256379205,-0.0309408179378477,-0.183583494972316,-0.244238182974374,0.207549251607679,2181724
-0.30234403134252,0.507081713379791,-0.173140133551189,-0.442716466953161,0.623314491827363,-0.265130438565261,2183291
-0.614362648823075,0.348198839527233,0.994757460929346,-0.684349883599305,-1.03639842204804,-0.365570224216246,2183356
0.0137351598859865,-0.461811002531573,-0.0534068279456747,-0.17684578782984,0.0928392977650175,-0.177604856363556,2185290
