"mkm2d_ptv4_original_shape_Flatness_250","mkm2d_ptv4_original_shape_Sphericity_250","mkm2d_ptv4_wavelet.LHH_firstorder_Median_250","mkm2d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HLH_firstorder_Median_250","mkm2d_ptv4_wavelet.HHL_firstorder_Median_250","mkm2d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HHH_firstorder_Kurtosis_250","mkm2d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm2d_ptv4_wavelet.HHH_firstorder_Median_250","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv4_wavelet.HHH_glcm_Correlation_250","mkm2d_ptv4_lbp.3D.m1_gldm_LargeDependenceEmphasis_250","mkm2d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm2d_ptv4_lbp.3D.m2_glcm_ClusterShade_250","sub"
1.06854900054944,1.30576548099094,1.5528034779398,-2.1080808140226,-0.000338829011836138,-0.227313763222579,0.445887883875749,-0.474715134788193,-0.684715390712946,-0.182344591126481,-0.713820094076232,0.524170934874721,-0.0291815755185405,0.407596736015425,0.30088708130513,-0.864799240894284,0.917134619841503,-0.516244438604108,0.801389169299134,1085983
0.354501163226146,0.429056827880961,0.323354208952764,1.06972352913705,0.083561527467159,-0.0782135857433583,1.85141132737858,-0.32687405184453,-1.05554979969592,-0.327727698497799,-0.37379463164721,-0.437819171639459,-1.10671138055212,0.845010161159834,0.391516206106529,-0.00513313881967017,0.238273518742846,-0.424793059106971,0.0749976959044566,1125173
-0.0765557024615884,0.533469221961684,-0.740605134743852,-0.0275212532260597,-0.223835750422422,-0.326986366728726,0.462419008250078,1.55084030458421,-2.08744640412836,-0.307169544098052,-0.812028439506414,-0.141197515980527,0.966021167622813,0.544287687246867,0.169665974900017,0.896550925476174,0.072775430480959,2.06200838339309,-0.0729588766018421,1154608
0.940097272090689,1.0127534297702,0.409152756549703,-1.11677171700574,-0.167113846389514,0.515690591387503,0.206789575283789,-0.425089544802557,1.65960728482047,-0.270825469117562,0.403059985043668,-1.51607107702269,-0.103514514680647,-1.01162598246336,-0.523505349574311,0.0642344147086811,0.104905070884601,-0.516244438604108,0.881763281080576,1181124
0.263638859654381,0.187453347958989,1.93855016420752,-0.937972324009577,-0.142743921708732,-0.267645918098975,-1.84709717713981,0.625610151001074,2.61453330964848,-0.309395726531092,-0.144081411741695,-1.20024980414604,-0.643358016305352,-0.0880272712481251,-0.067513500617771,-0.708626898116886,0.0594519613043792,-0.516244438604108,-2.055290564121,1183075
-0.783737688736107,0.711392666380653,1.12614330881927,1.58667559754667,0.0050191481856813,-0.282992525999928,1.27672804505703,-0.764749148407526,1.05619687044363,-0.0823143842207152,-0.87341136351841,0.946050305847529,-0.56660362343352,-0.126146630245006,0.234308034757154,-0.313962231437936,0.526162905271936,-0.516244438604108,-0.412386935397858,1232870
0.217784317271122,0.616908983387075,0.758222218969676,-1.06579322347244,-0.104975602542988,2.79257683111321,0.667595921076709,-0.218887065414217,-0.54860486905946,-0.14269706874493,-0.894235304023977,0.215896409476412,-0.296856819353341,0.0566698709136031,0.284381721746671,-0.0491599697203931,3.0203016732741,-0.424793059106971,1.0329365945681,1279943
0.0872473650047468,-1.61085866311944,0.0433494908059841,-0.225127303594605,-0.22700221196948,-0.250648159726367,1.57613218588079,0.282756099706322,-0.262202200197899,-0.305744487398239,-0.159470093926788,-0.25144172971758,-0.223578686557399,-0.545013668065789,-3.28308356959309,-0.666737930177993,-0.23587142412154,-0.516244438604108,-0.733013659751912,1329352
0.336280957137563,-1.35760436662229,-0.464208474652465,0.232717683797016,-0.18064080045368,0.0306640515871624,-0.807371237311792,0.730653236847899,-0.570522067009197,-0.0263476675963423,0.224854092000212,0.694754600125017,0.278052887194478,0.367642279555969,0.235868998461153,0.998683811024932,1.26458121589288,-0.516244438604108,-1.02451891787764,1330263
-0.144506452321763,1.13075821350784,-1.29075066579984,0.33069057147445,-0.229885501681915,-0.295472783549629,-0.619611736357557,0.587726084119132,-0.72096264282145,-0.30703719980573,-0.202120782433637,2.54535039684587,-0.900405887339338,-0.431409967263996,-1.34930049204237,0.269435925066087,0.141952544603342,-0.516244438604108,-2.01734013557813,1364384
0.398415274521501,0.475021081989143,0.835020803058059,-0.388824409672789,-0.188973484282909,-0.0785688923934965,-0.495246749647874,0.704206280233756,-1.11477586634405,-0.321792618887058,-0.288293382753994,0.0136539695320358,0.169060056842884,0.810453066549504,0.680079549687386,-1.2355073082365,-0.0472196733367931,-0.516244438604108,-1.34020206355424,1386095
-0.0809947408050252,-1.54107601782265,-0.404879216317213,-0.830917007003994,-0.149338182354382,0.102436709890369,-0.283305809863652,0.685200074664258,-1.53023761955137,-0.339731964521828,-0.136088161689485,0.769711305357691,0.263685921706429,0.985446313071351,0.972239269953936,-0.772233492922221,0.383500549933822,-0.296850284039126,-0.510882129908691,1458656
1.12333587222391,0.545543247259213,-0.0254750589864456,0.17400586990572,-0.135883838027022,0.0755301677243609,0.525168594821479,-0.286205158007602,0.417660919310999,-0.191349899796485,-0.798356057594977,0.155772663369598,-0.214148873116759,-0.373735453348108,0.209542661421535,0.856671499920833,-0.350195856274741,-0.516244438604108,-0.551226550303264,1485662
0.254443162346087,0.673326706668721,-0.375751245447516,0.21738275585491,-0.200010486994412,-0.0573409881176828,1.21184699426999,-0.297981363316134,0.432298168713368,-0.301715062448268,-0.209838340676801,0.296993750820764,0.235091245757512,-0.905178207223105,-0.636903147631597,-0.0931038784619131,-0.361173984097307,1.03328850033241,-0.135370169448619,1497807
-0.400284443105829,-1.03396651887051,0.59259944612791,-0.953246257257386,-0.0356993798327602,-0.0769612523354889,-0.341146016654477,1.16143239449935,-0.291281951391398,-0.334051409194619,-0.153420552711606,0.166066407769268,0.598449946752123,1.5448774442758,0.410690020137838,0.520401816675371,0.39896424247721,-0.424793059106971,1.48456311125904,1501387
-0.450057641241647,0.777397486507739,1.25851607014074,-0.631487992592595,0.112632579511673,-0.327375343694193,1.68557682785125,2.31536741367895,-1.32951959915826,-0.328627007367828,-0.836134413302921,0.512406878604986,-0.242093106973362,1.15553978996565,0.492567983133262,-0.360288609420439,1.47983969352518,-0.516244438604108,-1.31513849498784,1518948
