"mkm2d_ctvper_log.sigma.4.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis_244","sub"
-0.0757742951324622,1085983
-0.636450931018894,1125173
0.157543868908101,1154608
-0.458614521729849,1181124
2.203289651004,1183075
1.20863035573004,1232870
-0.104079114299469,1279943
-0.421768995202082,1329352
-0.630154820928279,1330263
1.8701595647316,1364384
0.0741981281530573,1386095
-0.316620313490945,1458656
-0.200725608778143,1485662
0.00639228008472436,1497807
-0.59917022493903,1501387
3.32873902461168,1518948
0.566042469310641,1526417
-0.663028334878411,1565177
-0.66650484065303,1606693
-0.0544469101565145,1612262
-0.22276729306271,1614566
0.116746039681752,1644034
-0.251569800745173,1668599
-0.0233727176082063,1671370
0.0584137897435792,1684230
0.854781761782945,1692385
-0.614794530205459,1720713
-0.590955790488657,1738800
-0.625906531153837,1740845
0.493939320554537,1742294
0.119960033874298,1767700
-0.316833512456929,1768972
-0.67343568046104,1889409
2.0765523491425,1915938
-0.554401707086688,1916742
1.68853445558703,1919296
1.34475722683539,1926770
-0.784161596493517,1938156
0.395698283262922,1938561
0.16830076716355,1966316
-0.127401136330068,1967281
3.6104831138432,1973544
0.944344805154682,1975401
0.160851752901194,1976407
-0.130803038316144,1978972
-0.0897203828743566,1979045
-0.313644794609438,1979422
3.03930274181776,1980052
-0.688492588653746,2001182
1.00648189787822,2002465
1.42646582022476,2004451
0.263637631331847,2006164
-0.348879363009164,2007309
-0.112021763659356,2009915
-0.35336793267205,2010259
-0.319181296251671,2010554
-0.0628102680931448,2026671
-0.0376557122752429,2033049
-0.707777386267723,2034136
0.497342033765726,2040495
1.47997054255789,2047354
-0.142788037771826,2051378
0.226899354448285,2055667
-0.0742170923296544,2057358
0.209393950789019,2059713
-0.216287524772979,2069079
-0.334307969982651,2070958
0.247659325330713,2072215
-0.334412795740628,2075832
-0.43012166867283,2075846
0.546603701702281,2076301
-0.770283260033736,2078198
-0.664214374966303,2078899
0.277511158288943,2085349
-0.170395045810731,2086044
-0.483924116547804,2091555
-0.231386681724736,2092954
-0.286096524314107,2096627
1.73034502514853,2100050
-0.172101988140247,2108003
-0.450024010516657,2109902
-0.257797305717551,2110540
-0.399549257711172,2116787
-0.644010562969448,2119177
-0.552792889795106,2131601
0.0316322660387851,2132424
-0.688089789373525,2132982
-0.513351573787284,2133204
-0.127549967573747,2133380
-0.59706295751249,2134220
-0.688309795346529,2135748
-0.232561495300846,2137799
-0.383734216025879,2138375
-0.523553447293606,2138678
-0.270963416506897,2139733
0.438479965289389,2141116
0.070551878608929,2144796
0.661017829900263,2145166
-0.0828252320449136,2145694
-0.358029478035567,2146138
-0.590521348643492,2151024
-0.375247668014226,215131
2.1110161303404,2152442
0.892640595787549,2157529
-0.110409401382346,2158101
-0.201426348812005,2158329
1.10498490977019,2168082
0.275534681241015,2172217
-0.387888227650985,2176530
3.51049633307407,2176784
1.30145583176564,2181724
-0.551750044120891,2183291
-0.608383802514877,2183356
0.27564325431104,2185290
-0.519064515753916,2186951
-0.733914101501153,2196212
-0.458622199554662,2199403
1.86831273556848,2200416
-0.314374964720588,2200813
-0.101006400892136,2205389
0.160813938143074,2212664
-0.221971190646433,2217034
0.24924793912266,2218615
-0.358443963042858,2219842
-0.653136268217046,2224150
0.475965603578284,2228399
-0.252073667452682,2228400
-0.102984696193614,2234271
-0.486975551826839,2234422
-0.404393748258686,2237571
-0.111207595389454,2244172
0.20903787022095,2247869
1.30966295372942,2250648
0.0673117833492276,2250836
-0.486709060036482,2267382
-0.203914393080509,2269346
-0.208873746619927,2271329
-0.573161805656114,2274521
-0.651076745221274,2276121
-0.148471519536425,2278618
-0.441112193558646,2285214
-0.722171543528247,2286108
-0.699090167214743,2293123
-0.667684534796478,2294852
-0.236415851818251,2294873
-0.636697035115992,2296332
-0.168227681777496,2305114
-0.0890648993639509,2305115
0.673599409169714,2306459
-0.192752593000053,2306893
-0.654817757902501,2317120
-0.704610171300764,2319068
-0.7025343478409,2321962
-0.804445549113066,2331869
0.364087382169278,2336735
-0.704053347939048,2339674
-0.581639073875116,2340155
-0.706539594316284,2340322
0.108172532294778,2350037
-0.307050085142042,2352038
-0.196747079188173,2359944
-0.487962958347298,2381907
-0.719162559775817,2393207
-0.596192062606779,2395415
-0.589205810680146,2395943
-0.629674887267011,2401405
-0.699022785854523,2405144
-0.745752816284373,2414406
-0.305073346955189,2419459
-0.633602891374898,2425694
-0.804038504147949,2426863
0.515181737251673,2430773
-0.0446788791970456,2439458
-0.564467321323443,2443354
-0.714683180821138,2445526
-0.352549021308319,2448298
-0.397081035421582,2453577
-0.28486795248033,2474709
-0.148873422364689,2480056
-0.781975227325253,2480330
-0.627346954642509,2487135
-0.143535677147568,2488660
-0.48256855043284,2490180
-0.707610754421495,2493534
-0.271000240214898,2498991
-0.624510588724681,2500377
0.328241994530769,2504802
-0.485100563361741,2510402
-0.714068197446255,2520618
-0.72805355314595,2559453
8.38099084316156,277752
0.707995539279553,308862
-0.687611794870932,58325
-0.714371581104504,92173
-0.367201348607429,923666
-0.563663366670969,965005
1.01315236311769,983079
