"letd_prc_original_shape_Flatness_248","letd_prc_wavelet.HHH_firstorder_Median_245","letd_prc_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_243","letd_prc_original_glszm_LargeAreaLowGrayLevelEmphasis_242","letd_prc_wavelet.HLH_firstorder_Median_241","sub"
-0.4623670994657,-0.15389801232528,-0.449575622862211,-0.178790140293695,-0.73366182785539,1916742
1.37700705184394,0.790797085334335,1.83319820237179,2.18968225958401,1.01416816971536,1980052
1.63032286950499,0.879726620701218,0.30520099155658,-0.0384753097838644,0.395244462061713,1926770
0.0217609510748518,0.328817553466873,-0.076771817326292,-0.21602531435162,0.559576899736742,1979045
-0.395939666445105,0.788696746963365,-0.449054056373579,-0.66464713120527,-0.447526337440002,2196212
-0.237738205342645,-0.0585901414031673,-0.458193683236268,-0.590725259268323,0.153835661092126,2393207
-0.752260725158333,0.928880368615768,-0.020076778599596,0.708787392541105,-1.1786743358223,2146138
0.909120020681207,-0.233516028821481,0.165062136914563,0.903710163424039,0.111176666223935,2228399
-2.18358983681797,7.7469273018665,0.0456197924639848,-0.0768708684877561,-1.8619191425312,2144796
0.592483730435698,-0.0675296474548683,-0.310085343720154,-0.335262399193435,-0.157496625347387,2234271
0.300651962068788,-0.107284831384452,-0.438758151518155,-0.617235603884842,-0.530450156845863,2296332
2.0424851190512,-0.23560109578508,-0.161187066244594,-0.301428253224404,0.359016967701336,1684230
-0.648442907020276,-0.739639223424199,-0.425306870374905,-0.56531872149354,-0.145112360657282,1720713
0.484925006428526,0.105165570003082,-0.285651207840249,-0.356062528162219,-1.41918582643002,2186951
-0.150093691221457,1.66878751499845,-0.0740331768591874,-0.0928464418413378,-1.00126132067559,2439458
1.91474410892739,-0.312597495246077,-0.424645694871143,2.78026343725221,0.602829687143439,2135748
0.393879047941912,-1.41840564497526,-0.0977164377829156,-0.151115130492081,-0.550552432435686,2141116
1.53844019720649,-0.420334756042971,-0.240317939613525,-0.338279876883732,1.15159794205154,2108003
1.12472467021306,0.40271996674829,0.37606640030573,0.359119350716789,-0.343884832206947,2006164
0.686621011673155,-0.289616087504394,-0.202612622650173,1.74459464780511,1.55438959951649,308862
1.40288253780765,-0.10318370018113,0.528675045311234,1.0646590631127,0.582158831642147,1085983
0.690574061559542,-0.731462372028946,0.00903695460739393,0.108440775627075,0.980818283925325,2004451
-1.10839304691755,0.172544316584541,-0.132400092659903,-0.259900847005837,0.510631445458647,2359944
-0.354370749371292,0.76824004339062,-0.221476260501582,-0.348445941057519,-0.831435344050629,2069079
0.747926790723335,-1.60132868005418,-0.305102556591908,-0.431786774449316,3.73081322767107,2059713
-1.23633605430722,-0.552035525832616,-0.175947194224371,1.19760103807894,-0.376290455133497,2294873
-0.269077810625115,-1.09548068079086,-0.242558268843073,0.164024539835016,0.503668406498027,2033049
1.28943635094053,0.535716469190859,-0.31947727740325,-0.430303049128186,-0.206710014694295,1485662
0.67862918402236,-0.5384829101146,-0.214446672637432,-0.39436252800977,-0.921471064283173,1526417
1.07223304739818,-0.0210474705795239,0.0472719979289566,-0.0324167623244125,-0.823109979106851,1386095
0.878250839041538,0.259562684443033,-0.0436668656151896,-0.180929036839707,0.290154493256568,983079
1.07281531632292,0.572215991288621,-0.0118982630542156,-0.141726620997538,0.254412155000757,2132424
0.757542171438697,0.414666232630596,1.23501006257754,-0.255272108431493,-0.317772221751953,2138375
1.71779262960689,-0.583440979549209,-0.215472975266148,-0.500307859461826,0.780088009309898,2490180
-1.79453385077742,-0.702526021585871,-0.336552794493053,-0.645010677357587,0.412815819363274,2034136
-3.99051624320788,-0.401089558685243,-0.375035157763528,-0.602607704054368,-0.78465764997181,2510402
-1.39734278488104,0.561744365315115,-0.216986175435016,1.26500320659659,-1.09498790294104,1330263
0.406347831241383,-0.0997935872476979,-0.415975809813456,4.83168598319888,0.320011382452668,1768972
0.493480694747941,1.39131758484831,0.20631749575635,0.120275140296629,-2.07941479969704,2306459
-0.301020678718229,-1.12840396550468,0.0724948332672058,0.0359009176638653,0.416522401339552,2181724
-0.764038664575856,-0.161179526193045,-0.2840731083636,-0.0479888975469917,-1.7468411600561,2217034
0.879282309086527,-0.509353725960457,-0.0398408485258176,-0.116051731913532,-1.47114234959848,2218615
0.5297142883594,0.228873699152725,-0.3817430853257,-0.66386202538648,0.226622967786857,92173
0.0984586031659391,0.814862152524639,-0.44633695200076,-0.581721846450424,-0.289567074321784,2414406
1.0794280520492,0.184001668502931,-0.272098879416925,0.0578857957856901,0.570408266525323,2381907
1.30172700639824,4.71105927217712,0.919924985676325,0.235202854705328,1.19297677226098,2002465
-0.40289155900929,0.305124074624826,-0.155712580689479,-0.295821937716177,0.159202566753494,2474709
1.79405618275126,-0.895991726637109,0.0243695565620515,0.0901864773330088,0.602263298990443,2176530
0.346969164738447,0.142297772867946,-0.4298708942121,-0.545613684945099,-0.373944029595672,1279943
0.565693398757764,0.260119418335999,-0.164487433944669,1.20456295613474,-0.94652724715387,1976407
0.632541455499567,0.321506832197877,-0.402205591746458,-0.325850005177032,-0.646917951140113,2250836
0.297421044879166,-0.62086828972279,0.136497950031761,0.568048807037164,0.625657566189321,1915938
1.79236881225997,-0.134223989842322,0.0527476882804225,-0.430854110645912,-0.315977349272185,2133380
-1.43147605550052,0.485510873285267,-0.292391991789726,-0.436387819111352,0.36714542980278,2271329
0.679445102532215,-0.122301499089856,-0.390395119803408,-0.642690323229344,-0.807437365865693,2286108
0.121252847771729,-0.456927909705229,0.072879188964012,2.34429511999786,0.235323301139775,2040495
0.20065718124509,-0.218798546205339,-0.456347824713708,-0.678956700521034,-1.67216380228897,1125173
0.469418766134224,-0.393382715614049,-0.101428389562923,-0.0724913327808837,0.472400868968096,1767700
-0.782319612248391,-0.262517456826575,-0.395016764010151,-0.450092673852503,0.98464690094013,2138678
-0.615771065996555,-0.0855905810332157,0.973861402501494,-0.563924123809591,-1.24101351506399,2443354
-1.11122542950875,-0.953627563320981,-0.255106603235165,4.0108082620882,-2.54635342248742,2234422
0.372958446275001,-0.414968663929499,-0.381529539138502,0.0145774999093933,-0.66071246431622,2151024
-0.743236532798085,0.266810126188917,-0.29369505945584,-0.0800473989088297,-0.540435453031492,2057358
0.586154892745681,0.174464679368826,0.438316217858028,-0.56724583444426,-0.388515876570978,2425694
-1.26583911190917,-0.604854106278928,-0.436704009131726,-0.609719083521772,0.503390527065598,2500377
-1.38791894389442,-0.55121096522124,-0.383782529726181,8.41394683557553,-0.485195497959365,2183356
-1.3410443251859,-0.262403412512688,-0.360897346219248,-0.412039930351394,1.72731946156042,2131601
0.853699751947714,-0.332385185265537,0.466057661229358,0.747566334395625,-0.218489442900748,2152442
-1.07461996658521,0.0250791142936978,-0.311824691276127,-0.367225724494669,1.06680638900585,2306893
-1.20400541363421,0.0757008536654934,0.295511031871219,-0.307528481009208,-0.297623089920167,2009915
-1.97342474542942,-0.811825038945859,-0.477000212220767,-0.644306754493393,0.454398786698927,58325
0.116242911226126,0.361259345300438,-0.349736828607951,-0.582779773528754,-0.0229307704956734,2395943
0.301562944710741,1.12059538470803,-0.430017998309149,-0.529128429775457,-0.913281292181182,2480330
0.943323786782771,0.08871281768469,-0.13420540489877,-0.254566038874963,1.3439616229692,2076301
0.41155331853335,-0.473411529153073,-0.335479885298869,-0.406696135601774,1.50717290213907,2205389
0.356815544847211,0.554735504731738,0.161212966248975,0.0782325651404338,-1.549033654602,1975401
0.106858353496964,-0.177078577914875,-0.0123046952986273,-0.170069325379567,0.118606801495482,2250648
1.39620280243187,0.317696592212042,-0.0389187957665062,-0.0764250705319577,0.178086787380768,2185290
-0.924916505051524,0.227173794061861,1.20227371144786,-0.243726047616994,0.0283423090676627,2091555
0.0637789562715618,-1.3037457436145,8.73896162486524,0.349436999019481,1.64718071557069,1232870
-1.12451998266193,-0.0679135597621039,-0.316095848971144,-0.351562086691633,0.566647283030444,2139733
0.00062815455920938,0.611672881994396,-0.458212048229549,-0.528840549427362,-1.37237140558759,2559453
-0.365900728929661,0.376208860783546,-0.483343952382159,0.0242651082931411,-0.124214002847802,1938156
0.312056297478434,-1.344531866775,0.529379246638211,0.0673072520949096,0.816902324787825,2158101
-1.20987438187,-0.453274008486926,-0.369931068502061,-0.0346516987150285,0.176563500432407,2199403
-1.08476607749886,0.0296010056785065,-0.0772247063482451,-0.30828550318674,-0.653745219548799,2430773
