"mkm2d_ptvper_original_shape_Flatness_250","mkm2d_ptvper_original_firstorder_10Percentile_250","mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptvper_log.sigma.3.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm2d_ptvper_wavelet.LLH_glcm_Correlation_250","mkm2d_ptvper_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LHL_firstorder_Skewness_250","mkm2d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm2d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.LHH_glcm_Correlation_250","mkm2d_ptvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.HLH_firstorder_Median_250","mkm2d_ptvper_wavelet.HLH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterProminence_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterShade_250","sub"
1.28773345349569,-0.0892842733096423,-0.15965411261296,0.393247972132898,0.0754530080233626,0.805990411194045,0.740149245881893,-0.469236210475343,-0.312484094855317,-1.08823911368499,-0.766972597417263,0.0388355083715811,-0.34197897245614,0.685585078784794,-0.52541144182288,-0.742191122626828,-0.290570665935965,-0.313264544926835,-0.283254732876546,1085983
0.0020267008965909,0.00463486201632814,-0.323159148535499,-0.469611626943891,-0.370498808833041,1.20985999036967,1.63942061343686,-0.515911257042819,-0.177601815370314,-0.63412701018746,-1.07231279585427,0.494069245018961,1.73032553123916,0.0933686544433521,0.502222879547045,0.794929883894009,-0.400047466038983,0.172823735953391,0.319477833660635,1125173
-1.05817960667768,0.657081757206027,-0.133496793986904,-0.215194374245926,1.14859490741438,0.0959637524096147,-0.200401331410784,1.14803819994928,-0.19073246047204,-0.457110041390296,0.00102539816156141,-0.308942757901784,-0.507965791408539,-0.217714044694858,0.897552940242883,-0.564926025245196,-0.332050957557151,-0.341456255974093,-0.36873361705295,1154608
0.780671015151353,-0.407389430928556,-0.0893995408972839,-0.631584933395655,-0.0991146312469326,0.18459424270793,-0.288717011170967,-0.591938983920061,0.332450851550445,0.616704328108785,0.111115010276276,0.199204757213686,0.296098677427249,-0.177307558456607,-0.563174697889252,-0.446333233856619,0.701441279099501,0.243369464079587,0.435985695017921,1181124
0.406249523139593,-0.766145872672006,-0.0733950418525208,3.1608230936707,-0.568717104682937,-0.960959515014899,0.453755929446389,-1.33919854989213,-0.243961918666349,0.933841673010443,-0.245696414221278,0.330809668320437,-0.44787740554173,-0.0545277908597146,1.69835409963533,-0.750752800544823,-0.927065311958083,-0.223561135708486,-0.475235897563771,1183075
0.132815037026108,0.192203476167565,0.249560588879017,6.38209648618963,-0.390226568976269,0.863620499249715,0.490171652448389,-0.741569893842308,-0.26870048131526,-1.26610591120656,-0.125946476131555,0.169902582894806,-0.536747695126976,-0.162592525410949,0.406676343964448,-1.16373216634478,-0.680371806826084,-0.333997262199024,-0.450918339318361,1232870
0.0528274881475076,0.865162562240034,-0.282489347040566,-0.545543183263487,-1.21165333976299,0.710977440551278,0.111738264994179,-0.10302281081075,0.183635218520442,-2.17832514387112,-4.04667471227124,-0.0736027074008671,6.2868984158921,-0.204040202666963,-0.856164713317865,2.5522756279201,2.47199497916702,-0.144242568561677,0.824755257188837,1279943
-0.782064036551383,-0.308327408397887,-0.254868176978617,-0.425632208576992,-1.53366451281408,0.409996072307055,-0.315901313684883,0.503962636038696,0.236652356740146,-0.176970818146344,0.590261184289622,-0.205449992294391,-0.361013136717722,-0.213827551632593,0.417097727550662,0.18292292005167,-0.178354345452762,-0.168395148469081,0.106491027096169,1329352
-1.36273625294635,-0.537386234359312,-0.282361911939176,-0.766362143550984,-0.938134462342474,-1.32627867452993,-0.33876141840321,-0.217031739122887,-0.190311874723793,0.144954017886925,0.820971486417061,-0.451389406091001,0.0909613347971172,-0.162283906134466,-0.170509359344022,-0.297799127982047,-0.547847502744224,-0.279841885680417,-0.390390444853649,1330263
-0.797302960312305,-0.310539747984436,0.00940722564067619,0.570495306129384,-0.320067640132657,0.805965790581952,-0.184989795450108,0.808101014406065,-0.312811222446989,1.16229502320814,1.26116612458997,-0.0222627797325738,-0.433570923792483,-0.223311658333728,-0.299967609468348,1.93520911742096,-0.584590095183886,-0.285642189727196,-0.339801220298842,1364384
1.13132504707476,-2.51777412499956,-0.0365407364027807,-0.213108340867379,4.16908582094603,0.468431020678211,-0.175405178735666,0.472283770196826,-0.119252550083735,0.601011689958218,-0.291896977193349,0.55535776160593,-0.503538410575716,-0.174030943547539,0.743241099188809,-0.15165859421631,-1.36789595501357,-0.280698532253315,-0.598382531740447,1386095
-1.45151532626446,0.431190549269085,-0.315754300985906,-0.630275924920105,-0.704591869555709,0.601329559374022,-0.242931122587989,-0.204029070630397,-0.0783568171517537,0.527091314600909,-0.708034869562182,0.130866001709621,-0.206568834573038,-0.171876311228456,1.7707856573893,-0.437426548747549,-0.654876373873866,0.778213969489616,-0.293128140626363,1458656
1.33641822073201,-0.908397511253021,-0.269616407572548,0.228840665130451,-0.178607004054546,-3.29820283474584,-0.317504776192618,-0.964658100394139,-0.281928323837381,0.62181072345172,-0.1537838570862,-0.224693692292398,-0.355933970418655,-0.209245506255451,2.36763991436133,-0.880097656572188,-0.506424322643075,-0.142375486963646,0.148877690930868,1485662
