"mkm9d_ptvper_wavelet.HHH_firstorder_Median_250","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_232","sub"
0.0930566959219662,0.572062920058999,2138678
0.204729445922912,0.555862807601685,2139733
1.59983231204439,0.243997506539188,2141116
-7.99720165810478,0.819524219694464,2144796
-0.114768361348989,0.489210244654636,2145166
0.914337544817581,0.094024844342968,2145694
-0.0195352398667796,-0.620890653897955,2146138
-0.128243260073721,0.466382393438464,2151024
0.352307104377944,0.486265741736175,215131
0.0808677449891262,-3.02917158402369,2152442
1.03966867182966,0.162486373345326,2157529
0.015809937667886,0.610646364565746,2158101
-0.132071983000267,-0.852040511835467,2158329
-0.290414263011325,0.677115227918897,2168082
0.736378869845615,0.011319925995966,2172217
3.48958853073248,-1.78220117318481,2176530
-0.684694291639777,2.37365759135416,2176784
-0.804172792082562,0.652927631967071,2181724
0.149047904372089,1.93340322915972,2183291
0.0820947654876114,0.3176269194766,2183356
-0.205630259124769,0.659395658709798,2185290
-0.114239869515681,1.05316528160603,2186951
-1.18914071937491,0.539948330174143,2196212
0.0441493934323286,1.03551645962014,2199403
-0.769233095723774,-0.383279157240884,2200416
0.196992248520565,0.766648534936159,2200813
0.295983842818369,0.514575338650611,2205389
0.109803051190722,-0.0673862169186755,2212664
0.366140528365033,-0.266467174254676,2217034
0.731204120635613,-1.85750319072266,2218615
-0.182409262763776,1.21510932248978,2219842
0.0580736323612798,-4.31246343184487,2224150
0.373974858787386,0.025127706249958,2228399
-0.12899890005775,0.336257354945261,2228400
-0.289959620809965,-0.344692369708359,2234271
2.03394898537205,-0.0872351984114573,2234422
0.465286988540604,0.994502876642104,2237571
-0.680561133550151,0.808500221932054,2244172
-0.251682325357698,0.545987880556665,2247869
0.0330294407834782,0.354983736458593,2250648
0.0556192130362769,-0.202435859227977,2250836
-0.093975236494489,-0.224969553687416,2267382
0.776728786781843,0.581505954422954,2269346
0.712286270553941,0.699053331947848,2271329
-0.388874976604531,0.939757451335994,2274521
0.515268575097314,0.0385725799452306,2276121
0.065512296517855,1.09416180134775,2278618
0.894674518224322,-0.141569376503756,2285214
0.0876722016507372,1.04359247003659,2286108
0.18938733621713,0.426369651881976,2293123
0.0452328762752774,-1.62958651972212,2294852
0.0582872687965551,1.14475244206328,2294873
-0.48297562176358,1.05900260162859,2296332
0.0189768243437221,-1.57168270508486,2305114
0.820696903308581,0.134326564330611,2305115
-1.56005594375252,1.42717443885922,2306459
0.0801444304331322,-1.99055178532475,2306893
0.0123260661476637,-0.127360728220187,2317120
0.26269604555264,-0.274150373863183,2319068
0.718761408877306,0.66126320125673,2321962
0.0686312436272852,0.0597133992479708,2331869
-1.38620163070222,1.36817363892776,2336735
0.0576249569334611,-0.586647352046939,2339674
-1.0250521986373,0.311528650201476,2340155
0.480660834563628,-1.84089499591207,2340322
0.613775487947976,0.307113311383274,2350037
-1.35630563072297,0.604810040886116,2352038
0.800948007061314,1.15686824747885,2359944
0.0578829982703814,0.0169078455005326,2381907
0.221608324096772,-0.177464987227581,2393207
-0.125056203109066,0.524251073084016,2395415
0.139330916375589,-0.747895161021665,2395943
0.217419368027037,-0.0233581465572205,2401405
-0.162052987883736,0.087040387555845,2405144
-0.620373337613408,0.34376262346043,2414406
0.182892741023522,0.407348829632553,2419459
-0.194065938582984,-0.117980549776663,2425694
0.524979282848475,0.213697073830813,2426863
2.91871133243674,-1.97945594679383,2430773
-1.02266129518427,-1.25625815120092,2439458
-0.236826042892528,-0.579676933414719,2443354
-0.281636663519561,-0.302424831152197,2445526
-1.75335847954859,-1.14086405135435,2448298
-0.279611203327196,-0.0171505851194771,2453577
-1.67712455948442,0.193253392898406,2474709
0.222014280885034,-0.819245170720268,2480056
-1.15320517715956,0.0173364725420525,2480330
0.399079323425453,-0.702109059718174,2487135
-0.276811013799219,0.277314771649566,2488660
1.48153471391293,0.0983797980816444,2490180
1.54552209070834,0.0936958950911263,2493534
2.13398228969332,-0.415904588579087,2498991
-0.21432306989976,-0.632912857461836,2500377
-0.542283318602968,0.576797699323094,2504802
0.161657599314576,0.245216363004901,2510402
0.0417282615695008,-0.949383850918892,2520618
-0.567078721666587,0.34096522807419,2559453
-1.31387776328221,-0.303186902504713,277752
-0.232061033751112,0.0191537597459796,308862
-0.0723932328359604,0.435133983918905,58325
-0.19223740353623,-0.530649030994229,92173
-0.505197442981326,0.0316211580894999,923666
-0.00814851731283017,0.717554048068484,965005
1.57445670511011,0.0772758334353236,983079
