"mkm7d_ptv2_lbp.3D.m2_firstorder_Skewness_229","sub"
0.620558745968652,1085983
0.401057785254021,1125173
-1.39853169478246,1154608
0.612112721189668,1181124
-0.521306590572852,1183075
0.466788984806146,1232870
0.826102151403859,1279943
-1.47988061353376,1329352
-1.93995181668234,1330263
-5.36960999435088,1364384
-0.797623355171566,1386095
0.187082345900457,1458656
-0.622491213864153,1485662
-0.389548015115284,1497807
1.10518165271594,1501387
-0.645062539536016,1518948
0.383324881761266,1526417
0.788879765702022,1565177
-0.870115195102098,1606693
1.36586938060455,1612262
0.0479358850829763,1614566
0.221335206139718,1644034
-0.429824662517249,1668599
0.688961799544534,1671370
0.245830002398924,1684230
-0.216767225097919,1692385
-0.0242268631969543,1720713
-0.697218135556635,1738800
-0.508005010470122,1740845
-0.671585325605978,1742294
-0.715380329916886,1767700
0.0772120319658614,1768972
1.09515608360309,1889409
0.720356303567608,1915938
-0.981298558151036,1916742
0.50646580070279,1919296
0.824722367984278,1926770
0.718285354739234,1938156
-1.25514645017975,1938561
-1.59881737668624,1966316
-0.41354175669035,1967281
-0.0767488530534301,1973544
0.653672555322554,1975401
-0.439594012536287,1976407
-0.262282095295497,1978972
-0.99111377132228,1979045
-1.61918412072568,1979422
-1.89874972499366,1980052
0.503869628572725,2001182
1.57934781708369,2002465
1.05799532472991,2004451
-1.12253997281214,2006164
-0.136260175163567,2007309
0.235993702388771,2009915
0.37902152810306,2010259
-0.760562806319728,2010554
-0.409960974479229,2026671
-0.14443629116709,2033049
0.276601134285927,2034136
0.119421812533871,2040495
1.18390049981338,2047354
-0.129624997028804,2051378
-1.12034061169941,2055667
-0.386271108800196,2057358
-1.47381041401253,2059713
-0.26566108147965,2069079
0.966371134045073,2070958
0.0677018432059239,2072215
-0.253706889487379,2075832
-0.478526863760243,2075846
0.698749165283563,2076301
0.295506148569286,2078198
0.755670820798065,2078899
0.0105126627033908,2085349
1.35111101680866,2086044
-1.58905256165136,2091555
0.0883190489543624,2092954
0.68177535501158,2096627
0.850131604752281,2100050
1.18716019401809,2108003
-0.0179831928523672,2109902
-0.490301002293211,2110540
0.969976801115336,2116787
-0.132483101705734,2119177
-1.18579779255348,2131601
0.113273205703547,2132424
0.752178248300078,2132982
0.126850543479472,2133204
-0.412434025583162,2133380
0.253501531636495,2134220
-0.0333317373338178,2135748
-1.57810251505282,2137799
0.116447835282166,2138375
-0.132270241857139,2138678
0.114670016427912,2139733
-0.659292563420121,2141116
0.34914374570548,2144796
0.531773693458611,2145166
-1.93415757783118,2145694
0.826403957356185,2146138
-0.336766496889255,2151024
0.0460826062595667,215131
0.0500844850484964,2152442
0.156512144578488,2157529
0.155141894468663,2158101
0.802093364660785,2158329
-1.62304352349891,2168082
0.904412380298094,2172217
1.94492255334671,2176530
-1.23217255145064,2176784
-2.10341511131724,2181724
0.414200957551014,2183291
-1.594429822823,2183356
-0.370499627910036,2185290
-0.0393650389697961,2186951
0.491056017070187,2196212
0.830647946802563,2199403
-1.81858206599354,2200416
0.395867800525768,2200813
0.12737150722363,2205389
-0.589727908695269,2212664
-0.366134497143846,2217034
1.11303168846196,2218615
-2.09024958112372,2219842
-0.480134441762947,2224150
1.27773418025028,2228399
0.436460614566193,2228400
0.716039968123462,2234271
0.730863863896351,2234422
-1.04566626203624,2237571
0.846375453255665,2244172
-1.24590201072687,2247869
0.959273702117398,2250648
-1.07201447901931,2250836
-0.7297532846516,2267382
-1.7427907764099,2269346
1.42970124986664,2271329
-1.55570875125936,2274521
0.277470422448442,2276121
1.32028693271736,2278618
0.0744321784712782,2285214
0.0775096701090012,2286108
1.02785948535945,2293123
0.623631046298297,2294852
1.20732408953055,2294873
1.89488435035325,2296332
0.99785696449787,2305114
0.410585749220387,2305115
0.928957263915845,2306459
1.03632132430568,2306893
0.707943330901948,2317120
0.262413534949901,2319068
0.773263690811741,2321962
-0.0124820968895149,2331869
0.800133169588211,2336735
0.808619420634317,2339674
-0.309575622966183,2340155
0.0441719848424422,2340322
-0.180996326766587,2350037
0.539426627932165,2352038
2.74226836021759,2359944
0.656458391742781,2381907
-0.10346445430252,2393207
0.316936744779287,2395415
-0.372651799160174,2395943
0.0546471616482515,2401405
-0.210996106165513,2405144
-0.214649445200458,2414406
1.29587220043668,2419459
-0.763561052628848,2425694
0.780331867333701,2426863
0.721316588167009,2430773
1.63663735304208,2439458
0.532198312419448,2443354
0.36585627161186,2445526
1.0728607631239,2448298
-0.304832563580115,2453577
0.587875114754182,2474709
1.27288710152672,2480056
0.10736640207065,2480330
1.47153519148045,2487135
-0.92045592510109,2488660
0.388059730996672,2490180
-0.269958206491834,2493534
1.13698306526315,2498991
0.00433928874439766,2500377
1.45744837137261,2504802
-0.701046713052169,2510402
-0.799018047687244,2520618
0.0364436174300132,2559453
-1.34802334551078,277752
-1.50690173603597,308862
-1.89667328111706,58325
-0.239179211728612,92173
-0.364192923943836,923666
1.45171419886169,965005
-2.4957446497065,983079
