"mkm7d_ptv2_original_shape_Elongation_250","mkm7d_ptv2_original_shape_Flatness_250","mkm7d_ptv2_original_shape_Sphericity_250","mkm7d_ptv2_original_firstorder_Kurtosis_250","mkm7d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.LHH_firstorder_Median_250","mkm7d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.HLL_glcm_Correlation_250","mkm7d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm7d_ptv2_wavelet.HHL_firstorder_Median_250","mkm7d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm7d_ptv2_wavelet.HHH_firstorder_Median_250","mkm7d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm7d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,-1.54629934873275,-0.187609257020451,0.400481882797759,0.467201690153241,-0.467489701931006,-0.647145866032191,-1.48818485548776,-0.13991139056272,-0.283193810150842,-0.485031487277049,0.138090192483783,0.544071671116396,0.309610161916734,-0.693406214294508,-0.494919086085527,-0.204824159004989,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.888830531795278,-0.197838691349319,0.130750628139574,0.0443147471514117,2.30951531806709,0.0734318383089747,-1.44470248835951,-0.182067534377658,-0.324103372258679,-1.7953803037533,-0.485419161581737,1.12276875879125,0.327334571256116,0.0225471103975013,0.298869024649499,-0.39767491985841,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.825121077280805,-0.160839476676521,0.545888755649669,-1.67546074644254,-0.592509476832191,-0.491072503424623,1.80738130641776,-0.181727108286648,1.00232273235282,-1.10126987675714,0.556257481356286,0.633615176433623,0.241145243662768,0.911762556173843,-0.722547881525972,0.874655267463835,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.852182003977797,-0.161013425541332,0.841751636438772,-0.006085118792339,-0.356091022974018,-0.377189839434358,-0.566636452031026,-0.105903858052978,-0.295252083921197,2.85152732021823,-0.0197342527484669,-0.518352219583969,-0.0324317015677922,-0.169602452780572,0.583767323640447,-0.239983756834895,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.670049481481421,-0.136587538617754,1.46698496293566,1.73770408332927,-0.597757972413985,-0.660950513278049,-0.1902528559386,-0.184555241182311,0.486395492440279,0.890257810187266,-2.89928320966583,0.715614451657056,0.418995083705133,-0.526477326132093,-0.589668345435025,0.498065123055434,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.615165654098004,-0.125463440015047,0.647083605533592,-0.418702548579545,-0.61117223109587,-0.714069869351739,-1.2049167346229,-0.17795369988345,-0.917105666123984,-1.01125535012218,-0.147716986599207,0.100600048878606,0.313951492505044,-0.495113061381577,-0.283989646877913,0.804189142503099,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.419376407402205,-0.204079766770927,0.451108561436957,0.574124438893968,0.0647309039053695,-0.426297717737847,-1.93855583808717,-0.0952588009161385,-0.324154329264032,-1.44912492372064,0.104385635955239,0.377255673752165,0.263577068609034,-0.424662636281614,0.0693012949436343,-0.131344265306136,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-1.17556930925095,-0.190367746131742,-0.996143985976105,-0.752887927208214,-0.431914002672978,-0.0719258853746917,0.305216744229254,-0.165183432523778,0.105999953784895,0.469364137577553,-0.648506833031678,-1.4798039977525,-2.73984532011302,-0.70203090995704,-1.10755877549211,0.218555226919881,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.794506730645516,-0.113464511708397,0.4906828896088,-0.532119039419289,-0.103790438710834,0.196541163059609,0.841899023793972,-0.136826228498282,0.820687796814633,-0.261974834641897,0.572207911103156,0.393631601928616,0.139642652148117,0.971721386959264,0.865077918522241,1.01029397516194,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,-1.40131176079345,-0.148173725958042,0.785512880144525,-2.34711161284964,-0.612844804663351,-0.200287183078805,-0.512319024291349,-0.186408057969835,-0.0527984565565663,-0.555101703927419,2.24912718400458,-1.36408489111981,-3.58510313866936,-0.490403239373297,-0.980594735765316,-1.45828459906266,1364384
