"mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_242","mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_242","sub"
0.571468141750866,0.25322586357596,2196212
0.875990595799342,0.0750979229998417,2199403
0.0499497786432112,1.29314020897864,2200416
0.0794462468412592,0.56022321138916,2200813
0.582318555835523,0.346712302604626,2205389
0.221227837517496,-0.105566653830273,2212664
0.863970949426484,0.903750041079882,2217034
1.64682385293395,0.817228379478061,2218615
0.0647721663736635,-0.0255513963534332,2219842
0.399949784465648,-0.478507572769855,2224150
0.537900674559281,-0.0206441154266905,2228399
0.327643884465658,-0.145119551400037,2228400
0.773985490401046,1.9848720199939,2234271
1.29496124810239,1.93482554863941,2234422
0.346397389018175,0.058699022237366,2237571
0.110285611842381,0.66004373471501,2247869
0.690372088811129,0.189251254951881,2250648
0.604179904260202,1.28467703267291,2250836
-0.79146200432514,-0.829199412871049,2267382
-0.583778681359695,-0.529591074226671,2269346
0.581434979014948,1.36670237325592,2271329
0.0883767361653316,-0.129633694908302,2274521
0.797612628055356,0.0598248989879374,2276121
-1.24119717174318,0.612523141663011,2278618
-0.0517786025168323,-0.170663408659556,2285214
0.211653938654077,0.599461552871516,2286108
-1.12781378379189,-1.80353693251115,2293123
-0.121365290700741,-0.412744761906467,2294852
1.02385630229984,1.15934898583201,2294873
-1.39609172297676,-2.05266979015744,2296332
1.12849193909092,1.4662061755735,2305114
-0.00531726816128989,0.0423015854266373,2305115
0.220339220164865,0.310063145912388,2306459
0.462380839060877,1.08457301137157,2306893
0.076236296844222,-0.0254140115007044,2317120
0.276653873636089,0.326559292616369,2319068
0.827733530131982,0.818007312066465,2321962
-0.117264941482459,0.342687598627381,2331869
0.51994306197865,0.466889609563276,2336735
0.525170132791561,0.152308957745261,2339674
-0.757787283475714,-1.38266673370435,2340155
-0.0292569617005891,-0.657229317777286,2340322
-1.40156387370686,-0.446451421607919,2350037
0.191506415556121,0.314612273554013,2352038
-0.379729134191731,0.0556905705181476,2359944
-0.583665130955543,-0.205637640454777,2381907
0.464100994062417,-0.0480796790384002,2393207
-0.93906343775559,-1.11614271899273,2395415
-0.187492436681112,-0.299351769013807,2395943
-0.358118757451902,-0.220772521120541,2401405
-0.0311572839863886,-0.0116333000674387,2405144
0.487381670959605,0.00581262546050009,2414406
1.17423220219356,1.17966373472902,2419459
-0.364308280409149,0.922332653265795,2425694
-0.0689916612031687,0.175785709145556,2426863
0.985621584921683,1.32506774666537,2430773
0.56264496333563,0.726112339132153,2439458
-0.154665113703106,-0.023727569194187,2443354
-0.411558157385925,-0.30248949280345,2445526
0.797771525147399,0.423984548186342,2448298
-0.46771285017256,-0.55824465502565,2453577
0.438480664307636,0.455999742848012,2474709
1.17253407750756,1.12965989205502,2480056
-2.26356679268759,-2.14244092911759,2480330
-0.519410869507647,-1.00422525005797,2487135
-0.479445100177532,-0.305374146993109,2488660
-0.443060137162742,-0.449332984344139,2490180
-1.17700910652456,-1.08736741703144,2493534
-0.171431586386089,-1.15487266082575,2498991
-0.0789056370567097,0.536458633683755,2500377
2.20308326119501,2.0305411129064,2504802
-0.168579447297788,0.236981019995084,2510402
0.0541185410353433,-0.258505194038904,2520618
0.78235854403471,0.0311371630451399,2559453
2.99809139883943,1.91317151773035,277752
0.796587560506971,0.515813936131696,308862
-0.11807433791633,-0.39182070339238,58325
-0.313533987082542,0.694692689896475,92173
-0.510806870786217,-0.699537097944716,923666
0.387001562248056,1.19311199367298,965005
