"mkm7d_ptv2_original_shape_Elongation_250","mkm7d_ptv2_original_shape_Flatness_250","mkm7d_ptv2_original_shape_Sphericity_250","mkm7d_ptv2_original_firstorder_Kurtosis_250","mkm7d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv2_log.sigma.4.0.mm.3D_firstorder_Kurtosis_250","mkm7d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.LHH_firstorder_Median_250","mkm7d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.HLL_firstorder_Kurtosis_250","mkm7d_ptv2_wavelet.HLL_glcm_Correlation_250","mkm7d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm7d_ptv2_wavelet.HLH_firstorder_Median_250","mkm7d_ptv2_wavelet.HLH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.HHL_firstorder_Median_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,-1.54629934873275,-0.187609257020451,-0.942687066430845,0.400481882797759,0.467201690153241,-1.3863996050661,-0.497771415547477,-0.467489701931006,-0.647145866032191,0.477676635641423,-0.765955723545152,-1.48818485548776,-0.13991139056272,-0.0227123392844267,-1.1034653405537,-0.283193810150842,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.888830531795278,-0.197838691349319,0.0126151404083927,0.130750628139574,0.0443147471514117,-0.702778777723452,-0.476167082152174,2.30951531806709,0.0734318383089747,-0.116336923042489,0.593004068355937,-1.44470248835951,-0.182067534377658,-0.158216133117435,0.0391480446791329,-0.324103372258679,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.825121077280805,-0.160839476676521,1.07056154168494,0.545888755649669,-1.67546074644254,-0.811412665906458,-0.221592043336241,-0.592509476832191,-0.491072503424623,-0.330405974250364,-1.14574618849645,1.80738130641776,-0.181727108286648,2.03029964899404,-1.06286616470222,1.00232273235282,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.852182003977797,-0.161013425541332,0.0431225243960261,0.841751636438772,-0.006085118792339,0.716017732805654,-0.207009159396411,-0.356091022974018,-0.377189839434358,0.059136550725608,2.07983784445972,-0.566636452031026,-0.105903858052978,-0.46295219364516,-1.13390741948662,-0.295252083921197,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.670049481481421,-0.136587538617754,-0.119245689951359,1.46698496293566,1.73770408332927,-1.2410338329981,-0.469278034015013,-0.597757972413985,-0.660950513278049,0.398414357016831,0.162003843614441,-0.1902528559386,-0.184555241182311,1.57402159685912,-0.821225678589942,0.486395492440279,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.615165654098004,-0.125463440015047,0.113487452651395,0.647083605533592,-0.418702548579545,-1.04030201117123,-0.510298685340131,-0.61117223109587,-0.714069869351739,1.2774596618969,-0.980117081929717,-1.2049167346229,-0.17795369988345,-1.08795351963302,-0.719438321876152,-0.917105666123984,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.419376407402205,-0.204079766770927,1.15752718323671,0.451108561436957,0.574124438893968,0.0818113915849719,-0.345960698641439,0.0647309039053695,-0.426297717737847,-0.0023989812869529,0.107777621267505,-1.93855583808717,-0.0952588009161385,-0.558027368587279,-0.947042731208483,-0.324154329264032,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-1.17556930925095,-0.190367746131742,0.0748235752382348,-0.996143985976105,-0.752887927208214,0.713900738843569,0.350559335848459,-0.431914002672978,-0.0719258853746917,-0.330369994777801,-0.736561642077677,0.305216744229254,-0.165183432523778,0.588894074205155,-0.199558373691702,0.105999953784895,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.794506730645516,-0.113464511708397,0.380639460309116,0.4906828896088,-0.532119039419289,-0.132396273680257,-0.00120235518805114,-0.103790438710834,0.196541163059609,-0.301004384768506,-0.340667076903733,0.841899023793972,-0.136826228498282,-1.20636325694461,-0.565527866100145,0.820687796814633,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,-1.40131176079345,-0.148173725958042,-1.09536290710498,0.785512880144525,-2.34711161284964,0.806031039788273,2.95134661111126,-0.612844804663351,-0.200287183078805,-0.343510017352179,-0.966418775135284,-0.512319024291349,-0.186408057969835,-2.7304663593841,0.0777967011731777,-0.0527984565565663,1364384
