"mkm9d_ctvper_wavelet.HHH_firstorder_Median_237","mkm9d_ctvper_original_shape_Flatness_233","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_226","sub"
-0.293825162177626,1.40288253780765,1.38921291188664,1085983
0.0494875332202197,0.200657181245088,0.281232689896114,1125173
-1.3262731567481,-1.31277195749427,0.319566998360397,1154608
-0.292117164043361,0.850921800261826,-1.73600681585977,1181124
-2.62047970868609,-0.460845108394831,-0.599988498692662,1183075
-1.32148283118857,0.0637789562715629,-0.0752338817122154,1232870
0.122880156420804,0.346969164738446,0.810469888491443,1279943
-1.12738310307038,-1.00254485212489,-0.671448168628903,1329352
0.182249842542287,-1.39734278488104,0.408663811444478,1330263
0.167199265499276,-1.21982328972274,0.0331455512020269,1364384
-1.10127026785318,1.07223304739818,0.568478137812225,1386095
-0.0474344683098486,-1.33500992228802,0.717888995958972,1458656
-0.00916488269262362,1.28943635094053,-0.720583879695632,1485662
0.536340866897105,0.25612905997972,0.0548619076226073,1497807
-1.38558362378017,-0.279562392966169,0.0359984981338985,1501387
-1.01370846480592,-0.185636882527467,0.0118040485373409,1518948
0.594544882147803,0.678629184022361,-0.0561064188154033,1526417
-0.57178120142828,0.10258433408281,0.089108904368263,1565177
-0.0710214123339746,-0.342560029586958,0.826274668417798,1606693
-0.524346435241598,0.227075679172601,0.489977182930546,1612262
0.318770263067774,0.756583441350814,-0.0998377352327591,1614566
0.497909138365913,-0.477547366892062,1.01906981346661,1644034
-0.254772046556277,-0.722019263579097,-0.943318220653629,1668599
-0.574241370179161,-0.207693396289046,0.371622004525169,1671370
-0.238053373306164,2.0424851190512,0.0824957441169457,1684230
0.190654268620603,1.04076952396377,1.22477063847365,1692385
-0.846414895445944,-0.648442907020274,-3.0900292830937,1720713
0.512668855711963,1.13105140770582,0.121018539702667,1738800
-0.155960462811118,-0.946400144110524,-0.131640709017082,1740845
-0.923669655937682,-0.150524518732858,0.376111779470817,1742294
-1.07648775406948,0.469418766134226,0.304032292008756,1767700
-0.294186167147785,0.40634783124138,-1.24900937334679,1768972
-1.41971151060689,0.149809960979286,0.163537075705683,1889409
-0.425897303187024,0.297421044879166,1.0808406240856,1915938
0.196410342066413,-0.462367099465702,0.069017375037185,1916742
-0.000896834126411815,1.83865321881895,-1.75913359567136,1919296
0.942730421282588,1.63032286950499,-1.12742865347941,1926770
0.631079615744009,-0.365900728929661,0.110661511634375,1938156
0.070662436059617,0.316273595345335,-0.425564117280835,1938561
0.989250171245908,0.208298403929399,0.00119036530623474,1966316
-0.232870242483694,-0.245631024372109,0.657680714547594,1967281
1.04990688741443,0.115555796394021,-4.92633887954183,1973544
0.888648704990405,0.356815544847211,-0.710645618899308,1975401
-0.473573933472258,0.565693398757763,-0.170520555076084,1976407
0.182642358461141,-0.233183914374184,0.618303456809223,1978972
0.483089099667268,0.0217609510748518,-0.254664423237207,1979045
-0.302933755311014,-0.614237954391082,0.810045341663735,1979422
1.08716194999961,1.37700705184394,1.04737633025215,1980052
-0.787990537785308,-2.67666129788795,-0.315181471653207,2001182
2.91278137584938,1.30172700639824,0.387815536777374,2002465
-0.917962743429757,0.690574061559542,-6.02779372408765,2004451
0.228949426743634,1.12472467021306,0.654092172739977,2006164
1.10968471403537,0.537789796479533,0.635504815587118,2007309
0.167893939312699,-1.20400541363421,-0.0501141220713373,2009915
1.37696611973783,-0.66723822600997,-0.697680701234522,2010259
-1.42217424211967,0.584899605132383,-3.48105640470113,2010554
0.46406414738467,0.947772908354535,0.219259309466853,2026671
-0.816688069936286,-0.269077810625119,0.213172505222804,2033049
-0.500691729588403,-1.79453385077743,-0.035707631373291,2034136
-0.595819439555402,0.121252847771727,-0.171007613513727,2040495
-2.45928055245542,1.81606551940819,0.507901142788177,2047354
-0.851948201502817,0.722965600706151,-0.096840161885943,2051378
-1.2930261435427,-0.0138484202885136,-0.103434535077457,2055667
-0.744348135630404,-0.743236532798087,-1.14647778406279,2057358
-0.682636884276346,0.747926790723336,0.626196712713548,2059713
0.308209644867395,-0.354370749371291,-0.0904489618810557,2069079
0.367502145009608,0.493710594916371,1.78793570792994,2070958
-0.235896933174885,1.11255257309039,0.138792291871193,2072215
-0.150560420372861,0.27809021740063,0.378715242160997,2075832
-0.143878638750831,0.565070945262794,-0.457501383149733,2075846
-0.28781150360464,0.943323786782771,-0.483112713280344,2076301
-0.706227383099232,1.35772589692238,-0.844324952502986,2078198
-1.87565247960949,-0.737406544824399,1.11002189384287,2078899
0.12432314292971,-1.13701004048626,-0.368253729890269,2085349
-0.358909683323649,-0.144872789600937,2.86599187620962,2086044
0.0422353992933256,-0.924916505051524,-0.0226424265663493,2091555
0.0534214002878946,-1.00409005006835,0.224479226187832,2092954
