"mkm8d_ptv_wavelet.HHH_firstorder_Median_244","sub"
-0.121614787612369,1085983
-0.582319239838582,1125173
-0.157809813530461,1154608
-0.0550268970641633,1181124
1.44970276985312,1183075
-1.49660774076517,1232870
-0.0688609601898595,1279943
0.142692470689969,1329352
0.250628835698867,1330263
-0.495545353757866,1364384
-0.599616632359814,1386095
-0.815338761696243,1458656
0.135372383655586,1485662
-0.175229954504821,1497807
0.284018898060762,1501387
-0.548519795245283,1518948
0.338424521950769,1526417
0.356139697895578,1565177
-0.31080172043156,1606693
-0.521161737132107,1612262
0.43216759009821,1614566
-0.305206122938822,1644034
0.04808180356364,1668599
0.409190453660665,1671370
0.900400876222454,1684230
0.312881442082126,1692385
-0.226444656620872,1720713
0.271344189108641,1738800
0.455843391197155,1740845
1.28081182403687,1742294
-2.15387016835167,1767700
-0.245370905285284,1768972
0.214050458829552,1889409
0.029129127873233,1915938
-0.00191936082783872,1916742
0.520929703146287,1919296
-0.141502520130147,1926770
-0.184895091555409,1938156
0.0336747108461946,1938561
0.992443303040022,1966316
-0.274615850985234,1967281
-0.320103371418822,1973544
0.83220955813952,1975401
-0.209467626802158,1976407
-0.404825969859401,1978972
0.233211550302142,1979045
-0.377567825924569,1979422
0.037753179257302,1980052
-0.607373912468657,2001182
-6.71008333944897,2002465
-0.0283963594313169,2004451
1.09422581547481,2006164
0.10255620962799,2007309
0.190331782680897,2009915
0.504812326351302,2010259
-0.393827609134663,2010554
-0.469485352259486,2026671
0.0372681035259745,2033049
-0.535038240763091,2034136
0.302554742186803,2040495
-2.22402616523277,2047354
0.589041809988733,2051378
-0.29328222397883,2055667
-0.0406759433476177,2057358
-0.759775759775154,2059713
1.43950976479186,2069079
0.105281734325191,2070958
1.43019478777563,2072215
-0.0245072282329749,2075832
0.381794228062358,2075846
-1.34279979047705,2076301
-0.17191355285565,2078198
-1.05176726385771,2078899
0.810183080743381,2085349
0.417772333543136,2086044
-0.03533061240349,2091555
-0.198563789835661,2092954
-0.260070366215441,2096627
3.43497483513909,2100050
-0.367451766265021,2108003
-0.645937991809162,2109902
0.186592424460259,2110540
-0.296981169568152,2116787
-0.616628880969361,2119177
0.318087180803596,2131601
0.135249262735809,2132424
-0.274875056733398,2132982
0.312779717302022,2133204
-3.9066843087149,2133380
0.0846050139838581,2134220
-0.581183444180497,2135748
0.79144271104237,2137799
0.133297165033311,2138375
-0.313319274237297,2138678
-0.606734056152468,2139733
-2.01411430868021,2141116
4.83726508260996,2144796
1.07408257083646,2145166
-1.2689613400021,2145694
0.43322965805257,2146138
-0.261959599824783,2151024
0.945264401211283,215131
-0.877690340744929,2152442
0.314945879864199,2157529
-1.08549345667689,2158101
0.36238058350979,2158329
0.405774106794264,2168082
-0.602028478061571,2172217
0.908535547816151,2176530
0.398581196427603,2176784
-0.264140221335312,2181724
-0.146806941820762,2183291
-0.525527532523308,2183356
0.0967929917973269,2185290
0.175211623258326,2186951
1.20708991423758,2196212
-0.213906022150843,2199403
-0.865566799661575,2200416
0.015952333879523,2200813
-1.2177202755244,2205389
0.624797076951011,2212664
0.38100546785731,2217034
0.826630669914465,2218615
-0.278294600605195,2219842
0.180526060163256,2224150
-0.157046326739428,2228399
-0.962623331110185,2228400
-1.24179610580337,2234271
0.994326701338544,2234422
-0.234436394138375,2237571
0.28219497027038,2244172
0.568996358538092,2247869
-0.438131027055171,2250648
0.408657950509484,2250836
-0.196922950095394,2267382
-0.0656690865566915,2269346
-0.148795292943672,2271329
0.0332970917428333,2274521
-0.34533812132694,2276121
-0.0569073570146843,2278618
-0.0463634573320617,2285214
0.010621425671712,2286108
-0.31288751814127,2293123
0.141218785704316,2294852
-0.276406101582853,2294873
-0.264891075299198,2296332
-0.552970771689636,2305114
-0.205203690692906,2305115
-0.498067408202267,2306459
-0.0441341823656296,2306893
-0.172147130829169,2317120
-0.184132610941641,2319068
-0.395831728012341,2321962
0.0271765335485371,2331869
0.105702311248629,2336735
0.0572182448998943,2339674
-0.516142759395753,2340155
-0.217386247047387,2340322
0.369217250220171,2350037
0.330625277266244,2352038
0.912800870329037,2359944
0.078231695783668,2381907
-0.00624916145602243,2393207
-0.00533326596843537,2395415
0.298832889898624,2395943
-0.0660610973574821,2401405
-0.00742321771590032,2405144
0.496477557397228,2414406
-0.201037133919532,2419459
0.662180188706057,2425694
0.0841084331716238,2426863
4.95199474265733,2430773
0.664957300034016,2439458
0.423797871356993,2443354
-0.165851016688086,2445526
-0.0558343012942062,2448298
-0.320852122498091,2453577
1.11207358954632,2474709
0.559755792081112,2480056
-0.380596931632533,2480330
0.18656244089509,2487135
-0.349950055094735,2488660
1.95490577113824,2490180
0.295247525944369,2493534
2.1288768309526,2498991
-0.100609737920769,2500377
-1.26779700926025,2504802
0.418019816938183,2510402
-0.318688422354309,2520618
0.342187221414685,2559453
-0.70140038635009,277752
-0.185279725447309,308862
-0.239018546093769,58325
0.144965344946816,92173
-0.164169102153574,923666
0.128679447686174,965005
0.117916982505209,983079
