"mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_246","mkm5d_gtvper_wavelet.HHH_glcm_ClusterShade_245","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_245","mkm5d_gtvper_original_shape_Elongation_244","mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_236","mkm5d_gtvper_wavelet.HHL_glcm_ClusterShade_232","mkm5d_gtvper_lbp.3D.m1_glcm_ClusterShade_232","sub"
0.234142000409542,-0.0386729892965056,-0.191738156187941,1.02769013153375,0.571178487239207,-0.110554773449418,-0.0541146419391147,1.00228815692852,1085983
0.0956724967950025,0.130168122187049,0.167956587122375,0.903315011727641,-1.98026620669537,0.513710964638361,-0.549723386752611,0.195766874284668,1125173
-1.61460293241701,0.265707556690022,-1.33616375881645,-1.09125817683295,-0.972957806052931,-0.0436464582875623,-0.0959867558066475,-1.09780121374601,1154608
-1.32254110953213,-0.139334052095269,-0.600738999790293,0.128547106063381,-0.65718213635793,-0.570296132639581,-0.515071308924072,-0.155365235427173,1181124
0.744768140998412,0.184317553150822,0.739442371733628,1.3884677017123,0.306014597798941,-0.00266627104735053,-0.334653008295274,0.238619296270334,1183075
0.491891764660332,0.121144863165954,0.154337259380434,-0.515882743954256,-2.09105301558304,3.2691888406197,-0.18630407773078,0.32977194192652,1232870
-0.00278968448833087,0.0591086290529329,-0.440688740421992,0.0607759317154871,-0.269282634005684,0.298250719424445,-0.158383909955358,0.313014174203094,1279943
-0.0986469246124428,0.425029798149018,-0.518424908743053,-0.201139121923733,0.387323783390186,0.362348427450114,-0.295921990424557,0.869995665472229,1329352
-1.03338483104297,0.0966299399774394,-0.468128391955444,0.300674203552877,-0.0985293333828954,0.893833075488644,-0.157116151778362,0.265684004275494,1330263
-1.36817039236528,0.371402516444379,-4.25478089365108,-0.778798785706111,-1.08729039303058,-1.45800710638477,-0.0787089566368449,1.32355888406291,1364384
0.834666254978332,-0.445848404764669,0.752252385915713,0.550834506291019,0.99396867094837,3.89771172117354,-0.28134509637197,0.59142998697701,1386095
1.16172508380482,0.176987869027513,0.707215704569489,-0.929661778444626,-0.690386281638861,0.357233746135592,-0.596650707807621,-0.442337918193533,1458656
0.580787393268357,0.0949027118821085,0.684354821621637,0.705670136509656,0.949155200565838,-0.57384126170817,-0.235022355451824,0.14563984226588,1485662
-0.478782057107496,0.0791868652724959,0.188546352474626,0.275885909030906,0.190989279226915,-0.804333514571763,-0.259665778788373,-1.20990090940986,1497807
0.202302100409717,0.0508280905205324,0.288059207654046,0.100023363668544,-2.24348771329008,-0.788806045291104,-0.356098877411219,-0.649456995241587,1501387
-2.54236199446431,0.340006318708016,-3.55890949365691,-1.34544525662363,-0.92769093001911,-0.0267730786435055,-0.274507617601576,4.74706534420046,1518948
-0.294277665811394,1.08818963876472,-0.449059000192364,1.51096136027969,0.394515258919153,-0.74550619278534,-0.376364320120328,-1.42721057999364,1526417
-0.534455030472462,0.361123018303153,-0.509196060358768,-0.131026322266124,-0.281611095792307,0.0820147723121237,0.737599443643767,0.814505598279616,1565177
-2.5837197880147,0.069761146394841,-1.98289966009595,-0.149223694264323,-0.636401175951201,-0.292930213750097,-0.19223646291811,-0.720230289103016,1606693
0.659549739758726,0.0777494432148301,1.43065802527415,-0.293846978593448,-0.514932407525494,-0.021621465063275,-0.172248327368175,1.20454463832424,1612262
-0.39273226760749,-0.895373237055827,0.00756478685322015,0.92214904460807,-0.645183782008455,-0.763618811333954,-0.115055915498452,-0.494819404313785,1614566
1.45963129342685,0.0801848961127265,2.1449300982493,-0.581795491472504,1.97037195141942,-0.890403094127838,-0.191181088645398,2.01586657422785,1644034
-0.678759513074484,-0.303454528067976,-1.36408296596081,-1.66776710866579,0.172039493108988,-0.694864468003165,-0.438833418449006,0.652899475003158,1668599
0.192185618312221,0.303292710375342,-0.220133007093121,-0.80111345931503,0.115490310758684,0.520721748203118,-0.912544099061427,1.31943277337982,1671370
2.65204363390644,-0.508516484632409,2.05230315224347,0.754346377918268,0.0161110821367478,-0.790407509287747,-0.0867359790652118,-1.96667195224669,1684230
0.655376034286195,0.0664243013710966,0.644010390027875,1.24984030338684,-1.19110664856261,-0.268463110100875,-0.0979213413582677,-1.32365007779778,1692385
-0.525023681749038,0.0958154740124752,-0.143867213698889,-1.0246976716634,0.6612072234387,-0.424837279293471,-0.152281896558155,-0.0946354594251034,1720713
0.0662340137732534,0.0095407841683293,0.415427100643398,1.5400243260392,-0.977251041727424,-0.490386844889492,-0.144554900735496,0.422794654659829,1738800
0.128356116537502,0.758831686538533,-0.302200062460375,-1.25279275877206,0.600458354612067,1.10803622799867,-0.191889737769845,0.564528555827831,1740845
0.803367619493199,0.708718660305658,0.447522345899256,-0.453459444402201,-0.587202973793538,0.0344877671633148,-0.0736242471040493,-0.586413878147547,1742294
-0.344510976389044,1.12796031962214,-1.24552135503707,-0.535854702963544,0.310858387311384,-0.588689757928831,-0.481071680908979,1.57167491820624,1767700
-1.15027800615085,0.198408979228311,-0.237668230456446,0.559456451328435,1.04223241201783,-0.841141695243244,-0.219130909432111,-0.789764181251719,1768972
-0.89920107897865,0.365997524087166,-0.310142013798797,0.221649289100178,-0.0375785678199281,-0.652706808874158,-0.161908434638935,-0.878192616213368,1889409
-0.614327426179645,0.0699609415960436,0.151446899294665,-0.311505158853065,-1.12095929943285,0.825972008127493,-0.118116252328682,-2.42169911620735,1915938
0.752714175287483,0.0593069366829773,0.38482032230023,0.0583169583995714,1.05663958166464,0.0152617045081872,-0.169272688715118,0.0330256008236216,1916742
1.09638557043123,0.0934317041459378,1.9139872306947,1.72662786975157,2.47912360746227,-0.61187332904268,-0.158399457155754,0.0212820008083316,1919296
1.97867140369209,0.108767205933347,2.30425749657585,1.60280737715455,-1.45888650890714,-0.616491414752032,-0.171954997592736,-1.27395708077192,1926770
-0.792100230319555,0.492567328248879,-0.280213308344036,-0.439751588795574,-0.382957241397528,2.17191121781415,-0.191238421493427,-0.0278708351524924,1938156
-1.19378829985674,0.0782746738466025,-0.842929259991914,0.302496441599299,0.875104291387181,1.41257939388625,-0.160299633372662,0.2920685733867,1938561
