"lemm_ptv_density_250","lemm_ptv_area_250","lemm_ptv_compactness_250","lemm_ptv_m300_250","lemm_ptv_m210_250","lemm_ptv_m400_250","lemm_ptv_m101_250","lemm_ptv_m002_250","lemm_ptv_m012_250","lemm_ptv_grady_250","lemm_ptv_sphericity_250","lemm_ptv_gradz_249","lemm_ptv_gradx_249","lemm_ptv_m040_249","lemm_ptv_m201_246","lemm_ptv_skewness_246","sub"
-0.319538566732397,-0.309540117647241,-0.743287330444023,-0.132025438530886,0.098440029783506,-0.329604772026559,-0.596204979672422,-0.585041179268853,-0.182581729559009,0.0618278245553477,1.34560370428236,-0.76006329640812,-1.64513850728204,-0.335924372649803,0.212101167341594,0.623840839457409,1085983
-0.518554866890728,1.71532623561422,-1.44565546442869,-0.298185853392579,-0.0474640357328891,-0.388444268734612,-0.973035708976361,-0.28801353183658,0.0220642972271836,-0.0173006381779886,0.024050352039651,0.0141676092529785,0.623275980964165,-0.223474094815435,-0.359749027034957,-0.079011828308438,1125173
0.865251624530764,-1.16000355939891,1.76894376599761,0.35533833201053,0.311849048234796,0.00791189062831277,1.41797069355904,-1.10938317991899,-0.152515645667602,-1.08378710485297,0.229570681983604,2.71444120261702,-0.655784984328086,0.135913075602054,-0.212057663398915,0.339510627656444,1154608
-0.385171484221893,0.0736088322328281,-0.661290088640727,-0.137799479010775,-0.0600617530498751,-0.514783347727237,0.182927812561228,-0.592538015918159,-0.234302463411702,-0.956630802993146,0.29547596370533,-0.472117759677343,1.47287858981092,-0.201654484361201,-0.209777615324141,-1.22852030053192,1181124
0.932707094852362,-1.12819681387886,1.80612303432841,0.250692905483799,-1.48401683255554,1.61735002708667,-0.81705429405696,-0.14363066953927,0.731492417262494,-0.0939562928638394,0.00834053141652555,-0.243249765765211,0.201059371528399,-0.126413140471925,-1.66731527901536,1.4852711718272,1183075
1.33306367654131,-1.25835980323786,1.38034650510958,-0.815576955142554,0.229715678010314,0.815582721389055,-1.49902718508167,0.1437525122333,-0.154554894659151,0.0401629634051224,1.4039468098273,-0.854715463244534,-0.737591793737278,-0.401725560764608,0.260629187403334,1.01579434220175,1232870
-0.471451486871196,0.58104875691435,-1.23006646603078,0.240177539448493,-0.0914399519977866,-0.347618600582004,-0.531858352856426,-0.174492871266613,-0.404884813403511,-0.354613989358017,0.820949974523074,-0.620287231945656,-0.123027310236341,-0.374726355204921,-0.0704658540358918,0.774256468418551,1279943
-0.292723170483703,-0.241522615688965,0.515382060299277,1.67147714200983,0.819716648870498,1.14595800064607,-2.53041582838642,0.133838590152931,-0.0419684070129692,0.837513838466425,-1.13105042635617,-0.925887779462459,0.444726581331255,-0.0295091602963547,-1.79258996366291,0.401771950245996,1329352
-0.428009310265958,0.363294883738576,-0.186106201876371,0.630603634885924,1.4303815103716,1.47871559523584,1.70655246395119,-1.20457682486345,-0.259637220794158,-0.28709803825704,-1.08729753063574,1.0710100308072,-0.69369697815782,0.0386187075688872,-0.8080728620561,0.142997387197229,1330263
4.69238157602068,-1.46632698548438,3.28441323087274,0.351312956890483,-0.378335967406816,1.22105224401769,2.19705123294377,-0.585469477944685,0.0495842119587871,1.11791677785,1.03723834674589,1.07465815458071,-0.975016224904038,-0.261712746911333,0.384468521457839,1.07042321459665,1364384
1.05617217067343,-1.13896217390103,1.77318716037925,0.35299961051058,-0.216529651917379,-0.199977571255403,-0.51505821644896,-0.802281014490276,-0.139928528603546,1.27384090413807,0.106464412565748,6.41687645954059,-2.04136068917005,-0.218651042858286,-0.149593624597456,0.42378968571584,1386095
-0.504701464151094,1.37083471490468,-0.718154497257368,3.67499338455243,1.14566374489024,3.06221585751843,2.59450193892932,-0.505723318758715,0.0127458147995254,-0.0841928161264368,-1.31593161271305,-0.264588729276709,-0.576586860141062,-0.26958900494493,2.11677262501639,-2.97434563777149,1458656
-0.419019008688317,0.340296160054843,-0.721748159565703,-0.389750661932371,0.374120274811462,0.169664663774094,-0.484570843273693,0.0868083907584592,0.284814034587208,-0.0554916519730085,-0.0408825272525968,0.297880087845554,0.107147196233885,-0.209676113042202,-0.023755889024104,-1.59717824889364,1485662
-0.348986286947965,-0.0717235280665084,-0.382016019433095,0.0383832367144799,-0.313381344010182,0.612681170320189,0.658869878840078,-0.496334749018706,0.0271668332358103,0.0194733214255935,0.00304698608416291,0.354424781153633,-0.101080087098494,-0.440576223922682,-1.45924134941134,0.419537404285388,1497807
-0.385698908675528,0.25857729079562,0.018007624884625,-0.232971572106047,-0.59930929273981,-0.444655071392138,0.0384661140266401,1.2212482145867,0.828757841469901,-0.0673736322556578,-1.260594962821,-0.496529795267788,-0.422953142631004,-0.353030855966123,0.267195798081651,0.545143412595521,1501387
1.1366901499505,-1.20600100676638,1.67386510613706,-0.526774762310558,-0.669170065361535,-0.191115097508283,-0.634663645147628,-0.805006207878181,0.164846274427416,1.05261434923478,0.629848694839496,0.0323596402537247,0.169892639867893,-0.12294400950853,0.427209557384252,0.867381996778195,1518948
-0.153456223618512,-0.667733005657727,-0.320242594279603,0.0184560837890841,-0.274153369731891,-0.546562161269244,-0.609363391600653,0.45303638450722,0.320641915696276,0.142423527262993,1.45582026267388,-0.538718421144491,0.725478099606723,-0.246708558846788,-0.134827293552741,-0.175211882612652,1526417
-0.427763308693108,0.419568356581754,-0.476617512576726,-1.16818374890777,-0.118428080421616,0.094501757729142,-0.777377480826621,0.590393519117967,0.208494858152217,-1.48977810626887,-0.656296281499042,1.16954956512745,0.378483526483214,-0.274659039129994,0.200448965593822,-0.496019809654665,1565177
-0.53739893825475,2.56627901191236,-1.60137743497101,0.17598691317078,0.15334645540678,-0.275898851978481,-0.943889031303466,-0.60088078849256,0.0647610562454309,-0.205103841545041,-0.267205103206661,0.310272263951178,0.162367125978689,0.114177700373286,0.16361950616773,-0.113837426562381,1606693
-0.337616897747971,-0.263053335733312,-0.697979416168236,-0.16567254526197,0.156556237349796,-0.531508467984035,0.0530771083918946,-0.287879378051742,-0.0726863291365273,-0.00490396464692032,1.11577259635181,-0.528654467663067,0.82310347733084,-0.177493653188473,-0.0216335733617912,0.372807090936222,1612262
-0.246996679360363,-0.360430910479332,-0.00922917754772902,-0.610936225641524,0.363844618673799,0.081527970871546,0.663008815692714,0.632569162763259,0.137301028797656,1.4882498904318,-0.0522115169162152,1.5851410249014,1.19160480303904,-0.427312917991619,-0.541462674970307,-0.424035945821214,1614566
-0.225394883085947,-0.402024346928637,0.358375939981997,-0.0147491083812747,-0.240238565664428,-0.321476779799418,-1.48349505473513,2.52554487326421,0.318563238087608,-0.188335040331366,-0.554775227130686,-0.146551893446983,-0.318087537196899,-0.346211293468198,0.309737651517733,-0.128644239027281,1644034
-0.393135010583587,0.00559133027455281,-0.471376495985132,0.304089821513241,-0.0878936621637716,-0.199291568788571,-0.820638979368982,-0.747236736460285,0.31329446676533,0.233526022166443,0.0278305207814505,0.207846441361482,0.273459941171283,0.408783211174507,-0.325337417331605,0.144974411155066,1668599
0.280869208243522,-0.9544830498847,0.853625298992544,-0.513908934626621,-0.521691155180069,-0.17895866367416,1.40635426303754,-0.0639265562620053,0.161648139917847,-0.356810984769235,0.452482582050517,-1.0128621006437,1.34265015697281,-0.306739419999082,0.140164141862114,1.0175931941318,1671370
0.305437022080382,-0.961823068081637,0.562725716632747,-0.427675420431115,-0.226828040118587,-0.235006901387852,0.0925258275239426,-0.768909913152541,0.327770687846594,0.0990102740058697,0.948757171384741,-0.580289805731685,0.16151123776938,-0.309117772682889,-0.0329068249731319,1.22853167167023,1684230
0.668973333028395,-1.06654066102459,1.04778988886465,-0.182969971990299,-0.181290798639249,-0.165335263925282,-0.0576369014461989,0.0327779425085006,0.00844716936370265,-0.0663174506381232,0.696004566402723,-0.277075537297782,0.0770070355934722,-0.286071463149722,-0.0466942413968291,1.04609854909628,1692385
-0.452306296059164,0.358401538273952,-0.960683954277592,-0.232376841106027,-0.466474710608961,0.0147591209648788,-0.737625819089241,-1.33618972095075,0.0884187899406507,0.69260454285467,0.47865181551687,0.0158414127038871,-0.706050349818201,0.0370095495998638,0.251342147096201,-0.642477975562405,1720713
-0.41635176106418,0.371124236481975,-0.597460745880265,-0.462572089447236,-0.0848957993550492,-0.416147343406232,0.234878223660489,0.204830490458641,-0.00206909478005689,0.1827734801023,-0.348452843517281,-0.666774792269778,-0.0195997558370999,-0.365205356836061,-0.219375647510517,0.704463047631761,1738800
-0.512826335550738,1.848425232252,-0.659113253347355,-0.0818348047134686,0.013910163702728,-0.584478026196316,0.220105273014392,-0.56033621788992,0.0335338761189252,-0.0989495251742643,-1.83254494747625,-0.167850401904508,0.381663005449081,0.643800919244476,0.482261205366829,0.373575593150517,1740845
0.68584529737962,-1.11155943929913,1.3626291607048,-0.350589751368482,0.484431137950678,-0.282167287195104,-0.0105766627609697,-0.297280402278816,-0.108417804147915,-0.095222247564963,0.487317128229663,0.503156850898061,-0.260979502697722,0.43657139216917,0.0514683931346877,-0.187572170066674,1742294
-0.00937796798445311,-0.826766733258011,-0.0168131510915361,-0.46553576386357,-0.633683570321846,1.86030162658881,0.296202967533608,-0.771979794709077,0.0655532542233863,-0.0244659489363353,1.42551642289126,2.84406511735837,-0.683936557106359,-0.422329938635534,0.365870655541653,-0.0549082429598859,1767700
-0.505659786337457,1.36887737671883,-1.26817213605608,0.338362125787522,-0.0583615793133827,0.104170219865763,1.29459475286252,-0.195827541433584,-0.249443464908785,0.429370739649027,-0.0988221472733118,0.208485023295191,-0.9518684910369,-0.0820967084002421,0.499948606445517,-0.299000865328225,1768972
