"mkm2d_ptv2_original_shape_Elongation_250","mkm2d_ptv2_original_shape_Flatness_250","mkm2d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm2d_ptv2_wavelet.LHH_firstorder_Kurtosis_250","mkm2d_ptv2_wavelet.LHH_firstorder_Median_250","mkm2d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.HLL_glcm_Correlation_250","mkm2d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm2d_ptv2_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.HHL_firstorder_Median_250","mkm2d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv2_wavelet.HHL_glcm_ClusterProminence_250","mkm2d_ptv2_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.HHH_firstorder_Kurtosis_250","mkm2d_ptv2_wavelet.HHH_firstorder_Median_250","mkm2d_ptv2_wavelet.HHH_firstorder_Skewness_250","sub"
1.01806690669307,1.37792999372443,-0.35429355973527,0.29956779111594,-0.892030235255766,0.396231988799635,-1.30442172250798,-0.410638957505907,-1.4695469111476,0.205015323250522,-0.117921502586506,-0.116955545163919,-0.247359078871502,-0.399563767095818,-0.28495536797462,0.312024381737801,-0.638069194394509,0.0333855133739614,0.487414161611861,1085983
1.23435282731084,0.23240611901754,-0.301513231059363,0.0263362156742981,-0.213770607512996,0.229999329470287,-1.05765153822596,2.56350922378329,-1.51439792248716,-1.05137478650116,-0.179404448919309,-0.0555144528937864,-0.209469600405105,-1.70077811655669,0.113782439233255,-0.528410158419688,-0.525409477862411,-0.662903686880531,1.07117108109789,1125173
-0.162581048667446,-0.539354981104675,-0.410793517803921,0.706196067730759,-0.712212164315897,-1.68118070817126,-0.794456348439813,-0.57831919472151,1.73716331317088,-0.654532021336539,-0.177341858945487,-0.184474606650198,0.820161733574539,-1.13689963300876,-0.339534124462099,0.374419796994109,-0.716007927837777,0.0193089133797048,0.672704662151421,1154608
1.28049653327086,0.952066697046514,-0.564859634212535,1.05268228576707,-0.10633436986052,-0.113203066022904,0.387808074767696,-0.257144085454302,-0.432372526574648,0.270431433104359,-0.0944435164338809,-0.173397523917667,-0.323059939524826,2.33722830911962,0.0565123963797301,-0.418134817132939,0.766864676165902,0.0958126334076863,-0.203689049511007,1181124
1.64129793827272,0.730707021701294,0.0669398760031129,1.41623826077433,-0.806535902971825,1.64380854906792,-1.19887407353037,-0.566019855518765,-0.287519317015607,-0.525299686094008,-0.182431525023462,-0.181086343629541,0.551851125224872,0.414251508893552,-0.216130131880044,-0.378461086269166,-0.161591517556403,-2.7437346986673,0.772604683019495,1183075
-0.458228363792898,-0.388228755804,-0.144735651726549,0.684933188186401,-0.868836693687489,-0.618297387254757,-1.00485204865107,-0.592059515335379,-1.1848895218914,0.05467446032599,-0.16731330120981,-0.182848584216555,-0.851788458702262,-0.8765316337789,-0.350005823750345,1.26312511141884,-0.81054442028103,-0.163392268829131,-0.0512622936411312,1232870
0.1396104376246,0.153430801556624,-0.00482872869716724,0.430979734617081,-0.542876481467486,0.739668394043901,-0.138035832231027,-0.0502030787041514,-1.95184270903309,-0.0779399189691026,-0.119628317835759,0.676841733633106,-0.246328052567014,-1.28159993741766,-0.30024507308608,-0.299980952921539,-0.791526687669187,0.131144523611175,0.285145802277431,1279943
-0.209564862005007,-0.552993831554433,-0.648362493170687,-0.920464340328872,0.0991674056390351,-0.681819120917679,0.439968717309538,-0.427175204496609,0.260610026499536,-0.302938716734364,-0.154711848526557,-0.18444818089533,0.158265954432646,0.256078152897383,-0.0486976814137138,-0.366560118809407,-0.0771721314500357,-0.546776521161428,-1.16202517429396,1329352
-0.0507225658878753,-0.603327620828842,-0.760707976423936,0.181007220830253,0.139856020186456,-0.466599952405339,0.138474048774968,-0.108103119909258,0.787193346306544,-0.203311980156016,-0.136821972802543,-0.156613697850826,0.746310200589843,-0.379997609981294,-0.265621696039612,-0.200247706049019,0.430448796261532,0.351356499762228,0.221889837853345,1330263
-0.827246529542077,0.167508266395981,0.897283674397516,0.649803289571197,-0.316323949416539,-1.76599620147955,1.08105371060305,-0.583827778440293,-0.473306810872127,-0.225056934896358,-0.185811265987804,-0.185314787514492,0.000151187676271546,-0.518443584070633,-0.201319909470121,-0.143706760487689,-0.124986204341427,0.332390571219782,-1.84379858480679,1364384
