"mkm7d_ptv4_original_shape_Flatness_250","mkm7d_ptv4_original_shape_Sphericity_250","mkm7d_ptv4_wavelet.LHH_firstorder_Median_250","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HLH_firstorder_Median_250","mkm7d_ptv4_wavelet.HHL_firstorder_Median_250","mkm7d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv4_wavelet.HHH_firstorder_Kurtosis_250","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm7d_ptv4_wavelet.HHH_firstorder_Median_250","mkm7d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptv4_lbp.3D.m1_firstorder_Skewness_250","mkm7d_ptv4_lbp.3D.m2_glcm_ClusterShade_250","mkm7d_ptv4_lbp.3D.k_glcm_InverseVariance_250","mkm7d_ptv4_lbp.3D.k_glcm_SumSquares_250","mkm7d_ptv4_lbp.3D.k_glrlm_RunEntropy_250","mkm7d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","sub"
1.06854900054944,1.30576548099094,1.2068825179923,-2.1476065228852,0.120345623454589,0.587665334640877,-0.569375699592449,-0.226501710215605,-0.688766527299885,0.520281968299144,0.00126167935998685,0.546177592910858,0.444732239318935,0.441403050375729,0.665877062118918,0.724895870415658,-0.987919265599231,-0.135587425415879,0.165355177556565,1085983
0.354501163226146,0.429056827880961,0.384102949538424,1.19382365612223,-0.0899312829841903,1.82409474036709,-0.286217467087806,-0.325997228780935,-0.401387539064225,-0.648441746928977,-1.03218492381544,0.821799216379912,0.444877754501706,0.974945101240584,-0.0059654848707773,-1.25524152551581,0.232025469381627,0.870784998442866,-0.965206473553728,1125173
-0.0765557024615884,0.533469221961684,-0.489060217584745,-0.427413033751965,1.88774506077629,-0.341627604317335,1.91998197635874,-0.286272204420121,-0.801648984819037,-0.355531649023191,0.750407624572165,0.555500863894696,0.324274871089484,-2.39841741411145,0.252809924291223,2.34673910483136,-1.91505430562902,-3.0256641552478,1.93960201235486,1154608
0.940097272090689,1.0127534297702,0.379883565705329,-0.669639825951106,-1.27816193241211,0.224038503517234,-0.466748901226043,-0.284049179523731,0.618835961988587,-1.54768428633889,-0.2283069225306,-1.33386196041532,-0.531156850776761,-1.51899296114306,0.987676159708786,1.83923509805338,-1.02358909429899,-0.880919738144599,-0.394906203847921,1181124
0.263638859654381,0.187453347958989,0.948217332810251,-0.840323578651732,-0.275788861210592,-2.55338118436175,0.480181281186281,-0.312489375018414,-0.0662964146958462,-0.528410178321911,0.336742293193286,-0.067860214719339,-0.334172139945482,0.308601448591307,-2.2070941419873,0.071357036333942,-0.511580266221552,-0.584189634055969,-0.282879729057577,1183075
-0.783737688736107,0.711392666380653,1.06294132112536,2.21359007550675,-0.20959158253094,1.87953358798275,-0.677216849145104,-0.138395940463173,-0.765303491427297,-0.130289006066966,-0.769023563169022,-0.588464093636966,0.215416551292956,0.238226935780389,-0.680636879422181,0.319739174177819,0.365589430574962,0.157355285926341,2.28739721980243,1232870
0.217784317271122,0.616908983387075,0.557153695906634,-1.18854807309469,-5.60918172686266,0.88167433404386,-0.171125920116001,-0.125267209479758,-0.841919102965049,0.00649052951262363,-0.456062370612852,0.0948016931254114,0.336034300814061,0.69251898863858,0.808951433522971,-0.164080875300366,-0.243011288279432,0.556830804019641,0.312112369223848,1279943
0.0872473650047468,-1.61085866311944,0.304957888502233,-0.0874868037235604,0.676046470570718,1.18554641318244,0.203075314907838,-0.30506141598476,-0.0935682358131627,-0.1515531892808,-0.308950030548345,-0.778132410862261,-3.64963028832845,-0.00676192423501607,-0.658378470905686,0.374387068215538,0.157788674412702,0.323013748748959,-0.462217092738064,1329352
0.336280957137563,-1.35760436662229,0.0498403253676727,-0.132481400225544,0.752822639884942,-0.670093251465898,0.645406436427228,0.0401238049585779,0.23677540425033,0.722041241683412,0.418125756106567,0.477470142880217,0.319554358137016,-1.28516373206957,-0.972237977554601,0.742188078615892,-0.344282089256111,0.0816163016574986,1.28368914986084,1330263
-0.144506452321763,1.13075821350784,-0.736720255374771,-0.166310053619456,1.77211167710117,0.15599155903367,0.301548229358311,-0.309560240887885,-0.271983022511274,2.27581206542176,0.299675789827356,-0.509679102711927,-2.076265484159,1.68922016015488,-1.7317141670327,0.763107818918162,6.44271695870848,2.763087786208,-0.208785772797613,1364384
0.398415274521501,0.475021081989143,0.385190525661572,-0.556382219055068,1.04532518165092,-0.703380996199317,0.591204099223729,-0.297835101134804,-0.217179090496713,0.524707864018533,0.643056044772144,1.09949442639396,0.715673844068166,-0.092718069218832,-1.28116457422689,0.605280187600071,-0.285042086416101,-0.372421874235901,0.754827149211855,1386095
-0.0809947408050252,-1.54107601782265,-0.330646149848047,-0.905935410406478,0.632257991677259,-0.470596999089021,0.465342008414846,-0.334983161237514,-0.124324742735804,0.979738027766335,0.531962348209539,1.07797421085861,0.874357892657054,0.868185559931316,-0.510045601840493,-0.732800718087479,-0.210855766357455,0.320562672704519,-0.89117892393074,1458656
