"mkm9d_ptv2_original_shape_Elongation_250","mkm9d_ptv2_original_shape_Flatness_250","mkm9d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv2_log.sigma.4.0.mm.3D_firstorder_Kurtosis_250","mkm9d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.LHH_firstorder_Median_250","mkm9d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.HLL_glcm_Correlation_250","mkm9d_ptv2_wavelet.HLH_firstorder_Median_250","mkm9d_ptv2_wavelet.HLH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.HHL_firstorder_Median_250","mkm9d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm9d_ptv2_wavelet.HHL_glcm_Correlation_250","mkm9d_ptv2_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.HHH_firstorder_Median_250","mkm9d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptv2_wavelet.HHH_glcm_Correlation_250","sub"
1.01806690669307,1.37792999372443,-0.167039261755699,-0.991169331453128,0.397697784383934,0.565377874269607,-0.501762151042218,-0.684962648263336,-1.48962133688594,-0.0460734813407135,-1.1036521341424,-0.294153345096745,-0.499042703521973,-1.13536176599571,-0.213219258941674,0.120354753568617,0.55326033910918,0.244177235957329,-0.667562064323809,1085983
1.23435282731084,0.23240611901754,-0.159750745865078,-0.00486543626984476,0.151375826826184,-0.022956703510514,2.50693267463344,0.112700454564383,-1.42489240241449,-0.159773962110497,0.099224376084758,-0.366300668964224,-1.78759905529829,-1.09408011957516,-0.294240626121955,-0.508294518561464,1.12883873268941,0.315658473775584,0.0695724289995112,1125173
-0.162581048667446,-0.539354981104675,-0.15363087884216,1.13696285860047,0.516556337227013,-1.27622615569963,-0.602646366323826,-0.477435261644452,1.82608762943189,1.65348081652345,-1.06437459023062,1.01736714013528,-1.09553808127504,1.55975941319633,-0.201050659506936,0.534530177826064,0.628750904313423,0.223637810875198,0.737360246215685,1154608
1.28049653327086,0.952066697046514,-0.14929711075967,0.0637500950835941,0.811606082674449,0.0559055559302709,-0.293219071851156,-0.304622762500079,-0.593955272902857,-0.459472852978862,-1.14678500294238,-0.291107474740197,2.92888090385552,1.06651489373037,-0.255151004823415,-0.050331996357946,-0.587220557795916,-0.0516048484291945,-0.14853443521914,1181124
1.64129793827272,0.730707021701294,-0.134977186144411,-0.152175961538562,1.46280111079521,1.85632798364804,-0.617823562614551,-0.701784370024886,-0.171032669314826,1.48710433609483,-0.775768702726325,0.351062703157171,1.03952568640257,0.436019492105781,-0.294664312338969,-2.46305066778622,0.687299597879587,0.451292413969074,-0.519730402973444,1183075
-0.458228363792898,-0.388228755804,-0.130646223283781,0.0968758832810209,0.664529378349911,-0.466278740909033,-0.623726254388536,-0.729268523020863,-1.20834192453241,-1.02471054084719,-0.757818511915746,-0.863892815817451,-1.02710777445145,-0.482417527075513,-0.144579696617201,-0.163501788563579,0.152018379036717,0.353688945797684,-0.533502108071988,1232870
0.1396104376246,0.153430801556624,-0.169522851553634,1.01088090201334,0.413487759769669,0.509011568024846,0.197522602680328,-0.364893285541716,-1.93773406763783,-0.551694030194054,-0.949984773401807,-0.340178642754297,-1.4766064033434,-1.1753523632637,-0.181584258477513,0.128095082464183,0.400101793050454,0.264185366023123,-0.429110284655702,1279943
-0.209564862005007,-0.552993831554433,-0.168335907275223,0.069860774280963,-1.0389538513571,-0.708351146210198,-0.440056085947154,-0.0732047246642083,0.312753970817733,0.64089841833945,-0.232109819060463,0.111810225283771,0.501994780605589,-0.813435129220369,-0.286354569970297,-0.535090839305688,-1.55401863129651,-3.5640887327577,-0.681735088195717,1329352
-0.0507225658878753,-0.603327620828842,-0.112790573553356,0.394001705175259,0.564450623794691,-0.538807215150152,-0.109875129786461,0.201166021138472,0.850230883465255,-1.26735021944537,-0.619805668275487,0.829923813533967,-0.246099666551134,-0.30352053882193,-0.137285776956102,0.502304632415347,0.447540569392974,0.207371998050045,0.939208934469128,1330263
-0.827246529542077,0.167508266395981,-0.14660378664287,-1.08109695570682,0.814804363003432,-2.35003101289312,-0.628584190104119,-0.210147441535389,-0.513290034176322,-3.20677945602304,-0.000752221164614493,0.0346702406253318,-0.563374810042533,-0.258892949208997,-0.297576273195465,2.48943562423797,-1.2746126336771,-3.05941138505405,-0.5510141308444,1364384
0.914690288319695,1.119144326627,6.24027238642705,0.0892170467215598,1.37570509821449,2.01210616842764,-0.607824576883762,-0.606536948025785,0.542294778197652,0.307428007775295,0.053718279544474,1.41126385506703,-1.56011662291274,0.575826224602047,-0.28847151030298,-0.2435430939043,1.132685301757,0.904626046828746,-1.34737823274066,1386095
-1.06871917544613,-0.882265712365674,-0.170884291953344,0.25653018061787,0.483116206027006,0.152194385001259,0.0165237847322573,-0.391699089161697,-0.844851490887545,1.37981031875177,0.105104525655504,1.30569199202584,-1.57699109769893,-0.914252502652687,-0.300367474882449,-0.972262862708113,0.637190797018161,0.226840213246046,-0.630782362492809,1458656
0.974250059838691,1.35615581672509,-0.127318322375043,0.141896642094339,-0.659073878984307,0.228980537556206,0.138085055092239,0.164306430020076,1.29376699987661,0.680448393107812,-0.63134178082998,-0.412195553836681,0.230709506190822,-0.173917320789677,-0.0726636891597894,-0.198945662034612,-0.429075281727924,0.193865910577026,0.751139919188959,1485662
