"mkm8d_gtv_original_shape_Elongation_250","mkm8d_gtv_original_shape_Flatness_250","mkm8d_gtv_wavelet.HLL_glcm_Imc2_250","mkm8d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm8d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm8d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_250","mkm8d_gtv_wavelet.LLL_glcm_ClusterShade_250","mkm8d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm8d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm8d_gtv_lbp.3D.m1_glcm_Correlation_250","mkm8d_gtv_lbp.3D.m2_firstorder_Skewness_250","mkm8d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm8d_gtv_log.sigma.2.0.mm.3D_firstorder_Median_249","mkm8d_gtv_wavelet.LHH_glcm_InverseVariance_249","mkm8d_gtv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_gtv_wavelet.LLH_glcm_Correlation_248","mkm8d_gtv_wavelet.LHL_firstorder_Median_248","mkm8d_gtv_wavelet.HLL_glcm_JointEnergy_248","sub"
0.69847015605371,1.10620067850787,1.09844659474863,-0.124807983878425,-0.818657444796983,-0.835269306558935,0.274212048143207,0.0456089421642231,-0.0612956149658992,-0.598579376183397,-0.432804249039148,0.707824131864517,0.338921085968465,-0.630957651014558,0.923545594326147,-0.235770551133365,-0.406443556756119,-0.706800719684909,-0.671133914159267,1085983
0.962137579248856,0.796438141055738,-0.767245908827706,-0.0981191345019383,-0.746397959645352,0.153453203872142,-0.861291887887181,0.111245525692746,0.146968673327752,-0.302755531586833,-0.67511832956415,0.638392232576238,0.624210774913364,-0.279913278432997,0.247035724937966,-0.214510088383827,0.857026927043473,-0.238402290690937,-0.609814967317264,1125173
-0.8858295034978,-1.6700560069843,1.47820735587088,1.67885850127614,-0.708461689800375,-1.20827523386217,-1.24353239231808,-1.94794082009422,-1.54736674467655,-0.175691525432438,1.09604803335005,-2.88201098958513,0.488640141535927,-4.06374169052977,-2.34846987621735,-0.237357716285126,-0.41454367910533,0.456514285986712,-0.453871743815919,1154608
0.623014364482949,0.822227092376877,0.0173196822868225,-0.147937216479997,-0.0352047067111012,0.306156001806203,-0.0372827685952761,-0.353882261203667,-1.65109472521173,-0.784490427204673,0.550073875108045,-1.52309176961711,-0.736636624412324,0.273578420598661,-0.181340910917371,-0.0637726266683398,1.43519603158914,0.250162580473266,-0.507988597206503,1181124
1.17941388477205,-0.241603380840388,1.29086377065602,-0.244634331275894,-0.546248712991578,-0.695934345895214,-0.622745960172927,0.0680215953974897,0.50494274098295,0.681690407089302,0.0765461131982661,-0.0551550431124529,0.148906566136123,-0.764409823793637,0.865055836270545,-0.232218173638736,-0.707123613982873,-0.775004517955406,-0.355728534189452,1183075
-0.643321885140262,-0.347241854915511,1.2674793726372,1.73545943589762,0.21531634751891,-0.360860031058537,-0.946482097961019,0.0937537168077046,-0.371128867233202,-0.895626713254779,-0.527952668474999,0.310346910381738,-0.259720675584539,-0.562271262450675,0.0472827372410486,-0.146098718990858,-0.435282744573183,-0.48426837233077,-0.153868591759801,1232870
0.753640874637782,0.738301545200129,-0.993968646583137,-0.112274643009316,-0.720184584501957,-0.760830491499092,-0.0565316077820013,0.326269170619765,0.0743095685370388,-0.181985706843562,-0.469182082610384,0.874200168917229,0.258214325158283,-0.608076925331373,0.489309976957638,-0.208911600139048,1.63889027522911,-0.959812202939788,-0.425476337805446,1279943
-1.48853422497875,-1.60397004644515,0.350608715686288,-0.178406173166225,-0.617725566583245,-1.15246359262992,0.164641481306333,0.0922486474735969,0.313768911326677,0.677514632522637,-0.702281664147929,-0.758888098974815,0.361177377990959,0.310633661859573,0.948008684910161,-0.236324500386633,-1.27727435947929,0.53407867761929,-0.235910625785987,1329352
-0.447657071602672,-1.37603671622577,-0.840391348449318,-0.125557261127918,-0.235050444994967,1.61811601528363,3.13950404320663,0.0858661933643861,-4.4321138796334e-05,0.0147575497178447,-0.109687413276703,-1.07735243356945,-1.19485530772201,0.264060245014981,0.533177481565525,-0.209947207681803,-0.217227690196768,-0.373581238359815,-0.225803128400906,1330263
0.655066831636685,-0.578075999521888,1.51149159841147,-0.039501444544088,1.97903161129347,-0.38950328797296,-2.57100151546758,0.0742396825437974,-0.690464023725401,1.40329983953102,-2.72752804704626,-1.06187532752409,-2.34799702659432,-5.01988428575039,0.289559116255071,-0.236933023796834,-1.89485317145839,-0.358256118237597,8.53088992275005,1364384
0.363635750342831,-0.943475186393943,1.49382471136777,-0.0480837952116569,-0.42190882798218,-0.761744610390855,2.02632158342506,0.0813619871910098,1.67231349106985,2.70396422179923,-0.692388149907859,-0.314890223723451,0.519202043770909,-3.31704731356228,0.830556226584443,-0.236189525311258,0.731182656457988,-0.520452995870284,-0.105960383712427,1386095
-0.362001457343579,-0.982195069017342,-0.0599667010448167,-0.16119798791838,-0.839481388767664,-0.802181110290111,0.23099208848069,0.265505876051053,0.698946928545566,0.538906799211583,-0.606219012372527,0.512187614922936,0.588147888735067,-0.071289785285971,0.580103656300671,-0.237087310188152,0.331104489017852,0.180563317677439,-0.571015120945001,1458656
0.146635415210695,0.532727165187558,-1.7638449551217,-0.123619226407421,-0.248664642241282,1.07457659951133,-1.40706819252055,0.0691762562831209,-0.309522470334875,-0.592865437892046,0.0584182702482292,-0.230305211391644,0.0510159938259454,-0.110546032542315,0.297328825791227,-0.0472867682943812,0.240546192595294,-0.0330252593508493,0.623108828484896,1485662
-0.378308628064865,-0.213830036761333,-0.944549063833378,-0.113425058970074,0.143059008607522,0.373492694058972,0.126863119640983,0.269264398401447,-1.91907175124977,-0.616624063772453,1.62511185258945,-1.93336135864343,-1.04762706392518,1.19206255420712,0.538134834020875,-0.0703292472557944,-0.176466180728939,1.24581436800665,-0.140882310345769,1497807
1.46732281128987,1.70581052643604,-0.835134865415418,-0.122642431233802,-0.45363520076578,0.820269044534769,-1.39837286814726,0.0801650706991767,-0.0145541257581918,-0.100316568413971,-0.672535358420476,0.607238701554189,0.131138022852873,-0.273575961809774,0.333224633087965,-0.193081047445865,0.204673523366027,-0.302438346202181,0.112775923781164,1501387
-2.11439199153579,-1.33821568673436,1.5002534036591,-0.186734871432471,-0.602902009901982,-0.223228946641923,-1.78023015879772,0.0689702914203759,-0.553261145985805,-2.9371300219114,-0.166392709306131,0.545508212444877,0.0159779965107619,0.984709299901924,-1.86237756154494,-0.237424404683532,-0.269779722754972,1.65068164336782,0.0624681107002647,1518948
1.18685892917443,-0.349201686809449,1.05568168403753,-0.278631962154253,-0.611007474788236,-0.994149964420991,-0.405954680553757,0.3170747163299,0.419662199762469,0.179459204753653,-0.258486234424528,-0.439298077537524,-1.16795126852852,1.69352093796645,-0.0531139763881336,-0.23434189047314,0.319326611905194,1.31121408302597,-0.566278587193532,1526417
