"mkm6d_ptv6_wavelet.HHL_glcm_Imc1_250","mkm6d_ptv6_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv6_logarithm_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm6d_ptv6_lbp.3D.k_glcm_Imc1_248","mkm6d_ptv6_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis_241","mkm6d_ptv6_lbp.3D.m2_firstorder_Maximum_240","mkm6d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_240","mkm6d_ptv6_logarithm_glrlm_LongRunLowGrayLevelEmphasis_238","mkm6d_ptv6_wavelet.HHL_firstorder_Kurtosis_237","mkm6d_ptv6_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_237","mkm6d_ptv6_lbp.3D.m2_glcm_ClusterShade_234","mkm6d_ptv6_original_glrlm_HighGrayLevelRunEmphasis_229","mkm6d_ptv6_wavelet.LLL_firstorder_Skewness_226","sub"
-0.777275152773371,0.419999459185974,-0.496108991011223,-0.401227914045278,0.644671413625634,-1.07376011752895,-0.1109332420032,-0.591026555877145,-0.781754451107799,-0.156955246316086,-0.707754906173188,0.747837033895882,0.0622617779930958,0.632898999244384,0.0948158025932376,1085983
-0.0107791408122515,0.121343624950525,0.369099621389378,0.0508432041101862,-1.41565783458948,1.29790042521473,-0.543336224008271,-0.400893508998605,0.199872447818115,0.0480112579285273,0.0360920585512993,0.172002402523766,-0.188720520469699,0.4604199345431,-1.15961166486099,1125173
0.586776841614232,-0.607258971292696,-0.518630613476479,-0.157644892632963,3.45225444715151,-0.437951169561271,0.83433713777103,1.28928479350926,0.445354008649735,-0.333655520388664,-0.950227149657777,-0.695343812195574,0.775863365537468,0.00265986135229177,1.89177464146734,1154608
-0.982533703119424,-0.608270304827929,-0.337043352165345,-0.498373641893374,-0.640059803354748,-0.231327453860767,-0.643602651652361,0.180388080169477,1.12789719200225,-0.361317840491595,3.20953282266539,-0.391391741056558,1.0407163771445,0.29545718570768,0.584652301625443,1181124
-0.912611651919742,3.89484465233715,-0.565789377074436,3.03294513868583,-1.56918791592409,-0.916665597042621,1.27324204520468,-0.591026555877145,-1.37198429021112,3.1962153450903,0.209682561177565,1.09104963387472,-2.55369947690515,-1.99501077490912,1.00350837774749,1183075
-0.562362327608711,2.44206933277276,-0.555730132115071,0.809298064930681,-0.734534130371462,-1.2017125910844,0.748988692992691,-0.591026555877145,-1.14034918127302,1.14015836580958,-0.322116724297489,1.037568510175,-1.73114492661198,-1.03340519925167,0.658445714084453,1232870
-0.146351007366928,-0.311761938520819,-0.0940267240549074,-0.647660595481075,-0.746166801639624,-0.609831685727409,-0.277841308727986,-0.400893508998605,-0.350829388798519,-0.18463052413513,-0.0553772141764695,-0.018643690525175,0.277686488273706,1.76736867106404,-0.825620244542499,1279943
-0.618041509888003,-0.339382135093217,-0.270726394238304,-0.405630296193119,-0.25143366291518,-0.198522966205658,-0.618766425634983,-0.591026555877145,-0.0342755225868329,-0.346097099978824,-0.296358185272437,-0.498044982982195,0.253375509311637,-0.434540461857864,0.949803735779415,1329352
0.0205423128074911,-0.819907589645884,0.283645414224845,-0.178428203698753,-0.612883313902088,-0.279634346993223,-0.396778789478589,-0.591026555877145,0.048938674036128,-0.300135252881844,-0.433649372551387,-0.571255900365616,-0.402102086717657,-0.451868852901758,1.43814463791692,1330263
-2.29012228978068,2.08925857351566,-0.374232207447708,0.30081810331119,1.02523772744289,-5.12124571567678,-0.334033611962258,0.881427768956815,-0.380429726455512,-0.303937450337956,-0.752416777706129,-0.0990025764788672,-0.604188157884272,-0.833008203941585,3.0808680149001,1364384
0.099686231783663,-0.663896788043932,-0.521997212250324,0.418356545715021,-0.0964814136726464,-1.51310897350751,-0.178094750846098,-0.591026555877145,0.0349794359822094,-0.197304124123347,-0.561510746422141,-0.272940449871889,-0.824283601172569,-0.28149950875668,2.27695779710515,1386095
-0.156687363360961,-0.475316661501294,-0.00559902844706412,-0.232265283333218,-0.161492081277906,0.693697514709724,-0.67204618695653,-0.400893508998605,0.360491289782895,0.0299474520947655,-0.0447102389880709,-0.491788676086604,-0.910010990213718,0.469651914004649,-0.300664244279787,1458656
0.606530105530116,0.412610592688046,0.379217327217653,-0.125201994671593,-2.05296011604675,1.08938493968081,0.329656427771481,-0.400893508998605,-0.867470514320331,-0.189607556126789,-0.0293585187326618,0.715556810824061,-0.479759298679912,-1.34152579709574,-0.911597864073014,1485662
0.0697671184120385,-0.707466801431224,-0.51131152017878,-0.200662679274406,-0.655192106863974,0.967753044372158,-0.335222976743928,0.751841577974596,-0.478022030489109,-0.334785148763198,0.851921854864792,-0.248982194883832,0.232254170097576,0.364301426008815,0.0433324192131766,1497807
0.158876725233192,-0.702298231116905,-0.361966395084942,-0.216456076107457,0.326689474149119,0.485515914658584,-0.31200220900852,-0.377120312459427,0.587433004819696,-0.0977838775781796,0.755632247214981,-0.522615706795233,1.50509883419601,1.28045474966984,-0.94613741417698,1501387
-0.302710367575315,4.60182589227239,-0.566469684961569,2.64523511626515,1.41106273950525,-3.40689645627686,1.60371676893501,-0.591026555877145,-0.879252412000932,0.823188678009765,-1.20214923173917,3.41564396583475,-1.51056097675585,-0.203561093570731,0.940042718453065,1518948
-0.572475492805844,-0.235210987328843,-0.527854000509182,-0.280157405807401,0.314070624851197,-0.30752977425965,-0.722545652243073,-0.591026555877145,0.421505410499841,-0.333141905933305,0.979462378533815,-0.200931638621849,1.19598626247151,-0.419558959165977,0.604828715596099,1526417
-0.379935477711937,-0.697420695078006,0.304743293726407,-0.640606768968033,-1.12338744349715,0.788411813210977,-0.430640037109354,3.60048758878318,-0.061229286882417,-0.337775852544099,0.269010982979009,-0.758950875271027,1.29844376621452,-0.734744244351038,0.0289224225274755,1565177
0.255722956453128,0.449087125498749,5.69588960573057,-0.590155443407452,0.18882110231045,0.756108105039155,0.0487216279490637,-0.260536161283053,-0.144716582069876,-0.342420865378447,-0.0478378433318582,1.01806603826353,-0.17474311387656,-1.14433317542239,-0.388703960129054,1606693
-0.581842171110563,0.319573882928886,-0.170867398104146,-0.0893260416098988,0.169137732265286,-0.211706663422334,0.0349708503707161,-0.511772259154822,0.00363836098163585,-0.0235084168446275,2.5788770321268,0.459373128765473,1.63343322370377,0.0166503569006219,0.309206068315766,1612262
-0.313233585008494,-0.69464452026369,-0.436796974557724,0.817366754068948,0.33108277139383,0.627789240570022,-0.349067709541066,-0.591026555877145,-0.159924980051278,-0.135481576881838,3.46314046753224,-0.674778494182099,0.747812651652273,-0.352990030983595,0.304825564632896,1614566
0.91294316433397,1.65738922221858,-0.283022787789723,-0.185289992308502,-0.489390568143765,1.66990679487207,-0.185979598632123,-0.591026555877145,-1.13069479234455,-0.0988629521209848,-0.675710639328231,1.25257267594648,0.409893991710774,-0.493902466375637,-1.84605436819112,1644034
-1.06850537104574,-0.369246868817351,-0.409627861741052,0.588208753960996,0.518185448246485,-1.01817540095608,0.4487427695377,-0.511772259154822,-1.02603579694947,0.497303020428031,-0.240080736884799,-0.193438337577327,-2.30054481948068,-1.04457144861166,0.312852271560664,1668599
-0.776627017208182,-0.636098937246524,-0.555275771863267,2.44137477841003,0.446804032862759,-0.93855598740835,-0.152334415464114,-0.511772259154822,-0.912640662214861,0.0943266174224754,-0.906393253379267,-0.64496189872555,-0.176127408306257,0.677180365355704,0.727139855514686,1671370
-0.735051220487266,-0.417613867547393,-0.541112210637047,1.27541396260705,0.506887159619965,0.307023716264993,-0.725990292182962,-0.591026555877145,0.0956133467496204,0.298411644159929,0.120882011767626,0.141136250746839,0.229405083969824,0.29168281024663,1.32039288382448,1684230
0.162663463405443,0.762238866589012,-0.521437733104785,1.4777578700848,0.0584725039765761,-0.160333406028311,0.952891989485595,-0.591026555877145,-1.48154380880837,0.0344568152906552,0.122720512872428,9.05002876800483,-0.267407969562998,-0.98698324216297,0.24589527948709,1692385
