"mkm9d_ptv2_lbp.3D.m2_firstorder_Skewness_236","sub"
0.611632943389597,1085983
0.391296675792791,1125173
-1.4057767578912,1154608
0.612816109673602,1181124
-0.568164752098203,1183075
0.444686798888653,1232870
0.80751173405246,1279943
-1.50339444792681,1329352
-1.95758815141378,1330263
-5.44611510503234,1364384
-0.820173403360347,1386095
0.213015936591908,1458656
-0.571045947564788,1485662
-0.387011720119408,1497807
1.04925858743824,1501387
-0.694863815091397,1518948
0.383790351097247,1526417
0.78932231399465,1565177
-0.906742516019674,1606693
1.3675256293989,1612262
0.0787472346900219,1614566
0.363514278689169,1644034
-0.535156271127974,1668599
0.685143070492408,1671370
0.233959042585945,1684230
-0.209602862510419,1692385
-0.121999899420433,1720713
-0.67225304617107,1738800
-0.530992064223675,1740845
-0.671277759494949,1742294
-0.782679687640644,1767700
0.149301893545077,1768972
1.07701936730667,1889409
0.746692636782824,1915938
-0.960972889892891,1916742
0.603623779206812,1919296
0.939312466659557,1926770
0.70497212618258,1938156
-1.19614900282341,1938561
-1.50822216947217,1966316
-0.361461503961616,1967281
0.109386549999271,1973544
0.670592601818249,1975401
-0.311132921033287,1976407
-0.306634936900158,1978972
-0.954494056648863,1979045
-1.69060840867206,1979422
-1.91541218244202,1980052
0.456586013681844,2001182
1.61301338494962,2002465
1.20454931087367,2004451
-1.24838908996921,2006164
-0.130399470212827,2007309
0.241308745532047,2009915
0.361121594633328,2010259
-0.760947665790033,2010554
-0.404488938047806,2026671
-0.178258034848168,2033049
0.256583044480909,2034136
0.133840200026917,2040495
1.21086863755176,2047354
-0.242899437812079,2051378
-1.14417798047487,2055667
-0.389087311829203,2057358
-1.38785351919047,2059713
-0.232323278030047,2069079
0.981446399432879,2070958
0.0324818691941318,2072215
-0.254815857908576,2075832
-0.502295279422455,2075846
0.686529458261776,2076301
0.287644500362015,2078198
0.776687572212479,2078899
-0.0222921408454783,2085349
1.35155861767942,2086044
-1.42916582968789,2091555
0.128548192667517,2092954
0.646735987400503,2096627
0.837888035462987,2100050
1.14494619819188,2108003
-0.106985784214629,2109902
-0.573981714294423,2110540
0.973177177080406,2116787
-0.18110717627889,2119177
-1.22454745093835,2131601
0.0365344682857915,2132424
0.771550721384314,2132982
0.0782893614505876,2133204
-0.447013904730108,2133380
0.134968854956544,2134220
0.0121930845457106,2135748
-1.69811109593885,2137799
0.168723534182954,2138375
-0.14782674249668,2138678
0.0314543923950338,2139733
-0.666762807185904,2141116
0.278198821923286,2144796
0.473392767426528,2145166
-1.95289984168623,2145694
0.795965108399905,2146138
-0.396820439080598,2151024
-0.020355039306267,215131
0.0352085007277785,2152442
0.175742157702083,2157529
0.294579196794172,2158101
0.886928640094771,2158329
-1.31725654611984,2168082
0.943763524273447,2172217
2.03032924789949,2176530
-0.896765991331024,2176784
-2.08196861353209,2181724
0.315394709292106,2183291
-1.63876487631138,2183356
-0.426814504357852,2185290
0.0398769533255224,2186951
0.533502917247075,2196212
0.871648565308962,2199403
-1.86465435369468,2200416
0.300198852766311,2200813
0.1347122820206,2205389
-0.606917552060415,2212664
-0.317434330747851,2217034
1.1182684118998,2218615
-2.27648690718919,2219842
-0.43430198835914,2224150
1.32525446177043,2228399
0.413183026835302,2228400
0.707456920438627,2234271
0.71411782044537,2234422
-0.922918195961506,2237571
0.854761825368757,2244172
-1.22098235188025,2247869
0.978622850413295,2250648
-0.991740352196694,2250836
-0.851425513367975,2267382
-1.78722713972594,2269346
1.45597708554713,2271329
-1.44826838984617,2274521
0.308187184505421,2276121
1.34517319561704,2278618
0.027043807473227,2285214
0.0270981492972896,2286108
1.01498083925943,2293123
0.590500927085211,2294852
1.21865452355581,2294873
1.93621974767452,2296332
0.945554409474824,2305114
0.431386252356035,2305115
0.902632880639716,2306459
0.96175029228987,2306893
0.73089137950101,2317120
0.264173994002132,2319068
0.816194610903509,2321962
-0.0200413987839135,2331869
1.00710865742576,2336735
0.786693575548576,2339674
-0.285926680184009,2340155
-0.0159849472264505,2340322
-0.118805815464903,2350037
0.475446795307411,2352038
2.75374514761664,2359944
0.601126714173547,2381907
-0.127773147786613,2393207
0.237379749962786,2395415
-0.442521756056851,2395943
-0.0326595027620567,2401405
-0.221373732123759,2405144
-0.266088429178205,2414406
1.32284147381249,2419459
-0.754938356121476,2425694
0.776189170259142,2426863
0.686871933880402,2430773
1.65856401473577,2439458
0.458485880491931,2443354
0.332802703525427,2445526
0.960864782072288,2448298
-0.380521652595825,2453577
0.488502581863405,2474709
1.23875696943028,2480056
0.0693395589017409,2480330
1.42216684248074,2487135
-0.913210096473914,2488660
0.347237483345504,2490180
-0.317101141150865,2493534
1.22040703296503,2498991
-0.00472481645046772,2500377
1.43073974833701,2504802
-0.684549099694406,2510402
-0.757533626615155,2520618
0.0749614702584682,2559453
-1.31632169009352,277752
-1.30308727098592,308862
-1.86061708281162,58325
-0.292761420612685,92173
-0.223923670154716,923666
1.42355671452503,965005
-2.4055422784459,983079
