"mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_242","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_240","sub"
-1.0989242106172,-0.326365832311315,1085983
-0.242490455370394,-0.179057519965498,1125173
-0.039824350934284,-0.139746233832575,1154608
1.15267990317157,0.290467328006316,1181124
-0.610946654224065,-0.253616099753834,1183075
-0.811327965831556,-0.293467879028851,1232870
1.20947487990078,0.275243533018702,1279943
0.791360627890331,0.204136519627306,1329352
-0.221890555540078,-0.184599368053259,1330263
-0.9189269879032,-0.309096701157516,1364384
0.0174403061245723,-0.097857536927817,1386095
0.272169922757644,-0.0463830241998752,1458656
-0.834761044474276,-0.301083378670142,1485662
0.349242601216371,-0.0753799728769062,1497807
0.676305804520669,0.049127581071757,1501387
-1.34443502202194,-0.343370382071889,1518948
-0.432863627528923,-0.235391094116281,1526417
0.545685994321003,0.269019454444147,1565177
-0.933479576665904,-0.316309803172912,1606693
0.143324739582841,-0.0290703360070025,1612262
0.538209410656596,0.0605614738801517,1614566
-1.10038876140995,-0.318414230511827,1644034
-0.945878433922877,-0.301735968600746,1668599
0.360274165937294,-0.0445699611642196,1671370
0.984402764213242,0.0452360947608658,1684230
-0.293303681404044,-0.192963273692822,1692385
-0.0274419068965004,-0.103476807886374,1720713
-0.929604544924157,-0.290578830778199,1738800
-0.199940682411354,-0.180294238526477,1740845
-0.635334434276591,-0.274802849454226,1742294
-0.176149381869229,-0.198458960382602,1767700
0.751311124230043,0.182427467912766,1768972
1.30444649217972,0.367591856858617,1889409
-0.620615445870395,-0.171470723663665,1915938
-0.275151880461702,-0.0972480921900134,1916742
-0.414852122437115,-0.203186571560677,1919296
0.612657604084873,-0.0305606342731599,1926770
-0.180054843208618,-0.158900837164118,1938156
-1.26561227304023,-0.332348656307946,1938561
-0.964517729274392,-0.311202940225162,1966316
-0.959628818054408,-0.281285908995854,1967281
-0.502501521427715,-0.245543099251953,1973544
-0.413810534788507,-0.252322733822998,1975401
-1.06980816938759,-0.317825618978313,1976407
-0.152819515043112,-0.209984435547047,1978972
-0.129848849885618,-0.108233255392485,1979045
-1.59204300867543,-0.360553312973488,1979422
0.126415837522174,-0.0900298125128809,1980052
0.196941948283653,-0.0743963414277294,2001182
1.3133270140345,0.154159505919479,2002465
-0.566162398561591,-0.242978566201275,2004451
-0.314634366836965,-0.12177865706462,2006164
-0.204670671513162,-0.230261227143666,2007309
-0.813535851812539,-0.289117859008661,2009915
-0.749226848938363,-0.298128565717563,2010259
-0.409405750236457,-0.151822493190275,2010554
-0.295548259637791,-0.155591439503442,2026671
-0.782626247952142,-0.301304762124772,2033049
0.0597517706967515,-0.113063154117849,2034136
-1.07828588631559,-0.323353651936011,2040495
1.64916669068754,0.467087464833906,2047354
-0.856051384981978,-0.272076651995766,2051378
-1.02651050826919,-0.311086924412271,2055667
-0.910751005123588,-0.287077801001789,2057358
-1.16894558345282,-0.340251651611071,2059713
-0.168173158591417,-0.0989299282059311,2069079
-0.986944786885874,-0.297049795823521,2070958
-0.539406986023881,-0.23009091650578,2072215
-1.33408257437807,-0.338466720078521,2075832
-0.404909688533129,-0.213270913387855,2075846
-0.23080160350676,-0.21936378955391,2076301
0.262844827665953,-0.0808072969372138,2078198
1.21705078718498,0.140262983230898,2078899
-0.691415617118364,-0.265149833726043,2085349
0.265487730304441,-0.0967784824173799,2086044
-0.856894564365233,-0.287342703770023,2091555
-0.420363725216863,-0.222501759788004,2092954
0.122678376277727,-0.165458514409849,2096627
0.165762113861599,-0.114003847384098,2100050
-0.689117043615424,-0.278217202677741,2108003
-0.856328330595881,-0.296197043964016,2109902
-0.875658445712874,-0.293979155119809,2110540
0.311342822601096,-0.109195979017925,2116787
-0.311228361123265,-0.179990582113382,2119177
0.384951311461672,0.0247035271569623,2131601
-0.608514221435823,-0.282810074132938,2132424
-1.01191853375853,-0.302137890284063,2132982
-0.656096421736624,-0.264535327564357,2133204
0.0972017995278828,-0.149507651294704,2133380
3.14576970137158,1.39659573380277,2134220
1.47656485057798,0.360798119882633,2135748
0.386468937193978,-0.0232767037978637,2137799
-0.379966553206567,-0.194473088495179,2138375
-0.00414100345878146,-0.180852707585792,2138678
0.254325402512501,-0.109818171338294,2139733
-0.745831082949296,-0.27954652706551,2141116
0.656347393790531,0.005331247355305,2144796
-0.00520116379117019,-0.101892229040395,2145166
-0.524393442104012,-0.249514311646966,2145694
-0.0945149927606669,-0.179216168760373,2146138
-0.705198879665037,-0.260154763865342,2151024
-0.33475573892741,-0.160893155588134,215131
-0.373737651649341,-0.235127165837109,2152442
0.0673327456237336,0.0212736217983938,2157529
0.0939984520606227,-0.110563528507783,2158101
1.24098167209743,0.505970544114535,2158329
-1.66586675541092,-0.36356100287837,2168082
-0.698964847083865,-0.284993898583804,2172217
-0.178671167977707,-0.16664811849845,2176530
-0.14620821819175,-0.0859862666216387,2176784
-0.280431361037836,-0.150029095738695,2181724
-0.209799787253251,-0.136274500960528,2183291
0.800051967843163,0.152974464952466,2183356
-1.54965693336968,-0.349521456965058,2185290
0.132881437848776,-0.0712032750997727,2186951
0.341269264648668,0.00475159453311279,2196212
-0.0433744061287343,-0.136289867146401,2199403
-0.801589070462509,-0.297165616267983,2200416
-0.230462989440371,-0.15245089328396,2200813
0.185134414282707,-0.0559291724963086,2205389
0.0372390778927121,-0.168300897316075,2212664
