"mkm6d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm6d_ptvper_lbp.3D.k_glcm_Correlation_240","sub"
0.459242058190962,0.0388558920435762,1085983
0.011006285044799,-0.544350765021528,1125173
0.497567759147877,-0.917487119304282,1154608
0.887262009639066,1.13451998492376,1181124
-1.44356219594305,0.228786315684367,1183075
-0.290164844417652,0.794333804204265,1232870
1.412423766475,-1.10530985679969,1279943
-0.0542726464907813,-0.478658776865165,1329352
-0.378591362136033,0.892945425384293,1330263
-0.317417659154405,-2.70073210102982,1364384
0.251394857031734,1.28827304461562,1386095
0.673887968238464,-0.316324587101634,1458656
-1.42663638666992,0.689381409978366,1485662
0.309493908732981,-1.32776724316232,1497807
0.928671260187868,-0.0604913459525824,1501387
-0.501286364742061,1.43600860684021,1518948
-0.37445002553417,-1.99921719461522,1526417
-0.727595561104763,1.08057268272221,1565177
-1.62971800337344,1.09534510172396,1606693
0.144062261409197,-1.18259629139824,1612262
-0.28104387847828,0.0322937572171944,1614566
-1.1406851909176,-0.336663692630329,1644034
-1.11362256766201,0.851181389038851,1668599
0.834963846226362,0.894777413394948,1671370
1.21997962317803,-1.00384593349632,1684230
-0.770794746126719,1.67933473877874,1692385
0.168581231630143,1.10409519283273,1720713
0.675288149376796,0.556495413782243,1738800
-0.0784262661502987,0.690138643035435,1740845
-1.32244788307717,-1.22445915005086,1742294
-1.21759414050401,-0.471924250310477,1767700
-1.20666025849623,-1.09273756790034,1768972
0.509690471561711,1.13737591267368,1889409
-1.94293796750566,-1.06768011652216,1915938
0.961437543436209,-0.448304462007297,1916742
-0.845859512267247,-0.883200595147828,1919296
0.393712783077816,-1.54638011959257,1926770
0.560691590141782,1.66162724901279,1938156
-1.92185740843693,0.133093178261377,1938561
-1.41005945310129,-1.16431850411212,1966316
-1.11217194497756,-0.729650966206678,1967281
-1.69232053883303,-1.32186640171801,1973544
-1.51003065127836,-0.954279939428664,1975401
-1.07531138235383,-0.38119758784717,1976407
-0.175375806588124,0.42371374927343,1978972
1.24476043605425,-0.215864422746252,1979045
-2.48523113530682,1.71211778272585,1979422
-1.45734190502024,0.209832282810582,1980052
0.225647445044823,0.83907055688016,2001182
1.86592016434851,0.000254489727599893,2002465
-2.0125661070374,-3.06404739428951,2004451
0.396482464960427,1.27289334917112,2006164
-0.393706890531984,0.1384833882756,2007309
-1.15985446658059,0.416726610646444,2009915
-1.76537036186081,0.117372616388029,2010259
-2.17925347453441,1.5384995527959,2010554
-1.32142983619009,-0.43337246724721,2026671
-1.39544658241756,-0.0734218643207807,2033049
0.599686519969129,0.624887074479999,2034136
-2.70166088827834,-1.93303796007401,2040495
0.689524884885374,-0.523993570093581,2047354
-0.297777038126034,-0.555630629278333,2051378
-1.2231229217377,-0.805406133609335,2055667
-1.65943828092091,-1.24963402423325,2057358
-2.01721592139373,0.33774729910805,2059713
-1.20937419511518,-0.953252940445999,2069079
-0.310170720785409,0.778366563134946,2070958
-0.908192185293579,-0.395208785827508,2072215
-1.60838377807902,1.14643521413426,2075832
0.638959613928755,0.320754197587699,2075846
0.671620182548236,-0.910425659307268,2076301
0.254207807114629,2.39757309762284,2078198
0.37013117083213,-1.3764718863615,2078899
-1.10461489277558,1.11620256678313,2085349
-0.95927240124551,-0.240201142490349,2086044
1.28582961606751,0.570659930191658,2091555
-1.57839576750893,-0.925295892807378,2092954
-0.907843653665651,-0.0578622959633174,2096627
-0.597723418051039,0.971691693293552,2100050
-1.02511607368892,0.107471980289439,2108003
-0.654314553300506,1.29766038716185,2109902
-1.56990459113791,0.652621512788676,2110540
0.935558332198935,-0.243924623050752,2116787
0.99229367954678,0.947072232110648,2119177
-0.0625741788084485,2.55817915063076,2131601
-0.74232775716083,0.532330502558713,2132424
-0.74834167628383,1.36761920804061,2132982
-0.809104699023855,1.76217450225682,2133204
-0.520598091699366,0.141083655185169,2133380
0.737188727923041,0.669331749744488,2134220
1.27963891428002,1.50011204998447,2135748
0.204754392156732,-0.19637975800325,2137799
-0.597396194082567,-0.929816338386669,2138375
0.397955556198786,-0.207816979741247,2138678
0.671027660313116,0.702331468636117,2139733
-1.82998066571705,-0.444464822078499,2141116
1.74076010615218,-0.246253255889516,2144796
0.218735862799905,0.19243164909078,2145166
-0.542570245557365,0.149578809739481,2145694
1.06885126562157,-0.00934196142328151,2146138
-0.652145869026205,0.624362171699119,2151024
0.771827073664415,0.97377810387103,215131
-0.804373011503774,-1.49302315891808,2152442
-0.401521803298089,-2.47405568489204,2157529
1.11024703170501,-0.909030215086245,2158101
1.706579873249,0.319237705011384,2158329
-0.744518718102205,1.16488791669881,2168082
-1.35048325086062,0.722988696052653,2172217
0.547788672133079,0.609632274239309,2176530
0.1959430352494,-1.17034285913328,2176784
0.652023424661153,-1.51378499551823,2181724
-0.31498676237057,0.0103114243717316,2183291
0.513045405883538,0.184685423552097,2183356
-0.396173639969349,0.346778403012483,2185290
-0.0192096147914556,0.735737818259441,2186951
0.536728754361019,-0.158456750583637,2196212
-0.0781354921670041,0.946199156533446,2199403
0.496718776835581,-0.24242898046213,2200416
0.710314452350255,0.837273154078819,2200813
-0.443738939501142,-0.812662073557784,2205389
-0.470998722989756,-0.436549142868417,2212664
0.656996839993169,-1.35426120470872,2217034
0.206069408296098,-0.116415844833501,2218615
-0.436424075737143,1.46815187245781,2219842
0.674876097252775,0.53826083494939,2224150
-0.791360379482026,-1.20944944200423,2228399
-0.82145421938536,-0.728433399842272,2228400
0.94956072588337,-0.635866933552127,2234271
1.55546759132161,-0.236404010024589,2234422
1.17914438445926,-2.85755005425223,2237571
0.241391030951166,-0.448562647223183,2244172
1.21662030171192,-0.674989676671233,2247869
0.50078377502838,-1.91562188219689,2250648
0.655643020277681,-1.58194788994468,2250836
-0.260144562280116,0.498716619673147,2267382
0.520851776283212,2.14299395739102,2269346
1.21249285542827,-0.702527235211781,2271329
0.252952291392706,-1.36940003991213,2274521
-0.750917812594237,-1.66158997604553,2276121
1.17468889681732,0.167752354403631,2278618
1.71502140525137,-0.666818651330159,2285214
0.655376792464245,0.777443637649621,2286108
-0.897170580135937,0.596669805629823,2293123
0.573943773269005,-0.0650749894802495,2294852
-0.408477929713534,1.03673477088877,2294873
-1.67689322367062,-0.18893753376986,2296332
1.15458614474793,-0.0745444075332247,2305114
0.58878747737691,-0.6817870488683,2305115
0.639871308909483,-0.328130516429515,2306459
0.658817578296943,-0.986760587174935,2306893
1.30609753273338,0.118334245491359,2317120
-1.14766574258384,0.285367593594337,2319068
1.74890148105427,0.0263097961307306,2321962
0.979955204829508,0.374519235958015,2331869
0.655048920713367,-0.789465458270659,2336735
1.01874009297492,-0.254527004795893,2339674
0.566700974782726,0.463569270838831,2340155
1.43878761300616,2.00308488927601,2340322
0.43920602313833,-0.2629594099168,2350037
0.568400765269208,-0.159983238464504,2352038
0.839848520534183,-0.126489535903063,2359944
0.612863085016935,0.0207543030385767,2381907
1.35284977250998,0.0808797969432738,2393207
0.628740972469945,0.234033989669577,2395415
0.504479797422703,-0.506746828747406,2395943
0.723324981196611,0.351181757085887,2401405
0.614231043813177,1.11596963073029,2405144
0.921492690110292,0.959408747812789,2414406
1.14051471739698,0.46580099034633,2419459
0.608969144245488,0.410485279746432,2425694
0.639644056093497,0.514957413141493,2426863
0.28948643376553,-1.15421476527813,2430773
0.64446209187045,0.437642967401876,2439458
0.540332129019976,0.923235925471041,2443354
0.600360478144923,1.30938405190701,2445526
0.590468474653989,0.343328345400326,2448298
0.338717478235108,0.774429680199669,2453577
0.577718722205575,1.21392904795439,2474709
1.15106063250457,-0.210131927358265,2480056
0.435535448366232,0.352998999206097,2480330
0.215773750438227,0.687196506428553,2487135
-0.27450945477257,-0.0799105351249171,2488660
0.681639224640477,0.393513666714826,2490180
0.710005278764029,-0.872870543998416,2493534
0.361912652293336,0.577526237112164,2498991
0.713883060976567,0.339574752132567,2500377
1.03496964802509,0.500028233925804,2504802
1.40245695995497,0.0596361574289982,2510402
0.650354804232202,1.68006083401753,2520618
1.04007810483342,0.711889480488417,2559453
-2.29932931911058,-2.18149484662423,277752
-0.957066997867621,-0.0980646835470208,308862
1.18949118990264,0.642407698456107,58325
0.371754810119191,-0.766325057677624,92173
0.975169727938282,-1.03287158521793,923666
0.609678957570884,-0.690124060277744,965005
-1.33394928179269,-1.87459496474845,983079
