"letm_prg_skewness_250","letm_prg_entropy_250","letm_prg_d2_250","letm_prg_d97_250","letm_prg_v27_250","letm_prg_v32_250","letm_prg_subvol_y1of2_250","letm_prg_subvol_x1of3_250","letm_prg_subvol_x3of3_250","letm_prg_subvol_z3of3_250","letm_prg_gradx_250","letm_prg_grady_250","letm_prg_gradz_250","letm_prg_m111_250","letm_prg_m021_250","letm_prg_m012_250","letm_prg_m030_250","letm_prg_m400_250","letm_prg_volume_250","sub"
-1.11864056005043,0.309088687732596,-0.711966347097189,-0.713627497045391,0.19903860572178,-0.0119859976393319,-0.335573625494212,0.572357124671166,-1.24700132848241,-0.145782092915085,-0.990193820302232,-0.00550711269833235,0.409971282123613,-0.0976085937657359,-0.206812426712564,-0.0372045132912797,0.0169150467111999,-0.164383722099425,0.148887739388435,1085983
-1.41765397788148,0.873762903848499,0.26224950465945,0.285703887241865,0.19903860572178,0.29909155599988,0.70011828053427,1.45128976097133,-0.468596187196137,1.88978440682259,-1.55820156587233,-0.721401979811116,0.252128983897996,-0.739477401586644,0.120330801111935,0.272700317015914,0.190395573156528,-0.0467661382098854,0.0906832907373645,1125173
0.427292122140158,-0.775972190973282,0.928307528556162,1.78994083790246,0.19903860572178,0.29909155599988,1.45905501333625,1.09322735139578,1.27622721370196,0.724539868061087,0.562741302726728,0.586919365184107,-2.82498540190817,-0.683741505903215,-0.536076222362556,-0.455153668518866,-0.414135746690759,0.0265570868081294,-1.06278106070489,1154608
1.60210231546885,-1.39876463787824,0.942775806275155,-1.60290604981662,0.0164677210670383,-1.37487106731628,-1.2048907327243,0.66619521964794,-1.66778335749362,-1.440591439035,-1.42493358525023,1.23199117190484,0.305542486854566,-0.137339824447026,-0.2519353646334,-0.109392464551114,0.0120312134608377,-0.15864083734786,0.296939531393739,1181124
-0.547010116708082,0.719903118912712,-0.15767678962496,0.570269324404274,0.19903860572178,0.29909155599988,0.275954809266423,-0.587582673377739,1.26857114297511,1.51017562243689,1.27523128940136,-0.535610260889549,1.97321053000224,-0.109848433883684,-0.0682937357617536,0.179789565916746,-0.0244802533419496,-0.148159399699296,-0.72926033113288,1183075
0.019664091178911,0.124113417983041,-0.31381492038997,0.882855740165732,0.19903860572178,0.29909155599988,0.360955964430683,0.889109234397998,-0.560367950812218,0.742203727891895,-1.09578413851315,-0.720595209148435,0.225386112683721,-0.00302005525239364,-0.163919974722553,-0.0296340137714611,-0.00943456149636459,-0.138891174063613,-0.831580056340913,1232870
0.598170829092807,0.776239098754956,0.237866858995049,-0.340727036338016,0.19903860572178,0.29909155599988,-0.55979105853678,0.922049383581315,-1.57939464167277,0.171598378534936,-0.959347910652464,-0.57333695951933,0.793688262650235,0.183534729957159,0.487706294477513,-1.48997184910216,0.272181547768784,-0.0594461510605303,-0.084622965318837,1279943
0.115703193836149,-0.312787137583616,-0.516639422163035,-0.422790319384463,0.19903860572178,0.29909155599988,-0.546744321809908,-1.10439640000661,0.171725939737264,-0.931145552354615,0.448572419916967,-0.722346594506124,-0.847051240576597,-0.213922847065193,0.259645842803386,-0.194197858679377,-0.311474858846002,-0.0870200176621836,-0.216044914852406,1329352
-1.8409097511277,1.08190770588515,0.349581441523029,-0.788349734650602,0.19903860572178,0.250647830020372,0.801528889289048,-0.0676251913278434,0.900958503797077,-0.328321418355989,1.13651435927466,-0.24337792070894,-2.07549666172065,-0.157934528229788,0.0123743562966239,-0.245947723264817,-0.181060917700525,0.0262694249886467,-0.21997140543601,1330263
-1.25156361244765,-0.743450283571794,1.84400747415474,2.6373612251345,0.19903860572178,0.29909155599988,4.1067307847706,1.70477416127843,3.18365579737613,3.34131138849609,2.02559900563475,-4.03995562176238,-5.8452365206699,-0.0416544073142443,-0.133356297611511,0.0709673906631346,-0.0553266540211366,-0.146583521404747,-1.0706340418721,1364384
0.491340914749843,-0.33365959722524,1.2823277907402,1.69499548950955,0.19903860572178,0.29909155599988,1.45017425977165,0.369215636188472,1.76770951724917,0.700425527200135,0.847088484569384,-0.350881235717889,-1.11200442405682,-0.131902179455814,-0.210017067556749,-0.0689613383949909,0.0182457375470472,-0.170508710028416,-0.939443062372858,1386095
0.304326249511843,-1.10779964086303,-0.960930376022863,-1.07690163540326,0.187467814726794,0.177845049882486,-1.36500829115955,-1.41401535413718,-0.724536020439506,-1.3766564845044,0.704468443413319,-0.542456439449548,0.518221085280588,-0.058287822720813,-0.617044195164404,-0.0197299586617947,-0.327684603904847,0.139132326345654,1.37811026209081,1458656
