"mkm10d_ctvper_wavelet.HHL_glcm_Imc1_228","sub"
0.158267014716957,1085983
0.294821635419922,1125173
0.786029593177361,1154608
-0.754706960545821,1181124
-4.91467973872736,1183075
-0.614707703501541,1232870
0.346119450766875,1279943
-0.219446163530284,1329352
0.37366955897656,1330263
-1.48941296192702,1364384
-0.144552916489664,1386095
0.065231545768388,1458656
0.329207344955438,1485662
0.567537230866932,1497807
0.202284962508789,1501387
-0.316074594387143,1518948
0.315470321699776,1526417
-0.209647681473233,1565177
0.818384224405564,1606693
1.10660856550576,1612262
0.251782561588842,1614566
0.305275037478644,1644034
-0.525125713998539,1668599
-0.728980644528679,1671370
0.175593116475776,1684230
-0.552032053951771,1692385
0.355611492045837,1720713
0.903215563118003,1738800
0.68369115442216,1740845
-1.28725818454402,1742294
-3.3497393097938,1767700
-0.265308578760765,1768972
0.525700724157957,1889409
0.0540548118477667,1915938
0.866825859110398,1916742
0.665901311840207,1919296
0.365820768577736,1926770
0.304163757404985,1938156
0.338180312564789,1938561
0.835660635840867,1966316
0.1609286412271,1967281
-1.84110830845796,1973544
-0.563186987618757,1975401
0.53381803525171,1976407
-0.0209663142563082,1978972
1.1391079392827,1979045
1.25330836334212,1979422
-1.49441616314187,1980052
0.398297822771156,2001182
-4.55816369844703,2002465
-0.347721629598078,2004451
0.494364051302102,2006164
-0.675215639317526,2007309
0.337175277993001,2009915
-0.315425139348685,2010259
-0.178383578155449,2010554
-0.789307642534162,2026671
-0.44433625452688,2033049
1.34424542701969,2034136
-0.516535862363041,2040495
-2.08677237050294,2047354
-0.0109733075577127,2051378
0.977820574498829,2055667
0.338271298891898,2057358
0.543815256834588,2059713
-0.302237780568184,2069079
0.0723230641945545,2070958
0.0236426157747454,2072215
-0.1735204747366,2075832
0.963014753335101,2075846
-2.02336949923678,2076301
0.668129583526348,2078198
-0.53997666609798,2078899
-0.197836881831311,2085349
-0.385334204012624,2086044
0.927300276599825,2091555
0.69959688913768,2092954
-0.808389998820272,2096627
-2.75215978091758,2100050
-0.145212268023217,2108003
0.0201633854803309,2109902
0.659798679624555,2110540
0.750219020618173,2116787
0.385663550296051,2119177
-0.650873021774745,2131601
-1.24222583977948,2132424
0.752647624583686,2132982
0.436361359672527,2133204
-0.434083709971807,2133380
-0.0815821842218345,2134220
-0.257601744400468,2135748
-1.76437859876884,2137799
-0.0686494365449563,2138375
-0.911651002828288,2138678
-0.612119615779426,2139733
0.108551655631429,2141116
-2.71358938843028,2144796
-1.50825848933986,2145166
0.519617392700542,2145694
-0.159660586175645,2146138
0.587887979216774,2151024
0.946670904073403,215131
-2.61360364075421,2152442
-0.0455427941231219,2157529
0.0986533859212859,2158101
0.133201053492208,2158329
0.598415914653522,2168082
0.210072227984229,2172217
0.217700662550166,2176530
-3.4408301242043,2176784
-1.97664138114694,2181724
0.53358465668072,2183291
0.0856433864278087,2183356
0.141469990286954,2185290
-0.697264466444389,2186951
1.05574616042363,2196212
-1.39813689858962,2199403
-0.547757796018316,2200416
1.11276871746919,2200813
-0.0647929727355626,2205389
0.0533779004028293,2212664
1.21429803255453,2217034
-0.372124180519886,2218615
0.956265034402839,2219842
0.765299219252496,2224150
0.390354062930352,2228399
0.856560562074812,2228400
-1.46534474743043,2234271
-0.777959619670179,2234422
0.259704365122572,2237571
0.144514078543251,2244172
-0.486960557465424,2247869
-1.13464051419606,2250648
0.559700820606219,2250836
0.27865848318477,2267382
-1.2535045267596,2269346
-1.26954694752759,2271329
1.08708137542552,2274521
0.960092917054392,2276121
-0.287546290313825,2278618
0.270217309627845,2285214
1.28592353040395,2286108
0.689366645697046,2293123
0.00827758765605892,2294852
-0.485664436878804,2294873
0.783875492943215,2296332
0.836420452230946,2305114
0.237932556416596,2305115
0.410171117253856,2306459
-0.0356029040739267,2306893
0.598726564766117,2317120
1.25009567716456,2319068
0.637745968031158,2321962
1.38975217005769,2331869
0.662669877666461,2336735
0.69207632028228,2339674
1.27501763883651,2340155
-0.167960546048024,2340322
0.528559651797317,2350037
0.0814050129701419,2352038
0.170704527137211,2359944
0.798885599694528,2381907
-0.462726959892644,2393207
0.64315748281099,2395415
0.791562278793909,2395943
0.645890224255082,2401405
0.779719459686435,2405144
0.395389355536149,2414406
0.663695614170545,2419459
0.742351172007078,2425694
0.984680572249406,2426863
0.333845712008714,2430773
0.0838745007041652,2439458
0.553047019472259,2443354
0.466127731387834,2445526
0.530680151008005,2448298
0.517257246852698,2453577
-0.0911893729341817,2474709
-0.360361382471782,2480056
0.449959461503924,2480330
0.414216391589294,2487135
1.12463727070577,2488660
0.917031782839762,2490180
0.464130223918714,2493534
0.255778690065995,2498991
-0.0417822329207323,2500377
-0.343905582857017,2504802
0.72856695121069,2510402
0.295861333391413,2520618
0.577624033473758,2559453
-2.33090059344571,277752
0.552769220777868,308862
1.14875414755907,58325
0.457394354051236,92173
0.2962675738262,923666
0.255808625474785,965005
0.67027347613601,983079
