"mkm5d_ptv6_original_shape_Sphericity_250","mkm5d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HHH_firstorder_Mean_250","mkm5d_ptv6_wavelet.HHH_firstorder_Median_250","mkm5d_ptv6_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm5d_ptv6_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv6_wavelet.HHL_firstorder_Median_248","mkm5d_ptv6_wavelet.HHH_glcm_ClusterShade_248","mkm5d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_244","mkm5d_ptv6_wavelet.HLH_firstorder_Mean_243","mkm5d_ptv6_wavelet.HHL_firstorder_Mean_238","mkm5d_ptv6_wavelet.HHH_firstorder_Skewness_233","mkm5d_ptv6_wavelet.LHH_firstorder_Mean_232","mkm5d_ptv6_lbp.3D.k_glszm_SmallAreaEmphasis_231","mkm5d_ptv6_wavelet.LLL_firstorder_Minimum_226","sub"
1.26304919603012,-0.270350419645932,0.614051942380879,0.183870909075393,-0.0527023868520786,-0.574892299359202,0.0598945507874103,0.554637974180773,-0.191713667801994,1.84904160839061,-1.1841981980423,1.01329769230122,0.883540919482027,-0.114212756700553,-0.238961942964032,1085983
0.533656452086097,0.117044840862113,0.0887756646345842,-1.03913400041734,-2.61944456828654,-0.494863298439896,0.444635352207482,0.516873466897965,0.028924458578287,-0.0358274792375151,-0.420593489959959,1.06979522277166,-0.511848125519356,0.47478705945753,-0.339280937960939,1125173
0.539696920621081,-0.969057292550877,0.927570769429517,2.30801054706481,-0.122343741933046,1.32379893798593,2.29587336581018,0.72201156002427,-0.280577406969291,-0.788224844663117,0.289607405077269,1.26427898986827,0.496475714568748,0.779849985046712,2.36460088970491,1154608
1.18032951532809,0.362935054600539,-0.213637336822639,0.102720175675322,0.450011332961391,0.204062850967083,-1.46655575126977,-0.185450990078981,-0.283723782447199,-0.0262888633716183,-0.341640705505479,-0.733921186770289,-0.537421828086357,1.69401050255919,0.264552207932839,1181124
0.0369798798511974,-0.830897867912137,1.96064046149983,-0.194762891794924,1.36243961942883,-0.574892299359202,0.310426609593112,0.294769106320999,1.702129771379,-1.12004953485833,2.08338138717364,0.448274958804474,0.705099546167369,-0.389603120310061,-0.527118335084777,1183075
0.483748936614683,1.95625237793869,-3.79793993560977,-0.540581788115947,0.333718792971563,-0.574892299359202,-0.0443269526939362,-0.333446112308519,0.33946394059199,1.78848620057977,-1.42263913236489,-1.95441431682217,3.29282802152871,-0.000623960653638518,-0.398751226565473,1232870
0.636835331859607,2.22730454374988,0.553590797644411,-0.153046138329813,-0.0778283767334043,-0.382900717669382,0.263698720996051,0.359550658766893,-0.185890770968551,1.33026592339584,-0.606081488117809,-0.15156927968013,-0.634194068545092,0.345152793666839,-0.299836519978073,1279943
-1.57371086894662,-0.799274338350357,0.67777501524968,-0.57326524065903,1.13704427708687,-0.574892299359202,-0.198458254623379,-2.61358058033069,-0.270715718173338,-0.327935412574858,0.154105918866229,-0.650914689499449,0.282619935291301,0.0860942316300634,-0.504263437601264,1329352
-1.19026639050154,-0.720417560624077,-0.0570133488422556,0.475936591078154,-1.1802522252351,-0.574892299359202,0.509020419539913,0.322366121551637,-0.26825575177623,-0.37902425005313,-0.503784420692799,0.518048339099667,-0.262464008678756,0.67514708111169,0.315877670683927,1330263
0.90192016753852,-1.05664792743202,-1.26251225147589,0.755630535336691,1.19327503337245,-0.574892299359202,0.277000701618871,-1.21688744834326,-0.280437804101164,0.55077391177311,0.41881158226356,-1.01551920060315,0.914744155361299,4.1572672576581,-4.68026353423395,1364384
