"lemm_prg_v45_230","lemm_prg_eigen_max_227","sub"
-0.139512585898819,-0.380946059954747,2200813
-0.2662821479588,0.00661208450579476,2205389
-0.2662821479588,-0.205704323540908,2212664
4.44592357318506,-0.012258233209338,2217034
-0.2662821479588,-0.55046326517956,2218615
-0.149889126150667,-0.407125355710098,2219842
-0.258573228140153,0.213619287229704,2224150
-0.2662821479588,-0.530792844323883,2228399
-0.2662821479588,-0.105887532578305,2228400
-0.14503481365985,-0.405394762735668,2234271
-0.0721912965995846,-0.374331506666364,2234422
-0.188444903658123,-0.179804584346733,2237571
-0.229144162986443,-0.0885714745841369,2244172
-0.113399486354986,-0.388788542071624,2247869
-0.255798931671493,-0.53641332849979,2250648
-0.2662821479588,0.221507945656921,2250836
-0.2662821479588,-0.314813672545751,2267382
-0.2662821479588,-0.13761015130289,2269346
-0.249446160864599,-0.381349454700498,2271329
-0.2662821479588,-0.186878379562068,2274521
-0.2662821479588,0.585133702205502,2276121
4.20370739125711,-0.290870560018579,2278618
4.44481664207838,0.179241205658366,2285214
-0.235841542525056,0.572980958108861,2286108
-0.2662821479588,3.26863144661788,2293123
-0.261362710953819,3.16791544418611,2294852
-0.218162044149841,-0.425542314668567,2294873
-0.2662821479588,-0.480878511120554,2296332
-0.2662821479588,-0.43498373128164,2305114
-0.265289477699447,0.00645448398939564,2305115
-0.197657792796508,-0.573208120898022,2306459
-0.0328876326168797,-0.338504258999535,2306893
-0.15302512173146,0.866819982685603,2317120
-0.2662821479588,6.97108726662945,2319068
4.44592357318506,0.177939403465077,2321962
-0.265034542525616,-0.0269734521481609,2331869
-0.2662821479588,-0.545006257281271,2336735
-0.199177952562764,0.964605301429094,2339674
-0.262725766282465,0.0386715919246526,2340155
0.15801841483119,0.522404681747461,2340322
-0.216648318147837,-0.178125063319286,2350037
-0.2490725402121,-0.30197275264679,2352038
-0.264441442598978,-0.481067799618654,2359944
-0.265839604220901,0.198681015093691,2381907
-0.265201614658836,0.0939573660527247,2393207
-0.11017671960041,-0.0692708451030833,2395415
-0.2662821479588,-0.0511075850422831,2395943
-0.264679720259477,0.245056540893488,2401405
-0.260173938798702,0.638040115519745,2405144
-0.23403557503815,0.363854384976873,2414406
-0.206254049600278,-0.378584810776055,2419459
-0.262048360248876,0.0635163459297791,2425694
-0.239260236015763,5.32716950812708,2426863
-0.2662821479588,-0.507106898784299,2430773
-0.2662821479588,-0.544409821524175,2439458
-0.102439059174493,-0.213725974940078,2443354
-0.250761048745545,-0.175472944836095,2445526
-0.264170944678718,-0.376461760770243,2448298
-0.0118957208533451,-0.538807018830006,2453577
-0.129216986561436,-0.543081255881834,2474709
-0.156483179699139,-0.537867572591205,2480056
-0.209095185323559,-0.414958442344941,2480330
-0.180916102285902,-0.462869816556056,2487135
-0.175371426650557,-0.556899104976132,2488660
-0.114232861221554,-0.420935669531497,2490180
-0.139881779902366,-0.400518358474762,2493534
-0.2662821479588,-0.559756239430423,2498991
-0.262666644847948,0.276092792627897,2500377
-0.163760347418202,-0.560575923830436,2504802
-0.265377346553053,2.71373134612886,2510402
-0.245756049609074,0.18182900188873,2520618
-0.15766747708137,0.0273079061443292,2559453
-0.2662821479588,-0.576127772161242,277752
-0.2662821479588,-0.340997005366872,308862
-0.263264727006093,2.88590217477164,58325
-0.2662821479588,0.738354222673701,92173
-0.24393337118419,-0.0110784826231126,923666
-0.250130628777502,-0.0772371543345093,965005
-0.2662821479588,-0.534043088071382,983079
