"mkm8d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_log.sigma.4.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis_248","mkm8d_ptv_wavelet.HHL_glcm_Imc2_247","mkm8d_ptv_wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_245","mkm8d_ptv_original_glszm_LargeAreaLowGrayLevelEmphasis_244","mkm8d_ptv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_240","mkm8d_ptv_gradient_glcm_Idmn_240","mkm8d_ptv_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_238","mkm8d_ptv_logarithm_gldm_SmallDependenceLowGrayLevelEmphasis_237","mkm8d_ptv_wavelet.HHH_glcm_Idmn_236","mkm8d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_236","mkm8d_ptv_lbp.3D.k_glcm_Idmn_235","mkm8d_ptv_wavelet.LHH_firstorder_Kurtosis_234","mkm8d_ptv_wavelet.LLH_glcm_Idmn_230","mkm8d_ptv_log.sigma.4.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis_226","sub"
1.495256589786,-0.729174903859793,-0.500762545537033,-0.276553227400659,-0.473064021070484,1.01810474913304,-0.306856828144505,-0.4115727197215,0.143705421147289,-0.525830859149435,-0.174727020953256,1.00964839077724,0.429589933887078,0.125959064540933,-0.448991450833377,0.571341069655157,0.259724209131643,1497807
-0.148125933598165,-0.367161865844691,-0.555481994215249,0.169204317632388,-0.163180639322577,0.654237250198235,0.302277988408498,-0.389111569209004,-0.306712429246401,-0.697913356834337,0.14078845248482,0.227757587887936,-2.58823310998826,-0.159008271286101,-0.669125131494096,0.0216199529718237,1.50266796780515,1501387
-0.233067733926556,3.1764218440191,3.92519444374589,0.789608235678539,1.9341028894236,0.652600858441722,-0.274304659523622,-0.353651185962148,-0.843395580210325,4.63486186781595,0.359867808204062,-2.16909889363945,-2.04807810293623,-1.22073856739917,-0.66039359874446,-1.59109236725498,-1.74511774835548,1518948
-0.233067733926556,0.159788416498954,-0.0566495894835139,0.35678685966308,-0.0282903127277649,0.479418316258893,-0.360412640073374,-0.405984017676962,0.216031792912346,-0.356552458454481,-0.488186223310795,-0.395286933881494,0.30213282567939,0.846284522569393,-0.708390452226734,-0.85803869545796,-0.795850443677616,1526417
-0.0292902231580257,0.118921890061462,-0.46852463951254,1.08452990566184,-0.770056945528747,0.206887174373762,-0.335277247759241,0.596566927745656,0.247894038156365,-0.653985673107352,-0.768430272132498,0.647525228837329,0.328439431953178,0.0693805366646708,0.64817921368635,0.982056660151029,0.593440977419966,1565177
0.121139549073097,0.345194106948474,-0.437572686953202,-0.639217302451077,-0.949701904760611,1.13736212448464,-0.300291010801331,0.551709370092867,0.756005507714383,-0.699408638861012,-0.881566174715854,0.741566583416426,-0.317299113921093,1.48371177969495,1.31880676609129,0.943621328307948,-0.0943223426839082,1606693
0.285657206007055,0.273317702683207,0.101009373224339,-1.25795868202604,0.46519180490544,0.288056544942516,0.147494188490929,-0.276975925092444,-0.00546984091838581,0.902863376494879,-0.47458589078814,-0.376886377500988,-0.376128865504232,-0.207446845486398,-0.236322007849171,0.0714918991705319,-0.401126197415815,1612262
-0.233067733926556,0.872067530505699,-0.390304918973962,0.833374547889375,-0.601674097872032,0.952815989836849,-0.370229674391623,-0.211579823681723,0.118169334929054,-0.384505318261529,-0.630715287423178,0.697085936933786,1.3665502538854,0.786052872722831,0.29414780170618,0.412790524608125,0.232508084029371,1614566
-0.148125933598165,-0.36341954257743,0.371151196519994,-0.424707688938284,-0.476856018433821,-1.18103327896272,11.3661069385631,-0.383049785530242,1.06697343624281,-0.356886536482442,0.489593480442013,0.438452724437059,1.92111290294417,-1.19748048920271,-0.0148104489012768,1.06208270200302,-0.910387469340657,1644034
-0.0292902231580257,-0.939365464102204,-0.50255856432748,-0.0490072253231242,0.17451001529245,0.450177890186355,-0.330748213537774,-0.304307922182353,0.72199035463011,-0.232158081533711,-0.580394957005796,0.0580592641278135,-0.514489415570165,0.0347810607584469,-0.50525858194643,0.115064256797622,-0.263406405388557,1668599
-0.148125933598165,1.46300453937228,-0.281942021063047,1.34242603515497,0.0807326370941982,-1.51823248866007,-0.296070495054346,-0.414861214654464,-2.52930723283438,0.191658102188113,0.876856023200593,-0.963533007685326,-0.990383063291665,-0.659239179133215,-0.156854305307625,-0.102854653737507,-0.10174653010869,1671370
-0.233067733926556,-1.04593915594844,0.141160842380968,0.0569786077438442,0.168641151102306,-1.72041441793171,-0.214167015565242,-0.414465187446067,-1.12994395570429,-0.18141015237711,0.977952348195649,-1.3974812365311,0.277086226098762,-1.57214110928945,-0.743252346661945,-1.14650261777778,-0.328632644933168,1684230
-0.233067733926556,-1.20543316740298,1.33889642924792,-0.198463871128799,0.132207911583515,-1.04834419076999,0.724382756946365,-0.409793771455655,-0.0690145501337513,1.9595057276007,3.01687901894596,-1.48675149753605,-1.57475910523779,-2.33412846248189,-0.375853124360135,0.359030687106832,-1.34314745582717,1692385
-0.233067733926556,0.239306154529997,-0.567749410330012,-0.041889081921398,-0.795358824241743,1.21187307132185,-0.349587706084205,0.0678230293351124,1.20002469551414,-0.769877569136967,-0.795016390543659,1.49476019433705,0.400531775589438,0.241578938446983,5.88936493020408,1.18601502913132,0.459447918147176,1720713
-0.233067733926556,0.0659310536491082,-0.465703614830133,-0.309153649305623,-0.175713857771715,0.632747943427457,-0.184137999513259,-0.179822985089374,0.163402043462823,-0.154602204352455,-0.60005874065017,0.193245679699177,0.271369443926014,-0.650985683865558,-0.430308667258203,-0.30216336208017,0.62781881419672,1738800
1.23299198489664,-0.0820001146036687,-0.637262682238085,-1.08905572515325,-0.637190691444789,0.0479469188445759,-0.128330251483571,-0.246889234013725,0.165077182275829,-0.542323887899289,-0.217021629535902,0.368603613250048,0.651743623621664,0.936640333095188,-0.0326888565606828,0.571084521002311,1.96546077274129,1740845
-0.233067733926556,-0.567223374234356,0.341724301021832,0.539242313740892,0.49751172345575,-1.12280717024834,0.0486180076592966,-0.412975188380668,-0.305445578815887,0.0915537983117448,1.4361709754429,-1.31514462694458,0.633084547906289,-0.964384758623564,-0.688835614919289,-0.687659803539795,-1.14169768397378,1742294
-0.0292902231580257,0.628478178407313,-0.263326027301675,2.33064969155261,0.443411753460462,0.314329209876175,-0.272761483283118,-0.317300437444112,-0.138004417266544,-0.380901671800864,-0.0790777169097667,-0.566101182137437,-0.533584358183295,-0.0637497177460021,-0.41960909167599,-1.32615345124748,-0.474414476348079,1767700
-0.233067733926556,0.249680127702139,-0.357017910480539,0.553199393353052,-0.836083073475037,0.513496643501272,-0.362721430394091,-0.275739158406711,0.624987557396476,-0.800781453507941,-0.850378740594583,1.05930862035371,0.322886424673722,1.18961498582994,0.377016703148083,0.44203569346307,-0.483438448587211,1768972
-0.148125933598165,-0.0547571729747574,-0.692414771688682,0.0657774135585475,-0.647289554489946,1.14965071817679,-0.329189227140563,0.210088944024221,0.993127209502428,-0.789148157272111,-0.815052773260113,0.582342564840972,-0.0519856418457904,0.838789193002279,0.485309314707573,1.09145471192244,2.23019679967109,1889409
-0.233067733926556,-0.0765616633830501,0.831397304453345,-1.12731898840932,3.14923856751437,0.079368070891583,-0.113975877712216,-0.371890489218627,-0.919608341089959,-0.182582308342537,0.365664755158045,0.732092246713827,-0.987875734671119,-1.05663093446999,-0.156302795659953,-1.21282365306447,-1.4834906067558,1915938
-0.0815022980949166,-0.0565378103599421,-0.530557799976817,-1.21963928935957,-0.852115726494241,0.242759517843787,-0.161355451782788,-0.291786562112725,1.00626674573844,-0.743246788527961,-0.254798859310724,0.647297864846271,0.607779576784131,-0.478024198808632,1.96622487179042,0.355104853944041,0.640844090122822,1916742
-0.233067733926556,0.211078771136715,1.14458169270218,-1.07126162242623,0.946401460801901,-0.0959816679283058,-0.103225204662618,-0.413037584143849,-1.61329274494371,2.79903514314789,2.77780498462134,-0.404031665721224,1.04425472406297,-1.15386861581395,-0.737706053388507,-2.30782024615837,-1.28431537468831,1919296
-0.233067733926556,1.035982381842,0.629919344026656,0.0993412114007549,0.284277038163068,0.637460395611735,0.0088754233647522,-0.410074432317719,-1.7472354841334,-0.188050390548929,1.67028076589184,0.466295704976391,-2.77740047497231,-4.01108848946052,0.915520055911259,-1.26799938856003,-0.704971603432773,1926770
0.433309988518131,-0.0607195424061453,-0.697881233057423,0.376676304038063,-0.954721457098851,0.150071209414218,-0.350239912799201,3.17634314277361,0.869264877191485,-0.848054141712124,-0.799237754419576,1.28305030205127,-0.0704239363118738,1.08933494773246,3.62624604436091,1.43513615900993,1.47005583863668,1938156
-0.233067733926556,0.56452720103503,0.610367707238591,-1.34483034765516,-0.280282464193019,1.99151147491778,0.486449753424372,-0.354139653267718,-0.187064704984991,-0.00901848361493711,-0.185966261667825,0.765028036796746,1.5711462247152,-0.864470865860573,-0.594360671920961,0.0540743895294946,-1.03020602109707,1938561
-0.233067733926556,-0.242535167498634,-0.0227396243195568,-1.33377151623555,0.233466817694668,-0.954307372423117,1.51023955749233,-0.413128586035915,0.484539058466128,0.0515966168835128,1.07976543526789,-1.23501238245031,-0.706663796077158,-0.218909136200555,-0.442368534812059,-0.371960362018556,-0.868365799122248,1966316
-0.233067733926556,0.0778703891379886,0.412965153108883,0.252374135037932,0.907247203795525,0.748845975740142,3.68022366942864,-0.401640716166533,0.023957146165033,1.81171257502409,2.10135209456656,-0.785179782805232,-1.10953226889237,-0.752262920415765,-0.521326285888924,-0.838714874670397,-1.06385901526898,1967281
-0.233067733926556,-0.499698928875588,3.24172165268687,0.0293802411651619,1.42635865518742,-1.01929251891975,0.370261457357566,-0.414531176185739,0.110971832012887,0.93869982492297,1.63624697360932,0.749576329926061,-0.181731832968689,-2.91605195343378,0.752683060868977,-0.215229481756398,-1.5090360596637,1973544
-0.148125933598165,-0.91817161599702,1.21070199595243,0.160227725767742,0.503839054872714,-2.5722036306086,-0.114276119271192,-0.403277703507779,-2.16985575998553,0.024103880636256,0.248416126446336,-0.116426300332862,0.779687691314021,-0.341324640985318,-0.440393377510159,-0.0814114874027049,-1.29310536828152,1975401
-0.148125933598165,0.36990871160329,0.447170816889642,-0.815450870486746,-0.0507814180301996,-2.29008122935273,2.22116580026567,-0.384240018369252,-0.24947609061175,-0.290329544693335,0.135482624340372,-0.668119572729929,-1.24403406918221,-0.0113113115790446,0.117022819029544,0.593103217495594,-0.641560654431815,1976407
-0.233067733926556,0.481906044127966,-0.0579227639955491,0.351001227253597,0.112827509988997,0.915339850913004,-0.173680264028826,-0.404310540985372,-0.703328849970082,1.93379617563115,1.28966183276696,-1.74008416623343,0.187729592836212,-0.704808390508832,-0.582093748046946,-0.283942397988849,-0.467331045276114,1978972
-0.233067733926556,-0.370600478622588,0.387994438315583,-1.10934252476747,0.312724478112319,0.771277212284523,-0.218399658505994,-0.412637205171916,-1.87067491848095,0.891633549582838,0.577115536947989,-1.09862952465354,-0.807585948219373,0.121997093140887,-0.389047033741406,-2.10262261713301,-0.116707271480081,1979045
0.826386925467227,0.142119125099507,0.453117345630078,-1.81982231799878,0.0895738466106913,1.31820538468253,0.892441343318443,-0.0728797459117058,0.00165414069719704,0.139800796474135,-0.558191291249019,-0.498184405865365,0.390922847712723,1.14322986572303,-0.567837195417684,-0.433371298970814,-1.24486275651853,1979422
-0.233067733926556,1.11769736510053,2.35279041871725,0.228637086523693,3.87420306265988,-1.52339001902517,0.0344414086453246,-0.41435819789221,-1.77510324638932,3.76987082489179,3.16666436925279,-1.50777227515047,-0.363731887394198,-2.5565951219818,-0.780569394716811,-1.62897253809849,-1.48452457311406,1980052
-0.148125933598165,1.92519492700819,-0.595947631021952,-0.351454247878302,-0.858667315339,0.443341837791335,-0.367022926719764,0.138351754869707,0.716132950411215,-0.785619120864594,-0.779735300587411,0.654900303221605,-1.2980900706495,2.00225729844705,5.53035836135496,1.19180476831103,1.03580509004909,2001182
-0.148125933598165,8.62592844858291,0.530309743301197,3.60786401439272,1.55155172681436,-2.06874964079509,-0.259606731752575,-0.415845087204135,-4.36967279413116,0.476072961154903,1.09223860523639,0.048428030052804,-0.144649235949305,-1.16825279152395,-0.691962069938711,-1.2543781879904,-0.437732368157832,2002465
0.915017821322975,-0.0591441134507144,1.05164604950169,-1.28223735730607,0.106644359097132,-0.99303174967027,2.95237969175244,-0.413994172493219,-1.38361531897578,-0.15736821620351,6.23732290290206,0.0160560367580011,1.12459914630829,-1.48364050589953,-0.254792472643331,-0.358919151992627,-1.31713392411829,2004451
-0.233067733926556,0.512452592326604,0.897285440881703,-0.312622648872984,2.1926118291412,1.46367334488788,-0.155679269772775,-0.406277622634834,-1.20655583240209,1.18062563714796,0.866725810023662,0.35581015581528,-0.0475022124183481,0.245130015249823,-0.496315662834937,-0.901993214243897,-0.848296230556809,2006164
0.035677393241833,-0.715473755600084,-0.391478976094801,-0.470118402662579,-0.521407852914411,-1.50232131082602,0.302485962315477,-0.399805202877522,0.615004629569554,-0.675272808103537,0.229252301894284,0.964179583629627,0.645631895210098,0.102581627984025,-0.437254530114914,0.233993621739323,-0.389934140184214,2007309
-0.233067733926556,-0.0234952265141129,0.136476240923124,-1.50426389921005,1.01690582221956,-2.15075945904492,0.0942046997872291,-0.396414836598366,-1.7403997740349,0.129734467277853,0.327166085435379,-1.93678520980743,1.2311898888639,-0.145136184092432,-0.480445039643118,-0.665253224574539,-0.65276018655635,2009915
-0.0740702683102804,-1.17221789037038,-0.441882810151561,-0.184043339319824,-0.413460035437624,-2.14200669431275,0.614832403771567,-0.303214578031732,-0.236789585392058,-0.696649774363231,-0.437537465173123,0.604826307257566,0.619755705730503,0.496360649500238,-0.550160803319167,0.198494813582278,-0.304894150610146,2010259
0.883787976715911,0.776878766605635,-0.160344478241979,0.586246139994449,-0.552946735893048,-0.876541927133842,-0.352880392963975,-0.275559931984964,-0.324125777941978,-0.465669321440894,-0.679485279163526,0.945416862641321,-0.736073923388534,0.0103044166754444,0.392676924751824,0.309886432482634,-1.04272931126484,2010554
-0.233067733926556,-0.709121807251282,-0.141952379480154,0.741292926785808,-0.136655410581571,0.0585545763746149,-0.3418401607139,-0.172908877249907,0.511218451338567,-0.177652684879173,-0.552199242539545,-0.396317996420209,-0.0634778629315152,-0.72601899318091,-0.280593545953346,-0.367794456257054,-0.894331360908722,2026671
0.247739677298723,-0.927972445095185,-0.173766089405619,-0.0437873898519836,-0.3468293998003,-2.34869048513868,-0.201867163578281,-0.391197675397178,0.312676722266486,-0.341916130863521,-0.0898796037673597,-0.25906807303536,0.503000127744671,-0.214416748762472,-0.544423461206773,0.366582856671584,-1.04281907984756,2033049
-0.233067733926556,-0.163011389484376,-0.544432408649281,-1.22414760996845,-0.830386372857116,1.12589480646458,-0.154110348653945,0.248129689302929,0.869959486468602,-0.441281408133334,-0.787870023896206,-0.131828362074787,0.395786557977435,0.730280956546466,-0.272438100509055,0.977931842501643,0.861554140181834,2034136
-0.233067733926556,-0.378382896329643,0.269070722107285,0.0997657746164198,0.9464884212082,-0.582124198392072,-0.322433152174004,-0.409064512429863,-1.19864169014727,0.361031852828996,-0.204666261297905,-0.610180288128658,-1.38496277863692,-0.247365473373082,-0.819911843975677,-0.932130220641996,-1.40917349275262,2040495
-2.3984488420748,-0.0349527726751536,0.921363108014273,1.33759382689365,1.24018296296737,-2.03131103560765,-0.232598253315828,-0.358300678570065,0.0134853437216009,1.02620651657928,0.864236033613263,0.530929406925187,-0.235850913057188,-3.3942039886487,2.81602300095084,-0.325414850017791,-0.830471869038794,2047354
-0.0292902231580257,0.242841860038087,-0.0289343469355618,-1.13839810123521,-0.0382201815879729,0.516392457410396,0.358620503374682,-0.369804786412568,0.508222764087336,-0.0840140571392907,0.141146640218406,-0.517084700791849,0.681869810476677,0.422467727203213,-0.643609681452144,-0.16761538225154,-0.457584633380153,2051378
-0.233067733926556,-0.50927567459645,0.0536107291263962,-1.13619558228653,-0.526991250360425,-0.121206776595978,0.531177596869652,-0.385432376755732,1.12530835306241,-0.183126257337816,-0.0885100959361139,-0.415947194308973,1.20213904699274,1.08393994295184,-0.602717750681574,0.579408391269879,-0.93534909605393,2055667
2.03389680534061,0.374550168163648,-0.125020831726568,-0.663967679821399,-0.0812154670620516,0.102579696425128,-0.152499799922319,-0.305584721351596,0.403227656796143,-0.0589544019137718,-0.5018047239788,0.610098139508412,-1.17090240915297,0.313344613622591,-0.616834521831594,-0.470750911676317,-1.08098068421376,2057358
-0.148125933598165,-0.395255086110793,-0.101853601544033,-1.19391773378949,-0.505454879227519,-0.511346710724846,0.138878390286916,-0.281225954191408,-0.348564060556582,0.273071496037643,-0.387322746582936,-1.10224683478872,0.984539640352393,0.691916809806903,-0.604438975028733,0.433117130510135,-0.918321282813116,2059713
-0.233067733926556,-1.34488792387722,0.462714716078271,1.0954939991389,0.198161864770628,-1.23542655155247,-0.31859586424899,-0.365057152227492,0.82294503281821,-0.409887918010314,-0.225322375884827,0.935596749825481,-0.0603206398661898,-0.0327568714615981,-0.0578435550410415,1.000912903386,-0.782065527481205,2069079
-0.233067733926556,0.0234188079515121,-0.389470404906749,0.342293496213042,-0.697004690399489,1.00076109077694,-0.268083318422314,-0.0574508182872635,1.10985072146072,-0.529628018371606,-0.663681177848247,1.12593213946743,0.24989139062159,-0.295875540598112,1.70111977345844,1.27659732645449,-0.564825657984151,2070958
-0.0292902231580257,-0.555588252566774,0.126982303414646,-0.555339273168524,-0.144523347126677,-2.49711750180776,1.74495822015924,-0.398539174042524,0.845123588509187,-0.0514669069210233,0.336908437881865,-1.30956347903499,0.752932288850384,1.0429690157475,-0.752960299014048,-0.0447920461315885,-0.952439464869114,2072215
-0.233067733926556,-0.347448518292064,-0.337655248155376,0.40597249654302,-0.429730749542657,0.953093566956228,0.825173654284825,-0.405459493681305,0.0270839254620041,-0.333960451722929,0.382327181811756,-0.0743941508626056,-1.0412225609155,1.70019482487795,-0.293316015909492,0.172137017084446,-0.692007798464631,2075832
-0.233067733926556,0.404855148491904,-0.516805092459799,-1.12576367734673,-0.380152763186177,0.729405630865695,-0.162538894092164,-0.304874293703413,0.521981997572148,-0.0735019548068836,-0.589279821730419,0.639782275781193,1.08358334915963,-0.0566605967580159,-0.70980353855809,-0.354312333867328,1.26287131930308,2075846
-0.148125933598165,-1.56428820019375,0.0609627257278044,1.49305354052567,0.157498188326346,-1.93117629587553,-0.288092248544906,-0.398201276239429,-0.302422355124221,0.396673093809522,-0.216279784181777,0.100133002623158,-1.56472839686512,-0.745508804666492,-0.672590744257426,-0.288967237062486,-0.454772721993913,2076301
2.63026793036817,-0.0126485994887446,-0.694531239896796,-0.276359829854855,-0.96798653358623,0.92561738312738,-0.350410820949794,1.33792112216158,1.01350603792088,-0.891623406844292,-0.893234044518053,1.13871136437205,-0.200775245201173,0.561163173393112,1.65623857150751,1.29039178943613,1.37797804881995,2078198
-0.0292902231580257,0.939964781245159,-0.614614919818222,0.931924916171144,-0.610928503440192,0.743377085364069,-0.373354859312321,-0.372874139665659,0.159339878725798,-0.866826766774274,-0.693454045244967,0.427555231293879,0.907578407914018,0.176488086360407,-0.44952074726815,0.480848832057672,1.46972686030005,2078899
-0.233067733926556,-0.00805740691370973,0.00120527726427481,0.0220015931629689,-0.601988567282267,-0.171329482609505,-0.347793060988675,-0.0351020169353634,0.634778220181338,-0.165646868093063,-0.645592002488062,-0.455490625142099,-1.21427068454338,-0.0508142347060724,0.171803542484304,0.585193667894689,-1.01222472414518,2085349
-0.233067733926556,-0.51722016518646,-0.112225871634293,1.01464208601022,-0.558653229726762,-0.599823701126113,-0.352122691431489,-0.165991684291396,-0.011049689523972,-0.636946087552631,-0.527664719849265,0.934759490413462,1.28867510586965,0.57047535006197,-0.0394820691223653,0.308108004153783,-0.980978112800585,2086044
1.47533580707531,0.265232392401182,-0.333197361228871,-0.960037353970125,0.0194158573182425,0.4888273183311,-0.263532099599428,-0.398329568822149,-0.495494845780358,0.0819616322815981,-0.108632138068008,0.332280570913103,0.146892258674982,0.0992652613268739,-0.520116998480113,-1.6046684466575,0.190180091394574,2091555
2.02787013935079,-0.203854561320101,0.457735261342647,-0.905908098185488,-0.549721102242566,-0.884436726937996,-0.309381746987487,-0.313829519063138,0.394744479368175,0.904099593592561,-0.638177299886842,-0.432246783963792,-0.0647884755571363,0.558332251787614,-0.353489692291533,0.451475095480331,-1.09494276899136,2092954
-0.233067733926556,-0.231295664731681,-0.318175288963263,0.0460426821553197,-0.685374166276156,1.77304824023487,-0.316615026682402,-0.330027166463905,0.976955290361729,-0.573308867382036,-0.575305823630629,-0.0175595043401049,0.661682577884813,0.237380747272881,-0.462917707655828,0.682013788836251,-0.167108464942522,2096627
-0.148125933598165,0.261103044626077,2.02903169630525,1.78491825644306,1.17794042033577,-1.62267881550962,-0.286406969444921,-0.4142359940402,-0.758680880828976,0.246061235317088,0.432348589207059,-1.13817386939817,-0.0407821734559148,-1.3160937318658,-0.331913566114649,-1.6242616042799,-1.19760801989846,2100050
-0.233067733926556,0.368767041525835,-0.090627191982005,0.488146287219564,0.413667356027263,-0.0743089189179821,0.0293827315106289,-0.225519216029465,-0.017779418138806,-0.302641350662045,-0.331644224227212,0.46888218382701,-2.08551759842652,0.370437572321093,-0.460887684390343,-0.842978252289106,-0.5570978789617,2108003
-0.233067733926556,-0.392348746853781,-0.422815530552558,-0.712167250824418,-0.377123697381102,0.516466314852864,-0.229593584828392,-0.404180526298091,0.239404938675715,-0.626820459806284,-0.124494679436787,0.3674332010336,0.469820095709399,0.977237090712596,-0.420523640150431,0.381946248600134,0.038398085133794,2109902
-0.233067733926556,0.672916448919415,-0.402437679550118,-0.759545986649421,-0.323881433459318,-0.255045427825147,-0.332500916219866,-0.176450934366427,-0.86424366264623,-0.70017402546644,-0.471783982027714,0.58920922076494,0.0282001077667815,0.561551335217628,-0.226392437662455,0.403475274871931,-0.625635171424818,2110540
-0.148125933598165,-0.96719312643959,-0.412785637855356,0.150825890227142,-0.199528375245149,0.203300763664497,0.068945015819035,-0.3823981788961,1.39635629416945,0.826493881399882,0.625862279479773,-0.984931923525623,-1.22142027931419,0.460329477780511,-0.787352208786537,0.0856654668498951,1.28246417487505,2116787
-0.233067733926556,0.234905347259241,-0.567632438239771,-0.230846484741635,-0.774934675262004,0.307360831552787,-0.352933005548536,0.323245986125076,0.334460237480267,-0.824238671376806,-0.748914178969964,0.678606849584529,-0.314985790930132,-0.205405788542131,1.16600543458439,0.935576270990857,0.793827830759231,2119177
