"mkm9d_ptvper_wavelet.LHL_glcm_SumSquares_241","mkm9d_ptvper_wavelet.LHL_glcm_ClusterProminence_235","mkm9d_ptvper_wavelet.HHH_firstorder_Median_227","sub"
-1.13074438110341,-0.339689554256936,0.102202397779996,1085983
-0.30558631461095,-0.182587747189456,-0.146269390982753,1125173
-0.0146783115095084,-0.122976315878977,1.3304257416024,1154608
0.756378074652889,0.282478701927835,0.058180558672641,1181124
-0.540874963415815,-0.263541681566328,-2.20176963983188,1183075
-0.833411420129862,-0.313961471604186,-1.66957269958052,1232870
1.33006601051718,0.327691641187619,0.201201272190082,1279943
0.613819799513978,0.192535470411852,0.48063448131382,1329352
-0.305687284616291,-0.186638785761642,0.138322196556551,1330263
-0.785011798409777,-0.313365229959268,-1.48373528928455,1364384
0.147987355412819,-0.0835593283898826,0.867193634692184,1386095
0.32002138277555,-0.0327031271335384,-0.473045829653475,1458656
-0.95082141849651,-0.316672587256888,-1.65953848893344,1485662
0.547723088505817,-0.0564120777392895,-1.32261554104621,1497807
0.829610916957904,0.0729051520117076,1.07822371410465,1501387
-1.2813248847401,-0.358193698020937,-1.17402108817099,1518948
-0.373500679513542,-0.232763185146892,-0.0296984279448291,1526417
0.39104509930447,0.213232322072631,-0.177303477349415,1565177
-1.25720417664966,-0.34030587719045,-0.0634386731093297,1606693
0.290462333820319,-0.00636675272525008,0.752422313248702,1612262
0.828055897208392,0.0712504931463075,1.06347458494766,1614566
-1.01903139679564,-0.337051089380833,-0.89666971552115,1644034
-1.15868223601605,-0.322795502857796,0.116820841625182,1668599
0.655938586619112,-0.0161578271656063,0.789376617190007,1671370
1.31178701254969,0.0952410091573776,-0.172936880054355,1684230
-0.17559160617297,-0.193117878615892,0.395190976000982,1692385
-0.26250520707883,-0.12539501107013,0.0178915633590205,1720713
-1.00100185897363,-0.297028015982913,-0.275574248651553,1738800
-0.44959307813692,-0.189904023023867,-0.50734215216954,1740845
-0.699282216714594,-0.280230580768634,-0.948151383536157,1742294
-0.260133592938121,-0.207254076891172,-0.131511365712314,1767700
0.470125709589327,0.138089890789403,0.183847203198011,1768972
1.28038883071127,0.355625654654397,0.708624682142788,1889409
-0.247304090163527,-0.156577402300619,0.221372204166993,1915938
-0.490751236464623,-0.124440070628571,-0.212868928273984,1916742
-0.206342913898128,-0.181874906108655,0.339911975476756,1919296
0.896241588247257,0.0301456359200128,0.291097714659686,1926770
-0.310442148524983,-0.16842436136394,-0.0597148227133966,1938156
-1.27999489253004,-0.34548714384887,-0.579237211788124,1938561
-0.965667702542444,-0.320520064364079,-0.733644577598594,1966316
-0.870318097304378,-0.286898029456759,-0.104493015223357,1967281
-0.368641982141019,-0.256942820625816,-0.996133063256756,1973544
-0.402677170123934,-0.253100369060074,0.00807289970378124,1975401
-1.12852606461041,-0.331172358562167,-0.187068966999685,1976407
-0.0780839566982898,-0.206046994025874,0.665055323362321,1978972
0.00459101177595132,-0.0850768176549368,0.229210988050757,1979045
