"letd_gtv_original_shape_Elongation_250","letd_gtv_original_shape_Flatness_250","letd_gtv_original_shape_Sphericity_250","letd_gtv_original_glcm_Imc2_250","letd_gtv_wavelet.LLH_firstorder_10Percentile_250","letd_gtv_wavelet.LLH_firstorder_Kurtosis_250","letd_gtv_wavelet.LLH_firstorder_Median_250","letd_gtv_wavelet.LLH_firstorder_Skewness_250","letd_gtv_wavelet.LLH_glcm_Correlation_250","letd_gtv_wavelet.LLH_glszm_LargeAreaEmphasis_250","letd_gtv_wavelet.LHL_firstorder_Skewness_250","letd_gtv_wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis_250","letd_gtv_wavelet.LHH_firstorder_Skewness_250","letd_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","letd_gtv_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized_250","letd_gtv_wavelet.HLH_firstorder_Median_250","letd_gtv_wavelet.HLH_firstorder_Skewness_250","letd_gtv_wavelet.HLH_glcm_ClusterShade_250","letd_gtv_wavelet.HLH_glszm_LargeAreaEmphasis_250","sub"
-1.07505543658741,-1.04156429003104,0.165966156322838,-0.0311458591511273,-1.29719979759311,0.256745935599058,-0.696454260076037,-1.84113971617248,-0.77604619476163,-0.278438449485359,-0.298737796752966,-0.0799317443584775,-0.111055482792093,-0.0829667324204985,-0.106892028929639,-0.157724700520749,0.168897098417674,-0.00168770745776087,-0.267926354422473,1916742
0.724369989837638,1.51083038228316,2.13241691337061,0.333176497018479,1.95504221061618,-0.508401915870572,5.43881637379624,0.0468490701816818,-0.704582363338286,-0.287915734988996,-0.866217382299228,-0.133222749916805,-0.135041392757616,-0.323628225180253,0.0335841475168833,-2.39436749937156,-0.222129381665991,-0.157814382944319,-0.271949439353971,1980052
0.465868682838081,1.24261732565142,2.02059680309164,0.339382398732464,0.532009368518465,-0.221931217826148,-0.470382969867115,1.11562098086877,-1.31334963587951,-0.255646661806692,-0.496547081834854,-0.198180595734436,-0.163275346234679,-0.311940724684917,-2.18043235474989,0.216834589755438,0.171248109764948,-0.0574059205721369,-0.166130723612345,1926770
-0.715320796197588,0.248450787040014,0.0649160218972702,0.340167052728059,-0.538043586766475,-0.448367791152473,-0.175466137829491,0.0974744329774771,-2.41627800102228,-0.283882707573988,0.427152776683301,-0.114525983324368,-0.113210249431608,-0.302578842188737,1.4208779506564,-0.343709580977059,-0.094302655261427,-0.0725270788914689,-0.270752134261773,1979045
0.522149898909086,0.132235205884603,-1.45073041743816,-0.554055966953687,-0.287917170834839,0.0372082531550694,-0.672476122863224,-0.329166286773781,-0.488186708771117,-0.268930449174991,0.891528197741407,-0.262811052272967,0.0690113547114376,-0.290995249481793,-0.246212089792854,-0.0612501290619955,0.12502479246403,-0.0415520470105396,-0.261994359171905,2196212
-0.534818026978808,-0.138753393804436,-0.0467966110737512,0.180387863899315,0.246282328407624,0.478662982061832,0.142902644463021,0.0127449717008894,0.83754747103113,-0.146286818023086,-1.75394044819171,-0.266919488474544,-0.633195895401928,-0.199489835258879,-0.00255236996415088,-0.0256705269693373,-0.514696472398015,-0.0174437396747569,0.49484606398252,2393207
0.430932745803,-0.953001473942068,0.0093303139057025,0.28286383566565,0.188642921071941,-0.425706781378166,-0.413757447009336,0.21317153580279,-1.21355132484521,-0.265615400537623,0.0499790071364156,-0.207675925633778,0.171408537219247,-0.297357749143085,0.218393644903515,-0.698447615082837,0.36639489396212,0.141456186454616,-0.271191380153363,2146138
0.639406012847322,0.230554452343721,0.309586939076493,-0.979716871755849,1.32370180344776,-0.464993427977555,-0.0770349463676495,-0.0939394648211548,0.118529960810054,0.205075737261776,0.129191177960769,1.84804596573801,-0.0569911055671137,4.9556809993625,-2.91027592193736,0.0063798063890175,0.243144015422593,-0.0543938660015927,-0.220470915363148,2228399
-1.72881522336202,-2.61442064818273,-0.805701450934693,0.345994269008448,1.0769201723114,-0.457857306517904,1.8831767793526,0.105447102831105,0.587538581684231,-0.282481936401371,0.410549299641438,-0.103644935891243,0.293193647301245,-0.323675557507681,1.43848322573984,-1.17419289559099,0.0308497310405395,-0.0389280136171973,-0.271810465802016,2144796
0.636098524346544,0.583935127827547,1.06314731481979,0.132720077908573,0.722433635615675,-0.270124553411161,0.1103871708202,0.0105722243051344,-1.68746667658538,-0.230573051516537,0.550020101029399,-0.251678813859015,0.0461232329999967,-0.321177737425255,1.58770792945182,1.19874154749012,0.030800285388156,-0.0354858635630244,-0.271154661760393,2234271
