"mkm7d_ctvper_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_237","mkm7d_ctvper_log.sigma.4.0.mm.3D_glcm_Idn_226","sub"
0.698966147816713,-0.689130099256814,1085983
-0.516669013941111,-0.0568633563139534,1125173
0.255025987425377,0.377116237761722,1154608
-0.389365974761491,0.848398372151204,1181124
2.29094352471318,-0.141316854090968,1183075
0.96309457718638,-1.1690778590077,1232870
-0.0583081377958061,0.544839592750535,1279943
-0.63389008032936,-0.181176416317815,1329352
-0.589362460805447,-0.252715493043809,1330263
0.618616732535398,-2.8142617020549,1364384
0.127706022400014,0.241075633299511,1386095
-0.561356029801076,0.956993635492493,1458656
-0.125112457597856,-0.101223664733378,1485662
-0.39237728807424,0.320792075383482,1497807
-0.47329185280015,0.345262854260417,1501387
2.09076855831705,-0.960172774157005,1518948
0.11244772107914,-0.0457122478694266,1526417
-0.766335008091485,1.18627205545113,1565177
-0.661500047375499,-0.428439368460596,1606693
-0.113281099760832,-0.306997909090018,1612262
-0.286113833021081,0.394662495211136,1614566
0.189956072406753,-0.695326555822016,1644034
-0.364450404572567,0.183584663952625,1668599
0.0547989398446201,-1.15008723315844,1671370
-0.102176237420672,-2.38337613515114,1684230
0.647084248625726,-0.983687213459208,1692385
-0.557922924976365,-0.125518097873075,1720713
-0.62377126257231,-0.144606668664629,1738800
-0.583930250580411,0.846738413854993,1740845
0.869729569540489,-0.448857284477806,1742294
-0.330107745410222,0.49696849370757,1767700
-0.345372251780792,1.02983165310196,1768972
-0.677822743008899,1.72167022506318,1889409
1.71006273918791,-1.68945982350048,1915938
-0.440372447967359,0.00487413818665821,1916742
1.39702259094323,-0.938862543456157,1919296
0.543527917569015,-1.0814022053055,1926770
-0.722627160460971,1.95710435705689,1938156
0.0602418985881705,-0.163760271028834,1938561
0.260726199898155,-0.362032593846249,1966316
0.134074108593582,-0.0254616999014333,1967281
3.02984990317128,-3.0809204071307,1973544
1.30763895937414,0.0518279994530259,1975401
0.482642241863826,-0.526596757376843,1976407
0.0496149208582871,-0.527826378444385,1978972
-0.387390616300522,-0.321370594362753,1979045
-0.543635934410859,-1.12191967359915,1979422
3.37133806662314,-1.68603278359842,1980052
-0.643347036809243,1.04403333965723,2001182
0.806566984078945,-1.12853534565098,2002465
2.24397259381654,0.49234272890794,2004451
0.366763201266971,-0.917850620274698,2006164
-0.272842236681024,0.221566459751569,2007309
0.078389667063003,0.0566200457861447,2009915
-0.264918392981731,-0.0116656836090735,2010259
-0.161048671483599,0.56969119719892,2010554
0.00598819583909443,0.325966978059279,2026671
0.0209304372199723,-0.726974749408887,2033049
-0.699976963905052,0.456656350442101,2034136
0.44517149793604,-0.0727067616345928,2040495
0.265992014052164,0.261166558506347,2047354
0.150442024460083,0.221386083106057,2051378
0.154239378437108,-0.267489509323488,2055667
0.0928257405420554,-0.352979503373831,2057358
0.080498458304703,-0.130803931190272,2059713
0.0151591311088924,-0.85173562182736,2069079
-0.169093523281874,0.0839324468108256,2070958
0.498782792349961,-0.257403598682425,2072215
-0.0745264866377747,1.06952016993682,2075832
-0.480216727872794,0.245001946062425,2075846
0.477330460578852,-0.512420016572222,2076301
-0.704724407603578,1.90793681803133,2078198
-0.711183860005559,0.454250787149227,2078899
-0.0712640868670635,-1.07676230898917,2085349
-0.100224358066166,0.575422448778956,2086044
-0.654438410938378,0.045530784457953,2091555
0.338400701644586,-0.435457213619118,2092954
0.110631632965307,-0.013089259138928,2096627
1.20392245453956,-1.90783054944035,2100050
0.0801202289613621,-0.85548155406644,2108003
-0.599965846399479,0.467655411552123,2109902
-0.293671349867717,0.165530944179029,2110540
-0.481151091180607,0.443980416925071,2116787
-0.54686312175049,1.37191099599877,2119177
-0.489503461347318,0.699924525257324,2131601
0.736069698697398,-0.218681113880193,2132424
-0.705707041511906,-0.00937881419844777,2132982
-0.414754957481662,-0.0713964663780299,2133204
-0.0953797992728514,-0.803638590185822,2133380
-0.474939194577704,0.161725772658364,2134220
-0.637078128642972,1.49092685370387,2135748
-0.23524872786631,-0.126513912264601,2137799
-0.101508830988907,0.238855418513015,2138375
-0.135953128988252,1.90910871553275,2138678
-0.313438978080484,0.236576727932821,2139733
0.381679162068434,-0.509254646949372,2141116
0.158411272393694,-0.709952429584698,2144796
0.830724214315687,-1.48051068122509,2145166
-0.0354648351933411,0.436200196515071,2145694
-0.189332213823485,-0.851622237286752,2146138
-0.569536091788996,0.0739245064673005,2151024
-0.292550896077685,-0.74748391639553,215131
0.695408968454469,-0.453011342175833,2152442
0.804215278671408,-2.26602437872174,2157529
0.159453675385665,0.123540360415796,2158101
-0.341575535157863,-0.585494145102039,2158329
1.41469664536709,-2.32922219860989,2168082
0.486988074859816,-0.41940996685086,2172217
-0.250938629785825,-0.178991014462042,2176530
2.45969400812816,-0.322415451433605,2176784
0.257139591295267,-0.733368027848444,2181724
-0.115657251028471,1.5879961546941,2183291
-0.56549656180597,0.381683907197717,2183356
0.259280109001771,-0.808442419202787,2185290
-0.631576039793447,1.28767263757457,2186951
-0.685452604810435,1.77704376601922,2196212
-0.343489703559903,1.28573967912773,2199403
0.322725154590479,-1.22329047470687,2200416
-0.278921171767536,-0.332339898347699,2200813
0.116658069963234,-0.462715499400864,2205389
-0.171200248008884,-0.251199450631831,2212664
-0.473679533604812,-0.118821418713385,2217034
0.730500088086776,-1.52466367111195,2218615
-0.352501010412424,-0.619622688145383,2219842
-0.567934506581629,1.37847169558059,2224150
0.371206603459732,-0.954967768336227,2228399
-0.0400608182120969,-0.945539257605507,2228400
-0.350436017157465,-0.539803744667383,2234271
-0.470710523768679,-0.812125922732395,2234422
-0.315458625922931,-0.142711901534897,2237571
-0.229712748170289,0.130908334978676,2244172
0.714502216887455,-0.137963482476385,2247869
1.27303809627397,-0.0326683733575443,2250648
-0.106764829470487,-0.15122324182354,2250836
-0.28998241868986,-0.105750248568702,2267382
-0.0559541197132309,1.12693482378151,2269346
-0.0282048030167866,-0.4503311482312,2271329
-0.455506142693447,0.361173821820876,2274521
-0.597778594875634,0.438090177972697,2276121
-0.391299794643483,-0.201366469381474,2278618
-0.393448501126598,0.15246325583753,2285214
-0.613800018321386,0.342569561348322,2286108
-0.637918337427166,0.183701330906655,2293123
-0.560757476311625,1.46642748601944,2294852
-0.147306860772817,0.613676060910623,2294873
-0.532553365974786,0.0770653104163042,2296332
-0.148786017690899,-0.25155728432445,2305114
-0.474566778226309,1.54927768440062,2305115
1.22675416649137,-1.70031867483182,2306459
-0.276227584156262,-0.328117724305396,2306893
-0.731986685056106,1.24733160828455,2317120
-0.743801000790306,1.9253895960475,2319068
-0.627984737889123,-0.588030009590098,2321962
-0.79672417021294,1.84419069279946,2331869
-0.0422404413130618,-0.288255624673378,2336735
-0.59646805967048,1.44785620649177,2339674
-0.453053668918293,-0.292024625973515,2340155
-0.685999006982673,1.44998879982797,2340322
-0.123538120209323,-0.455355922434571,2350037
-0.0623808037014899,-0.312750106054388,2352038
-0.120628729136005,-0.157427045848132,2359944
-0.167379888163918,0.401220393685699,2381907
-0.613924632552831,1.10537663281462,2393207
-0.487005238804726,1.91609688958098,2395415
-0.507212550560958,0.511033880541086,2395943
-0.638088963419847,0.716210716124156,2401405
-0.67810904253218,0.727797460846958,2405144
-0.707204932271455,1.59166792888315,2414406
-0.246989455005559,-1.39327440501695,2419459
-0.565328272214266,-0.548435054637413,2425694
-0.740889412055117,1.59728974446089,2426863
0.0757982184382263,-0.556359286807066,2430773
0.0520368124120489,-0.0243738931040109,2439458
-0.474083855718949,1.31668521953723,2443354
-0.630572584207895,1.92657137776067,2445526
-0.576239981249698,0.115140597263764,2448298
-0.429561485052247,-0.22094212649531,2453577
-0.204795862286384,-0.25547502232089,2474709
-0.057290001390425,-0.831226613216421,2480056
-0.735998436007314,0.87128625645934,2480330
-0.577585236738883,1.45076623615434,2487135
-0.306839149020575,0.929106278140206,2488660
-0.37099709143396,0.507900725603948,2490180
-0.657977339706923,1.16300732686828,2493534
-0.161458608205957,-0.517173969539163,2498991
-0.575250844683925,1.16081701388666,2500377
0.430440348364738,-3.99268091453013,2504802
-0.540566381616086,1.22549397209426,2510402
-0.644447621317385,1.79063855777545,2520618
-0.644423722380523,0.656270042663563,2559453
9.95310886683502,-1.47492395248506,277752
0.458842140223933,-0.221369064256789,308862
-0.611821494732165,1.51065940173491,58325
-0.643613848089947,0.643293049554095,92173
-0.408729403156218,-0.0806455805343193,923666
-0.504527894596566,0.208326645972758,965005
1.78439522291087,-2.21119562001517,983079
