"letd_prg_original_shape_Elongation_250","letd_prg_original_shape_Flatness_250","letd_prg_original_shape_SurfaceVolumeRatio_250","letd_prg_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","letd_prg_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","letd_prg_wavelet.LLH_firstorder_Mean_250","letd_prg_wavelet.LLH_firstorder_Median_250","letd_prg_wavelet.LLH_glcm_ClusterShade_250","letd_prg_wavelet.LLH_glcm_Imc2_250","letd_prg_wavelet.LHL_firstorder_Skewness_250","letd_prg_wavelet.LHL_glcm_ClusterProminence_250","letd_prg_wavelet.LHL_glcm_ClusterShade_250","letd_prg_wavelet.LHL_glcm_Correlation_250","letd_prg_wavelet.LHL_glcm_Imc2_250","letd_prg_wavelet.LHH_firstorder_Mean_250","letd_prg_wavelet.LHH_firstorder_Skewness_250","letd_prg_wavelet.LHH_glcm_ClusterShade_250","letd_prg_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","letd_prg_wavelet.HLL_glcm_Correlation_250","sub"
0.0583169583995714,-0.310135452200856,-1.03305457050963,-0.538451693761365,-0.47565571042094,-0.26449185560803,-0.734647593411269,0.278021909561534,-0.246557044715587,-0.642315098951976,-0.239929117748895,0.0704518592248668,0.494722804655939,-1.8594718558553,0.893429142738542,-1.26833550636627,-0.0936539883518838,-0.192116805903445,-0.54016991574491,1916742
0.688877247703935,0.468613531450938,0.298606137036551,0.750072837562209,0.822165443282337,1.36691211825471,2.17526651952696,0.0970197496316684,1.00470463113196,-1.21432999489225,0.526342628180521,-1.08466164762108,2.43212258750249,1.13073565431546,-1.73503242287598,-2.38608346071368,-0.334375481988246,-0.215978388446937,1.52816994912433,1980052
1.60280737715455,2.84964260983316,-0.315798338208773,-0.120102273883421,-0.109028429267299,1.03139634209554,0.317276702397801,0.172619747915701,0.690304783011321,0.296221262423339,-0.381938015083774,0.0752459692715532,-2.83759555435544,0.692409571032289,-0.141196039832318,-0.669259050602938,-0.043249547377551,-0.210184674808349,-0.204352920344022,1926770
0.416819813286208,0.0573668448000064,1.38238840853188,-0.509451713979632,-0.443236624258465,-0.182369161739561,-0.103798407604586,0.0979578760676798,-0.622978011402851,0.583394580569807,-0.327968425301496,0.271456363292663,0.909661850785061,-0.0197326630832495,-0.599278060747115,-0.598545101346843,-0.0420009528428877,-0.21709922419504,1.29963815252015,2196212
-0.190492548661462,-0.536563652911634,-0.0744798186410225,-0.539911020146738,-0.455067416934554,-0.315447265358645,0.612820648453135,-0.140135816388962,0.442771671970412,-3.93789458017808,4.59186629159663,-4.47952896857951,0.110639382883233,0.316413116584961,0.293594313116588,3.4390830618755,0.820621069441538,-0.197937071058459,-0.256226786053783,2393207
-0.0830368874453743,-0.598949273915394,-0.112778283142444,0.256441421674263,1.8046381170253,0.0285070464994245,-0.258955673276787,0.123782491789463,0.22071129511489,1.19755739295089,-0.283760962027358,0.378513619692454,-0.00263580244608105,0.476388431586822,0.209982340318564,-0.229338410026327,0.0159047341172081,-0.213896698294022,-0.358200432929863,2146138
1.5985664293011,1.20381274182398,-0.460774765790896,-0.182426967597996,-0.231401547055772,-0.39737843105981,0.166255155550228,0.0850972357068573,-2.44211935631084,-0.481981531022496,-0.405204103133041,0.00268380758670125,-0.0963389344528666,-2.72628496450324,0.135403544287407,0.141197719903384,0.0339519239023408,12.3838100664886,-1.03811495473233,2228399
-0.283936901770934,0.343779171843127,-0.0645485898598313,-0.0906370021202872,-0.340138391286312,1.68378462934111,1.75676412490627,0.114527769970012,0.0501437048197703,0.909252694127964,-0.286381891180116,0.375074483340011,-1.52443762275492,0.362770774965932,-0.39007064612825,-0.42643193351529,-0.185963041011213,-0.217350284229959,-1.24062418982867,2234271
0.882028308777111,0.570615316427289,3.09560793018485,-0.447819089983829,-0.368377034685739,-0.0682977479706203,-0.277673416727216,0.309442634224931,0.902912529251968,0.106459361962433,-0.141519833889942,0.194846858556333,1.17266744576674,1.0347156427344,-0.0575198062909724,-0.347787620623353,-0.0272502412269941,-0.215556331100849,0.636357127669704,2296332
0.754346377918268,1.80180862000305,-0.262380957344455,0.160058719752968,0.141727208297409,1.22118853105331,1.43886661635101,0.121050024548821,0.480580194304139,1.17174549644946,-0.269003577314776,0.527441098129353,0.330302957456566,0.849612960329164,0.227414765172565,-0.326129528417681,-0.0919491886096618,-0.21687865209238,-1.61585332662811,1684230
