"sub","lemm_prp_density_250","lemm_prp_sphericity_250","lemm_prp_v3_250","lemm_prp_v8_250","lemm_prp_v33_250","lemm_prp_v45_250","lemm_prp_gradx_250","lemm_prp_grady_250.x","lemm_prp_m002_250","lemm_prp_m300_245","lemm_prp_m003_250","lemm_prp_volume_250","lemm_prp_m012_250","lemm_prp_gradz_250","lemm_prp_min_250.x","lemm_prp_std_250","lemm_prp_kurtosis_247","lemm_prp_energy_250","lemm_prp_v42_245","lemm_prp_m110_249","lemm_prp_m101_249","lemm_prp_m200_250","lemm_prp_m210_247","lemm_prp_m201_239","lemm_prp_m021_250.x","lemm_prp_m102_241","lemm_prp_m030_250","lemm_prp_m222_250"
1154608,1.03382472611976,0.372976502040123,0.174841969627524,0.434081599811282,0.298594037800655,-0.2363838028555,-0.42150071963742,-1.11663242492192,-1.11640636605241,0.58774944236573,-0.0584884490741976,-1.05628241622917,-0.131578526660651,1.45357947993674,0.124538500651722,0.895970997598106,-0.870232988204835,-1.44333622136149,0.289013182680614,1.18443247849762,1.4564882064832,0.160134892123756,0.681415259985625,-0.251834660084251,-0.323364206768295,-0.353110064925937,-0.393105163532258,-0.0701180046187834
1181124,-0.42365946769041,0.511590038141266,-0.0172430612848214,-1.39732696699941,0.415645929956817,-0.0384495934054171,1.51731261236221,-0.858452373867636,-0.520532743011043,-0.088887097956757,0.197859107027598,0.056765139900916,-0.299880178644252,-0.598818565315668,-1.20536012232086,1.41024937996599,0.898123547013962,-0.648982075266507,0.795046573134991,0.27324794507757,0.271307870160663,-0.841013090346226,-0.152846493148891,-0.260147098177115,-0.152827624182471,-0.427651171411932,0.183656276378819,-0.17039997801557
1183075,1.09542324528172,0.196634238007869,0.174841969627524,0.434081599811282,-2.49853497345206,-0.258318633886205,-0.600515498617959,0.218621278226895,-0.094278588706392,0.387906348421362,0.371053060133009,-1.04487606615443,0.886955009665618,-0.910165215764301,1.10807831265954,-1.57110104101649,-1.0256177054383,-1.42572855192548,-0.992469268744877,0.727216814439933,-0.76867330120249,2.01664168526534,-1.63109772625886,-2.09945062926502,0.422067230790497,0.618037459904272,-0.0328634190655972,0.00167554951232499
1232870,2.08783833282288,1.35017466482548,0.174841969627524,0.434081599811282,0.160382640122784,-0.258318633886205,-0.697063932320016,-0.0867321647332698,0.332542640272585,-1.07899786892523,-0.808957355615656,-1.150981648245,-0.216483751932592,-1.21164441715683,2.29828892914173,-1.77653853796364,-0.793421616128183,-1.48814523053682,-0.992469268744877,-0.73918637706816,-1.61418055103589,1.50929431202505,0.372147749821571,0.626998536584574,0.00238467765000346,0.423599019064328,-0.0748011187760271,-0.0194289646344217
1279943,-0.559923834190589,0.804907541225739,0.174841969627524,0.396894001817271,0.68483277159756,4.95281851851663,1.41619590162997,1.18538597540251,-0.228415327772002,0.413243662751669,0.507008075979263,0.824969554236647,-0.527305631478582,-0.617526936655957,-0.485377737135533,0.219118924645424,1.24409172707888,1.26596141665635,1.5173325859722,-0.330992011174409,-0.568204994139643,-0.337161759336831,-0.0802490007393466,-0.107015248008156,-0.0693413130382803,-0.66683877332131,0.161220476571839,-0.149605957051601
1329352,-0.324804538938981,-1.33854228775419,0.174841969627524,0.434081599811282,0.27111835561495,-0.258318633886205,-0.214281991500833,0.862720133421958,0.0547358491304933,1.56057833074379,-0.465178880097817,-0.370044564058404,0.123009490537142,-0.0338448018363011,0.545057117002851,-0.0198461016586417,-0.99960819089043,-0.869895365047201,-0.990905840109604,0.300820965365965,-2.45806434509145,1.2338867817716,1.12992562286417,-1.87965788559897,0.735222585862111,1.19097544332667,-0.838826443990939,-0.045412692665832
1330263,-0.496243413477897,-1.27483581621307,0.174841969627524,0.411331185644121,0.184993010277515,-0.258318633886205,-1.24699239114223,-0.0946141497815346,-1.36519106435334,0.831346202620229,-0.794818553017504,0.151375950598341,-0.314724831417677,1.58706233433708,-0.488033742925116,0.835186784298983,-0.268544292473685,-0.39866653035391,-0.963701866029394,1.15933856616884,1.85765760292574,1.95067191549742,1.97684773471168,-1.17737231202674,0.103800713520233,-2.2195501495371,0.125563273010737,-0.0708709120092706
1364384,4.36286607962852,0.872874797336314,0.174841969627524,0.434081599811282,-0.71852870531963,-0.258318633886205,-1.87141026064092,2.19953766721428,-0.51272405093922,0.125628153436614,-0.528869919041373,-1.25169352991264,0.130389507255546,3.26607523364587,-0.338854844267074,0.519100614699692,-1.09666765446209,-1.77472260318481,-0.992469268744877,-0.779439679494626,2.07868986069174,1.63223443363275,-0.180883450643663,0.107147446282276,-0.0565801563297926,-0.686918959013956,-0.109160109305969,0.0107786688284099
1386095,1.28022555561652,0.534339892182369,0.174841969627524,-2.77585884496607,0.0944785285486269,-0.247252867819694,-1.72850612987742,1.21754873499866,-0.950179126399759,0.638126036157625,0.381557175923541,-1.0595540050103,-0.118165434623388,3.93463617645928,-0.998775452888808,2.94017362424615,-0.893290006197667,-1.01123566281822,0.332885738636246,-0.206133333921876,-0.465479956393116,0.158917147918432,-0.308589551108384,-0.484212659507495,-0.401997206887695,-1.01808602908613,0.121457369650067,-0.158700195955085
1458656,-0.617310017776227,-1.55347112122354,0.174841969627524,0.434081599811282,0.611266935187201,-0.214828090071641,-1.2173058918804,0.296200932729711,-0.614845109788839,4.54438075251996,0.152731222219864,1.19023802058344,0.0477859087423094,-0.0343177639861179,-0.397314850854109,-0.16026439314442,0.563262334616792,1.10660231795808,1.19224035132788,0.5883204460837,2.77740418218138,2.7293472388881,1.67470276654336,2.54847380264284,-0.790638111459791,0.182932029708593,-0.54540300418504,-0.0376657127945651
1485662,-0.479592473802553,-0.0467179212499316,0.174841969627524,0.378643165343453,-2.48111913867524,-0.258318633886205,-0.389124914457993,-0.545859511724097,0.184777690644234,-0.506714438321612,0.090824200401897,0.300012186843549,0.405469768969214,0.48611269460496,-0.705792920901065,-0.782506952757148,1.94869302053072,1.51784327149229,-0.992469268744877,-0.595909625090628,-0.496790839354381,0.551103571259328,0.594223132044569,-0.0513702673182742,-0.272855988610274,0.736960236604003,-0.29086250964897,-0.106504970894202
1497807,-0.372523990087498,0.280635063860163,0.174841969627524,0.434081599811282,0.467766813824492,-0.060538997467238,0.477487070857395,0.496222333290123,-0.56259506933455,0.146791281336218,0.430929999390337,-0.13502069972779,0.0876237085571299,0.373664648890269,0.237103787009978,0.351425179934293,-0.787124757210769,-0.526468244844574,0.884078747930529,-0.814823126564112,0.685552227060109,1.19677043113507,-0.430349155782807,-1.9179809399365,-0.130422047037598,-0.857020572616218,0.011472788219043,-0.140641056691316
1501387,-0.452370556623074,-1.43693510569357,0.174841969627524,0.434081599811282,0.653302965960427,-0.257394134011943,-1.44248952338156,0.607650237973722,1.6294983320459,-0.283326987152506,-3.82473318771971,0.0312113788807702,1.31462164125899,-0.929582213102426,0.61784899833911,-0.51799692602692,-0.242763341542466,0.868825171543098,1.07009204678645,0.144309861004798,0.0799083692859174,-0.858084835347382,-0.897139899423027,0.660256891430422,0.0379330948053447,-0.176721419079844,0.0523601624143371,-0.1722883274032
1518948,1.36612727130704,0.958785562891388,0.174841969627524,0.434081599811282,0.383273807856985,-0.258318633886205,0.30828504120386,2.30102849739695,-0.771312519402725,-0.563192550523331,-0.333823323243967,-1.08528460866726,0.20672662966769,0.115731821240255,0.0183178861099312,0.294848116643536,-0.599378026655548,-1.46839451258327,0.131255288673401,0.851766926102716,-0.600033042107849,-0.130673770102506,-0.752288597890099,0.419130563680979,-0.0831922313213486,-0.247319887797351,0.0965688270706822,-0.100539560683724
1526417,-0.0930702261528447,1.6491841259689,0.174841969627524,-0.348557742788905,-0.0464371719726244,-0.258318633886205,1.69983738791297,0.410100014451458,0.620470507086382,0.128855118002153,0.763805799748767,-0.569346215751859,0.507823398600697,-0.324987322928337,-0.984282378778606,0.456150730012929,0.367190629968327,0.38012103809861,-0.992469268744877,-0.197963593387708,-0.766204134859704,-0.713138138352626,-0.382254644315581,-0.085321611929845,-0.28541346001403,-1.38131060808643,-0.110536150210207,-0.120878287733058
1565177,-0.495177706160822,-0.0402058650668593,-7.82666458808759,-2.9832816832832,-0.0532359823758989,-0.258318633886205,-0.544167998331616,-1.04717031365711,0.688459235525627,-1.6830131189267,0.532049746541987,0.264555238161617,0.292016366091964,0.43436122938189,-1.52929553331707,1.60026601069866,0.272184219111261,-0.21160504912139,-0.992469268744877,0.101869394876372,-0.886977302498654,0.490544597860246,-0.131439096465528,0.242643449024786,-0.792896150947093,1.86874999468108,0.339480066906858,-0.0546121038167476
1606693,-0.667424970764337,-0.318329458426912,0.174841969627524,0.0984652419652962,-0.22116970606211,-0.258318633886205,0.483943083358891,-0.597715388217794,-0.643455697056663,0.319215441252999,-0.203708694926723,3.09748585866144,0.134622895041052,0.252496158946954,-0.819838839946252,0.194141607292961,0.0130305139636644,0.52949073180779,-0.992469268744877,0.211322658914226,-1.08905916678056,-0.112048428624843,0.278007071886264,0.248167787075224,0.0620600715389651,-0.412970638448158,-0.236764246777182,-0.0406000663565044
1612262,-0.358708716286599,1.21174977960432,0.174841969627524,0.434081599811282,0.458892690674518,-0.258318633886205,1.51893986301895,-1.09860293386668,-0.155131338981286,-0.198372538688437,-0.102610382153487,-0.158629191742942,-0.0736958687570599,-0.654916753787683,-0.340142364566758,-0.0993156984004294,0.594310835041179,1.60390274903393,-0.992469268744877,0.273791107009353,0.0783379032255772,-0.779697404804836,0.213965351540139,0.031011001003632,-0.0785196981904124,0.0328001113490791,-0.0748483277285805,-0.134902984927607
1614566,-0.240858395656036,0.00646866450686742,0.174841969627524,-0.779237162006303,0.144582470717854,-0.258318633886205,1.07076804993565,1.20149737572707,0.688311246815337,-0.716236204540588,0.88384166604261,-0.400107812317399,0.251338439176519,1.53984514394334,-1.12847780379218,1.57901805499417,-0.322705643249539,-0.266650694317964,-0.94740840502629,0.0827390473906329,0.560348644740513,0.302973712592372,0.506184402538875,-0.546841431147824,-0.312018380119559,-0.365510131342368,-0.140965381227776,-0.141895362043876
1644034,-0.111886095889429,-0.879914497278723,0.174841969627524,0.434081599811282,0.304184075972134,-0.258318633886205,-0.344220821581567,-0.375216506678372,2.75504049628807,0.0991693056226971,2.56981849708391,-0.624521118438956,0.450516908458406,-0.630775512540217,2.01751632690206,-1.95040439205714,0.16479562681211,0.175322372181799,-0.992469268744877,0.111892307738699,-1.44300600147845,-0.401962306940214,-0.456103645630178,0.408560982302536,-0.74793754108331,-1.3917284102622,0.080925386119557,-0.0492452695714424
1668599,-0.440881300275272,-0.17661607588344,0.174841969627524,0.391724349255218,-0.371386949384239,-0.258318633886205,0.745870448557816,0.529277779957457,-0.766074555380168,0.430464067079424,0.633267820620542,-0.0137950721893135,0.400609748423089,0.00407446519561007,-0.582354192554595,-0.341997174511454,-0.282061939532822,-0.30406138120664,-0.992469268744877,-1.25899968340727,-0.868636180710547,-0.0124368179243758,-0.109993664735227,-0.393882094956754,-0.305671602280884,-0.307342271572216,-0.215679263575709,-0.0213465845929474
1671370,0.428412294429912,0.789431493129637,0.174841969627524,0.434081599811282,0.620717211178597,0.0612395348828161,-0.339221280334055,0.607742823589949,-0.116662889730824,-0.62786348746744,0.514726354854442,-0.89588614463559,0.284666471660578,-1.20408757255998,1.6369814756979,-0.396050023404497,-1.31137834674186,-1.56965918347999,0.676720941057421,0.767291112925411,1.39883085888963,-0.0559777136342211,-0.624900080410918,0.252838911931449,-0.188741054651899,0.843628705850765,-0.0170229790818281,-0.0958279259891052
1684230,0.466542685403119,1.28194163071029,0.174841969627524,0.434081599811282,0.698716880103292,-0.0765203087821563,1.29517328305525,-0.114100369281105,-0.68369261338254,-0.564805011746541,-0.165909844287652,-0.88032399259564,0.45705424174075,-0.851370135906529,0.151364391838644,-0.478387344388512,0.290577421151811,0.110239113154284,1.08647444392958,-0.0836947995440396,0.062082432755449,-0.195974847120803,-0.265656539232646,0.0278987632543534,0.02763395578526,0.63593425304252,-0.165629364480653,-0.18548402142713
1692385,1.21298919588068,0.676821003716832,0.174841969627524,0.434081599811282,0.218688349563452,-0.258318633886205,-0.1130031751941,0.366361313934773,0.395474875650694,-0.116953542219893,-0.26061199597978,-1.04469922351762,0.0720822567545798,-0.545153579409478,1.56776432793658,-1.66140554736339,-0.258112791344292,-0.690009954792964,-0.992469268744877,-0.0548590154624184,-0.0276204052570437,-0.0983781246007343,-0.33517611334988,-0.0272807171828882,0.0243296238418124,0.547748177393321,0.0210188213005698,-0.164599175527862
1720713,-0.533650725402334,0.518218926205354,0.174841969627524,0.223411227833158,0.351316497637537,-0.258318633886205,-1.21411193673751,0.88055245432498,-1.33213888143156,-0.257875508039979,-0.271664542473288,0.504177011049489,0.215814961455633,-0.0910659496804589,-0.946416993669103,0.205750185098655,0.198675391090498,0.637076817956413,-0.990047558814115,1.13370748944289,-0.870314779861226,0.319347272003875,-0.56599702936711,0.424998049791837,-0.121155324211022,0.127550640196923,-0.198373952703255,-0.062198249780017
1738800,-0.476970610639247,-0.371430461571553,0.174841969627524,0.434081599811282,0.72592201031561,-0.200979031046989,-0.593949810805662,0.144618201848879,0.276839258723763,-0.568979721080691,-0.0718462343142859,0.277111065375668,0.023341050793953,-0.348814344710879,1.84363400512588,-0.77515418762233,-0.635097457058084,-0.449124937880475,1.13675793093676,-0.0381320135726266,0.209334918370593,-0.632979781929398,-0.11267510930226,-0.24213323543141,0.0585019894612053,1.03302413011838,-0.0581702232975688,-0.174214018345006
1740845,-0.629618115322123,-2.16167384043993,0.174841969627524,0.434081599811282,0.393386029266591,-0.258318633886205,-0.340287994540984,-0.43686247837817,-0.652377049823319,-0.126768455203749,0.103081748010211,1.48415048297432,0.190665226486907,-0.17423457811168,0.47603904834453,-0.84610171382205,0.659746951334812,0.383537635141959,-0.992469268744877,0.0118669753405453,0.322189405168652,-0.924514103318608,-0.183371264293249,0.653829548198265,0.231352526008786,0.900312193685207,-0.186963767056244,0.052532755739873
1742294,0.867089296428491,0.545472775070646,0.174841969627524,0.434081599811282,-2.40192454854092,-0.258318633886205,-1.16336942989745,-0.640537095557809,-0.22615279144606,-0.437571112664787,-1.26238823700618,-1.01295597020885,-0.106545560988346,0.868253220722564,0.048703524601076,-0.890544261500667,-0.208990590393967,-0.892350527074298,-0.992469268744877,-0.734172206223429,-0.0200281954745022,-0.166775071511967,0.830702878230151,0.108442769242885,0.981771575047262,0.0344908747230721,-0.680597518790067,-0.071713373502686
1767700,0.0813348241716967,1.24315392803998,0.174841969627524,-1.88056660327502,-0.577393777728713,-0.258318633886205,-1.2318076507785,0.202743454503632,-0.838162985012027,-0.476733105789068,-0.0891740339840775,-0.717098238812979,0.134896714581183,1.76228024035536,-1.11924639718615,1.11473465558821,-0.358107563768903,-0.672526422955787,-0.992469268744877,-0.340674104818742,0.39209085008807,2.92964857377174,-0.848919161668528,0.295380974511651,-0.221304827601223,-0.318016056044953,-0.00536430358025118,-0.0957838468734858
1768972,-0.611235737444856,-0.217951020004398,0.174841969627524,0.199840053664967,-0.261023901409476,-0.258318633886205,-1.00987301952765,0.0337699560898941,-0.160983318643585,0.518183645951502,0.056721671693468,1.48344311242705,-0.353620362713901,0.228191936992605,-0.907965787249639,0.124897976072602,-0.169602952467196,-0.523517083194603,-0.992469268744877,0.427949765896143,1.44299805707634,0.341265480730384,-0.10290807025832,0.714168562050946,-0.589254227422971,0.218312165829555,-0.17483614941555,-0.0999985315303866
1889409,-0.552513363492163,-0.237099239223637,-0.258906968390076,-1.46621164290031,0.415436979065881,-0.187932822043715,0.901967451308719,-0.0450332819054699,-0.505526616091742,0.124613657739668,-0.0889383259343637,0.707369200752931,0.393231895898613,0.482622642920108,-1.20641451718012,1.69949052375642,0.577417583441167,0.478277817274015,0.905734556654509,0.620172113385002,0.0981563453801734,0.0399472353670716,-0.446586764131889,-0.97818902017139,-0.251520441641243,0.523248207646187,-0.000858591482874879,-0.0995958008480154
1915938,0.701582260902971,0.645318236539808,0.174841969627524,0.408344589027867,-2.4921936302566,-0.258318633886205,0.535367127248611,0.136296607417334,1.65435032439179,-0.134950727892407,0.142603820500696,-0.960080021800386,0.997061266797846,1.18742703568672,-0.466339853194252,0.00343327803771463,-0.691596146617874,-0.194698442353119,-0.992469268744877,-0.118019146286235,-0.511385407548268,-0.0356500568201961,-0.143529993137706,-0.331610575668006,0.0622319306309699,-0.167258541065041,-0.168629833964659,-0.0600716140707027
1916742,-0.583645954827881,0.0909786995927395,0.174841969627524,0.434081599811282,0.636370398521532,0.197934308655553,0.734258461657141,-0.893120779127501,0.655791803599209,0.126338205903963,0.314620628829839,1.01038905893992,-0.336398777903027,0.167338219262081,-0.141577358608867,-0.207569363672107,0.655441324629724,0.364194495986415,1.1904572133594,0.180372949195709,0.182260993930191,-1.30649835048395,-0.2090331791981,0.0114369917010242,-0.413265246122631,-1.36196082802068,-0.00331652387843402,-0.154673080173468
1919296,1.76004648333436,1.77627186721154,0.174841969627524,0.434081599811282,-0.200555414795103,-0.258318633886205,0.0906028741287017,-0.0859963898327857,-0.474635913775407,-0.241206123532962,-0.202590394331448,-1.10765520222469,-0.203690436008744,0.776365398446885,0.804882865191332,0.051426181745643,-1.26367843734888,-1.34744984841564,-0.992469268744877,-0.157077499601197,0.656090441923324,0.225714838863199,0.161188869059981,0.0826126035977713,-0.100197000890202,-0.359746574537481,-0.0292433131602762,-0.143964305808773
1926770,0.972883166588876,2.71328643764273,0.174841969627524,0.434081599811282,0.368652465054395,-0.258318633886205,0.872519160515576,-0.309609853661529,-0.232113850297591,-0.0761855600000125,-0.0446384838387485,-1.00181488408934,0.036659356342348,1.71948614745123,0.667678315513022,0.688741624727466,-0.919359082315789,-0.603709018734215,0.636149662438255,-0.052698848197361,0.120193138230117,-0.0769245954034755,-0.047250780241332,-0.181124443749535,-0.0936993138416915,-0.0140247998083367,-0.0248543035795952,-0.16302236739104
1938156,-0.645720701879445,-1.11174815155069,0.00918185775911457,-1.98729898924038,0.455083756183594,-0.230110416335621,1.01990566345469,0.214693550681038,0.330759428401186,0.0835043282151222,-0.947786556181608,2.01043417014355,-0.0544297752873781,0.522874613986301,-1.18721459055426,1.65345033969642,1.03044535174869,1.0168335935643,0.964016444296217,0.354050095876365,-1.53390807970766,0.0583310476340044,0.123629104867151,0.00362801769847772,0.13345244852443,0.492478138812746,-0.288068431067227,-0.0671848273613817
1938561,0.00787504059538632,0.624107096350544,0.174841969627524,0.434081599811282,-2.39418437529628,-0.258318633886205,-0.0864944258341882,-0.286973902578434,0.367601035465458,-0.253896949672638,-0.224853309646675,-0.67103073192199,-0.327801341654273,-0.592385924554794,2.28490904833454,-2.33351605241369,-0.0107288180764167,-1.33618514621684,-0.992469268744877,-0.1904040695309,0.945475755639359,0.0465810847128987,0.0165557587561982,0.292776800958994,-0.021530913060837,1.06457726578092,0.15079281472614,-0.0407727915866373
1966316,0.427482606885482,0.146007451705249,0.174841969627524,0.434081599811282,-2.45008709070522,-0.258318633886205,0.47894902734884,0.192185381669533,0.173740026253461,0.297076242254518,-0.452656574093832,-0.883507160058357,0.594226546682554,0.694558616329252,0.338701250015841,-1.16375080028709,-0.212092848948998,0.0918217209262866,-0.992469268744877,0.359819905528732,-0.258405510324323,-0.238413591409284,-0.22604472751588,0.0298628638502685,-0.0870743041789812,-0.527023673765161,-0.279659353218375,-0.102506929641641
1967281,-0.051738489687319,1.16950868039452,0.174841969627524,0.434081599811282,0.0708617911534696,-0.258318633886205,-0.309688694987837,-0.176494411823382,-0.547044800923999,-0.440823920122494,-1.01253020709997,-0.638403265429139,-0.0904596625252382,-0.25098574693143,1.19939108561433,-0.710502175335549,-1.12862933802981,-0.376324891033894,-0.992469268744877,0.463373149940337,0.033316619099226,-0.569579519242035,-0.389710906457889,0.211417323543327,0.728666237293409,-0.139316157472277,0.475567082192074,-0.11499055195012
1973544,2.71902730890615,1.47226406996549,0.174841969627524,-1.45397415670035,-2.49853497345206,-0.258318633886205,-0.214569192348564,0.419359636126301,2.06258976717516,-0.799139491980405,1.10587998555487,-1.18387437869308,-0.123529484140544,2.03465358913927,-0.906365770010864,-0.311906817751418,0.75801558222906,0.0456062612645789,-0.992469268744877,-0.106663410461286,0.322536384887385,0.180359373851477,0.398660668891029,-0.488026815936931,-0.346352815587223,1.59876165919332,-0.104262846871544,-0.0335116445207264
1975401,0.352261348791623,0.800854035319801,0.174841969627524,0.247760308050298,-2.49853497345206,-0.258318633886205,0.763861033081793,0.661703970873165,1.82080892084953,-0.0778253651501702,-0.712691598882392,-0.847165998192337,-0.569197591299704,-1.058741619711,-0.876485446784984,-1.12845324139237,0.0972144923226778,-0.0373895349844554,-0.992469268744877,-0.395536394352981,0.25455714653419,0.511268922109522,0.44258299681322,0.0722415689189502,0.126898846937545,-1.14863719803145,-0.0596723295445288,-0.0598330000737497
1976407,-0.218312673366365,0.885089515759273,0.174841969627524,0.434081599811282,-2.49125249748334,-0.258318633886205,0.180636414483985,-0.203698205707543,1.10659724161023,-0.116479592758781,0.471335734235836,-0.413636274033947,0.566624999546182,-0.431656589669865,0.666953100579785,-1.71787668643233,0.302195694255515,1.06553845744708,-0.992469268744877,0.0885655261973654,0.375105774798624,-0.393903207497028,-0.138250459722702,0.147489240878676,-0.507886389553309,0.007415251975049,-0.124377368873134,-0.0853830982756295
1978972,0.448140987553297,0.337508921936794,0.174841969627524,0.434081599811282,0.164545406178164,-0.258318633886205,0.643985793619559,-0.756098889182022,-0.62391500309853,-1.24175921000532,-0.697043887068248,-0.90331353538193,0.0349593702005658,0.0794999057674971,0.73712620144696,-0.00352243629736126,-1.31601482862808,-1.26181787027487,-0.949762436717971,0.945468086079038,-0.565321028559772,0.866996291136601,0.274832797949352,0.753765020837344,0.17659773595576,0.681028871199263,0.104845085552687,-0.10166463423722
1979045,0.52632040859674,0.539107290844883,0.174841969627524,0.434081599811282,0.55625925256484,3.62502939228143,1.26077147134607,-0.022131586042022,-1.37122967167339,0.121559114572409,-0.119788152945013,-0.931962042546384,-0.486464452761214,1.94157815074242,0.433667174255311,0.521709949927137,-0.833117256701909,-0.812407800427089,1.12650909159873,-0.844085083537162,-0.0306647736717211,0.0231510018707638,-0.918002987074618,0.637866120012258,-0.270319413061404,0.0214884984884157,0.600415613369139,-0.143542081588235
