"lemm_ctv_density_245","lemm_ctv_v29_228","sub"
-0.308516123733804,0.21902186091374,1085983
-0.44643790287121,0.21902186091374,1125173
0.966455859777556,0.21902186091374,1154608
-0.354391638802594,0.214486159552967,1181124
0.302274924115887,-2.82411795937509,1183075
0.913494352674483,0.21902186091374,1232870
-0.416345315657788,0.21902186091374,1279943
-0.278771878144651,0.21902186091374,1329352
-0.379961085816834,0.21902186091374,1330263
7.56548451409684,0.21902186091374,1364384
1.12296457034755,0.0454690941742613,1386095
-0.435975863598864,0.21902186091374,1458656
-0.394270400831074,0.205795338669718,1485662
-0.330040817376601,0.21902186091374,1497807
-0.348151581033268,0.21902186091374,1501387
1.2957151286732,0.21902186091374,1518948
-0.181880444602327,0.21902186091374,1526417
-0.382395749611802,-0.0313367575829482,1565177
-0.458806023096104,0.218468458812791,1606693
-0.314663248822713,0.21902186091374,1612262
-0.249839417771649,0.21902186091374,1614566
-0.26746777028819,0.21902186091374,1644034
-0.378393895365723,0.21902186091374,1668599
0.293299558361868,0.21902186091374,1671370
0.335049990488954,0.21902186091374,1684230
0.290799037586487,0.21902186091374,1692385
-0.405579099624844,0.21902186091374,1720713
-0.376453563653064,0.21902186091374,1738800
-0.444915979625065,0.21902186091374,1740845
0.381430674009551,0.21902186091374,1742294
-0.138140094409609,-0.0994955750243227,1767700
-0.439125558992464,-0.22961762168145,1768972
-0.410657362027496,-0.0701595573007509,1889409
0.218759367409387,0.210531643732995,1915938
-0.424639832807122,0.21902186091374,1916742
1.44303700649215,0.21902186091374,1919296
0.785159058276729,0.21902186091374,1926770
-0.449542733178764,-0.0391739912688998,1938156
-0.315859848995081,0.21902186091374,1938561
0.0941019186059109,0.21902186091374,1966316
-0.142035632368394,0.21902186091374,1967281
1.74849241600446,-1.12755066967483,1973544
0.0221745607410608,-0.837358295686711,1975401
-0.279618795009247,0.21902186091374,1976407
0.256874755024426,0.21902186091374,1978972
0.403623863458722,0.21902186091374,1979045
-0.0885604805639623,0.21902186091374,1979422
7.79189442273206,0.21902186091374,1980052
-0.448054263865567,0.21902186091374,2001182
1.86188638364099,0.21902186091374,2002465
-0.000306446521437205,-2.15561612753684,2004451
0.371079363529373,0.21902186091374,2006164
-0.407157282257205,0.21902186091374,2007309
-0.277927802425144,0.21902186091374,2009915
-0.402773627294924,-2.17910176825235,2010259
-0.366072930221895,-4.62974901733013,2010554
-0.230650184379394,0.0204002029825202,2026671
-0.312302767269474,-1.90737804023883,2033049
-0.439703900010433,0.21902186091374,2034136
0.025121581704284,-11.6935183002591,2040495
3.53181737475918,0.21902186091374,2047354
-0.284778935045522,0.21902186091374,2051378
-0.362135985877367,0.21902186091374,2055667
-0.389028626238151,0.21902186091374,2057358
-0.367399191406596,-0.813794114893151,2059713
0.597543108370764,0.152223828682878,2069079
-0.330508748392747,0.21902186091374,2070958
-0.244745401275726,0.21902186091374,2072215
-0.401138345959978,0.21902186091374,2075832
-0.382927796389769,0.21902186091374,2075846
-0.222147399692348,0.21902186091374,2076301
-0.455319324060185,0.0800819538735598,2078198
-0.44181197386778,0.21902186091374,2078899
-0.348253410868805,0.165656864776296,2085349
-0.259282795422573,0.111239273314123,2086044
-0.325170783729065,0.21902186091374,2091555
-0.378910600351594,0.21902186091374,2092954
-0.413495809257648,0.21902186091374,2096627
0.271808824695998,0.21902186091374,2100050
-0.379590942555975,0.21902186091374,2108003
-0.395942537314683,0.21902186091374,2109902
-0.341836181582255,-0.914217529758923,2110540
-0.388029622288395,0.21902186091374,2116787
-0.370333392741653,0.0165871065175855,2119177
-0.326742365452343,-0.896545794867916,2131601
-0.0366449034648067,0.21902186091374,2132424
-0.446627187406097,0.21902186091374,2132982
-0.4122169486785,0.21902186091374,2133204
-0.220995845828779,0.21902186091374,2133380
-0.368553317477275,0.21902186091374,2134220
-0.413701271755635,-0.134837304139723,2135748
-0.0700329456437297,0.21902186091374,2137799
-0.405837052874461,0.21902186091374,2138375
-0.429524007561101,0.0450521996354018,2138678
-0.166523420551113,0.21902186091374,2139733
-0.2054098067421,0.21902186091374,2141116
0.930077407322642,0.21902186091374,2144796
1.03756975795131,0.21902186091374,2145166
-0.342169822473777,0.21902186091374,2145694
-0.178534815953459,0.21902186091374,2146138
-0.40899719522554,0.21902186091374,2151024
-0.274953429548621,0.21902186091374,215131
1.43059767433459,0.184774615817602,2152442
0.901138693431342,0.21902186091374,2157529
0.143612062255427,0.21902186091374,2158101
-0.459922376436717,0.202921334670893,2158329
0.497117092755211,0.21902186091374,2168082
-0.103746660603102,0.21902186091374,2172217
-0.126148305374875,0.21902186091374,2176530
3.16518771220616,0.21902186091374,2176784
0.237234183698904,0.21902186091374,2181724
-0.332354450569438,-0.086703256375531,2183291
-0.373990909338478,0.21902186091374,2183356
-0.147222965968882,0.21902186091374,2185290
-0.267169537778749,-0.398550049443293,2186951
-0.432552778242421,0.214390315591828,2196212
-0.341696933209109,0.056907309964242,2199403
0.0935168631627414,0.21902186091374,2200416
-0.235353802096874,0.21902186091374,2200813
-0.365244864062651,0.21902186091374,2205389
-0.314255245713126,0.21902186091374,2212664
-0.347958164146713,0.21902186091374,2217034
0.517612208915955,0.21902186091374,2218615
-0.244711569504491,0.21902186091374,2219842
-0.402626489117018,0.0912261609403746,2224150
0.165918386422648,0.21902186091374,2228399
-0.360208643017685,0.21902186091374,2228400
-0.299241507299612,0.21902186091374,2234271
-0.303533711606457,0.21902186091374,2234422
-0.336624640924529,0.21902186091374,2237571
-0.306089862278234,0.208892394054318,2244172
-0.281796291348912,0.21902186091374,2247869
0.296709758016763,0.21902186091374,2250648
-0.396896257217166,0.21902186091374,2250836
-0.36828638213978,0.21902186091374,2267382
-0.35880021948202,0.0419094682980984,2269346
-0.236173333000981,0.21902186091374,2271329
-0.366135243571103,0.21902186091374,2274521
-0.434422770587728,0.21902186091374,2276121
-0.264765861891181,0.21902186091374,2278618
-0.384467787792656,0.21902186091374,2285214
-0.421923202265509,0.21902186091374,2286108
-0.455199159125134,-1.12817391226953,2293123
-0.45036481044869,0.209254822092907,2294852
-0.0940254462886108,0.0875625194936773,2294873
-0.370554258749223,0.183772143701097,2296332
-0.173437768584721,0.21902186091374,2305114
-0.384249697926394,0.126573721032298,2305115
1.68528730035026,0.21902186091374,2306459
-0.28463061321327,0.21902186091374,2306893
-0.457935108317236,0.21902186091374,2317120
-0.460306472807554,-0.0794089546020989,2319068
-0.426589821875442,0.21902186091374,2321962
-0.359089319923647,0.21902186091374,2331869
0.387207266288619,0.21902186091374,2336735
-0.45585644847362,0.199498490787683,2339674
-0.39610541967592,0.21902186091374,2340155
-0.424184667137388,-0.0750168445018229,2340322
-0.330257254528383,0.21902186091374,2350037
-0.271290700376959,0.21902186091374,2352038
-0.0296580342790312,0.21902186091374,2359944
-0.397918869982421,0.21902186091374,2381907
-0.431995347791777,0.060300968981009,2393207
-0.42347434226452,0.194432343813583,2395415
-0.391936511514598,0.21902186091374,2395943
-0.389790705322852,0.21902186091374,2401405
-0.424904206341843,0.21902186091374,2405144
-0.432125639856516,-0.276585509469907,2414406
-0.226851055714033,0.21902186091374,2419459
-0.387522203327722,0.21902186091374,2425694
-0.463442326299291,0.201185122742343,2426863
0.0820698158300946,0.21902186091374,2430773
0.393707054339511,0.21902186091374,2439458
-0.317805339579737,-0.214431633982099,2443354
-0.418715821610623,0.189355184849211,2445526
-0.244398089963466,0.21902186091374,2448298
-0.231120036612731,0.213277897010762,2453577
0.122296091148653,0.21902186091374,2474709
0.0389368771661794,0.21902186091374,2480056
-0.43810432955604,0.21902186091374,2480330
-0.394012914952307,0.0926990280159243,2487135
-0.293644743395101,0.101541258887618,2488660
-0.240562983430034,0.21902186091374,2490180
-0.42047477881874,0.215703469771102,2493534
0.223461574557068,0.21902186091374,2498991
-0.415119690039006,0.207689803886642,2500377
0.884365106202387,0.21902186091374,2504802
-0.44842822627058,0.21902186091374,2510402
-0.401047801857683,-0.334656194510814,2520618
-0.428907771067354,0.21902186091374,2559453
2.78463188422012,-1.81778252519726,277752
-0.27466762485784,0.21902186091374,308862
-0.445881310366348,0.21902186091374,58325
-0.440300622441911,0.21902186091374,92173
-0.383108186626048,0.21902186091374,923666
-0.382197382535008,0.21902186091374,965005
2.03455672844101,0.21902186091374,983079
