"letd_ctv_wavelet.HHH_firstorder_Median_473","letd_ctv_original_shape_Flatness_469","letd_ctv_logarithm_glcm_ClusterShade_454","letd_ctv_wavelet.HHH_firstorder_Skewness_444","letd_ctv_wavelet.LHH_firstorder_Skewness_434","letd_ctv_lbp.3D.k_firstorder_10Percentile_433","letd_ctv_wavelet.HHL_firstorder_Median_430","letd_ctv_log.sigma.3.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_427","sub"
-0.131731410051036,-0.505096652026932,0.495077995736713,0.032764259649211,-1.2026210850444,1.0921581675768,0.25357162296966,-0.0225854705959151,1916742
0.430623686250038,0.639342192735927,-0.356806142294804,1.71710946083746,-1.97822574921346,0.405080460594356,-0.696333748785547,-0.260927090241777,1980052
-0.138221302604206,2.81592150516194,-0.313017407083704,0.533307909357697,-0.623938896658274,0.0373910684018297,0.750673577825866,-0.256243384525356,1926770
0.245898105257948,-0.137686870075538,-0.352945846622149,-0.245290951021582,0.0377121256920074,1.12185726801142,-0.175509590179509,-0.272579986459194,1979045
0.140412002146035,-0.133664798187234,0.184839106568894,0.0940198322027359,-0.115550391114085,0.93069718771427,-0.382674315224825,-0.0869090044560191,2196212
0.0285474862120089,-0.334925221902818,2.42277198408433,-3.89878292220696,2.80245985036739,-0.135505190898538,0.0224358243695692,0.545121384454239,2393207
-1.0132371581363,-0.652704912185832,-0.252217282277309,-0.178028510594032,-0.0973817694604455,-1.80001423622744,0.42018678608836,-0.269342666593543,2146138
-0.0273977606831879,0.993316382489843,-0.420981333485059,0.142247878078562,0.0498670343088702,-0.260896483713389,-0.176815786089719,-0.199178757692909,2228399
7.70369634762446,-2.41840669461336,-0.114165542124107,-0.228745618298132,0.192139482382307,-2.2658436282198,-2.75683790474229,-0.277938504051381,2144796
-0.962458998538343,0.372445600611367,0.0816835840399871,-0.082953884183595,-0.310407460653769,-0.390362640944915,0.122991191080837,-0.233953453033278,2234271
0.0703919191778271,1.00946301464745,-0.478703442304608,0.0152740832957108,-0.412666024876149,0.13280457947917,-0.245189419165186,0.269102918427028,2296332
1.23470881772178,1.71709783785988,0.0435522138954798,0.0504953470169961,-0.294572551760834,-0.864613645968541,1.45103905167833,-0.270603552695993,1684230
0.0659526848779636,-0.699251541095775,0.0632382139668815,1.6306908968539,-3.64487919566851,-0.534952356686979,-0.153707585609082,2.096730458663,1720713
0.0840688110400984,0.727095720359461,3.1756667729615,-5.55528397850284,-0.200919280508445,0.330364983723506,-0.26420597234259,0.0822428018025341,2186951
-0.208941477343283,0.309168462486238,0.0366440127701525,0.157188948332978,-0.0187962437949458,-0.134859465928425,0.839164806200668,-0.215342688413787,2439458
-0.245793296547298,1.99218537203171,-1.15842989752134,0.0105766170305253,1.26115246201888,0.400607965538198,0.214078678239932,0.535494641673565,2135748
-0.674742457864538,0.569925417786382,-0.423165151430856,-0.0792445535438195,0.453166686412988,2.04010366465638,-0.43835797275818,-0.255071870217474,2141116
-0.355869647509998,1.09888774363261,0.12023817812092,0.22190515520827,-0.371219978417743,-0.900193091821792,0.398964754499708,-0.23171670661767,2108003
0.992670033289643,0.743584968352938,-0.366901435279774,-0.162156268969732,0.210541955303812,-1.15282788854999,0.136514842875883,-0.261111384478778,2006164
-0.089130778197968,0.421674935731009,-0.0242956072793972,0.396556783242402,0.886059043886259,1.40016133157787,-0.376396867088361,-0.265223305954417,308862
0.17165728168161,1.33661118652365,-1.26802644911254,-0.019880424173616,-0.19128502963076,-1.19998110485442,-0.516609707034089,-0.262658107492617,1085983
