"mkm2d_gtvper_original_shape_Elongation_250","mkm2d_gtvper_original_shape_Flatness_250","mkm2d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm2d_gtvper_wavelet.LLH_glcm_Imc1_250","mkm2d_gtvper_wavelet.LHL_firstorder_Median_250","mkm2d_gtvper_wavelet.LHL_glcm_Imc2_250","mkm2d_gtvper_wavelet.LHH_firstorder_Median_250","mkm2d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_gtvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtvper_wavelet.HLL_glcm_ClusterShade_250","mkm2d_gtvper_wavelet.HLL_glcm_Idm_250","mkm2d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm2d_gtvper_wavelet.HLH_glcm_Idm_250","mkm2d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm2d_gtvper_wavelet.HHL_firstorder_Median_250","mkm2d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_gtvper_wavelet.HHL_glcm_ClusterShade_250","sub"
1.02769013153375,1.31168292717136,0.124033540338143,0.880641308932865,-0.462513767565562,-1.05843785248081,0.801075423252263,-0.325965586003823,-0.175922141366665,-0.175830595284513,0.236928570818601,-0.766174030051918,-0.0178990064993466,-0.515353931445989,-0.174453940237361,1.09715797182563,0.137418022182723,-0.0521672005120235,-0.0452789232233432,1085983
0.903315011727641,-0.684619025977092,0.431729498494478,0.600392460113104,0.935902282052588,-0.900563090609651,-0.359565823702868,0.310801729512215,-0.10557960531072,1.22602088023838,0.234917420263938,-1.03126895877271,-0.36136303593485,-0.180601663590094,-0.183696961401314,0.523920853784319,0.666999318879475,-0.97948054290376,-0.55330515026629,1125173
-1.09125817683295,-1.6945783928603,-2.05061007731258,-4.32668840620967,-0.491740490215753,1.46759949689687,-1.78454922540005,1.51600846534141,0.864865317503746,-0.386299796026298,0.245800782946588,-0.556035561328014,0.332845069801127,-0.902625046601469,-0.186689820215801,-0.750833360924781,-0.928805841436661,-0.143692004303013,-0.0767185467533618,1154608
0.128547106063381,0.978025873237056,0.780836272574457,0.154662580352366,-0.745619404896523,0.288497483717879,0.189865479805787,0.0388283590293226,-0.206580418155745,-0.304294924984618,0.186005037736998,-0.363183717314218,2.9781087258845,0.384007016173834,-0.179870038288365,-0.13045095877271,0.116924362211526,0.0285860608628216,-0.497614636471403,1181124
1.3884677017123,0.612247159021528,1.18911268489209,-0.725721845334308,0.687894553250868,1.18578583247612,-1.61857280895801,-0.445167124440432,-0.267228813375271,-0.285477775835729,0.242191431328318,-1.01060605447104,0.0463773171775658,-0.810298790170519,-0.187088082588927,-2.88422430716739,-1.47297658066104,0.0827025449183023,-0.363137019654224,1183075
-0.515882743954256,0.174462190666563,-0.619639399988404,-0.463878708159626,-1.2499354775502,1.16994797466453,0.000351721505471954,-0.687513062268495,-0.218690338017941,-0.315104636811122,0.0880680015236223,-0.189105127684936,0.39688982329344,-1.26369109856124,-0.187298194580089,1.76051632006323,1.14899152944813,-0.782545470567077,-0.179977625741199,1232870
0.0607759317154871,-0.314533799260688,-0.328010456778292,0.814143857930973,-1.44589599766098,0.183158919492589,1.74536267192378,0.946449868549858,-0.0653103018711664,-0.223143643851975,0.311283554585962,-0.294131962509291,0.00198748768687246,0.741990679198922,-0.081149538850484,1.55355379375377,1.24639831694485,-0.171777622693213,-0.130161150260668,1279943
-0.201139121923733,-0.906227840114156,-0.233841811371911,0.0610559334944518,-0.00364208408406863,0.186357705163143,1.45225327519413,0.703273984905378,0.166970494621439,-0.317036555004853,0.304366537621079,-0.412073380800848,-0.0946930908326557,-0.922102194889632,-0.186086662270596,-0.437168668407849,-0.383222455899169,-0.709548512543256,-0.273194037007071,1329352
0.300674203552877,-1.04583905399901,0.00935006512036052,0.0523557552386578,-0.902905453947301,-0.460750308157405,1.39019449788977,0.228577551396669,-0.0220748648022003,-0.23673563767378,0.288570359095397,0.0789605905782146,-1.09371565626342,0.352230153904151,-0.178944642227721,-0.0372551625483461,0.147072063052542,-0.306908767730233,-0.149037280851247,1330263
-0.778798785706111,-1.81078084550867,-2.66716357211144,-3.60961381496581,-0.24131702680263,1.54181889926116,2.23443251465019,-0.683222387101051,-0.148948983918342,-0.378164405066746,0.281573442810339,-1.24986093050199,-1.36047400503506,-1.12466407864231,-0.187226996119835,-1.2456889150113,-2.44052885075129,0.488008670426644,-0.0546492116732582,1364384
