"mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm8d_ptvper_wavelet.HLH_firstorder_Mean_250","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_lbp.3D.m1_glcm_ClusterShade_250","mkm8d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm8d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm8d_ptvper_wavelet.HLH_firstorder_Median_249","mkm8d_ptvper_wavelet.HHL_firstorder_Median_249","mkm8d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ptvper_lbp.3D.m2_firstorder_90Percentile_249","mkm8d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_249","mkm8d_ptvper_original_firstorder_10Percentile_248","mkm8d_ptvper_original_shape_SurfaceVolumeRatio_247","mkm8d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm8d_ptvper_logarithm_glcm_Correlation_247","mkm8d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_246","sub"
-0.195947618205679,-1.13348160466294,-0.772132900779765,0.236879040908118,0.250523061762833,-0.207022925404061,-0.30465837523994,0.473559403774083,-0.334925625736242,-0.50305995046022,-0.552382676556834,-0.150559865173039,0.313577107176352,-0.211696528619306,0.183281734174672,-0.188127279008228,0.664970065189542,1.38427844428556,0.741789792839171,1085983
-0.228955180775693,0.196279324546205,0.949609108613841,0.387264214967744,0.314802800315128,-0.263669071020153,0.546156113847225,0.00677455061183832,-0.181286317059149,0.597812909833099,-0.4605520131208,0.311833068345885,-0.252913525466416,0.869499607190263,-0.101172573782222,-0.117840883505965,0.0422103003039235,-0.504944179901718,0.502487786067351,1125173
0.0414010634422028,0.914728710392903,0.443811721081372,0.73618523395254,0.268014683661382,-0.0908494443828901,0.827269902429432,0.482353695966046,-0.127471764942687,1.28000807292429,0.950766761524601,-0.304170827568508,-0.328421557698639,-1.21334603723703,0.371343616521916,-0.0576298016652,-0.182013378478771,0.198409985492186,-0.275465357416073,1154608
0.207002149906725,0.420672295981119,-0.589489755373295,-0.342846967418574,-0.0198382742508303,-0.0638546579660719,0.095836948744804,0.892944270695604,0.283991297390159,-0.416662958391086,-0.503224618904648,-0.329028662825826,0.863281640173774,0.267932778992119,-0.41705413576983,-0.184230533658342,-0.149636739094259,0.751328730098877,-0.434225303885222,1181124
0.0487216604555288,-0.689944215787378,0.871434372340987,0.847560666639979,0.335335306400921,-0.0492987859580461,-2.35819991260167,-1.41711289005736,-0.259553416488768,1.6783140151387,1.26343159948387,-0.445764030129268,0.243841372956386,-0.533312826518719,-0.512474347511068,-0.0514746362123101,-0.0809644280175419,0.15752505558861,-0.255109469671184,1183075
-0.118573623068758,1.40013383032961,-1.93111725890091,-0.0407583614539935,0.30181417097652,0.203074506407172,-2.8332889130372,-0.246388239061923,-0.306943122025149,0.556006470741404,-1.6352353111948,-0.468929671135072,0.0453182955129288,-0.850501227412338,0.397112245795459,8.1776297538072,-0.15620369865358,1.38391977456188,-0.126559517780787,1232870
-0.134759971989516,0.0831230830854766,-0.496145333268946,-1.78340684033377,0.0229505142983964,0.144252626751584,0.202332623929328,1.426126713748,0.3097596586319,-0.702711154688681,-0.588310167499748,0.429520320105416,0.59756470094039,2.15416547159917,0.886820096555628,-0.346588467025009,-0.17962036894116,-1.39181380100871,0.379291973728256,1279943
-0.215969288389876,0.438720424691938,0.459231467557994,-0.702735411783009,-2.05339098041488,-0.198835604600132,0.0228095254925089,-0.0510892888321002,0.194903625853153,0.476533842140628,-0.069712484302258,-0.478638671563047,0.0147674799480326,-0.0576193151601723,-0.251128941138214,-0.238408969571237,-0.188415938541676,0.416362059139102,-0.400430567418564,1329352
-0.201787736901672,0.372917695372133,0.214115519220184,-0.446849579926504,0.0716599179625626,-0.221678899364539,0.885637718546109,-0.400508596388317,-0.185174653348104,-1.19067087409968,0.228001957431937,-0.160235884747433,1.08452111421434,1.75980049312232,-0.638583059771201,-0.132961324197739,-0.150782054203353,0.010705041602857,-0.367091997159716,1330263
-0.17775619748594,0.849640449108885,4.40557236563447,-1.12239064219373,-1.68034938333695,0.0507076298906037,0.774673825499476,-0.351409067118871,-0.310945907898675,-0.819027392905673,-0.164123822812057,-0.480322104243392,-1.14623094309541,-1.53095172613359,-0.369577344651094,0.0713237880780497,-0.195195364581035,-1.86794145633901,-0.451531170277379,1364384
