"mkm9d_ptvper_wavelet.LHL_glcm_SumSquares_237","sub"
-1.13074438110341,1085983
-0.30558631461095,1125173
-0.0146783115095084,1154608
0.756378074652889,1181124
-0.540874963415815,1183075
-0.833411420129862,1232870
1.33006601051718,1279943
0.613819799513978,1329352
-0.305687284616291,1330263
-0.785011798409777,1364384
0.147987355412819,1386095
0.32002138277555,1458656
-0.95082141849651,1485662
0.547723088505817,1497807
0.829610916957904,1501387
-1.2813248847401,1518948
-0.373500679513542,1526417
0.39104509930447,1565177
-1.25720417664966,1606693
0.290462333820319,1612262
0.828055897208392,1614566
-1.01903139679564,1644034
-1.15868223601605,1668599
0.655938586619112,1671370
1.31178701254969,1684230
-0.17559160617297,1692385
-0.26250520707883,1720713
-1.00100185897363,1738800
-0.44959307813692,1740845
-0.699282216714594,1742294
-0.260133592938121,1767700
0.470125709589327,1768972
1.28038883071127,1889409
-0.247304090163527,1915938
-0.490751236464623,1916742
-0.206342913898128,1919296
0.896241588247257,1926770
-0.310442148524983,1938156
-1.27999489253004,1938561
-0.965667702542444,1966316
-0.870318097304378,1967281
-0.368641982141019,1973544
-0.402677170123934,1975401
-1.12852606461041,1976407
-0.0780839566982898,1978972
0.00459101177595132,1979045
-1.64853643848153,1979422
0.236544015151975,1980052
-0.0172359289010919,2001182
1.83695717068979,2002465
-0.397351129858401,2004451
-0.0475784952234672,2006164
-0.183756425752205,2007309
-0.902494596109186,2009915
-0.918598461106825,2010259
-0.473605869272664,2010554
-0.286396537075184,2026671
-0.968004847962014,2033049
0.00836704186537906,2034136
-1.0424867743612,2040495
1.99060344871186,2047354
-0.835870582241713,2051378
-1.03909787565848,2055667
-0.823765953123018,2057358
-1.23241654358262,2059713
-0.287934459487332,2069079
-1.020593636935,2070958
-0.472638485605815,2072215
-1.36229260228414,2075832
-0.350633804208326,2075846
-0.177895857807941,2076301
0.260555704447656,2078198
1.22159713979026,2078899
-0.788644273201001,2085349
0.175697204984503,2086044
-0.977257784417504,2091555
-0.472054755388554,2092954
-0.353806242918599,2096627
0.325784916088234,2100050
-0.764024246266491,2108003
-0.971687198942002,2109902
-0.97863486071127,2110540
0.367342418414503,2116787
-0.359059335874294,2119177
0.255141916088848,2131601
-0.66895746924771,2132424
-1.22779537486753,2132982
-0.633965523413989,2133204
0.063029003014447,2133380
2.83613374083337,2134220
1.14488023332481,2135748
0.160161654959564,2137799
-0.35260857020992,2138375
-0.126385589530612,2138678
0.116745063743068,2139733
-0.675626581786405,2141116
0.981844146148308,2144796
0.108973687062108,2145166
-0.465142093624137,2145694
-0.18071021162537,2146138
-0.854726391626616,2151024
-0.212776905436364,215131
-0.305189424839082,2152442
0.753070500149994,2157529
0.28154269102646,2158101
1.36520500081444,2158329
-1.80072701166175,2168082
-0.804519807605489,2172217
-0.0714614468000575,2176530
-0.261879222551793,2176784
-0.363933136982649,2181724
-0.425234889906943,2183291
0.334937246142931,2183356
-1.65703701325133,2185290
0.0696838104825391,2186951
0.555751154214067,2196212
0.0343413788452882,2199403
-0.901334640112408,2200416
-0.26327634270924,2200813
0.368259742053437,2205389
0.149002044925649,2212664
-0.449223672148865,2217034
1.0931810099543,2218615
0.587584634790407,2219842
0.0245637911756508,2224150
0.139272288693161,2228399
0.173784355147593,2228400
0.114536912099001,2234271
1.05789805394492,2234422
2.21964238032545,2237571
0.42780653718506,2244172
-0.664651691251063,2247869
1.39733828769039,2250648
0.126547076467491,2250836
-0.795365003035231,2267382
0.292267774458375,2269346
1.70111600212173,2271329
0.854873834847213,2274521
1.55734587840679,2276121
0.887841409943729,2278618
0.306904786516653,2285214
-0.106446963518703,2286108
-0.359539032255275,2293123
1.88693869662183,2294852
1.84102883278849,2294873
-0.337460186139963,2296332
1.71247492393949,2305114
0.0988661488384547,2305115
0.556260531266733,2306459
-0.291125285425543,2306893
0.991250821143547,2317120
-0.854005740082337,2319068
-0.0348420482398854,2321962
-0.117776602311555,2331869
0.0559036203575195,2336735
-0.187277861777061,2339674
-0.539084553597914,2340155
0.282899327354075,2340322
-1.66304818062919,2350037
-0.0739281607152912,2352038
7.65199389300776,2359944
0.501514749755654,2381907
-0.591198244855036,2393207
-0.414062994031394,2395415
-0.300783320834673,2395943
-0.919767127518342,2401405
-0.285453389240785,2405144
1.06623172617827,2414406
0.908200815780678,2419459
-0.611260080093774,2425694
-0.959356240952737,2426863
0.960340650285296,2430773
0.0852473879400484,2439458
0.346304109065127,2443354
0.0680876515323351,2445526
0.424563420276607,2448298
0.60147468570414,2453577
0.498883481144187,2474709
1.80452035630519,2480056
-1.26021781332925,2480330
-0.0322063049099799,2487135
0.121597921386545,2488660
-0.158688653879327,2490180
-0.477483293208636,2493534
1.30135182365774,2498991
0.20658905372428,2500377
-0.255615094998885,2504802
0.524134226011505,2510402
0.535800605472795,2520618
0.308089509300035,2559453
-1.09484185458118,277752
-0.810351121956953,308862
-0.476739521667157,58325
0.155248554463652,92173
2.50814192904028,923666
0.0596042792053468,965005
-1.01958474869372,983079
