"mkm5d_ctvper_original_shape_Flatness_250","mkm5d_ctvper_original_shape_Sphericity_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm5d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm5d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm5d_ctvper_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm5d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.HLH_glcm_Correlation_250","mkm5d_ctvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm5d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.HHH_firstorder_Energy_250","mkm5d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm5d_ctvper_wavelet.HHH_firstorder_Median_250","mkm5d_ctvper_wavelet.HHH_firstorder_RobustMeanAbsoluteDeviation_250","sub"
1.40288253780765,0.0158421053703826,-0.215675904095937,0.663590479716479,0.271978640000425,1.30631347867031,-0.29719489698202,-0.15282204208826,0.245947132360704,-0.913980713284461,-0.414925475155726,-0.860155975415095,-0.0477006868972122,-0.842942232055275,-0.438147031880764,-0.295735698059545,0.309514802851778,-0.32643703765094,-0.548632557948694,1085983
0.200657181245088,-0.858247149825437,-1.85050323040896,0.38820857121508,-0.181101822803658,-0.414738526244395,0.385075932377644,-0.123615829437563,0.887755390832413,-0.334736728716917,-0.340450605046014,0.553009132440662,-0.0943848592561382,-0.969746323022404,-0.520954926929857,-0.100276084354911,0.699460500714915,-0.0927091234544442,-0.696458331437447,1125173
-1.31277195749427,1.77112991594406,0.96310000270644,0.207807593545052,0.754633148246563,-0.250650013195134,-0.00896684622622796,-0.113651508950357,-0.540812827036046,-0.899334483805635,-0.4516953818033,0.436449858892696,-0.112129496174439,-0.496983074365073,-0.352501400262535,-0.445567948748783,-0.360219933702658,-0.590744830108321,0.182076036794856,1154608
0.850921800261826,-0.119052065307708,0.865411670984214,0.437412075688828,-0.320912986765523,-0.492742190387659,-0.182415587214181,-0.074445090649572,0.329609090199774,0.654088285868584,2.03952536485672,-0.0817060554987161,-0.108724054851117,3.32126312072233,2.37323405354443,-0.152090091941325,0.370978909040989,-0.307773863844104,-0.769015759012629,1181124
-0.460845108394831,-0.481428769758493,0.946728041635867,0.623160154098282,0.623838277111069,-0.050803702177771,0.173271137371046,-0.134254497159336,0.465548356784352,-0.099286336445576,-0.0213589828362337,-1.10467665226615,-0.112933038820969,4.23765352410633,5.00742795094765,-0.464325503951196,-2.78089375638251,-2.25184635532497,0.330278750800197,1183075
0.0637789562715629,0.27629413978159,0.599580013918708,-4.63000789391461,-0.239082201138202,-0.131599379823778,-0.675243422204755,-0.176997039045629,-0.47814249880528,-0.514826311294151,-0.36858031321959,-0.953352468466497,-0.111943775858496,-0.566888386642581,-0.390127895388401,-0.514982167584181,-1.52287952256864,-1.60352863537707,-0.179003443136502,1232870
0.346969164738446,-0.533778645389151,0.0407067963272424,0.361688001035202,-0.273159683956959,-0.560050571304784,1.16447352869513,0.0778525954915942,1.44335259430461,-0.228533632184373,-0.363880059041815,-0.277332370437349,0.191147119129787,-1.03848205455896,-0.492691761587276,-0.364069706141058,0.104582963610226,0.0151385104662572,-0.755540929783309,1279943
-1.00254485212489,0.0412918027578702,0.419377266233144,0.417950142680882,-0.215258205254373,-0.543327593093007,0.366053452690032,-0.0761624756391231,-0.675497172889531,-0.240570251961289,-0.273199482433571,-1.35963534551636,-0.11284378092178,0.500944739648085,0.284918035037474,0.424638606633056,-0.21781372892355,-1.4053456613937,1.14907444955801,1329352
-1.39734278488104,-0.3371789917031,0.338046527283759,0.264539421204466,-1.24645435947158,-0.313462569658368,-0.361120780206453,-0.10619869321563,-0.861015224686896,2.06175918324025,0.620425693479983,0.611411782577858,-0.109341011721456,-0.153127503554488,-0.23527880644326,-0.234589741424902,-0.134974717806096,0.306954895411286,-0.678523707924118,1330263
-1.21982328972274,2.77727042251111,1.0719062032995,0.976507610607561,-1.7441622660394,3.37303985697808,-0.843725168199377,-0.365002254272607,1.06540076630827,0.551892868633575,1.2114298413149,-0.66689473664896,-0.113443627170106,0.712907742983388,-0.0752708989353537,-0.432556401077926,3.13546803198146,-0.49903768641819,0.857693467456229,1364384
