"lemd_prc_wavelet.HHH_firstorder_Median_250","lemd_prc_wavelet.HHH_glcm_ClusterShade_250","lemd_prc_original_shape_Flatness_249","lemd_prc_wavelet.HHH_firstorder_Mean_245","lemd_prc_wavelet.LHH_firstorder_Skewness_244","lemd_prc_wavelet.HLH_glcm_ClusterProminence_243","lemd_prc_wavelet.LHL_glcm_Correlation_239","lemd_prc_wavelet.LHH_glcm_ClusterShade_238","lemd_prc_wavelet.HHH_firstorder_Skewness_238","lemd_prc_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_231","lemd_prc_wavelet.LHH_glcm_ClusterProminence_228","sub"
0.491574081381621,-0.0236486911920783,-0.4623670994657,0.525200901913898,0.889158513312318,-0.133500073137055,0.944344139266611,-0.152447858637091,0.295697819373248,-0.0289578157674123,-0.0775878484631435,1916742
1.71174872452163,0.116575145219544,1.37700705184394,-0.019629030236625,0.573488350837977,-0.249410917095998,-0.44867907314447,-0.0925633790190317,0.70808504234895,0.146020260159986,-0.126331442987939,1980052
0.952682983158766,-0.0434132862985071,1.63032286950499,0.176047460300905,2.07050496438433,-0.266633863426356,0.745523805320406,0.514000946192108,-0.980215227028657,1.23707927508896,-0.0533796940742414,1926770
0.844336490338031,-0.0473905400840932,0.0217609510748518,0.393938748927918,-0.443175278146781,-0.252195589543187,-0.509622236508978,-0.294465243744046,-0.227280741891563,1.15585033206537,-0.17210830270604,1979045
-0.0888048858600318,-0.0946002351685113,-0.395939666445105,-0.752579605202999,0.403545035935586,-0.221532581340905,0.896375926163136,0.012227849615867,-0.619718068725914,0.169897289440434,-0.142442225396747,2196212
-0.0884542006715577,0.670607924048361,-0.237738205342645,0.408587572538857,-1.8703968127682,0.195710507283994,-0.677629199309489,-0.474246282199527,4.41937060507479,-0.345694458781414,-0.158160759449927,2393207
1.11417173806813,0.174830773550915,-0.752260725158333,1.49992271484986,-0.385699688481727,-0.214348405572334,0.624293993745388,-0.204043541998423,0.68681263065469,-1.12188854026244,-0.145945173559368,2146138
-0.631152336095951,-0.00538924117432922,0.909120020681207,0.120569996194248,0.90741874233943,-0.267045174295693,1.17215721906429,-0.235772595387784,0.204130396438769,-1.69428801963966,-0.194759524688758,2228399
1.76451540293763,0.790008259069693,-2.18358983681797,0.0286362292141888,-0.822493854075442,0.298932642857304,-0.0285726125273638,-0.358058513899857,-0.61089714353132,-1.52778471230573,-0.110826689908203,2144796
-2.51532423878454,-0.244972886388103,0.592483730435698,2.50034565171955,-0.189667852110425,0.18759307504456,-0.561608242132238,0.000120638688787708,0.127908734433567,-0.16592843589542,-0.0641770428663361,2234271
-0.696257980652361,-0.032617677190336,0.300651962068788,-0.78532055936926,0.594873096234646,-0.262517594361533,-0.366662971427559,-0.0336993588374403,-0.609632986638482,0.823719933199606,-0.154063629942238,2296332
1.14962352363059,-0.259715512967262,2.0424851190512,0.876003666787271,-0.181716505929738,-0.181012010355431,0.318464756783694,0.518890026993469,-0.22529636631419,-1.13748933056155,0.0220290281572167,1684230
-0.70006934092689,-1.42035635287214,-0.648442907020276,-0.135638188036144,1.12833362850361,-0.0194578861307919,-0.240952219936749,-0.360381332703881,-5.03462672130007,-0.11783208687181,-0.0859243796923817,1720713
-0.259245213482156,0.461632359253931,0.484925006428526,0.323067560599318,-1.02529566985636,0.257310402863464,-0.396257348638886,-0.472193240268032,0.0934801865370024,0.188516326024958,0.00529264281483952,2186951
1.04758706500196,0.131942627996927,-0.150093691221457,1.0810200746335,-0.00258540919521685,-0.242877603634274,0.340766252847238,-0.195171098184507,3.39208124465781,-0.337456781645947,-0.187553287807025,2439458
0.219688803713384,-0.0304616509585436,1.91474410892739,0.192489201666269,-0.330850203065316,0.553556120258199,-0.517583659118103,0.0525926298898986,0.152589400991178,-0.271969981081571,0.0355911362657747,2135748
-2.02855694569131,0.0306838138237111,0.393879047941912,-0.916085219373918,0.858733608966768,-0.265111986869705,-0.400179850366814,0.688340229639827,0.235432022997509,-0.0148697611481726,-0.113302785532836,2141116
0.0340809935965234,-0.0134256342232099,1.53844019720649,-0.079593032627702,0.231987845325527,-0.254993004446786,1.42599051409765,-0.288986052417294,0.332385833905991,0.285247071153549,-0.194223672601264,2108003
1.00755395835534,0.127991064394407,1.12472467021306,1.7373815576141,0.149750268287362,-0.245371875409454,0.924139930984498,-0.203977497479987,0.45647930239446,-0.879090553504713,-0.183718138802691,2006164
-0.233458609610442,0.00103817038412133,0.686621011673155,0.147411154419312,-1.1451047990268,-0.265339953204464,-0.481841223370121,-0.668174987517036,-1.18560702047969,-0.101401698320706,-0.0954169002881174,308862
-0.514651936023229,0.0656134652625597,1.40288253780765,0.334543738378263,-0.202666440977465,-0.262153068873576,0.834235351463318,-0.258312092835688,1.02021365457435,-0.870361493902414,-0.190696331324452,1085983
