"mkm10d_ptvper_original_shape_Flatness_250","mkm10d_ptvper_wavelet.HHH_firstorder_Median_250","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.HHH_firstorder_Skewness_249","mkm10d_ptvper_wavelet.LLH_glcm_Correlation_247","mkm10d_ptvper_lbp.3D.m2_firstorder_Maximum_243","mkm10d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_242","mkm10d_ptvper_wavelet.HLH_firstorder_Skewness_241","mkm10d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_240","mkm10d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_239","mkm10d_ptvper_wavelet.HLH_firstorder_Median_234","sub"
1.28773345349569,0.109467721921727,-0.14917144922443,0.236204871378674,0.815554172397261,-0.226870944800468,-0.191232351330535,-0.646601495169451,0.0397758000932956,-0.778739168833424,-0.498167719720619,1085983
0.0020267008965909,-0.134510027081975,-0.174360084287479,0.359765058126515,0.552346769984948,-0.326495296662095,-0.21555994876817,1.13022922808018,8.7469812947243,-0.120611993164506,0.613709320838381,1125173
-1.05817960667768,1.35598866663387,-0.0917968129729646,0.707516836994749,-0.0952796294310523,0.114510783457618,-0.0233145945154072,-0.532599213207458,-0.511708502327922,0.682196158427673,1.29252486339528,1154608
0.780671015151353,0.0613168860470656,-0.0905650078941889,-0.191933344016335,0.461421220933862,-0.379699376137937,-0.000157569363798635,-0.356852711167511,4.22918030737117,-0.474287509503669,-0.387527929972551,1181124
0.406249523139593,-2.46368399095863,-0.0756935420507189,0.865565513587192,-0.556867982708757,-0.90803689927042,-0.1792372565609,-0.719030950368509,-0.365933166633548,-0.324771290215003,1.60426770309698,1183075
0.132815037026108,-1.78821048745618,0.0301742668472057,0.00982195103062229,0.402296943228315,-0.590545141285686,-0.128819064477889,-1.28797943273516,-0.526364946713361,1.70817222236094,0.380492962952832,1232870
0.0528274881475076,0.213731586420651,-0.164037440918919,-1.75424372561095,0.874730583955478,-0.409001299544007,-0.18452401454367,2.63544459556202,0.880403340118842,-0.99558663026884,-0.655346891497615,1279943
-0.782064036551383,0.432385346884416,-0.115900189029307,-0.691377445451827,0.369747110781346,0.538316219622046,-0.197496091823361,0.127525014400148,0.00524933811129899,-0.486474805297938,0.426885757520256,1329352
-1.36273625294635,0.1423478079941,-0.155102416210694,-0.381448731854543,-1.32395201299901,0.538316219622046,-0.190444735353966,-0.917160334161657,-0.265936940448716,1.40833096501042,-1.36047505012061,1330263
-0.797302960312305,-1.55523654726408,-0.0317963144004101,-1.16463522649583,0.347574274581578,-2.93397589792304,-0.179218740262627,0.697655836126736,-0.532456301941623,1.66315848573811,-0.728323491356251,1364384
