"mkm10d_ptv_original_shape_Flatness_250","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv_wavelet.LHH_glcm_Correlation_250","mkm10d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ptv_wavelet.HHL_firstorder_Median_250","mkm10d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ptv_wavelet.HHL_glszm_LargeAreaEmphasis_250","mkm10d_ptv_wavelet.HHH_firstorder_Mean_250","mkm10d_ptv_wavelet.HHH_firstorder_Median_250","mkm10d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ptv_wavelet.HHH_glcm_Correlation_250","mkm10d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm10d_ptv_lbp.3D.m2_gldm_DependenceVariance_250","mkm10d_ptv_lbp.3D.k_glcm_ClusterShade_250","mkm10d_ptv_original_glcm_Imc1_249","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm10d_ptv_wavelet.HHH_firstorder_Skewness_249","mkm10d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm10d_ptv_lbp.3D.m2_firstorder_90Percentile_249","sub"
1.35119706091473,0.0213284435657122,-0.070588024153711,-0.42705530351061,-0.106206613621842,-0.541143578255737,-0.48644583420865,-0.103291997978162,-0.142028555780696,0.150684985865339,-0.576302493735424,-0.637640834480537,0.854707482893601,-1.04090763371599,-0.634866659295681,-0.385527810334818,0.432359833244614,0.0357944862097848,-1.03396510573513,1085983
0.110236965876068,0.867537008017687,0.374505435813186,-1.00604829187863,0.100192011233177,-0.737689432288026,-0.40587895439987,-0.0651608759038312,-0.579797355234203,0.167407884181206,0.136821747939425,0.371280729975386,-0.288468896393,-0.397226295871314,1.18050333488642,-0.369681468532558,0.561713242243167,-1.99135581742158,0.312479792007845,1125173
-1.53027357938603,0.0458887547123992,-0.679106162907067,-0.76803086707428,0.790679995509138,-0.531123286012411,-0.601798459717721,-0.824436593983075,0.16276861501922,-0.159734342358955,0.745632293119015,-0.867060135718271,-0.222415682239451,1.47840862059878,-2.42458898261621,-0.398469325064442,-0.235327728887102,0.56335326768037,1.66011169372991,1154608
0.884728474582034,-0.474944953558326,0.633500010776093,-0.0938956804135912,-0.240390262020033,0.435905919075985,0.0839529538569847,-0.525855990448097,-0.0808380314806613,-0.430074211429006,0.409998672874172,0.679150774751021,0.263823176144639,-0.136978506102715,-0.0924561802585176,-0.0836303892045234,-4.70421650240846,0.20792397049861,-0.585619710887043,1181124
0.245789447239916,-3.11724184648052,1.13222925362391,-0.550984656914144,-1.13252397669184,-0.563333423828429,-0.596721866309005,2.04445621614514,1.63200215667341,-0.160768018070567,-0.46238566059722,-0.6634694642644,-0.616422405308335,-1.39288726211456,0.92370758477793,-0.35346911246227,-0.266680393771572,0.256822141904332,-0.252736634885506,1183075
0.0380830206982791,-1.62588995876177,-0.25904009645208,0.318934769798839,-1.22038084733116,0.0475314999946237,-0.523137969451986,-0.978615656451185,-1.46648801474491,0.158338732468196,-0.684994363735321,-0.343243775295202,-0.245243984037087,1.11006320024084,-0.528255139743042,-0.391656239092271,0.237597693465274,0.569843973169614,-0.133615048427233,1232870
0.194384973611451,-0.664432450152351,0.281658725368601,-0.24505276572786,0.616388353542115,-0.513744970529329,-0.243924209410693,-0.265903763446206,-0.0356549413985031,0.12850350291612,-0.485365394552612,-0.217119632299269,0.174937937567034,-0.503243501221118,-0.263975992351259,-0.387240146231155,0.266293345423217,-0.00958999738588521,-1.03622171873095,1279943
-1.02730961234489,1.10759447533962,-0.130627239807897,-0.599676824706868,0.079731972688205,-0.651349289914634,-0.5383746024511,0.450392137233804,0.112954916949846,0.61971789812023,-0.780605282161872,-1.19210911418107,0.0232941431828969,0.324404729120906,-0.057230818157238,-0.387132286133106,0.47777344503563,1.14315517495519,0.642898125541101,1329352
-1.32400921503537,1.06008308166931,-0.106438907856051,-0.245913521008334,0.689328377338516,-0.187928117970064,-0.248757269795326,-1.26522269058038,0.227097991062314,0.0933580244232594,0.649037745720584,1.14639949245277,-0.0262718841095389,2.05333479481104,0.443720861898194,-0.295866680096419,-0.560172727803853,-0.736076209740653,1.12163548716204,1330263
-1.15899980052833,-0.0992929681733679,1.18733705081551,-0.59453546310485,-0.459049550675881,-0.775575345604745,-0.622846282208489,-5.90807932457359,-1.01060068292763,-0.297255858133472,-1.70342052475575,-1.09031458516105,-0.0497633034470521,4.32389232878468,-4.62165251973205,-0.400090057848145,-0.890647461676649,0.08809666092927,-0.319969136344412,1364384
