"mkm10d_ptv_log.sigma.4.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv_gradient_firstorder_Minimum_248","sub"
-0.0613920885497608,2.77488603657652,-0.704363801827958,1768972
-0.89178094385647,0.13753478117311,0.0101079360394877,1889409
1.58270757277836,-0.543496156608189,-0.357899040841409,1915938
-0.55256907575402,0.195088568489613,-0.558348841168592,1916742
1.50982593702944,-0.645150528575312,2.70259204185293,1919296
1.05173871495962,-0.581483027778749,1.0745037739954,1926770
-0.897596151947121,3.91798562437546,-0.667446073915534,1938156
-0.269334391755161,-0.113765090224013,-0.225362199260241,1938561
0.303649888041272,-0.662934544395902,-0.397882470674619,1966316
-0.200548579639562,-0.597150928955682,0.279898449703828,1967281
3.03776340639086,-0.578953791372718,0.591713622530374,1973544
2.14154609030334,-0.622039181092785,-0.437137652433103,1975401
0.450853009797739,-0.610058783047425,-0.666528015818154,1976407
0.387397390394316,-0.673524606639768,-0.123904755626368,1978972
-0.348815113674641,-0.642826048782323,-0.191056030927813,1979045
-0.0319462515054267,-0.291488536260208,-0.673627180720355,1979422
4.57034899362317,-0.711593027525277,3.42843199836382,1980052
-0.550535737102249,0.221486255284323,-0.693466829002956,2001182
0.962326597339607,-0.682174080167432,3.29709426488309,2002465
1.78400074596761,-0.56635794457852,-0.407006597312412,2004451
0.274531646706011,-0.625781849251927,-0.0741858462775187,2006164
-0.18288375723378,0.541012922215181,-0.782514285027583,2007309
0.456784008267896,-0.414132324029456,-0.225128923256788,2009915
-0.301460788348072,-0.178660711516563,-0.904273942426096,2010259
0.343322350944203,0.321732589738509,-0.593844729978385,2010554
-0.517839982132411,-0.550046996637928,0.340560755602731,2026671
0.296985492577766,-0.561877076637738,-0.396540876459614,2033049
-0.589269777777938,0.0411225225322726,-0.75712680870477,2034136
0.53805365654363,-0.616871187516143,3.20246085163687,2040495
1.82101372835055,-0.660618360094743,3.03597585737576,2047354
-0.00983173390950651,-0.547050348082431,-0.207292760914533,2051378
0.241647058132189,-0.438793363653682,-0.721439631000195,2055667
0.0684223512183116,-0.0467361681564587,-0.315731445473118,2057358
0.211056752536777,-0.518923565578187,-0.917167939163233,2059713
-0.331953754664485,-0.290679249209084,2.29360828316051,2069079
-0.269385003495875,-0.0709559909909983,-0.698632272149967,2070958
0.929276235405572,-0.626360225491599,-0.41044587519242,2072215
0.271159465972446,-0.159667317324173,-0.0216451203113831,2075832
-0.587261832195389,0.266558255495749,-0.70544588613394,2075846
0.324658052456555,-0.539364698710531,0.425640654903809,2076301
-0.867113685335403,3.02804401814888,-0.481689639762814,2078198
-0.956974563572323,-0.368782297724621,-0.968101066827737,2078899
0.014988036281368,-0.458394537920848,-0.716186355708554,2085349
0.348426901202197,-0.0708033779649153,0.0897923954282984,2086044
-0.804617117755355,-0.284364034908744,0.787134228842663,2091555
0.488089307823002,-0.456883539029503,0.513849847627165,2092954
-0.399988991692291,-0.184266382036854,-0.281563583834027,2096627
3.09969314853255,-0.693666472173201,0.50779097281864,2100050
0.326891909626628,-0.122822645646576,-0.49805033781311,2108003
-0.80521440337877,-0.269046555661171,-0.497490166770641,2109902
-0.436599249191305,-0.366930049836979,0.413486769367813,2110540
-0.48554622634178,-0.555569489058214,-0.507095441240252,2116787
-0.692672995069294,-0.0262450970725094,-0.563359645730073,2119177
-0.609026332075888,-0.314424706569751,-0.0372182868042693,2131601
0.104810223537505,-0.610641689219504,-0.147212166152133,2132424
-0.642134333783394,2.43510675811986,-0.832421718423323,2132982
-0.63368777503534,-0.0218631074063282,-0.67110621813288,2133204
0.558303737094582,-0.669477820788141,-0.0362390162605589,2133380
-0.809207455337773,-0.627219243835866,-0.7207677086639,2134220
-0.875955399607215,1.99017526360479,-0.486733558200198,2135748
-0.195023605238684,-0.609043635607544,0.0403867497753756,2137799
-0.403681179692257,0.753609070884863,-0.994769712579379,2138375
-0.630510763057497,0.777869625853273,-0.696110345080669,2138678
-0.669965971577392,-0.481057897753283,1.33536009964217,2139733
0.300342456237468,-0.665240293630549,-0.256756789867107,2141116
0.631727641642827,-0.68762174352041,2.88656630649416,2144796
0.123802798890628,-0.681875608116188,0.624460866743809,2145166
0.0952192143054631,-0.6244626638787,-0.260910491582386,2145694
-0.307512060478534,-0.475167873516793,-0.0749702914930976,2146138
-0.59635017272196,0.319644180052814,-0.762754560138667,2151024
-0.299548714553178,-0.581920185772254,-0.753702737488162,215131
0.557639561825634,-0.656681553652909,2.43112101506118,2152442
1.51099026337064,-0.684827479678581,-0.0746435250516573,2157529
0.258636290084062,-0.623766503172536,1.56885394738895,2158101
-0.439265185016201,-0.388019664237017,0.77709062953415,2158329
2.71087178197247,-0.690075307604307,-0.508064038185128,2168082
0.573137712574176,-0.569204546410906,0.135165349685264,2172217
-0.102948696135514,-0.516177409168727,-0.575536807427384,2176530
3.56988913986929,-0.68856104308032,1.17757421702911,2176784
-0.453262549572061,-0.567770452368532,-0.202118187339603,2181724
-0.481586345554179,1.31376299292846,0.132942669176073,2183291
-0.697874394940719,0.150543304489892,0.267992500294985,2183356
0.299556624284875,-0.363206464011841,-0.158156720080375,2185290
-0.524577976026273,1.60851081576672,0.569263057655659,2186951
-0.812867542628586,0.184433628810924,-0.385787547127367,2196212
-0.329035183776506,0.801133562893346,-0.206133646660333,2199403
1.31799267131075,-0.644594216486789,1.41699512706867,2200416
0.0800272687742056,-0.512517053648188,-0.264102026231605,2200813
-0.210158017076173,-0.28353020273518,-0.512607390556669,2205389
-0.17650885184106,-0.481711302502506,-0.957624061537617,2212664
-0.692973210008019,-0.480424587454315,-0.161152400620852,2217034
0.948188319141029,-0.586229475834319,0.994502450178523,2218615
-0.46874634842963,-0.556079946517578,-0.139086728292075,2219842
-0.820348057271641,1.56988086720692,-0.0401762882548834,2224150
0.723136823186977,-0.553390053483549,-0.614697727162423,2228399
0.909874698398021,0.420940326793643,-0.989512257866508,2228400
-0.646419680955116,-0.579264529902458,-0.454100058543022,2234271
-0.429961162815821,-0.629688545265757,-0.148118007479762,2234422
-0.397764329626181,2.33066830514891,-0.791091646920239,2237571
0.00697091405995521,-0.480054491359517,0.672865766057776,2244172
0.125362127800199,-0.207609240001088,-0.111597453181816,2247869
0.886068920111631,-0.620417927271829,0.713971081146839,2250648
0.324433795483125,-0.362299555090758,-0.438567207390313,2250836
-0.378725733251223,-0.191272104663688,-0.711825547596606,2267382
-0.814857778948458,0.294279370384524,0.683492298179767,2269346
0.0800306008585276,-0.53748720487486,0.596760048620497,2271329
-0.773522431330221,0.348189647773995,-0.600231914399266,2274521
-0.680180636391133,0.93506410578442,-0.822013898629266,2276121
-0.634987807936879,-0.662737530880803,1.08428567723609,2278618
-0.496401355888761,0.178312643162576,-0.812449936131049,2285214
-0.533609468785656,0.387296259241873,-0.418294699665804,2286108
-0.821966950479847,2.64452405630541,-0.598750277423644,2293123
-0.778084862937524,2.16069282358112,-0.671851248191315,2294852
-0.165557672410452,-0.527684863971191,0.175783537155211,2294873
-0.794878054287207,0.26362046650136,-0.873186314233916,2296332
-0.235222223078972,-0.636561156039592,-0.531180224114899,2305114
-0.595698137979091,-0.0651035103105424,-0.871214206102193,2305115
1.32120416013821,-0.682192460357433,1.53477893319997,2306459
-0.371659791828603,-0.530187555520884,-0.502288270940881,2306893
-0.903698304415578,1.93189687500397,-0.39987528301613,2317120
-0.677148241672836,1.34621264145778,-0.810498821553661,2319068
-0.790140924409342,0.548020915650163,-0.745587716031787,2321962
-0.74405126979656,0.966204549786095,-0.746381581019831,2331869
0.676220506577747,-0.636439230532731,-0.591076024160121,2336735
-0.738304392804474,1.57339680075719,-0.647210087902701,2339674
-0.792102842709051,0.247482028747911,-0.395426771357128,2340155
-0.866260095145227,1.18044129097081,-0.780127417562819,2340322
0.0866433362553583,-0.584309138489947,-0.295144516674495,2350037
0.396154954207706,-0.532703114917683,-0.533674888498016,2352038
-0.103873726179996,-0.542467105484097,0.822246768277432,2359944
-0.386202492353477,-0.0434565576587129,-0.820819773684911,2381907
-0.791968407318576,3.6935447924562,-0.264365072573977,2393207
-0.512153378747406,1.42237506199615,-0.36923478859683,2395415
-0.637476993257497,-0.0915221796645617,-0.818575070840775,2395943
-0.628151078186879,1.05967177121133,-0.456764793220828,2401405
-0.794829133590122,-0.312159511469223,-0.236501642815402,2405144
-0.929266708834285,0.600958446099629,0.100648988614334,2414406
-0.236159427566626,-0.129140023249045,-0.613730351894522,2419459
-0.501875413484884,-0.451193088520484,-0.487259715183729,2425694
-0.840377316346967,1.07747738140673,-0.836553622849415,2426863
0.311800644956477,-0.678642066222194,0.830387509249073,2430773
0.167126800875475,-0.620420297381377,1.26957961020556,2439458
-0.300458593817206,-0.377764862428952,-0.539579896306468,2443354
-0.780249597290364,2.09398327907228,-0.651900684499134,2445526
-0.836829696687767,-0.501413087051305,-0.237819189283634,2448298
-0.282485843163602,-0.635590578070016,-0.774820034840941,2453577
0.13211992685851,-0.61459836896451,-0.062186406430688,2474709
-0.195156924976581,-0.600813667251265,0.387183549703994,2480056
-0.761869111297597,0.767570478226938,-0.697092959161364,2480330
-0.689955193375789,0.620954490880704,-0.350090467409415,2487135
-0.376869478148837,-0.430426084091358,-0.0846045647161699,2488660
-0.348991573445939,-0.629646808898008,0.0734214095718956,2490180
-0.763552167363724,-0.290282298878297,-0.740679628784395,2493534
-0.411886780200634,-0.657081673860805,0.273285705134074,2498991
-0.654825967677397,0.423508093698666,-0.225091822856019,2500377
1.60532681932251,-0.668108279330973,0.186817337801422,2504802
-0.432851233519496,-0.62057217973737,-1.051668353212,2510402
-0.804070208078358,0.969880959881865,0.0919507771493273,2520618
-1.02962157621492,1.99004047649557,-0.755138561577218,2559453
6.09523667061156,-0.70183135259743,0.633243824011614,277752
0.549474896903568,-0.287230161964464,-0.146696104078343,308862
-0.736371787799925,0.809431962580948,-0.541246327999268,58325
-0.751456639338215,0.351936716023613,-0.00749025648777892,92173
-0.425872397186672,0.342303669342889,0.120330719073209,923666
-0.573990950653612,-0.280530631038807,-0.942970817806968,965005
2.43063767024491,-0.691557515984648,1.29774427978667,983079
