"mkm8d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm8d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm8d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtvper_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm8d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm8d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm8d_gtvper_wavelet.HHH_firstorder_Mean_249","mkm8d_gtvper_lbp.3D.m1_firstorder_Median_249","mkm8d_gtvper_lbp.3D.m1_glcm_ClusterShade_249","mkm8d_gtvper_lbp.3D.m2_firstorder_Skewness_249","mkm8d_gtvper_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm8d_gtvper_wavelet.HHL_firstorder_Median_248","mkm8d_gtvper_original_shape_Flatness_247","mkm8d_gtvper_original_shape_Sphericity_247","mkm8d_gtvper_original_shape_SurfaceVolumeRatio_247","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_247","mkm8d_gtvper_wavelet.LHL_firstorder_Median_246","sub"
0.283271159468999,-0.792221068314203,1.05204583431774,-0.735746921959524,0.262174756011265,0.242433778268844,-0.613251662152331,-0.139225417456444,-0.352390771086789,-0.0934662951741725,1.00873886335177,0.524030754850558,-0.0144035687184093,0.161342204450887,1.31168292717136,0.810057323802183,-0.883493588008831,-0.127225128536487,-0.421588073112866,1085983
0.486229913979063,-1.18702719808663,0.461255596896793,-1.0335451858368,0.891703502085836,0.143385625496568,-0.379374673577717,0.5607488530954,-0.641537552621649,-0.0934662951741725,0.301324688855595,0.404182913785443,-0.222112652754852,0.649527826774585,-0.684619025977092,-0.881456786687424,-0.101898225844604,-0.0750709711774372,0.925186708845133,1125173
-2.1537236094418,1.01440630340977,-0.594950379387562,-0.0402821892636218,0.277733810056478,-1.6523429457995,0.600535191975548,0.989384224920911,2.13202029129607,-1.26382686083318,-1.29512031373038,-4.48414526627476,-0.255387881328124,-0.885466702655801,-1.6945783928603,-0.312041562575994,1.75088930515183,0.432839786419995,-0.463394894336364,1154608
0.761250415190252,-0.602957284710713,-0.179278696805477,0.522323603037173,-0.0667943553197747,-1.29662581437501,1.425138201464,-0.605103653643136,-0.467016817836803,-0.873706672280159,-0.120045345523522,0.391517451292589,-0.29186654208511,0.184757693318594,0.978025873237056,-0.434977587296877,-0.103970383034318,-0.168952084053714,-0.641882564739372,1181124
1.36399662011909,-0.459875547848893,-2.83979730040181,-0.747249613136226,0.108329555879784,0.699940445632491,0.514562321155769,-0.198288443432193,2.25882684850234,0.296653893378829,0.261578983773724,0.0252373117921107,-0.226692803735821,-1.29397617223986,0.612247159021528,0.880293999150017,-0.236949225246524,-0.166317374430479,0.634976081740115,1183075
-0.625738594163086,1.4954108812246,1.710840308138,0.1090747149467,-0.219760773306935,0.513626729932638,-0.500625312403306,2.47501998932776,1.57846871727527,-0.873706672280159,0.606891396232033,1.0574399143756,0.592462471932069,1.12471620960139,0.174462190666563,0.271067050890239,0.645630178101319,-0.158683526078468,-1.21490108718254,1232870
-0.270737433855031,-0.842229571528144,1.476155003536,-0.481959041298352,0.754849514234034,0.0169068670945546,-0.176515149195254,0.240393914235187,-0.544862671700853,-0.483586483727092,0.434056437179369,0.991789037257646,-0.249665954269233,1.20758393995739,-0.314533799260688,-0.697772043206785,0.153425922093812,-0.0513169586095396,-1.37666010685469,1279943
-0.295551722247581,-0.673627813171052,-0.472458747852598,-0.663719343420074,0.151237937671851,-0.0688316141277246,-0.955864125618988,0.494564520917739,-0.228309944488959,-0.873706672280159,0.911694773239036,-0.996181349071673,-0.197809128410279,-0.333330053508989,-0.906227840114156,0.377364184726291,-0.541548722030418,-0.00587724550490816,0.00268233259555261,1329352
-0.0460326105925793,-0.436052564681049,-0.0545084747730273,-0.0490250711148088,-0.580384975277755,-1.00690623890848,0.755736320846312,1.33952637983166,-0.206738198723526,-0.483586483727092,0.194409909793151,-1.72533204558822,-0.279601194138731,0.12945236713068,-1.04583905399901,-0.249533600924757,-0.393082761067541,-0.0361557754215965,-0.876750487600137,1330263
-2.88229419729697,0.446262160201336,-1.26771819675883,-0.551884434568688,0.189713914736693,-1.41568558036059,-0.526409533139016,-1.49229999300265,1.84807841828758,-0.873706672280159,1.26606685170206,-3.29678028482605,-0.197191763086723,-2.05064394692859,-1.81078084550867,2.7728174077107,-0.0505483638997014,-0.151847024059072,-0.430054916774861,1364384
0.497635973331256,-0.590703723304891,-0.614081444117839,-0.433805311171657,0.00399394493599345,0.830318480115688,-1.0241980228852,3.49308457873131,-0.123627458737926,0.68677408193182,0.642220374468332,-1.03174187253532,-0.269529136498857,0.271896877503054,0.629068428428744,1.63459882541398,-0.308947263716357,0.0421628759441339,-0.144238716602361,1386095
0.380047896901057,-1.05387052868463,-0.0513328994169946,-0.985138242435467,0.987274703047153,1.13501864814787,-0.524666931337676,0.328564208907586,-0.594539327360483,0.68677408193182,-0.57885497843196,0.0457426584879968,-0.262840389536079,0.615564852602604,-1.12689880153666,-0.881902416368646,-0.21609791895031,-0.141186417416075,0.914503321530094,1458656
-0.16752576845127,1.38288252788172,-0.36277665126621,-0.0984607116606153,-0.608608104800741,0.572103771581781,0.312817365512358,-0.535167588019282,0.112097155364581,0.68677408193182,0.0838824561017292,-0.544964411960033,3.00539433380347,-0.199191357849645,1.51968160629526,1.34677928327862,-1.31361709314172,-0.197111956204895,0.908205965856545,1485662
0.881913899452881,0.282420548806092,0.346810707845094,-0.121885245802892,-0.340053947937993,-0.455378716775929,1.91735379283141,-0.848654772264399,-0.293152089928043,0.296653893378829,-1.09952773549481,-1.17378131711659,-0.18501004674482,0.538274844312446,0.567426327208087,0.255818085153652,-0.619611793684804,-0.0739009971991697,0.929267801097885,1497807
0.239742114634453,-0.272035652567169,-1.37233913232991,-0.584872418443689,0.235626000389573,0.307027510795078,-0.754666347788039,-0.780836180125952,0.484679467958722,0.68677408193182,-0.770303921931415,0.0739324466957899,-0.0562184122273508,-0.960831782962559,-0.0310849832723612,-0.292312605627591,-0.205822725180149,-0.13620903508796,0.267274186176872,1501387
-3.02698001119916,-0.687928767799379,1.60402941548176,-1.01712750756988,0.779841957348243,-2.54514634522193,-0.983043278854564,-0.150003935422996,0.0804351305246426,-4.77490855781011,4.57244371401913,1.5963530858465,-0.158296578748827,2.10805143792856,-0.502271961202471,1.73101332643621,-0.294235027379524,-0.671260166099308,-2.63711551062234,1518948
0.387486921344365,-0.873018424334896,1.1388568709598,-0.636260388509832,0.850014205394224,-0.261686660963122,-0.685498582867856,-0.843537469476655,-1.41150158032513,0.296653893378829,-1.32461212573804,-0.552458264219513,-0.252429491286727,1.0462332894857,0.666429207101459,0.624199917092004,-0.54813128248572,-0.0615375217191427,-0.599637647105036,1526417
0.326017684189773,-0.194401493295573,0.251866888267121,-1.04858682770461,1.07263351663567,-0.527657054756083,0.204082068591711,0.110642596031785,0.261820527004147,-0.483586483727092,0.879283942295348,0.85293114761919,-0.263825342067527,-0.651433534063581,-1.03519235787732,-0.316109860156442,-0.0302680482709581,0.796518668466951,-2.32218668302068,1565177
