"letm_ctv_kurtosis_250","letm_ctv_d6_250","letm_ctv_v32_250","letm_ctv_gradx_250","letm_ctv_grady_250","letm_ctv_m200_250","letm_ctv_density_250","letm_ctv_sphericity_250","letm_ctv_eigen_min_250","letm_ctv_m003_248","letm_ctv_m002_243","letm_ctv_m201_229","sub"
-0.397494777730304,-0.535280579405072,-0.227615191965477,-1.11024372559775,0.0346368722131243,-0.321144200202597,-0.308516123733804,0.954732279550399,-0.264439050072652,-0.118356858652624,-0.456160237522321,0.0792751801620301,1085983
-0.358946329890857,-0.182497287091496,0.31244296505606,-0.851845013771317,-0.45849927902688,-0.397176571866199,-0.44643790287121,0.120696653040366,1.93835053510049,-0.174049465697002,-0.185600307866468,-0.324321082343727,1125173
-0.455661279618121,2.39825565332405,0.31244296505606,0.703132256659528,1.3866749897936,0.147979585214408,0.966455859777556,-0.057848271122252,-0.661043300081743,-0.148883100382373,-1.44098162759635,-0.225683151353668,1154608
1.55969991122331,0.295668689398835,-1.07841518493499,-1.41747138481032,1.2642972174711,-0.392638809317515,-0.354391638802594,0.300365355338447,-0.0738480282037289,0.258048303363829,-0.583130125591391,-0.14327458866166,1181124
-0.5472667688316,0.565642298723759,0.31244296505606,1.4749017584933,-0.43015914271557,0.421223293092514,0.302274924115887,0.174891186250806,-0.626041692886026,-0.11229581825415,-0.499923770898157,-0.771802516835269,1183075
-0.422212937477064,-0.166454994322587,0.31244296505606,-1.20095349873168,-0.8322986901546,0.863988102213997,0.913494352674483,1.82835445387563,-0.644100253416659,-0.547924009291158,-0.405254539670495,0.213044243686037,1232870
-0.444572535371055,0.132964487206218,0.31244296505606,-0.973432753833553,-0.569042823394289,-0.186041384923945,-0.416345315657788,0.668423626849926,0.467994646280733,0.249268474851492,0.0562803329222559,-0.181155301823823,1279943
-0.358788475333544,-0.282841023319787,0.305872891124666,0.51414012426254,-0.797999098898098,1.85561766025139,-0.278771878144651,-1.31619277453868,-0.515792547589978,0.229988899830666,0.591350591461645,-1.34061502794214,1329352
-0.70452713584211,0.575641135942908,0.283453472063533,1.00469923938021,-0.335711409682174,1.64995396867241,-0.379961085816834,-1.12000238802255,-0.34078370943899,-0.534396279676759,-1.0137259906876,-0.640450255364535,1330263
-0.748503371191064,3.66460590251902,0.31244296505606,2.35082378987089,-4.17374493926295,0.534237103632893,7.56548451409684,0.759307892525881,-0.668200060032523,-0.328657361368038,-1.37246354397584,0.167401409393548,1364384
