"mkm7d_gtvper_original_shape_Elongation_247","mkm7d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_230","sub"
1.42476121597109,0.38839268752227,2133380
-0.300104287268097,0.616490361336614,2134220
1.46323432008876,0.875334298228235,2135748
0.871730272211524,0.534311285509069,2137799
1.30862935622401,0.560178109708339,2138375
0.080492128888391,-0.158858409673202,2138678
-0.158509184321748,-0.779617981820488,2139733
-0.104493590558644,-0.887716914860786,2141116
-0.25709530203551,-2.15744046873833,2145166
-1.55229509579703,-0.688661942910851,2145694
-0.0830368874453734,-0.480165532676482,2146138
0.500137828956133,-1.0107160433464,2151024
-0.389788130112238,0.0337416916331727,215131
1.84628497215426,-1.34741918328128,2152442
0.710893986813828,-1.84469273792259,2157529
0.493648428821392,0.550589315633169,2158101
0.494586888143702,-0.0545533960090125,2158329
0.0520425096868056,0.525968023642024,2168082
-0.542593990030273,1.24693741857113,2172217
1.40967078148422,-0.680210499470573,2176530
0.0840037461324851,1.04726830849046,2176784
-0.542459051217577,1.11119747226264,2181724
-1.23095824530994,-0.987789646974384,2183291
-0.74128333663276,0.785470681164335,2183356
1.41261800714893,0.132165039631648,2185290
0.273506137864166,0.148839946109436,2186951
0.416819813286208,-0.300343690703229,2196212
-1.02045036625088,0.149918826770764,2199403
-2.85608695283565,0.483296696979601,2200416
0.294413877051677,0.39445196823651,2200813
-0.217467618358982,0.475061202583906,2205389
-0.448680044296015,0.476303251490044,2212664
-1.51175664157083,0.161277962843424,2217034
1.31688489359551,0.637497644137209,2218615
-0.0991919283142406,0.0376774997921555,2219842
0.70131059454203,1.26096211014954,2224150
1.5985664293011,-3.86074653448341,2228399
0.886232742306244,1.00201120433366,2228400
-0.283936901770933,1.02325396198606,2234271
-0.84405852078433,0.617032076238773,2234422
0.327725239747376,0.738131135003762,2237571
1.36959890857513,0.81173409472513,2247869
0.379906312583981,-0.164433387062796,2250648
0.190063101737713,0.538872772155639,2250836
-0.562728198797967,0.588172067002772,2267382
0.273352257399849,1.3803497756729,2269346
-0.65672985776551,0.58161332827452,2271329
1.31030148707686,1.36765014265708,2274521
1.40233199347542,0.708476929805263,2276121
-3.20411982831845,-0.205831455042887,2278618
-0.856594622892641,-0.222548797410834,2285214
0.110935732890157,0.300971693901787,2286108
-0.90529748857097,0.0122377220449546,2293123
-0.494738999160961,1.22286237942998,2294852
-1.87012351312859,-1.1680058232702,2294873
0.882028308777111,0.0365705594450432,2296332
0.0321070643741921,0.652154830759497,2305114
1.38037107298306,0.397300705272209,2305115
-0.349463912933286,-0.948061242585521,2306459
-0.903267393315951,-0.881298281820688,2306893
0.730448330051835,0.040621992479448,2317120
-1.61805821886397,1.24747007172715,2319068
0.861065681398422,0.438335817726737,2321962
-0.138766082810132,0.0745888228203597,2331869
-0.0732616191768641,0.640263242434728,2336735
0.483890010089244,0.164106079073799,2339674
0.776857321173174,-0.00939049868547837,2340155
-0.072541648720316,0.919302248855903,2340322
0.217245003526597,0.625208333378431,2350037
0.0854248650419528,0.79469911384113,2352038
-0.385059564334497,-1.37300671402217,2359944
0.905886796535286,-0.420462136311564,2381907
-0.190492548661462,1.24018154072954,2393207
-0.211066861461343,0.402209512409212,2395415
-0.722028539812991,-2.17798822033511,2395943
-0.446764850701053,-1.23814438183027,2401405
-1.48945961076952,0.29178674335641,2405144
0.360668097449352,0.480486549989221,2414406
-0.0378713984127567,0.381609499683928,2419459
-0.295092093571893,0.437916677810723,2425694
-0.649221595371713,0.3972998644036,2426863
-0.651390896654766,-1.23340172473451,2430773
0.396746758988296,-1.58928056035072,2439458
-0.515277434646448,0.256663682802628,2443354
0.861010069688571,-0.371296450174056,2445526
-0.160237090620628,-1.04449403595448,2448298
-1.80675712745415,1.42174429134863,2453577
-0.669884120923234,-0.0331327452964534,2474709
1.03975152539685,-0.60328733001947,2480056
1.11929328997379,1.94115591831607,2480330
0.375149271664138,0.310351294533639,2487135
1.23259983665346,-1.4571950369812,2488660
0.681878650725387,-0.940762392187427,2490180
-0.5620588898252,-0.674292704447582,2493534
-1.94536213292451,0.189304742277732,2498991
0.571563262427416,0.399274647675088,2500377
1.09304682862911,-0.460619691272431,2504802
-4.01966702967734,-0.220203300895073,2510402
0.468687277915735,0.799106773390145,2520618
-0.550517600237339,0.407383112022977,2559453
1.75436595694498,-1.59854722927738,277752
0.832276555535681,4.48795510011854,308862
-1.84248405317439,0.474261637827852,58325
-0.552054608412394,0.42313479888935,92173
0.65117852075589,1.25856029032572,923666
-1.15087363171503,0.00341242731802877,965005
